
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.940]   This
[00:00:36.810 --> 00:00:37.050]   Jay
[00:00:37.050 --> 00:00:37.280]  ,
[00:00:37.280 --> 00:00:37.700]   who
[00:00:37.700 --> 00:00:38.000]  's
[00:00:38.000 --> 00:00:39.000]   a
[00:00:39.000 --> 00:00:39.460]   nuclear
[00:00:39.460 --> 00:00:40.000]   engineer
[00:00:40.000 --> 00:00:40.190]  ,
[00:00:40.190 --> 00:00:40.420]   or
[00:00:40.420 --> 00:00:40.680]   was
[00:00:40.680 --> 00:00:40.880]   in
[00:00:40.880 --> 00:00:41.040]   a
[00:00:41.040 --> 00:00:41.660]   previous
[00:00:41.660 --> 00:00:41.870]   life
[00:00:41.870 --> 00:00:42.000]  .
[00:00:42.000 --> 00:00:42.330]   And
[00:00:42.330 --> 00:00:42.340]   I
[00:00:42.340 --> 00:00:42.920]   thought
[00:00:42.920 --> 00:00:43.090]   we
[00:00:43.090 --> 00:00:43.390]  'd
[00:00:43.390 --> 00:00:43.680]   bring
[00:00:43.680 --> 00:00:43.930]   him
[00:00:43.930 --> 00:00:44.100]   on
[00:00:44.100 --> 00:00:44.290]   to
[00:00:44.290 --> 00:00:44.610]   give
[00:00:44.610 --> 00:00:44.780]   us
[00:00:44.780 --> 00:00:44.860]   a
[00:00:44.860 --> 00:00:45.370]   little
[00:00:45.370 --> 00:00:45.960]   insight
[00:00:45.960 --> 00:00:46.300]   into
[00:00:46.300 --> 00:00:46.550]   the
[00:00:46.550 --> 00:00:47.320]   situation
[00:00:47.320 --> 00:00:47.490]   in
[00:00:47.490 --> 00:00:48.000]   Japan
[00:00:48.000 --> 00:00:48.000]  ,
[00:00:48.000 --> 00:00:48.470]   because
[00:00:48.470 --> 00:00:48.800]   there
[00:00:48.800 --> 00:00:48.960]  's
[00:00:48.960 --> 00:00:49.200]   been
[00:00:49.200 --> 00:00:49.270]   a
[00:00:49.270 --> 00:00:49.600]   lot
[00:00:49.600 --> 00:00:49.610]   of
[00:00:49.610 --> 00:00:49.940]   media
[00:00:49.940 --> 00:00:50.480]   coverage
[00:00:50.480 --> 00:00:50.600]  ,
[00:00:50.600 --> 00:00:50.670]   a
[00:00:50.670 --> 00:00:50.870]   lot
[00:00:50.870 --> 00:00:51.000]   of
[00:00:51.000 --> 00:00:51.750]   speculation
[00:00:51.750 --> 00:00:51.880]  ,
[00:00:51.880 --> 00:00:52.150]   some
[00:00:52.150 --> 00:00:52.420]   hist
[00:00:52.420 --> 00:00:52.480]  r
[00:00:52.480 --> 00:00:52.690]  ion
[00:00:52.690 --> 00:00:53.000]  ics
[00:00:53.000 --> 00:00:53.000]  ,
[00:00:53.000 --> 00:00:53.000]  
[00:00:53.000 --> 00:00:53.230]   and
[00:00:53.230 --> 00:00:53.380]   it
[00:00:53.380 --> 00:00:53.530]  's
[00:00:53.530 --> 00:00:53.840]   kind
[00:00:53.840 --> 00:00:53.990]   of
[00:00:53.990 --> 00:00:54.300]   hard
[00:00:54.300 --> 00:00:54.450]   to
[00:00:54.450 --> 00:00:54.910]   figure
[00:00:54.910 --> 00:00:55.140]   out
[00:00:55.140 --> 00:00:55.680]   exactly
[00:00:55.680 --> 00:00:56.060]   where
[00:00:56.060 --> 00:00:56.290]   the
[00:00:56.290 --> 00:00:56.670]   truth
[00:00:56.670 --> 00:00:56.980]   lies
[00:00:56.980 --> 00:00:57.250]   and
[00:00:57.250 --> 00:00:57.520]   what
[00:00:57.520 --> 00:00:57.710]  's
[00:00:57.710 --> 00:00:58.130]   really
[00:00:58.130 --> 00:00:58.510]   going
[00:00:58.510 --> 00:00:58.660]   on
[00:00:58.660 --> 00:00:59.000]  .
[00:00:59.000 --> 00:00:59.190]   So
[00:00:59.190 --> 00:00:59.380]  ,
[00:00:59.380 --> 00:00:59.790]   Jay
[00:00:59.790 --> 00:00:59.860]  ,
[00:00:59.860 --> 00:01:00.050]   it
[00:01:00.050 --> 00:01:00.240]  's
[00:01:00.240 --> 00:01:00.620]   good
[00:01:00.620 --> 00:01:00.850]   to
[00:01:00.850 --> 00:01:01.210]   have
[00:01:01.210 --> 00:01:01.480]   you
[00:01:01.480 --> 00:01:01.670]   on
[00:01:01.670 --> 00:01:02.000]  .
[00:01:02.000 --> 00:01:02.150]   It
[00:01:02.150 --> 00:01:02.380]  's
[00:01:02.380 --> 00:01:02.650]   good
[00:01:02.650 --> 00:01:02.760]   to
[00:01:02.760 --> 00:01:02.960]   be
[00:01:02.960 --> 00:01:03.220]   here
[00:01:03.220 --> 00:01:03.450]  .
[00:01:03.450 --> 00:01:03.760]   Nice
[00:01:03.760 --> 00:01:03.910]   to
[00:01:03.910 --> 00:01:04.240]   meet
[00:01:04.240 --> 00:01:04.690]   Justin
[00:01:04.690 --> 00:01:05.000]  .
[00:01:05.000 --> 00:01:05.200]   Oh
[00:01:05.200 --> 00:01:05.340]  ,
[00:01:05.340 --> 00:01:05.770]   thank
[00:01:05.770 --> 00:01:06.030]   you
[00:01:06.030 --> 00:01:06.580]   very
[00:01:06.580 --> 00:01:06.710]   much
[00:01:06.710 --> 00:01:07.000]  .
[00:01:07.000 --> 00:01:07.050]   We
[00:01:07.050 --> 00:01:07.180]   also
[00:01:07.180 --> 00:01:07.300]   said
[00:01:07.300 --> 00:01:07.420]   that
[00:01:07.420 --> 00:01:07.480]   we
[00:01:07.480 --> 00:01:07.660]   should
[00:01:07.660 --> 00:01:07.780]   make
[00:01:07.780 --> 00:01:07.840]   it
[00:01:07.840 --> 00:01:08.020]   clear
[00:01:08.020 --> 00:01:08.610]   what
[00:01:08.610 --> 00:01:09.110]   the
[00:01:09.110 --> 00:01:09.680]   date
[00:01:09.680 --> 00:01:10.000]   is
[00:01:10.000 --> 00:01:10.330]   that
[00:01:10.330 --> 00:01:10.660]   this
[00:01:10.660 --> 00:01:11.000]   show
[00:01:11.000 --> 00:01:11.000]   has
[00:01:11.000 --> 00:01:11.000]   been
[00:01:11.000 --> 00:01:11.000]   recorded
[00:01:11.000 --> 00:01:11.000]  ,
[00:01:11.000 --> 00:01:11.150]   so
[00:01:11.150 --> 00:01:11.450]   that
[00:01:11.450 --> 00:01:11.680]   you
[00:01:11.680 --> 00:01:11.900]   can
[00:01:11.900 --> 00:01:11.990]   have
[00:01:11.990 --> 00:01:12.460]   a
[00:01:12.460 --> 00:01:12.780]   context
[00:01:12.780 --> 00:01:13.080]   with
[00:01:13.080 --> 00:01:13.680]   regard
[00:01:13.680 --> 00:01:13.710]   to
[00:01:13.710 --> 00:01:13.940]   the
[00:01:13.940 --> 00:01:14.420]   ongoing
[00:01:14.420 --> 00:01:14.720]   news
[00:01:14.720 --> 00:01:15.000]  .
[00:01:15.000 --> 00:01:15.420]   So
[00:01:15.420 --> 00:01:15.570]   this
[00:01:15.570 --> 00:01:15.950]   show
[00:01:15.950 --> 00:01:16.210]   is
[00:01:16.210 --> 00:01:16.910]   recorded
[00:01:16.910 --> 00:01:17.100]   on
[00:01:17.100 --> 00:01:17.680]   Friday
[00:01:17.680 --> 00:01:17.870]  ,
[00:01:17.870 --> 00:01:18.670]   March
[00:01:18.670 --> 00:01:18.990]   18
[00:01:18.990 --> 00:01:19.120]  th
[00:01:19.120 --> 00:01:19.340]   at
[00:01:19.340 --> 00:01:19.610]   3
[00:01:19.610 --> 00:01:19.880]  .
[00:01:19.880 --> 00:01:20.450]  05
[00:01:20.450 --> 00:01:20.640]  pm
[00:01:20.640 --> 00:01:21.000]   P
[00:01:21.000 --> 00:01:21.000]  ST
[00:01:21.000 --> 00:01:21.000]  .
[00:01:21.000 --> 00:01:21.000]  
[00:01:21.000 --> 00:01:21.320]   So
[00:01:21.320 --> 00:01:21.340]  ,
[00:01:21.340 --> 00:01:21.600]   Jay
[00:01:21.600 --> 00:01:21.770]  ,
[00:01:21.770 --> 00:01:22.300]   before
[00:01:22.300 --> 00:01:22.460]   we
[00:01:22.460 --> 00:01:22.730]   get
[00:01:22.730 --> 00:01:23.110]   into
[00:01:23.110 --> 00:01:23.340]   the
[00:01:23.340 --> 00:01:24.130]   situation
[00:01:24.130 --> 00:01:24.300]   in
[00:01:24.300 --> 00:01:24.740]   Japan
[00:01:24.740 --> 00:01:25.110]  ,
[00:01:25.110 --> 00:01:25.170]   why
[00:01:25.170 --> 00:01:25.340]   don
[00:01:25.340 --> 00:01:25.530]  't
[00:01:25.530 --> 00:01:25.620]   you
[00:01:25.620 --> 00:01:25.930]   give
[00:01:25.930 --> 00:01:25.960]   us
[00:01:25.960 --> 00:01:26.010]   a
[00:01:26.010 --> 00:01:26.360]   little
[00:01:26.360 --> 00:01:27.000]   background
[00:01:27.000 --> 00:01:28.000]   on
[00:01:28.000 --> 00:01:28.000]  ,
[00:01:28.000 --> 00:01:28.180]   or
[00:01:28.180 --> 00:01:28.560]   tell
[00:01:28.560 --> 00:01:28.730]   us
[00:01:28.730 --> 00:01:29.100]   what
[00:01:29.100 --> 00:01:29.470]   your
[00:01:29.470 --> 00:01:30.390]   background
[00:01:30.390 --> 00:01:30.760]   is
[00:01:30.760 --> 00:01:31.040]   in
[00:01:31.040 --> 00:01:31.410]   nuclear
[00:01:31.410 --> 00:01:32.140]   science
[00:01:32.140 --> 00:01:32.240]  ,
[00:01:32.240 --> 00:01:32.990]   nuclear
[00:01:32.990 --> 00:01:34.000]   engineering
[00:01:34.000 --> 00:01:34.000]  ,
[00:01:34.000 --> 00:01:34.280]   because
[00:01:34.280 --> 00:01:34.290]   I
[00:01:34.290 --> 00:01:34.440]   only
[00:01:34.440 --> 00:01:34.590]   have
[00:01:34.590 --> 00:01:34.620]   a
[00:01:34.620 --> 00:01:34.810]   vague
[00:01:34.810 --> 00:01:35.300]   understanding
[00:01:35.300 --> 00:01:35.370]   of
[00:01:35.370 --> 00:01:35.520]   what
[00:01:35.520 --> 00:01:35.880]   happened
[00:01:35.880 --> 00:01:36.000]  .
[00:01:36.000 --> 00:01:36.040]   I
[00:01:36.040 --> 00:01:36.220]   mean
[00:01:36.220 --> 00:01:36.310]  ,
[00:01:36.310 --> 00:01:36.350]   I
[00:01:36.350 --> 00:01:36.520]   know
[00:01:36.520 --> 00:01:36.660]   you
[00:01:36.660 --> 00:01:36.790]   got
[00:01:36.790 --> 00:01:36.880]   an
[00:01:36.880 --> 00:01:37.280]   undergrad
[00:01:37.280 --> 00:01:37.580]   degree
[00:01:37.580 --> 00:01:37.640]   in
[00:01:37.640 --> 00:01:38.000]   physics
[00:01:38.000 --> 00:01:38.040]  ,
[00:01:38.040 --> 00:01:38.110]   and
[00:01:38.110 --> 00:01:38.180]   you
[00:01:38.180 --> 00:01:38.270]   went
[00:01:38.270 --> 00:01:38.320]   on
[00:01:38.320 --> 00:01:38.390]   and
[00:01:38.390 --> 00:01:38.460]   did
[00:01:38.460 --> 00:01:38.550]   some
[00:01:38.550 --> 00:01:38.670]   stuff
[00:01:38.670 --> 00:01:38.720]   in
[00:01:38.720 --> 00:01:38.790]   the
[00:01:38.790 --> 00:01:38.880]   Navy
[00:01:38.880 --> 00:01:39.000]  ,
[00:01:39.000 --> 00:01:39.210]   so
[00:01:39.210 --> 00:01:39.380]   why
[00:01:39.380 --> 00:01:39.610]   don
[00:01:39.610 --> 00:01:39.760]  't
[00:01:39.760 --> 00:01:39.990]   you
[00:01:39.990 --> 00:01:40.610]   just
[00:01:40.610 --> 00:01:40.650]   tell
[00:01:40.650 --> 00:01:40.760]   us
[00:01:40.760 --> 00:01:41.070]   what
[00:01:41.070 --> 00:01:41.700]   happened
[00:01:41.700 --> 00:01:42.000]  .
[00:01:42.000 --> 00:01:42.000]  
[00:01:42.000 --> 00:01:42.180]   As
[00:01:42.180 --> 00:01:42.460]   you
[00:01:42.460 --> 00:01:43.170]   mentioned
[00:01:43.170 --> 00:01:43.520]  ,
[00:01:43.520 --> 00:01:43.570]   I
[00:01:43.570 --> 00:01:43.850]   got
[00:01:43.850 --> 00:01:44.120]   an
[00:01:44.120 --> 00:01:45.250]   undergraduate
[00:01:45.250 --> 00:01:45.810]   degree
[00:01:45.810 --> 00:01:45.990]   in
[00:01:45.990 --> 00:01:46.650]   physics
[00:01:46.650 --> 00:01:47.000]  .
[00:01:47.000 --> 00:01:47.600]   Then
[00:01:47.600 --> 00:01:47.850]   I
[00:01:47.850 --> 00:01:48.370]   went
[00:01:48.370 --> 00:01:48.980]   into
[00:01:48.980 --> 00:01:49.440]   the
[00:01:49.440 --> 00:01:50.160]   Navy
[00:01:50.160 --> 00:01:50.350]   as
[00:01:50.350 --> 00:01:50.490]   a
[00:01:50.490 --> 00:01:51.880]   submarine
[00:01:51.880 --> 00:01:53.020]   officer
[00:01:53.020 --> 00:01:53.190]  ,
[00:01:53.190 --> 00:01:53.480]   and
[00:01:53.480 --> 00:01:53.870]   went
[00:01:53.870 --> 00:01:54.550]   through
[00:01:54.550 --> 00:01:55.030]   their
[00:01:55.030 --> 00:01:55.710]   nuclear
[00:01:55.710 --> 00:01:56.190]   power
[00:01:56.190 --> 00:01:57.000]   training
[00:01:57.000 --> 00:01:57.000]  ,
[00:01:57.000 --> 00:01:57.240]   and
[00:01:57.240 --> 00:01:57.560]   then
[00:01:57.560 --> 00:01:57.980]   overs
[00:01:57.980 --> 00:01:58.130]  aw
[00:01:58.130 --> 00:01:58.950]   operations
[00:01:58.950 --> 00:01:59.110]   of
[00:01:59.110 --> 00:01:59.680]   nuclear
[00:01:59.680 --> 00:02:00.330]   reactors
[00:02:00.330 --> 00:02:00.490]   on
[00:02:00.490 --> 00:02:01.220]   operating
[00:02:01.220 --> 00:02:02.040]   submarines
[00:02:02.040 --> 00:02:02.280]   out
[00:02:02.280 --> 00:02:02.440]   at
[00:02:02.440 --> 00:02:02.680]   sea
[00:02:02.680 --> 00:02:03.000]  .
[00:02:03.000 --> 00:02:03.080]   It
[00:02:03.080 --> 00:02:03.160]  's
[00:02:03.160 --> 00:02:03.400]   pretty
[00:02:03.400 --> 00:02:03.760]   extensive
[00:02:03.760 --> 00:02:04.110]   training
[00:02:04.110 --> 00:02:04.160]  ,
[00:02:04.160 --> 00:02:04.240]   as
[00:02:04.240 --> 00:02:04.360]   you
[00:02:04.360 --> 00:02:04.560]   might
[00:02:04.560 --> 00:02:04.840]   imagine
[00:02:04.840 --> 00:02:05.000]  .
[00:02:05.000 --> 00:02:05.000]  
[00:02:05.000 --> 00:02:05.700]   During
[00:02:05.700 --> 00:02:05.880]   that
[00:02:05.880 --> 00:02:06.280]   time
[00:02:06.280 --> 00:02:06.400]  ,
[00:02:06.400 --> 00:02:06.480]   I
[00:02:06.480 --> 00:02:06.830]   also
[00:02:06.830 --> 00:02:07.090]   ran
[00:02:07.090 --> 00:02:07.350]   the
[00:02:07.350 --> 00:02:07.700]   unit
[00:02:07.700 --> 00:02:07.870]   on
[00:02:07.870 --> 00:02:08.130]   the
[00:02:08.130 --> 00:02:08.960]   submarine
[00:02:08.960 --> 00:02:09.270]   that
[00:02:09.270 --> 00:02:09.530]   was
[00:02:09.530 --> 00:02:10.500]   responsible
[00:02:10.500 --> 00:02:10.760]   for
[00:02:10.760 --> 00:02:11.720]   maintaining
[00:02:11.720 --> 00:02:11.990]   the
[00:02:11.990 --> 00:02:12.610]   reactor
[00:02:12.610 --> 00:02:13.000]  .
[00:02:13.000 --> 00:02:13.720]   Following
[00:02:13.720 --> 00:02:14.040]   that
[00:02:14.040 --> 00:02:14.210]  ,
[00:02:14.210 --> 00:02:14.520]   when
[00:02:14.520 --> 00:02:14.600]   I
[00:02:14.600 --> 00:02:14.840]   got
[00:02:14.840 --> 00:02:15.080]   out
[00:02:15.080 --> 00:02:15.240]   of
[00:02:15.240 --> 00:02:15.480]   the
[00:02:15.480 --> 00:02:15.800]   Navy
[00:02:15.800 --> 00:02:16.000]  ,
[00:02:16.000 --> 00:02:16.460]   that
[00:02:16.460 --> 00:02:16.800]   was
[00:02:16.800 --> 00:02:17.030]   in
[00:02:17.030 --> 00:02:17.370]   the
[00:02:17.370 --> 00:02:17.810]   late
[00:02:17.810 --> 00:02:18.290]   '
[00:02:18.290 --> 00:02:18.630]  80
[00:02:18.630 --> 00:02:18.740]  s
[00:02:18.740 --> 00:02:19.000]  ,
[00:02:19.000 --> 00:02:19.100]   I
[00:02:19.100 --> 00:02:19.720]   worked
[00:02:19.720 --> 00:02:19.910]   in
[00:02:19.910 --> 00:02:20.960]   commercial
[00:02:20.960 --> 00:02:21.680]   nuclear
[00:02:21.680 --> 00:02:22.200]   power
[00:02:22.200 --> 00:02:22.510]   for
[00:02:22.510 --> 00:02:23.030]   about
[00:02:23.030 --> 00:02:23.430]   five
[00:02:23.430 --> 00:02:24.000]   years
[00:02:24.000 --> 00:02:24.000]  ,
[00:02:24.000 --> 00:02:24.610]   doing
[00:02:24.610 --> 00:02:26.190]   computational
[00:02:26.190 --> 00:02:27.530]   simulations
[00:02:27.530 --> 00:02:28.010]   of
[00:02:28.010 --> 00:02:28.740]   reactors
[00:02:28.740 --> 00:02:29.000]  ,
[00:02:29.000 --> 00:02:29.130]   of
[00:02:29.130 --> 00:02:29.390]   heat
[00:02:29.390 --> 00:02:29.850]   removal
[00:02:29.850 --> 00:02:30.000]  ,
[00:02:30.000 --> 00:02:30.140]   of
[00:02:30.140 --> 00:02:30.560]   safety
[00:02:30.560 --> 00:02:31.000]   issues
[00:02:31.000 --> 00:02:31.000]  ,
[00:02:31.000 --> 00:02:31.200]   and
[00:02:31.200 --> 00:02:31.670]   dealing
[00:02:31.670 --> 00:02:31.940]   with
[00:02:31.940 --> 00:02:32.140]   the
[00:02:32.140 --> 00:02:32.610]   Nuclear
[00:02:32.610 --> 00:02:32.810]   Reg
[00:02:32.810 --> 00:02:32.940]  ul
[00:02:32.940 --> 00:02:33.330]  atory
[00:02:33.330 --> 00:02:34.000]   Commission
[00:02:34.000 --> 00:02:34.000]  .
[00:02:34.000 --> 00:02:34.030]  
[00:02:34.030 --> 00:02:34.290]   During
[00:02:34.290 --> 00:02:34.600]   that
[00:02:34.600 --> 00:02:34.690]   time
[00:02:34.690 --> 00:02:34.780]  ,
[00:02:34.780 --> 00:02:34.830]   I
[00:02:34.830 --> 00:02:35.030]   also
[00:02:35.030 --> 00:02:35.180]   got
[00:02:35.180 --> 00:02:35.280]   an
[00:02:35.280 --> 00:02:35.670]   advanced
[00:02:35.670 --> 00:02:36.000]   degree
[00:02:36.000 --> 00:02:36.080]   in
[00:02:36.080 --> 00:02:36.550]   mechanical
[00:02:36.550 --> 00:02:37.000]   engineering
[00:02:37.000 --> 00:02:37.000]  ,
[00:02:37.000 --> 00:02:37.260]   with
[00:02:37.260 --> 00:02:37.390]   an
[00:02:37.390 --> 00:02:37.920]   emphasis
[00:02:37.920 --> 00:02:38.050]   on
[00:02:38.050 --> 00:02:38.910]   computational
[00:02:38.910 --> 00:02:39.240]   fluid
[00:02:39.240 --> 00:02:39.770]   dynamics
[00:02:39.770 --> 00:02:40.000]  .
[00:02:40.000 --> 00:02:40.060]   I
[00:02:40.060 --> 00:02:40.240]   got
[00:02:40.240 --> 00:02:40.420]   out
[00:02:40.420 --> 00:02:40.540]   of
[00:02:40.540 --> 00:02:40.910]   the
[00:02:40.910 --> 00:02:41.020]   field
[00:02:41.020 --> 00:02:41.140]   in
[00:02:41.140 --> 00:02:41.320]   the
[00:02:41.320 --> 00:02:41.490]   mid
[00:02:41.490 --> 00:02:41.560]   '
[00:02:41.560 --> 00:02:41.920]  90
[00:02:41.920 --> 00:02:42.000]  s
[00:02:42.000 --> 00:02:42.110]  ,
[00:02:42.110 --> 00:02:42.280]   and
[00:02:42.280 --> 00:02:42.500]   just
[00:02:42.500 --> 00:02:42.720]   went
[00:02:42.720 --> 00:02:42.830]   on
[00:02:42.830 --> 00:02:42.940]   to
[00:02:42.940 --> 00:02:43.160]   more
[00:02:43.160 --> 00:02:43.790]   commercial
[00:02:43.790 --> 00:02:44.170]   software
[00:02:44.170 --> 00:02:44.790]   development
[00:02:44.790 --> 00:02:45.000]  .
[00:02:45.000 --> 00:02:45.110]   So
[00:02:45.110 --> 00:02:45.260]  ,
[00:02:45.260 --> 00:02:45.330]   in
[00:02:45.330 --> 00:02:45.500]   the
[00:02:45.500 --> 00:02:45.610]   UK
[00:02:45.610 --> 00:02:45.750]  ,
[00:02:45.750 --> 00:02:45.820]   we
[00:02:45.820 --> 00:02:46.050]   have
[00:02:46.050 --> 00:02:46.100]   a
[00:02:46.100 --> 00:02:46.440]   saying
[00:02:46.440 --> 00:02:46.630]   for
[00:02:46.630 --> 00:02:46.830]   that
[00:02:46.830 --> 00:02:47.010]  ,
[00:02:47.010 --> 00:02:47.090]   "
[00:02:47.090 --> 00:02:47.360]  You
[00:02:47.360 --> 00:02:47.720]   know
[00:02:47.720 --> 00:02:48.080]   your
[00:02:48.080 --> 00:02:48.620]   onions
[00:02:48.620 --> 00:02:49.000]  ."
[00:02:49.000 --> 00:02:49.550]   Well
[00:02:49.550 --> 00:02:49.820]  ,
[00:02:49.820 --> 00:02:49.950]   I
[00:02:49.950 --> 00:02:50.500]   knew
[00:02:50.500 --> 00:02:51.050]   them
[00:02:51.050 --> 00:02:51.320]   at
[00:02:51.320 --> 00:02:51.870]   some
[00:02:51.870 --> 00:02:52.550]   point
[00:02:52.550 --> 00:02:53.000]  .
[00:02:53.000 --> 00:02:53.280]   But
[00:02:53.280 --> 00:02:53.470]  ,
[00:02:53.470 --> 00:02:53.750]   you
[00:02:53.750 --> 00:02:54.130]   know
[00:02:54.130 --> 00:02:54.320]  ,
[00:02:54.320 --> 00:02:54.890]   things
[00:02:54.890 --> 00:02:55.460]   change
[00:02:55.460 --> 00:02:56.030]   slowly
[00:02:56.030 --> 00:02:56.220]   in
[00:02:56.220 --> 00:02:56.500]   the
[00:02:56.500 --> 00:02:57.170]   nuclear
[00:02:57.170 --> 00:02:57.650]   world
[00:02:57.650 --> 00:02:58.000]  .
[00:02:58.000 --> 00:02:58.410]   This
[00:02:58.410 --> 00:02:58.460]   is
[00:02:58.460 --> 00:02:58.520]   a
[00:02:58.520 --> 00:02:59.040]   40
[00:02:59.040 --> 00:02:59.100]  -
[00:02:59.100 --> 00:02:59.340]  year
[00:02:59.340 --> 00:02:59.410]  -
[00:02:59.410 --> 00:02:59.640]  old
[00:02:59.640 --> 00:03:00.000]   plant
[00:03:00.000 --> 00:03:00.300]   that
[00:03:00.300 --> 00:03:00.620]   they
[00:03:00.620 --> 00:03:00.820]  've
[00:03:00.820 --> 00:03:01.040]   got
[00:03:01.040 --> 00:03:01.340]   over
[00:03:01.340 --> 00:03:02.000]   there
[00:03:02.000 --> 00:03:02.000]  .
[00:03:02.000 --> 00:03:02.070]  
[00:03:02.070 --> 00:03:02.280]   So
[00:03:02.280 --> 00:03:02.440]  ,
[00:03:02.440 --> 00:03:02.770]   how
[00:03:02.770 --> 00:03:03.670]   similar
[00:03:03.670 --> 00:03:03.760]   is
[00:03:03.760 --> 00:03:04.340]   this
[00:03:04.340 --> 00:03:04.750]   plant
[00:03:04.750 --> 00:03:05.000]   to
[00:03:05.000 --> 00:03:05.130]   the
[00:03:05.130 --> 00:03:05.300]   kind
[00:03:05.300 --> 00:03:05.380]   of
[00:03:05.380 --> 00:03:05.680]   nuclear
[00:03:05.680 --> 00:03:06.000]   reactor
[00:03:06.000 --> 00:03:06.250]   you
[00:03:06.250 --> 00:03:06.660]   dealt
[00:03:06.660 --> 00:03:07.000]   with
[00:03:07.000 --> 00:03:07.180]   on
[00:03:07.180 --> 00:03:07.460]   the
[00:03:07.460 --> 00:03:07.890]   subs
[00:03:07.890 --> 00:03:08.170]   that
[00:03:08.170 --> 00:03:08.440]   you
[00:03:08.440 --> 00:03:08.950]   were
[00:03:08.950 --> 00:03:09.000]   on
[00:03:09.000 --> 00:03:09.000]  ,
[00:03:09.000 --> 00:03:09.200]   and
[00:03:09.200 --> 00:03:09.470]   also
[00:03:09.470 --> 00:03:09.600]   at
[00:03:09.600 --> 00:03:09.800]   the
[00:03:09.800 --> 00:03:10.520]   commercial
[00:03:10.520 --> 00:03:11.020]   plants
[00:03:11.020 --> 00:03:11.150]   that
[00:03:11.150 --> 00:03:11.390]   you
[00:03:11.390 --> 00:03:11.750]   worked
[00:03:11.750 --> 00:03:12.000]  ?
[00:03:12.000 --> 00:03:12.640]   Well
[00:03:12.640 --> 00:03:12.960]  ,
[00:03:12.960 --> 00:03:15.070]   generally
[00:03:15.070 --> 00:03:15.670]   speaking
[00:03:15.670 --> 00:03:16.000]  ,
[00:03:16.000 --> 00:03:16.250]   in
[00:03:16.250 --> 00:03:16.580]   the
[00:03:16.580 --> 00:03:17.000]   West
[00:03:17.000 --> 00:03:17.000]  ,
[00:03:17.000 --> 00:03:17.280]   when
[00:03:17.280 --> 00:03:17.350]   I
[00:03:17.350 --> 00:03:17.560]   say
[00:03:17.560 --> 00:03:17.770]   the
[00:03:17.770 --> 00:03:18.050]   West
[00:03:18.050 --> 00:03:18.190]  ,
[00:03:18.190 --> 00:03:18.330]   we
[00:03:18.330 --> 00:03:18.540]   use
[00:03:18.540 --> 00:03:18.820]   that
[00:03:18.820 --> 00:03:19.100]   term
[00:03:19.100 --> 00:03:19.310]   for
[00:03:19.310 --> 00:03:19.520]   the
[00:03:19.520 --> 00:03:19.730]   non
[00:03:19.730 --> 00:03:19.800]  -
[00:03:19.800 --> 00:03:20.010]  pre
[00:03:20.010 --> 00:03:20.360]  vious
[00:03:20.360 --> 00:03:20.780]   Soviet
[00:03:20.780 --> 00:03:21.420]   communist
