
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:01.060]   Welcome
[00:00:20.340 --> 00:00:20.580]   again
[00:00:20.580 --> 00:00:20.670]  ,
[00:00:20.670 --> 00:00:20.770]   we
[00:00:20.770 --> 00:00:21.030]   bring
[00:00:21.030 --> 00:00:21.240]   folks
[00:00:21.240 --> 00:00:21.330]   on
[00:00:21.330 --> 00:00:21.520]   that
[00:00:21.520 --> 00:00:21.810]   really
[00:00:21.810 --> 00:00:22.180]   interest
[00:00:22.180 --> 00:00:22.330]   us
[00:00:22.330 --> 00:00:22.420]   and
[00:00:22.420 --> 00:00:22.610]   have
[00:00:22.610 --> 00:00:22.650]   a
[00:00:22.650 --> 00:00:22.840]   chat
[00:00:22.840 --> 00:00:23.120]   with
[00:00:23.120 --> 00:00:23.350]   them
[00:00:23.350 --> 00:00:23.460]   to
[00:00:23.460 --> 00:00:23.840]   see
[00:00:23.840 --> 00:00:23.860]   what
[00:00:23.860 --> 00:00:24.090]   they
[00:00:24.090 --> 00:00:24.260]  've
[00:00:24.260 --> 00:00:24.430]   got
[00:00:24.430 --> 00:00:24.710]   going
[00:00:24.710 --> 00:00:24.830]   on
[00:00:24.830 --> 00:00:25.080]  .
[00:00:25.080 --> 00:00:25.110]  
[00:00:25.110 --> 00:00:25.460]   In
[00:00:25.460 --> 00:00:25.520]   today
[00:00:25.520 --> 00:00:25.650]  's
[00:00:25.650 --> 00:00:25.890]   show
[00:00:25.890 --> 00:00:26.010]  ,
[00:00:26.010 --> 00:00:26.070]   I
[00:00:26.070 --> 00:00:26.540]   invited
[00:00:26.540 --> 00:00:26.760]   Jack
[00:00:26.760 --> 00:00:27.080]   Ellis
[00:00:27.080 --> 00:00:27.200]  ,
[00:00:27.200 --> 00:00:27.340]   co
[00:00:27.340 --> 00:00:27.380]  -
[00:00:27.380 --> 00:00:27.820]  founder
[00:00:27.820 --> 00:00:27.970]   of
[00:00:27.970 --> 00:00:28.000]   F
[00:00:28.000 --> 00:00:28.190]  ath
[00:00:28.190 --> 00:00:28.380]  om
[00:00:28.380 --> 00:00:28.890]   Analytics
[00:00:28.890 --> 00:00:29.030]  ,
[00:00:29.030 --> 00:00:29.120]   to
[00:00:29.120 --> 00:00:29.430]   join
[00:00:29.430 --> 00:00:29.490]   me
[00:00:29.490 --> 00:00:29.680]   for
[00:00:29.680 --> 00:00:29.740]   a
[00:00:29.740 --> 00:00:30.400]   friendly
[00:00:30.400 --> 00:00:30.830]   fires
[00:00:30.830 --> 00:00:31.060]  ide
[00:00:31.060 --> 00:00:31.500]   chat
[00:00:31.500 --> 00:00:31.850]   about
[00:00:31.850 --> 00:00:32.160]   how
[00:00:32.160 --> 00:00:32.270]   he
[00:00:32.270 --> 00:00:32.520]   and
[00:00:32.520 --> 00:00:32.730]   the
[00:00:32.730 --> 00:00:33.130]   Tiny
[00:00:33.130 --> 00:00:33.190]  F
[00:00:33.190 --> 00:00:33.440]  ath
[00:00:33.440 --> 00:00:33.610]  om
[00:00:33.610 --> 00:00:33.960]   team
[00:00:33.960 --> 00:00:34.460]   scaled
[00:00:34.460 --> 00:00:34.560]   F
[00:00:34.560 --> 00:00:34.830]  ath
[00:00:34.830 --> 00:00:34.960]  om
[00:00:34.960 --> 00:00:35.130]   to
[00:00:35.130 --> 00:00:35.310]   be
[00:00:35.310 --> 00:00:36.070]   installed
[00:00:36.070 --> 00:00:36.240]   on
[00:00:36.240 --> 00:00:36.680]   over
[00:00:36.680 --> 00:00:41.440]   500
[00:00:41.440 --> 00:00:42.490]  ,
[00:00:42.490 --> 00:00:47.240]  000
[00:00:47.240 --> 00:00:51.470]   websites
[00:00:51.470 --> 00:00:53.080]  .
[00:00:53.080 --> 00:00:53.290]   Jack
[00:00:53.290 --> 00:00:53.550]   Ellis
[00:00:53.550 --> 00:00:53.650]  ,
[00:00:53.650 --> 00:00:53.910]   hello
[00:00:53.910 --> 00:00:54.080]  .
[00:00:54.080 --> 00:00:54.080]  
[00:00:54.080 --> 00:00:54.480]   Thank
[00:00:54.480 --> 00:00:54.720]   you
[00:00:54.720 --> 00:00:55.040]   very
[00:00:55.040 --> 00:00:55.360]   much
[00:00:55.360 --> 00:00:55.600]   for
[00:00:55.600 --> 00:00:56.160]   joining
[00:00:56.160 --> 00:00:56.400]   the
[00:00:56.400 --> 00:00:56.720]   show
[00:00:56.720 --> 00:00:57.000]  .
[00:00:57.000 --> 00:00:57.130]   We
[00:00:57.130 --> 00:00:57.710]   certainly
[00:00:57.710 --> 00:00:57.840]   do
[00:00:57.840 --> 00:00:58.100]   have
[00:00:58.100 --> 00:00:58.160]   a
[00:00:58.160 --> 00:00:58.350]   lot
[00:00:58.350 --> 00:00:58.470]   to
[00:00:58.470 --> 00:00:58.740]   talk
[00:00:58.740 --> 00:00:59.070]   about
[00:00:59.070 --> 00:00:59.280]  .
[00:00:59.280 --> 00:00:59.650]   Thanks
[00:00:59.650 --> 00:00:59.890]   very
[00:00:59.890 --> 00:01:00.130]   much
[00:01:00.130 --> 00:01:00.440]   for
[00:01:00.440 --> 00:01:00.620]   being
[00:01:00.620 --> 00:01:01.080]   here
[00:01:01.080 --> 00:01:01.080]  .
[00:01:01.080 --> 00:01:01.430]   Yeah
[00:01:01.430 --> 00:01:01.570]  ,
[00:01:01.570 --> 00:01:01.820]   man
[00:01:01.820 --> 00:01:02.080]  .
[00:01:02.080 --> 00:01:02.230]   My
[00:01:02.230 --> 00:01:02.840]   pleasure
[00:01:02.840 --> 00:01:03.080]  .
[00:01:03.080 --> 00:01:03.450]   Thanks
[00:01:03.450 --> 00:01:03.610]   for
[00:01:03.610 --> 00:01:03.810]   having
[00:01:03.810 --> 00:01:04.000]   me
[00:01:04.000 --> 00:01:04.080]  .
[00:01:04.080 --> 00:01:04.650]   Okay
[00:01:04.650 --> 00:01:05.080]  .
[00:01:05.080 --> 00:01:05.200]   So
[00:01:05.200 --> 00:01:05.500]   when
[00:01:05.500 --> 00:01:05.510]   I
[00:01:05.510 --> 00:01:05.740]   talk
[00:01:05.740 --> 00:01:06.040]   about
[00:01:06.040 --> 00:01:06.100]   a
[00:01:06.100 --> 00:01:06.280]   lot
[00:01:06.280 --> 00:01:06.400]   to
[00:01:06.400 --> 00:01:06.940]   talk
[00:01:06.940 --> 00:01:07.000]   about
[00:01:07.000 --> 00:01:07.060]  ,
[00:01:07.060 --> 00:01:07.380]   these
[00:01:07.380 --> 00:01:07.580]   are
[00:01:07.580 --> 00:01:07.720]   the
[00:01:07.720 --> 00:01:08.080]   things
[00:01:08.080 --> 00:01:08.350]   that
[00:01:08.350 --> 00:01:08.490]   I
[00:01:08.490 --> 00:01:08.740]   think
[00:01:08.740 --> 00:01:08.950]   that
[00:01:08.950 --> 00:01:09.150]   Tech
[00:01:09.150 --> 00:01:09.220]  S
[00:01:09.220 --> 00:01:09.440]  ing
[00:01:09.440 --> 00:01:10.060]   listeners
[00:01:10.060 --> 00:01:10.330]   will
[00:01:10.330 --> 00:01:10.460]   be
[00:01:10.460 --> 00:01:11.210]   interested
[00:01:11.210 --> 00:01:11.280]   in
[00:01:11.280 --> 00:01:11.520]  .
[00:01:11.520 --> 00:01:11.850]   Your
[00:01:11.850 --> 00:01:12.430]   success
[00:01:12.430 --> 00:01:12.660]   as
[00:01:12.660 --> 00:01:12.780]   an
[00:01:12.780 --> 00:01:13.200]   indie
[00:01:13.200 --> 00:01:13.790]   founder
[00:01:13.790 --> 00:01:14.040]   and
[00:01:14.040 --> 00:01:14.710]   that
[00:01:14.710 --> 00:01:14.790]   story
[00:01:14.790 --> 00:01:14.950]  ,
[00:01:14.950 --> 00:01:15.540]   growing
[00:01:15.540 --> 00:01:15.650]   F
[00:01:15.650 --> 00:01:15.870]  ath
[00:01:15.870 --> 00:01:16.020]  om
[00:01:16.020 --> 00:01:16.830]   Analytics
[00:01:16.830 --> 00:01:16.960]   to
[00:01:16.960 --> 00:01:17.140]   a
[00:01:17.140 --> 00:01:17.460]   huge
[00:01:17.460 --> 00:01:18.040]   business
[00:01:18.040 --> 00:01:18.330]   with
[00:01:18.330 --> 00:01:18.400]   a
[00:01:18.400 --> 00:01:18.690]   tiny
[00:01:18.690 --> 00:01:19.040]   team
[00:01:19.040 --> 00:01:19.410]  ,
[00:01:19.410 --> 00:01:19.440]   your
[00:01:19.440 --> 00:01:19.930]   ongoing
[00:01:19.930 --> 00:01:20.200]   pick
[00:01:20.200 --> 00:01:20.270]   a
[00:01:20.270 --> 00:01:20.650]   fight
[00:01:20.650 --> 00:01:21.280]   marketing
[00:01:21.280 --> 00:01:21.860]   strategy
[00:01:21.860 --> 00:01:22.140]   with
[00:01:22.140 --> 00:01:22.580]   Google
[00:01:22.580 --> 00:01:23.050]  ,
[00:01:23.050 --> 00:01:23.120]   which
[00:01:23.120 --> 00:01:23.150]  
[00:01:23.150 --> 00:01:23.280]   is
[00:01:23.280 --> 00:01:24.000]   something
[00:01:24.000 --> 00:01:24.310]   that
[00:01:24.310 --> 00:01:24.530]  's
[00:01:24.530 --> 00:01:24.800]   kind
[00:01:24.800 --> 00:01:24.960]   of
[00:01:24.960 --> 00:01:25.850]   interesting
[00:01:25.850 --> 00:01:26.090]   for
[00:01:26.090 --> 00:01:26.250]   us
[00:01:26.250 --> 00:01:26.650]   right
[00:01:26.650 --> 00:01:26.900]   now
[00:01:26.900 --> 00:01:27.080]  ,
[00:01:27.080 --> 00:01:27.290]   for
[00:01:27.290 --> 00:01:27.690]   the
[00:01:27.690 --> 00:01:27.930]   stuff
[00:01:27.930 --> 00:01:28.250]   that
[00:01:28.250 --> 00:01:28.410]   we
[00:01:28.410 --> 00:01:28.720]  've
[00:01:28.720 --> 00:01:28.840]   been
[00:01:28.840 --> 00:01:29.420]   speaking
[00:01:29.420 --> 00:01:29.780]   about
[00:01:29.780 --> 00:01:30.360]   recently
[00:01:30.360 --> 00:01:30.500]  ,
[00:01:30.500 --> 00:01:30.790]   your
[00:01:30.790 --> 00:01:31.440]   extensive
[00:01:31.440 --> 00:01:31.720]   use
[00:01:31.720 --> 00:01:31.790]   of
[00:01:31.790 --> 00:01:32.000]   the
[00:01:32.000 --> 00:01:32.300]   Lara
[00:01:32.300 --> 00:01:32.500]  vel
[00:01:32.500 --> 00:01:33.130]   ecosystem
[00:01:33.130 --> 00:01:33.430]  ,
[00:01:33.430 --> 00:01:33.580]   your
[00:01:33.580 --> 00:01:33.790]   use
[00:01:33.790 --> 00:01:33.930]   of
[00:01:33.930 --> 00:01:34.390]   server
[00:01:34.390 --> 00:01:34.760]  less
[00:01:34.760 --> 00:01:34.950]   to
[00:01:34.950 --> 00:01:35.580]   support
[00:01:35.580 --> 00:01:36.050]   your
[00:01:36.050 --> 00:01:36.320]   full
[00:01:36.320 --> 00:01:37.630]   infrastructure
[00:01:37.630 --> 00:01:37.790]  ,
[00:01:37.790 --> 00:01:38.250]   which
[00:01:38.250 --> 00:01:38.430]   is
[00:01:38.430 --> 00:01:38.710]   for
[00:01:38.710 --> 00:01:39.060]   me
[00:01:39.060 --> 00:01:39.090]  ,
[00:01:39.090 --> 00:01:39.430]   kind
[00:01:39.430 --> 00:01:39.700]   of
[00:01:39.700 --> 00:01:40.040]   a
[00:01:40.040 --> 00:01:40.440]   shocking
[00:01:40.440 --> 00:01:41.180]   decision
[00:01:41.180 --> 00:01:41.520]  .
[00:01:41.520 --> 00:01:41.650]   And
[00:01:41.650 --> 00:01:41.690]   I
[00:01:41.690 --> 00:01:41.780]  'm
[00:01:41.780 --> 00:01:42.040]   really
[00:01:42.040 --> 00:01:42.500]   interested
[00:01:42.500 --> 00:01:42.590]   to
[00:01:42.590 --> 00:01:42.770]   hear
[00:01:42.770 --> 00:01:42.990]   about
[00:01:42.990 --> 00:01:43.190]   that
[00:01:43.190 --> 00:01:43.260]  ,
[00:01:43.260 --> 00:01:43.390]   but
[00:01:43.390 --> 00:01:43.480]   it
[00:01:43.480 --> 00:01:43.570]  's
[00:01:43.570 --> 00:01:43.840]   worked
[00:01:43.840 --> 00:01:44.090]   super
[00:01:44.090 --> 00:01:44.240]   well
[00:01:44.240 --> 00:01:44.420]   for
[00:01:44.420 --> 00:01:44.500]   you
[00:01:44.500 --> 00:01:44.680]  .
[00:01:44.680 --> 00:01:44.860]   And
[00:01:44.860 --> 00:01:45.040]   you
[00:01:45.040 --> 00:01:45.280]   also
[00:01:45.280 --> 00:01:45.460]   use
[00:01:45.460 --> 00:01:45.820]   server
[00:01:45.820 --> 00:01:46.060]  less
[00:01:46.060 --> 00:01:46.540]   database
[00:01:46.540 --> 00:01:46.660]  ,
[00:01:46.660 --> 00:01:47.040]   single
[00:01:47.040 --> 00:01:47.500]   store
[00:01:47.500 --> 00:01:47.550]   and
[00:01:47.550 --> 00:01:47.800]   other
[00:01:47.800 --> 00:01:48.460]   interesting
[00:01:48.460 --> 00:01:48.640]   tid
[00:01:48.640 --> 00:01:48.880]  bits
[00:01:48.880 --> 00:01:49.080]  .
[00:01:49.080 --> 00:01:49.240]   So
[00:01:49.240 --> 00:01:49.400]  ,
[00:01:49.400 --> 00:01:49.900]   hello
[00:01:49.900 --> 00:01:49.970]  ,
[00:01:49.970 --> 00:01:50.540]   welcome
[00:01:50.540 --> 00:01:50.700]   to
[00:01:50.700 --> 00:01:50.940]   the
[00:01:50.940 --> 00:01:51.560]   show
[00:01:51.560 --> 00:01:51.560]  .
[00:01:51.560 --> 00:01:52.130]   Cool
[00:01:52.130 --> 00:01:52.560]  .
[00:01:52.560 --> 00:01:52.560]  
[00:01:52.560 --> 00:01:52.610]   I
[00:01:52.610 --> 00:01:52.720]  'm
[00:01:52.720 --> 00:01:53.040]   happy
[00:01:53.040 --> 00:01:53.100]   to
[00:01:53.100 --> 00:01:53.260]   get
[00:01:53.260 --> 00:01:53.480]   into
[00:01:53.480 --> 00:01:53.640]   all
[00:01:53.640 --> 00:01:53.750]   of
[00:01:53.750 --> 00:01:54.020]   those
[00:01:54.020 --> 00:01:54.240]  .
[00:01:54.240 --> 00:01:54.730]   Sounds
[00:01:54.730 --> 00:01:55.080]   good
[00:01:55.080 --> 00:01:55.240]  .
[00:01:55.240 --> 00:01:55.350]   Well
[00:01:55.350 --> 00:01:55.400]  ,
[00:01:55.400 --> 00:01:55.550]   so
[00:01:55.550 --> 00:01:55.590]   first
[00:01:55.590 --> 00:01:55.640]   of
[00:01:55.640 --> 00:01:55.750]   all
[00:01:55.750 --> 00:01:55.770]  ,
[00:01:55.770 --> 00:01:55.910]   where
[00:01:55.910 --> 00:01:55.990]   are
[00:01:55.990 --> 00:01:56.070]   you
[00:01:56.070 --> 00:01:56.240]  ?
[00:01:56.240 --> 00:01:56.600]   Where
[00:01:56.600 --> 00:01:56.990]  abouts
[00:01:56.990 --> 00:01:57.280]   are
[00:01:57.280 --> 00:01:57.480]   you
[00:01:57.480 --> 00:01:58.080]   based
[00:01:58.080 --> 00:01:58.080]  ?
[00:01:58.080 --> 00:01:58.220]   So
[00:01:58.220 --> 00:01:58.290]   I
[00:01:58.290 --> 00:01:58.430]  'm
[00:01:58.430 --> 00:01:58.920]   central
[00:01:58.920 --> 00:01:59.450]   Canada
[00:01:59.450 --> 00:01:59.480]  ,
[00:01:59.480 --> 00:01:59.690]   but
[00:01:59.690 --> 00:01:59.760]   I
[00:01:59.760 --> 00:01:59.900]  'm
[00:01:59.900 --> 00:02:00.610]   originally
[00:02:00.610 --> 00:02:00.810]   from
[00:02:00.810 --> 00:02:01.080]   the
[00:02:01.080 --> 00:02:01.480]   UK
[00:02:01.480 --> 00:02:01.480]  .
[00:02:01.480 --> 00:02:01.580]   I
[00:02:01.580 --> 00:02:01.790]   never
[00:02:01.790 --> 00:02:02.050]   would
[00:02:02.050 --> 00:02:02.240]   have
[00:02:02.240 --> 00:02:02.600]   guessed
[00:02:02.600 --> 00:02:02.800]  .
[00:02:02.800 --> 00:02:02.990]   No
[00:02:02.990 --> 00:02:03.120]  ,
[00:02:03.120 --> 00:02:03.200]   I
[00:02:03.200 --> 00:02:03.700]   know
[00:02:03.700 --> 00:02:03.800]  .
[00:02:03.800 --> 00:02:04.040]   Well
[00:02:04.040 --> 00:02:04.140]  ,
[00:02:04.140 --> 00:02:04.220]   I
[00:02:04.220 --> 00:02:04.460]   mean
[00:02:04.460 --> 00:02:04.580]  ,
[00:02:04.580 --> 00:02:04.840]   look
[00:02:04.840 --> 00:02:04.940]  ,
[00:02:04.940 --> 00:02:05.180]   look
[00:02:05.180 --> 00:02:05.410]   at
[00:02:05.410 --> 00:02:05.520]   the
[00:02:05.520 --> 00:02:05.720]   room
[00:02:05.720 --> 00:02:06.080]   behind
[00:02:06.080 --> 00:02:06.200]   me
[00:02:06.200 --> 00:02:06.440]  .
[00:02:06.440 --> 00:02:06.570]   You
[00:02:06.570 --> 00:02:06.750]   know
[00:02:06.750 --> 00:02:06.840]  ,
[00:02:06.840 --> 00:02:06.970]   the
[00:02:06.970 --> 00:02:07.180]   video
[00:02:07.180 --> 00:02:07.280]   is
[00:02:07.280 --> 00:02:07.370]  ,
[00:02:07.370 --> 00:02:07.460]   it
[00:02:07.460 --> 00:02:07.590]  's
[00:02:07.590 --> 00:02:07.680]   a
[00:02:07.680 --> 00:02:07.720]  ,
[00:02:07.720 --> 00:02:07.950]   wouldn
[00:02:07.950 --> 00:02:08.040]  't
[00:02:08.040 --> 00:02:08.170]   get
[00:02:08.170 --> 00:02:08.350]   this
[00:02:08.350 --> 00:02:08.540]   size
[00:02:08.540 --> 00:02:08.710]   room
[00:02:08.710 --> 00:02:08.800]   in
[00:02:08.800 --> 00:02:08.920]   the
[00:02:08.920 --> 00:02:09.080]   UK
[00:02:09.080 --> 00:02:09.200]  .
[00:02:09.200 --> 00:02:09.260]   I
[00:02:09.260 --> 00:02:09.530]   feel
[00:02:09.530 --> 00:02:09.800]   like
[00:02:09.800 --> 00:02:10.480]   everything
[00:02:10.480 --> 00:02:10.620]  's
[00:02:10.620 --> 00:02:10.750]   so
[00:02:10.750 --> 00:02:11.370]   expensive
[00:02:11.370 --> 00:02:11.640]   over
[00:02:11.640 --> 00:02:11.980]   there
[00:02:11.980 --> 00:02:12.240]  .
[00:02:12.240 --> 00:02:12.370]   So
[00:02:12.370 --> 00:02:12.640]   yeah
[00:02:12.640 --> 00:02:12.770]  ,
[00:02:12.770 --> 00:02:13.280]   central
[00:02:13.280 --> 00:02:13.660]   Canada
[00:02:13.660 --> 00:02:13.790]  ,
[00:02:13.790 --> 00:02:13.990]   not
[00:02:13.990 --> 00:02:14.520]   Toronto
[00:02:14.520 --> 00:02:15.840]  .
[00:02:15.840 --> 00:02:15.930]   I
[00:02:15.930 --> 00:02:16.210]  've
[00:02:16.210 --> 00:02:16.580]   been
[00:02:16.580 --> 00:02:16.760]   in
[00:02:16.760 --> 00:02:17.380]   Canada
[00:02:17.380 --> 00:02:17.790]   since
[00:02:17.790 --> 00:02:18.920]   2016
[00:02:18.920 --> 00:02:19.200]   and
[00:02:19.200 --> 00:02:19.380]   in
[00:02:19.380 --> 00:02:19.850]   super
[00:02:19.850 --> 00:02:20.560]   central
[00:02:20.560 --> 00:02:20.970]   since
[00:02:20.970 --> 00:02:22.340]   2018
[00:02:22.340 --> 00:02:22.440]  .
[00:02:22.440 --> 00:02:22.440]  
[00:02:22.440 --> 00:02:22.860]   Tell
[00:02:22.860 --> 00:02:23.050]   us
[00:02:23.050 --> 00:02:23.570]   about
[00:02:23.570 --> 00:02:23.580]   F
[00:02:23.580 --> 00:02:23.970]  ath
[00:02:23.970 --> 00:02:24.050]  om
[00:02:24.050 --> 00:02:24.360]  .
[00:02:24.360 --> 00:02:24.780]   What
[00:02:24.780 --> 00:02:24.820]   is
[00:02:24.820 --> 00:02:25.050]   the
[00:02:25.050 --> 00:02:25.540]   story
[00:02:25.540 --> 00:02:25.590]   of
[00:02:25.590 --> 00:02:25.660]   F
[00:02:25.660 --> 00:02:25.990]  ath
[00:02:25.990 --> 00:02:26.220]  om
[00:02:26.220 --> 00:02:26.320]  ?
[00:02:26.320 --> 00:02:26.430]   In
[00:02:26.430 --> 00:02:26.600]   our
[00:02:26.600 --> 00:02:26.820]   show
[00:02:26.820 --> 00:02:26.930]  ,
[00:02:26.930 --> 00:02:27.030]   we
[00:02:27.030 --> 00:02:27.210]  're
[00:02:27.210 --> 00:02:27.550]   really
[00:02:27.550 --> 00:02:28.120]   interested
[00:02:28.120 --> 00:02:28.230]   in
[00:02:28.230 --> 00:02:28.660]   hearing
[00:02:28.660 --> 00:02:28.850]   sort
[00:02:28.850 --> 00:02:28.960]   of
[00:02:28.960 --> 00:02:29.180]   like
[00:02:29.180 --> 00:02:29.350]   the
[00:02:29.350 --> 00:02:29.800]   incident
[00:02:29.800 --> 00:02:29.970]  als
[00:02:29.970 --> 00:02:30.080]   as
[00:02:30.080 --> 00:02:30.480]   well
[00:02:30.480 --> 00:02:30.560]  .
[00:02:30.560 --> 00:02:31.020]   Like
[00:02:31.020 --> 00:02:31.460]   where
[00:02:31.460 --> 00:02:31.820]   did
[00:02:31.820 --> 00:02:32.040]   it
[00:02:32.040 --> 00:02:32.360]   come
[00:02:32.360 --> 00:02:33.020]   from
[00:02:33.020 --> 00:02:33.100]  ?
[00:02:33.100 --> 00:02:33.230]   And
[00:02:33.230 --> 00:02:33.440]   how
[00:02:33.440 --> 00:02:33.490]   did
[00:02:33.490 --> 00:02:33.620]   you
[00:02:33.620 --> 00:02:33.750]   get
[00:02:33.750 --> 00:02:34.100]   here
[00:02:34.100 --> 00:02:34.100]  ?
[00:02:34.100 --> 00:02:34.170]   I
[00:02:34.170 --> 00:02:34.440]   mean
[00:02:34.440 --> 00:02:34.570]  ,
[00:02:34.570 --> 00:02:34.810]   it
[00:02:34.810 --> 00:02:35.050]   came
[00:02:35.050 --> 00:02:35.240]   from
[00:02:35.240 --> 00:02:35.310]   a
[00:02:35.310 --> 00:02:36.000]   philosophy
[00:02:36.000 --> 00:02:36.270]   that
[00:02:36.270 --> 00:02:36.890]   analytics
[00:02:36.890 --> 00:02:37.300]   should
[00:02:37.300 --> 00:02:37.420]   be
[00:02:37.420 --> 00:02:38.100]   simple
[00:02:38.100 --> 00:02:38.140]  .
[00:02:38.140 --> 00:02:38.340]   You
[00:02:38.340 --> 00:02:38.780]   shouldn
[00:02:38.780 --> 00:02:38.940]  't
[00:02:38.940 --> 00:02:39.180]   need
[00:02:39.180 --> 00:02:39.300]   to
[00:02:39.300 --> 00:02:39.560]   have
[00:02:39.560 --> 00:02:39.820]   some
[00:02:39.820 --> 00:02:40.080]   kind
[00:02:40.080 --> 00:02:40.210]   of
[00:02:40.210 --> 00:02:40.650]   special
[00:02:40.650 --> 00:02:41.170]   training
[00:02:41.170 --> 00:02:41.310]   to
[00:02:41.310 --> 00:02:41.510]   use
[00:02:41.510 --> 00:02:42.010]   your
[00:02:42.010 --> 00:02:42.930]   analytics
[00:02:42.930 --> 00:02:42.940]   dashboard
[00:02:42.940 --> 00:02:43.200]  .
[00:02:43.200 --> 00:02:43.480]   And
[00:02:43.480 --> 00:02:43.480]   F
[00:02:43.480 --> 00:02:43.830]  ath
[00:02:43.830 --> 00:02:44.030]  om
[00:02:44.030 --> 00:02:44.250]   exists
[00:02:44.250 --> 00:02:44.390]   to
[00:02:44.390 --> 00:02:44.960]   actually
[00:02:44.960 --> 00:02:45.170]   let
[00:02:45.170 --> 00:02:45.380]   you
[00:02:45.380 --> 00:02:45.770]   see
[00:02:45.770 --> 00:02:45.870]   what
[00:02:45.870 --> 00:02:46.010]  's
[00:02:46.010 --> 00:02:46.380]   going
[00:02:46.380 --> 00:02:46.500]   on
[00:02:46.500 --> 00:02:46.670]   on
[00:02:46.670 --> 00:02:46.920]   your
[00:02:46.920 --> 00:02:47.420]   website
[00:02:47.420 --> 00:02:47.860]   versus
[00:02:47.860 --> 00:02:48.360]   trying
[00:02:48.360 --> 00:02:48.500]   to
[00:02:48.500 --> 00:02:48.730]   dive
[00:02:48.730 --> 00:02:48.980]   into
[00:02:48.980 --> 00:02:49.360]   Google
[00:02:49.360 --> 00:02:49.930]   Analytics
[00:02:49.930 --> 00:02:50.120]   and
[00:02:50.120 --> 00:02:50.370]   work
[00:02:50.370 --> 00:02:50.560]   out
[00:02:50.560 --> 00:02:50.930]   what
[00:02:50.930 --> 00:02:50.940]  's
[00:02:50.940 --> 00:02:51.250]   going
[00:02:51.250 --> 00:02:51.590]   on
[00:02:51.590 --> 00:02:51.640]  .
[00:02:51.640 --> 00:02:51.640]  
[00:02:51.640 --> 00:02:51.910]   Now
[00:02:51.910 --> 00:02:52.190]   the
[00:02:52.190 --> 00:02:52.810]   privacy
[00:02:52.810 --> 00:02:53.350]   aspect
[00:02:53.350 --> 00:02:53.890]   really
