
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.750]   This
[00:01:19.400 --> 00:01:19.610]   much
[00:01:19.610 --> 00:01:19.840]   food
[00:01:19.840 --> 00:01:20.000]  .
[00:01:20.000 --> 00:01:20.000]   Why
[00:01:20.000 --> 00:01:20.000]   did
[00:01:20.000 --> 00:01:20.000]   I
[00:01:20.000 --> 00:01:20.000]   do
[00:01:20.000 --> 00:01:20.000]   that
[00:01:20.000 --> 00:01:20.000]   again
[00:01:20.000 --> 00:01:20.000]  ?"
[00:01:20.000 --> 00:01:20.130]   No
[00:01:20.130 --> 00:01:20.180]  ,
[00:01:20.180 --> 00:01:20.320]   you
[00:01:20.320 --> 00:01:20.510]   make
[00:01:20.510 --> 00:01:20.700]   that
[00:01:20.700 --> 00:01:20.890]   same
[00:01:20.890 --> 00:01:21.220]   mistake
[00:01:21.220 --> 00:01:21.410]   your
[00:01:21.410 --> 00:01:21.640]   whole
[00:01:21.640 --> 00:01:21.830]   life
[00:01:21.830 --> 00:01:22.000]  .
[00:01:22.000 --> 00:01:22.180]   You
[00:01:22.180 --> 00:01:22.400]   keep
[00:01:22.400 --> 00:01:22.690]   doing
[00:01:22.690 --> 00:01:22.800]   it
[00:01:22.800 --> 00:01:23.000]  .
[00:01:23.000 --> 00:01:23.000]  
[00:01:23.000 --> 00:01:23.390]   You
[00:01:23.390 --> 00:01:23.650]   do
[00:01:23.650 --> 00:01:24.000]  .
[00:01:24.000 --> 00:01:24.310]   And
[00:01:24.310 --> 00:01:24.410]   I
[00:01:24.410 --> 00:01:24.900]   think
[00:01:24.900 --> 00:01:25.230]   in
[00:01:25.230 --> 00:01:25.630]   terms
[00:01:25.630 --> 00:01:25.830]   of
[00:01:25.830 --> 00:01:26.140]   vac
[00:01:26.140 --> 00:01:26.750]  ations
[00:01:26.750 --> 00:01:27.000]  ,
[00:01:27.000 --> 00:01:27.350]   I
[00:01:27.350 --> 00:01:27.660]   think
[00:01:27.660 --> 00:01:27.950]   like
[00:01:27.950 --> 00:01:28.170]   the
[00:01:28.170 --> 00:01:28.710]   10
[00:01:28.710 --> 00:01:28.800]  -
[00:01:28.800 --> 00:01:29.070]  day
[00:01:29.070 --> 00:01:29.810]   vacation
[00:01:29.810 --> 00:01:30.000]  ,
[00:01:30.000 --> 00:01:30.150]   the
[00:01:30.150 --> 00:01:30.410]   week
[00:01:30.410 --> 00:01:30.860]   encompass
[00:01:30.860 --> 00:01:31.000]  ing
[00:01:31.000 --> 00:01:31.440]   the
[00:01:31.440 --> 00:01:31.850]   two
[00:01:31.850 --> 00:01:33.220]   weekends
[00:01:33.220 --> 00:01:33.300]   is
[00:01:33.300 --> 00:01:34.220]   pretty
[00:01:34.220 --> 00:01:34.670]   ideal
[00:01:34.670 --> 00:01:35.000]  .
[00:01:35.000 --> 00:01:35.620]   Yeah
[00:01:35.620 --> 00:01:36.000]  .
[00:01:36.000 --> 00:01:36.410]   Because
[00:01:36.410 --> 00:01:36.520]  ,
[00:01:36.520 --> 00:01:36.570]   I
[00:01:36.570 --> 00:01:36.800]   mean
[00:01:36.800 --> 00:01:36.960]  ,
[00:01:36.960 --> 00:01:37.020]   it
[00:01:37.020 --> 00:01:37.130]  'd
[00:01:37.130 --> 00:01:37.250]   be
[00:01:37.250 --> 00:01:37.470]   much
[00:01:37.470 --> 00:01:37.820]   better
[00:01:37.820 --> 00:01:37.930]   if
[00:01:37.930 --> 00:01:38.100]   you
[00:01:38.100 --> 00:01:38.460]   took
[00:01:38.460 --> 00:01:38.620]   three
[00:01:38.620 --> 00:01:38.970]   10
[00:01:38.970 --> 00:01:39.020]  -
[00:01:39.020 --> 00:01:39.190]  day
[00:01:39.190 --> 00:01:39.360]   vac
[00:01:39.360 --> 00:01:39.740]  ations
[00:01:39.740 --> 00:01:40.040]   than
[00:01:40.040 --> 00:01:40.110]   one
[00:01:40.110 --> 00:01:40.400]   three
[00:01:40.400 --> 00:01:40.450]  -
[00:01:40.450 --> 00:01:40.800]  week
[00:01:40.800 --> 00:01:41.000]  .
[00:01:41.000 --> 00:01:41.040]   I
[00:01:41.040 --> 00:01:41.210]   mean
[00:01:41.210 --> 00:01:41.280]  ,
[00:01:41.280 --> 00:01:41.360]   it
[00:01:41.360 --> 00:01:41.500]  's
[00:01:41.500 --> 00:01:41.590]   like
[00:01:41.590 --> 00:01:41.720]   you
[00:01:41.720 --> 00:01:42.030]  'd
[00:01:42.030 --> 00:01:42.040]   rather
[00:01:42.040 --> 00:01:42.120]  ,
[00:01:42.120 --> 00:01:42.200]   it
[00:01:42.200 --> 00:01:42.280]  's
[00:01:42.280 --> 00:01:42.600]   rather
[00:01:42.600 --> 00:01:42.680]   than
[00:01:42.680 --> 00:01:42.800]   eat
[00:01:42.800 --> 00:01:42.920]   all
[00:01:42.920 --> 00:01:43.040]   the
[00:01:43.040 --> 00:01:43.280]   food
[00:01:43.280 --> 00:01:43.320]   for
[00:01:43.320 --> 00:01:43.460]   the
[00:01:43.460 --> 00:01:43.560]   day
[00:01:43.560 --> 00:01:43.640]   at
[00:01:43.640 --> 00:01:43.770]   one
[00:01:43.770 --> 00:01:44.000]   meal
[00:01:44.000 --> 00:01:44.080]  ,
[00:01:44.080 --> 00:01:44.160]   we
[00:01:44.160 --> 00:01:44.240]  'd
[00:01:44.240 --> 00:01:44.480]   rather
[00:01:44.480 --> 00:01:44.720]   spread
[00:01:44.720 --> 00:01:44.800]   it
[00:01:44.800 --> 00:01:44.920]   out
[00:01:44.920 --> 00:01:45.090]   over
[00:01:45.090 --> 00:01:45.340]   three
[00:01:45.340 --> 00:01:45.480]   meals
[00:01:45.480 --> 00:01:45.560]  ,
[00:01:45.560 --> 00:01:45.680]   you
[00:01:45.680 --> 00:01:45.860]   know
[00:01:45.860 --> 00:01:46.000]  ?
[00:01:46.000 --> 00:01:46.240]   That
[00:01:46.240 --> 00:01:46.350]  's
[00:01:46.350 --> 00:01:46.870]   actually
[00:01:46.870 --> 00:01:46.900]   a
[00:01:46.900 --> 00:01:47.260]   pretty
[00:01:47.260 --> 00:01:47.490]   good
[00:01:47.490 --> 00:01:47.800]   point
[00:01:47.800 --> 00:01:48.000]  .
[00:01:48.000 --> 00:01:48.000]   Pretty
[00:01:48.000 --> 00:01:48.000]   good
[00:01:48.000 --> 00:01:48.000]   point
[00:01:48.000 --> 00:01:48.000]  .
[00:01:48.000 --> 00:01:48.000]  
[00:01:48.000 --> 00:01:48.100]   I
[00:01:48.100 --> 00:01:48.350]   mean
[00:01:48.350 --> 00:01:48.460]  ,
[00:01:48.460 --> 00:01:48.660]   you
[00:01:48.660 --> 00:01:48.990]   could
[00:01:48.990 --> 00:01:49.260]   have
[00:01:49.260 --> 00:01:49.590]   taken
[00:01:49.590 --> 00:01:49.680]   a
[00:01:49.680 --> 00:01:49.930]   trip
[00:01:49.930 --> 00:01:50.120]   in
[00:01:50.120 --> 00:01:50.320]   June
[00:01:50.320 --> 00:01:50.450]   to
[00:01:50.450 --> 00:01:50.850]   Europe
[00:01:50.850 --> 00:01:51.420]  ,
[00:01:51.420 --> 00:01:51.460]   another
[00:01:51.460 --> 00:01:51.650]   one
[00:01:51.650 --> 00:01:52.110]   around
[00:01:52.110 --> 00:01:52.250]   the
[00:01:52.250 --> 00:01:52.780]   holidays
[00:01:52.780 --> 00:01:53.000]  ,
[00:01:53.000 --> 00:01:53.170]   and
[00:01:53.170 --> 00:01:53.410]   then
[00:01:53.410 --> 00:01:53.630]   take
[00:01:53.630 --> 00:01:53.680]   a
[00:01:53.680 --> 00:01:53.970]   third
[00:01:53.970 --> 00:01:54.150]   to
[00:01:54.150 --> 00:01:54.250]   the
[00:01:54.250 --> 00:01:54.770]   Caribbean
[00:01:54.770 --> 00:01:55.000]  .
[00:01:55.000 --> 00:01:55.570]   Okay
[00:01:55.570 --> 00:01:56.000]  .
[00:01:56.000 --> 00:01:56.160]   But
[00:01:56.160 --> 00:01:56.320]   one
[00:01:56.320 --> 00:01:56.620]   thing
[00:01:56.620 --> 00:01:56.700]   to
[00:01:56.700 --> 00:01:57.190]   consider
[00:01:57.190 --> 00:01:57.250]   is
[00:01:57.250 --> 00:01:57.470]   that
[00:01:57.470 --> 00:01:57.580]   it
[00:01:57.580 --> 00:01:57.800]  's
[00:01:57.800 --> 00:01:58.070]   at
[00:01:58.070 --> 00:01:58.090]   least
[00:01:58.090 --> 00:01:58.120]   a
[00:01:58.120 --> 00:01:58.560]   thousand
[00:01:58.560 --> 00:01:58.670]  ,
[00:01:58.670 --> 00:01:58.910]   you
[00:01:58.910 --> 00:01:59.050]   know
[00:01:59.050 --> 00:01:59.160]  ,
[00:01:59.160 --> 00:01:59.270]   it
[00:01:59.270 --> 00:01:59.380]  's
[00:01:59.380 --> 00:01:59.590]   like
[00:01:59.590 --> 00:01:59.700]   a
[00:01:59.700 --> 00:02:00.160]   thousand
[00:02:00.160 --> 00:02:00.250]   per
[00:02:00.250 --> 00:02:00.580]   person
[00:02:00.580 --> 00:02:00.960]   minimum
[00:02:00.960 --> 00:02:01.070]   to
[00:02:01.070 --> 00:02:01.290]   just
[00:02:01.290 --> 00:02:01.450]   get
[00:02:01.450 --> 00:02:01.870]   there
[00:02:01.870 --> 00:02:02.000]  .
[00:02:02.000 --> 00:02:02.630]   Okay
[00:02:02.630 --> 00:02:03.040]  .
[00:02:03.040 --> 00:02:03.140]   Fair
[00:02:03.140 --> 00:02:03.480]   enough
[00:02:03.480 --> 00:02:03.490]  .
[00:02:03.490 --> 00:02:03.600]   How
[00:02:03.600 --> 00:02:03.750]   much
[00:02:03.750 --> 00:02:03.940]   money
[00:02:03.940 --> 00:02:04.010]   do
[00:02:04.010 --> 00:02:04.120]   you
[00:02:04.120 --> 00:02:04.270]   make
[00:02:04.270 --> 00:02:04.300]   a
[00:02:04.300 --> 00:02:04.410]   day
[00:02:04.410 --> 00:02:04.800]   consulting
[00:02:04.800 --> 00:02:05.000]  ?
[00:02:05.000 --> 00:02:05.120]   Oh
[00:02:05.120 --> 00:02:05.240]  ,
[00:02:05.240 --> 00:02:05.300]   a
[00:02:05.300 --> 00:02:05.790]   thousand
[00:02:05.790 --> 00:02:06.000]  .
[00:02:06.000 --> 00:02:06.700]   Exactly
[00:02:06.700 --> 00:02:07.080]  .
[00:02:07.080 --> 00:02:07.130]   So
[00:02:07.130 --> 00:02:07.260]  ,
[00:02:07.260 --> 00:02:07.450]   how
[00:02:07.450 --> 00:02:07.710]   many
[00:02:07.710 --> 00:02:07.970]   days
[00:02:07.970 --> 00:02:08.160]   did
[00:02:08.160 --> 00:02:08.350]   you
[00:02:08.350 --> 00:02:08.620]   miss
[00:02:08.620 --> 00:02:09.260]   consulting
[00:02:09.260 --> 00:02:09.390]   by
[00:02:09.390 --> 00:02:09.720]   being
[00:02:09.720 --> 00:02:10.030]   there
[00:02:10.030 --> 00:02:10.220]   and
[00:02:10.220 --> 00:02:10.410]   not
[00:02:10.410 --> 00:02:10.800]   really
[00:02:10.800 --> 00:02:11.250]   working
[00:02:11.250 --> 00:02:11.440]   but
[00:02:11.440 --> 00:02:11.630]   not
[00:02:11.630 --> 00:02:12.020]   really
[00:02:12.020 --> 00:02:12.340]   being
[00:02:12.340 --> 00:02:13.000]   refreshed
[00:02:13.000 --> 00:02:13.190]   because
[00:02:13.190 --> 00:02:13.240]   you
[00:02:13.240 --> 00:02:13.310]  're
[00:02:13.310 --> 00:02:13.400]   like
[00:02:13.400 --> 00:02:13.440]  ,
[00:02:13.440 --> 00:02:13.460]   "
[00:02:13.460 --> 00:02:13.520]  I
[00:02:13.520 --> 00:02:13.530]  'm
[00:02:13.530 --> 00:02:13.640]   going
[00:02:13.640 --> 00:02:13.700]   to
[00:02:13.700 --> 00:02:13.750]   get
[00:02:13.750 --> 00:02:13.870]   bored
[00:02:13.870 --> 00:02:14.000]  .
[00:02:14.000 --> 00:02:14.040]   I
[00:02:14.040 --> 00:02:14.210]   kind
[00:02:14.210 --> 00:02:14.290]   of
[00:02:14.290 --> 00:02:14.460]   want
[00:02:14.460 --> 00:02:14.540]   to
[00:02:14.540 --> 00:02:14.620]   go
[00:02:14.620 --> 00:02:14.790]   back
[00:02:14.790 --> 00:02:15.000]  ."
[00:02:15.000 --> 00:02:15.000]  
[00:02:15.000 --> 00:02:15.120]   Oh
[00:02:15.120 --> 00:02:15.200]  ,
[00:02:15.200 --> 00:02:15.360]   you
[00:02:15.360 --> 00:02:15.520]  've
[00:02:15.520 --> 00:02:15.680]   had
[00:02:15.680 --> 00:02:15.890]   this
[00:02:15.890 --> 00:02:16.160]   ready
[00:02:16.160 --> 00:02:16.320]  .
[00:02:16.320 --> 00:02:16.490]   You
[00:02:16.490 --> 00:02:16.640]  've
[00:02:16.640 --> 00:02:16.800]   had
[00:02:16.800 --> 00:02:17.010]   this
[00:02:17.010 --> 00:02:17.280]   whole
[00:02:17.280 --> 00:02:17.440]   lot
[00:02:17.440 --> 00:02:17.540]   of
[00:02:17.540 --> 00:02:17.750]   time
[00:02:17.750 --> 00:02:18.000]  .
[00:02:18.000 --> 00:02:18.190]   Well
[00:02:18.190 --> 00:02:18.280]  ,
[00:02:18.280 --> 00:02:18.470]   yeah
[00:02:18.470 --> 00:02:18.650]  .
[00:02:18.650 --> 00:02:18.670]   I
[00:02:18.670 --> 00:02:18.790]   was
[00:02:18.790 --> 00:02:19.170]   thinking
[00:02:19.170 --> 00:02:19.400]   about
[00:02:19.400 --> 00:02:19.490]   it
[00:02:19.490 --> 00:02:19.580]   on
[00:02:19.580 --> 00:02:19.670]   my
[00:02:19.670 --> 00:02:19.810]   own
[00:02:19.810 --> 00:02:20.000]  .
[00:02:20.000 --> 00:02:20.030]   I
[00:02:20.030 --> 00:02:20.180]   mean
[00:02:20.180 --> 00:02:20.250]  ,
[00:02:20.250 --> 00:02:20.370]   you
[00:02:20.370 --> 00:02:20.510]   know
[00:02:20.510 --> 00:02:20.600]  ,
[00:02:20.600 --> 00:02:20.650]   it
[00:02:20.650 --> 00:02:20.720]  's
[00:02:20.720 --> 00:02:20.830]   not
[00:02:20.830 --> 00:02:20.980]   like
[00:02:20.980 --> 00:02:21.010]   I
[00:02:21.010 --> 00:02:21.190]   haven
