
[00:00:00.000 --> 00:00:00.980]  
[00:00:00.980 --> 00:00:01.190]   Welcome
[00:01:37.410 --> 00:01:37.410]   if
[00:01:37.410 --> 00:01:37.560]   this
[00:01:37.560 --> 00:01:37.790]   applies
[00:01:37.790 --> 00:01:37.860]   to
[00:01:37.860 --> 00:01:38.020]   you
[00:01:38.020 --> 00:01:38.070]  ,
[00:01:38.070 --> 00:01:38.180]   but
[00:01:38.180 --> 00:01:38.360]   there
[00:01:38.360 --> 00:01:38.430]  's
[00:01:38.430 --> 00:01:38.570]   been
[00:01:38.570 --> 00:01:38.650]   so
[00:01:38.650 --> 00:01:38.780]   many
[00:01:38.780 --> 00:01:39.000]   times
[00:01:39.000 --> 00:01:39.270]   where
[00:01:39.270 --> 00:01:39.320]   I
[00:01:39.320 --> 00:01:39.480]  've
[00:01:39.480 --> 00:01:39.710]   read
[00:01:39.710 --> 00:01:39.750]   a
[00:01:39.750 --> 00:01:40.030]   book
[00:01:40.030 --> 00:01:40.220]   or
[00:01:40.220 --> 00:01:41.000]   something
[00:01:41.000 --> 00:01:41.150]   and
[00:01:41.150 --> 00:01:41.200]   I
[00:01:41.200 --> 00:01:41.360]  'll
[00:01:41.360 --> 00:01:41.610]   read
[00:01:41.610 --> 00:01:41.610]   a
[00:01:41.610 --> 00:01:42.000]   chapter
[00:01:42.000 --> 00:01:42.000]  
[00:01:42.000 --> 00:01:42.210]   and
[00:01:42.210 --> 00:01:42.490]   some
[00:01:42.490 --> 00:01:42.740]   piece
[00:01:42.740 --> 00:01:42.860]   of
[00:01:42.860 --> 00:01:43.230]   advice
[00:01:43.230 --> 00:01:43.360]   in
[00:01:43.360 --> 00:01:43.470]   it
[00:01:43.470 --> 00:01:44.110]   seems
[00:01:44.110 --> 00:01:44.170]   really
[00:01:44.170 --> 00:01:44.580]   obvious
[00:01:44.580 --> 00:01:44.700]   to
[00:01:44.700 --> 00:01:44.820]   me
[00:01:44.820 --> 00:01:45.000]  ,
[00:01:45.000 --> 00:01:45.260]   but
[00:01:45.260 --> 00:01:45.600]   then
[00:01:45.600 --> 00:01:45.690]   I
[00:01:45.690 --> 00:01:46.020]   rere
[00:01:46.020 --> 00:01:46.190]  ad
[00:01:46.190 --> 00:01:46.360]   it
[00:01:46.360 --> 00:01:46.790]   later
[00:01:46.790 --> 00:01:47.000]  ,
[00:01:47.000 --> 00:01:47.230]   like
[00:01:47.230 --> 00:01:47.400]   two
[00:01:47.400 --> 00:01:47.690]   years
[00:01:47.690 --> 00:01:48.000]   later
[00:01:48.000 --> 00:01:48.000]  ,
[00:01:48.000 --> 00:01:48.350]   and
[00:01:48.350 --> 00:01:48.440]   I
[00:01:48.440 --> 00:01:48.700]   kind
[00:01:48.700 --> 00:01:49.380]   of
[00:01:49.380 --> 00:01:49.880]   understand
[00:01:49.880 --> 00:01:49.930]   it
[00:01:49.930 --> 00:01:50.100]   in
[00:01:50.100 --> 00:01:50.200]   a
[00:01:50.200 --> 00:01:50.900]   slightly
[00:01:50.900 --> 00:01:51.700]   different
[00:01:51.700 --> 00:01:51.960]   way
[00:01:51.960 --> 00:01:52.310]   that
[00:01:52.310 --> 00:01:52.480]   is
[00:01:52.480 --> 00:01:53.010]   really
[00:01:53.010 --> 00:01:53.630]   helpful
[00:01:53.630 --> 00:01:54.000]  .
[00:01:54.000 --> 00:01:54.640]   Yeah
[00:01:54.640 --> 00:01:54.910]  ,
[00:01:54.910 --> 00:01:55.570]   yeah
[00:01:55.570 --> 00:01:56.000]  .
[00:01:56.000 --> 00:01:56.380]   And
[00:01:56.380 --> 00:01:56.460]   this
[00:01:56.460 --> 00:01:56.720]   kind
[00:01:56.720 --> 00:01:56.880]   of
[00:01:56.880 --> 00:01:57.180]   feels
[00:01:57.180 --> 00:01:57.440]   like
[00:01:57.440 --> 00:01:57.640]   one
[00:01:57.640 --> 00:01:57.810]   of
[00:01:57.810 --> 00:01:58.100]   those
[00:01:58.100 --> 00:01:58.490]   things
[00:01:58.490 --> 00:01:58.620]   to
[00:01:58.620 --> 00:01:58.750]   me
[00:01:58.750 --> 00:01:59.000]  .
[00:01:59.000 --> 00:01:59.260]   So
[00:01:59.260 --> 00:01:59.550]   for
[00:01:59.550 --> 00:01:59.600]   me
[00:01:59.600 --> 00:01:59.770]  ,
[00:01:59.770 --> 00:02:00.830]   historically
[00:02:00.830 --> 00:02:01.070]   all
[00:02:01.070 --> 00:02:01.240]   of
[00:02:01.240 --> 00:02:01.410]   my
[00:02:01.410 --> 00:02:02.100]   business
[00:02:02.100 --> 00:02:02.700]   efforts
[00:02:02.700 --> 00:02:03.060]   have
[00:02:03.060 --> 00:02:03.410]   been
[00:02:03.410 --> 00:02:03.840]   based
[00:02:03.840 --> 00:02:04.360]   around
[00:02:04.360 --> 00:02:04.530]   my
[00:02:04.530 --> 00:02:05.250]   personal
[00:02:05.250 --> 00:02:05.650]   brand
[00:02:05.650 --> 00:02:06.000]  .
[00:02:06.000 --> 00:02:06.060]   I
[00:02:06.060 --> 00:02:06.310]   kind
[00:02:06.310 --> 00:02:06.430]   of
[00:02:06.430 --> 00:02:06.620]   got
[00:02:06.620 --> 00:02:07.140]   started
[00:02:07.140 --> 00:02:07.640]   selling
[00:02:07.640 --> 00:02:07.750]   info
[00:02:07.750 --> 00:02:08.250]   products
[00:02:08.250 --> 00:02:08.500]   like
[00:02:08.500 --> 00:02:08.940]   books
[00:02:08.940 --> 00:02:09.000]   and
[00:02:09.000 --> 00:02:09.440]   courses
[00:02:09.440 --> 00:02:09.630]   and
[00:02:09.630 --> 00:02:10.000]   stuff
[00:02:10.000 --> 00:02:11.000]  .
[00:02:11.000 --> 00:02:11.000]  
[00:02:11.000 --> 00:02:11.310]   And
[00:02:11.310 --> 00:02:11.620]   the
[00:02:11.620 --> 00:02:12.030]   best
[00:02:12.030 --> 00:02:12.340]   way
[00:02:12.340 --> 00:02:12.540]   to
[00:02:12.540 --> 00:02:12.950]   sort
[00:02:12.950 --> 00:02:13.150]   of
[00:02:13.150 --> 00:02:13.550]   make
[00:02:13.550 --> 00:02:13.660]   a
[00:02:13.660 --> 00:02:14.120]   big
[00:02:14.120 --> 00:02:14.590]   splash
[00:02:14.590 --> 00:02:15.000]   with
[00:02:15.000 --> 00:02:15.430]   that
[00:02:15.430 --> 00:02:16.000]   stuff
[00:02:16.000 --> 00:02:16.120]   is
[00:02:16.120 --> 00:02:16.200]   to
[00:02:16.200 --> 00:02:16.410]   have
[00:02:16.410 --> 00:02:16.440]   a
[00:02:16.440 --> 00:02:16.590]   big
[00:02:16.590 --> 00:02:17.000]   audience
[00:02:17.000 --> 00:02:17.100]   of
[00:02:17.100 --> 00:02:17.410]   people
[00:02:17.410 --> 00:02:17.590]   who
[00:02:17.590 --> 00:02:17.820]   trust
[00:02:17.820 --> 00:02:18.000]   you
[00:02:18.000 --> 00:02:18.190]   and
[00:02:18.190 --> 00:02:18.370]   think
[00:02:18.370 --> 00:02:18.480]   you
[00:02:18.480 --> 00:02:18.610]  're
[00:02:18.610 --> 00:02:18.700]   an
[00:02:18.700 --> 00:02:19.000]   expert
[00:02:19.000 --> 00:02:19.140]   in
[00:02:19.140 --> 00:02:19.790]   something
[00:02:19.790 --> 00:02:20.000]  .
[00:02:20.000 --> 00:02:20.250]   It
[00:02:20.250 --> 00:02:20.420]   felt
[00:02:20.420 --> 00:02:20.700]   very
[00:02:20.700 --> 00:02:21.270]   audience
[00:02:21.270 --> 00:02:21.330]  -
[00:02:21.330 --> 00:02:21.920]  driven
[00:02:21.920 --> 00:02:22.000]  .
[00:02:22.000 --> 00:02:22.270]   But
[00:02:22.270 --> 00:02:22.610]   with
[00:02:22.610 --> 00:02:23.360]   those
[00:02:23.360 --> 00:02:23.530]   sorts
[00:02:23.530 --> 00:02:23.660]   of
[00:02:23.660 --> 00:02:24.610]   products
[00:02:24.610 --> 00:02:24.660]  ,
[00:02:24.660 --> 00:02:24.880]   for
[00:02:24.880 --> 00:02:25.060]   me
[00:02:25.060 --> 00:02:26.170]   historically
[00:02:26.170 --> 00:02:26.770]   anyways
[00:02:26.770 --> 00:02:27.000]  ,
[00:02:27.000 --> 00:02:27.110]   it
[00:02:27.110 --> 00:02:27.240]  's
[00:02:27.240 --> 00:02:27.550]   always
[00:02:27.550 --> 00:02:27.830]   been
[00:02:27.830 --> 00:02:28.060]   like
[00:02:28.060 --> 00:02:28.330]   big
[00:02:28.330 --> 00:02:29.000]   launch
[00:02:29.000 --> 00:02:29.220]   and
[00:02:29.220 --> 00:02:29.490]   then
[00:02:29.490 --> 00:02:29.720]   it
[00:02:29.720 --> 00:02:29.910]   kind
[00:02:29.910 --> 00:02:30.040]   of
[00:02:30.040 --> 00:02:30.350]   just
[00:02:30.350 --> 00:02:30.580]   pet
[00:02:30.580 --> 00:02:30.690]  ers
[00:02:30.690 --> 00:02:30.990]   out
[00:02:30.990 --> 00:02:31.000]  .
[00:02:31.000 --> 00:02:31.130]   And
[00:02:31.130 --> 00:02:31.290]   then
[00:02:31.290 --> 00:02:31.410]   you
[00:02:31.410 --> 00:02:31.580]   have
[00:02:31.580 --> 00:02:31.660]   to
[00:02:31.660 --> 00:02:31.910]   launch
[00:02:31.910 --> 00:02:32.290]   something
[00:02:32.290 --> 00:02:32.460]   else
[00:02:32.460 --> 00:02:32.580]   and
[00:02:32.580 --> 00:02:32.750]   then
[00:02:32.750 --> 00:02:32.920]   that
[00:02:32.920 --> 00:02:33.040]   pet
[00:02:33.040 --> 00:02:33.160]  ers
[00:02:33.160 --> 00:02:33.280]   out
[00:02:33.280 --> 00:02:33.400]   and
[00:02:33.400 --> 00:02:33.570]   then
[00:02:33.570 --> 00:02:33.690]   you
[00:02:33.690 --> 00:02:33.860]   have
[00:02:33.860 --> 00:02:33.970]   to
[00:02:33.970 --> 00:02:34.190]   launch
[00:02:34.190 --> 00:02:34.570]   something
[00:02:34.570 --> 00:02:34.720]   else
[00:02:34.720 --> 00:02:35.000]  .
[00:02:35.000 --> 00:02:35.000]  
[00:02:35.000 --> 00:02:35.280]   And
[00:02:35.280 --> 00:02:35.430]   with
[00:02:35.430 --> 00:02:35.700]   the
[00:02:35.700 --> 00:02:35.920]   thing
[00:02:35.920 --> 00:02:36.190]   that
[00:02:36.190 --> 00:02:36.290]   we
[00:02:36.290 --> 00:02:36.470]  've
[00:02:36.470 --> 00:02:36.720]   been
[00:02:36.720 --> 00:02:37.160]   working
[00:02:37.160 --> 00:02:37.270]   on
[00:02:37.270 --> 00:02:37.640]   lately
[00:02:37.640 --> 00:02:37.760]  ,
[00:02:37.760 --> 00:02:38.070]   which
[00:02:38.070 --> 00:02:38.190]   is
[00:02:38.190 --> 00:02:38.440]   Tail
[00:02:38.440 --> 00:02:38.680]  wind
[00:02:38.680 --> 00:02:38.800]   UI
[00:02:38.800 --> 00:02:39.000]  ,
[00:02:39.000 --> 00:02:39.430]   which
[00:02:39.430 --> 00:02:39.870]   is
[00:02:39.870 --> 00:02:40.020]   like
[00:02:40.020 --> 00:02:40.040]   a
[00:02:40.040 --> 00:02:40.280]   set
[00:02:40.280 --> 00:02:40.450]   of
[00:02:40.450 --> 00:02:40.790]   sort
[00:02:40.790 --> 00:02:41.000]   of
[00:02:41.000 --> 00:02:41.250]   pre
[00:02:41.250 --> 00:02:41.330]  -
[00:02:41.330 --> 00:02:41.570]  des
[00:02:41.570 --> 00:02:42.000]  igned
[00:02:42.000 --> 00:02:42.240]   and
[00:02:42.240 --> 00:02:42.500]   pre
[00:02:42.500 --> 00:02:42.720]  -
[00:02:42.720 --> 00:02:43.000]  built
[00:02:43.000 --> 00:02:43.300]   HTML
[00:02:43.300 --> 00:02:44.000]   templates
[00:02:44.000 --> 00:02:44.370]   that
[00:02:44.370 --> 00:02:44.640]   use
[00:02:44.640 --> 00:02:45.010]   Tail
[00:02:45.010 --> 00:02:45.380]  wind
[00:02:45.380 --> 00:02:45.650]   CSS
[00:02:45.650 --> 00:02:46.050]   kind
[00:02:46.050 --> 00:02:46.200]   of
[00:02:46.200 --> 00:02:46.480]   to
[00:02:46.480 --> 00:02:46.560]   do
[00:02:46.560 --> 00:02:46.830]   all
[00:02:46.830 --> 00:02:47.100]   the
[00:02:47.100 --> 00:02:47.520]   styling
[00:02:47.520 --> 00:02:47.940]  ,
[00:02:47.940 --> 00:02:48.150]   it
[00:02:48.150 --> 00:02:48.640]   had
[00:02:48.640 --> 00:02:48.680]   like
[00:02:48.680 --> 00:02:48.750]   a
[00:02:48.750 --> 00:02:49.210]   really
[00:02:49.210 --> 00:02:49.510]   huge
[00:02:49.510 --> 00:02:50.030]   launch
[00:02:50.030 --> 00:02:50.260]   and
[00:02:50.260 --> 00:02:50.600]   then
[00:02:50.600 --> 00:02:50.940]   kind
[00:02:50.940 --> 00:02:51.110]   of
[00:02:51.110 --> 00:02:51.870]   dropped
[00:02:51.870 --> 00:02:52.000]   off
[00:02:52.000 --> 00:02:52.000]  .
[00:02:52.000 --> 00:02:52.160]   But
[00:02:52.160 --> 00:02:52.380]   then
[00:02:52.380 --> 00:02:52.490]   it
[00:02:52.490 --> 00:02:52.970]   started
[00:02:52.970 --> 00:02:52.980]   to
[00:02:52.980 --> 00:02:53.200]   like
[00:02:53.200 --> 00:02:53.410]   pick
[00:02:53.410 --> 00:02:53.530]   up
[00:02:53.530 --> 00:02:53.980]   again
[00:02:53.980 --> 00:02:54.000]  .
[00:02:54.000 --> 00:02:54.260]   And
[00:02:54.260 --> 00:02:54.470]   it
[00:02:54.470 --> 00:02:54.690]   was
[00:02:54.690 --> 00:02:55.400]   exciting
[00:02:55.400 --> 00:02:55.660]   for
[00:02:55.660 --> 00:02:56.000]   me
[00:02:56.000 --> 00:02:56.450]   because
[00:02:56.450 --> 00:02:56.620]   we
[00:02:56.620 --> 00:02:56.970]   kind
[00:02:56.970 --> 00:02:57.240]   of
[00:02:57.240 --> 00:02:57.590]   hoped
[00:02:57.590 --> 00:02:57.930]   that
[00:02:57.930 --> 00:02:58.360]   would
[00:02:58.360 --> 00:02:58.920]   happen
[00:02:58.920 --> 00:02:59.000]  ,
[00:02:59.000 --> 00:02:59.000]  
[00:02:59.000 --> 00:02:59.400]   but
[00:02:59.400 --> 00:02:59.450]   it
[00:02:59.450 --> 00:02:59.630]  's
[00:02:59.630 --> 00:02:59.980]   the
[00:02:59.980 --> 00:03:00.320]   first
[00:03:00.320 --> 00:03:00.680]   time
[00:03:00.680 --> 00:03:00.940]   I
[00:03:00.940 --> 00:03:01.090]  've
[00:03:01.090 --> 00:03:01.430]   ever
[00:03:01.430 --> 00:03:01.790]   seen
[00:03:01.790 --> 00:03:01.980]   it
[00:03:01.980 --> 00:03:02.690]   actually
[00:03:02.690 --> 00:03:03.230]   happen
[00:03:03.230 --> 00:03:03.770]   with
[00:03:03.770 --> 00:03:03.860]   one
