
[00:00:00.000 --> 00:00:00.050]  
[00:00:00.050 --> 00:00:21.260]   Welcome
[00:00:46.980 --> 00:00:47.040]  S
[00:00:47.040 --> 00:00:47.240]  ing
[00:00:47.240 --> 00:00:47.300]  h
[00:00:47.300 --> 00:00:47.680]   Daily
[00:00:47.680 --> 00:00:47.830]   and
[00:00:47.830 --> 00:00:48.100]   then
[00:00:48.100 --> 00:00:48.230]   we
[00:00:48.230 --> 00:00:48.520]   just
[00:00:48.520 --> 00:00:48.770]   call
[00:00:48.770 --> 00:00:48.900]   it
[00:00:48.900 --> 00:00:48.960]   T
[00:00:48.960 --> 00:00:49.020]  Z
[00:00:49.020 --> 00:00:49.520]   Daily
[00:00:49.520 --> 00:00:49.600]   in
[00:00:49.600 --> 00:00:49.780]   the
[00:00:49.780 --> 00:00:50.120]   thread
[00:00:50.120 --> 00:00:50.390]   that
[00:00:50.390 --> 00:00:50.580]   pops
[00:00:50.580 --> 00:00:50.690]   up
[00:00:50.690 --> 00:00:50.800]   on
[00:00:50.800 --> 00:00:50.970]   the
[00:00:50.970 --> 00:00:51.360]   website
[00:00:51.360 --> 00:00:51.670]  .
[00:00:51.670 --> 00:00:51.770]   Yeah
[00:00:51.770 --> 00:00:51.880]  ,
[00:00:51.880 --> 00:00:51.930]   I
[00:00:51.930 --> 00:00:52.310]   think
[00:00:52.310 --> 00:00:52.450]   our
[00:00:52.450 --> 00:00:52.620]   show
[00:00:52.620 --> 00:00:52.730]   is
[00:00:52.730 --> 00:00:52.960]   just
[00:00:52.960 --> 00:00:53.320]   going
[00:00:53.320 --> 00:00:53.360]   to
[00:00:53.360 --> 00:00:53.470]   be
[00:00:53.470 --> 00:00:53.580]   in
[00:00:53.580 --> 00:00:53.760]   a
[00:00:53.760 --> 00:00:53.760]  
[00:00:53.760 --> 00:00:54.250]   constant
[00:00:54.250 --> 00:00:54.310]   or
[00:00:54.310 --> 00:00:54.810]   perpetual
[00:00:54.810 --> 00:00:55.080]   state
[00:00:55.080 --> 00:00:55.190]   of
[00:00:55.190 --> 00:00:55.690]   iteration
[00:00:55.690 --> 00:00:55.850]  .
[00:00:55.850 --> 00:00:55.910]   I
[00:00:55.910 --> 00:00:56.060]   don
[00:00:56.060 --> 00:00:56.170]  't
[00:00:56.170 --> 00:00:56.550]   think
[00:00:56.550 --> 00:00:56.660]   we
[00:00:56.660 --> 00:00:56.710]  're
[00:00:56.710 --> 00:00:56.950]   ever
[00:00:56.950 --> 00:00:57.200]   going
[00:00:57.200 --> 00:00:57.310]   to
[00:00:57.310 --> 00:00:57.720]   settle
[00:00:57.720 --> 00:00:57.960]   on
[00:00:57.960 --> 00:00:58.680]   anything
[00:00:58.680 --> 00:00:58.960]  .
[00:00:58.960 --> 00:00:59.040]   We
[00:00:59.040 --> 00:00:59.290]   should
[00:00:59.290 --> 00:00:59.440]   call
[00:00:59.440 --> 00:00:59.580]   it
[00:00:59.580 --> 00:00:59.900]   iteration
[00:00:59.900 --> 00:00:59.980]   or
[00:00:59.980 --> 00:01:00.140]   flux
[00:01:00.140 --> 00:01:00.220]   or
[00:01:00.220 --> 00:01:00.640]   something
[00:01:00.640 --> 00:01:01.460]   like
[00:01:01.460 --> 00:01:02.360]   that
[00:01:02.360 --> 00:01:02.920]  .
[00:01:02.920 --> 00:01:02.920]   That
[00:01:02.920 --> 00:01:02.920]  's
[00:01:02.920 --> 00:01:02.920]   right
[00:01:02.920 --> 00:01:02.920]  .
[00:01:02.920 --> 00:01:02.920]   That
[00:01:02.920 --> 00:01:02.920]  's
[00:01:02.920 --> 00:01:03.460]   right
[00:01:03.460 --> 00:01:03.540]  .
[00:01:03.540 --> 00:01:03.700]   So
[00:01:03.700 --> 00:01:04.110]   the
[00:01:04.110 --> 00:01:04.330]   stuff
[00:01:04.330 --> 00:01:04.810]   that
[00:01:04.810 --> 00:01:04.880]   you
[00:01:04.880 --> 00:01:05.270]   want
[00:01:05.270 --> 00:01:05.350]   to
[00:01:05.350 --> 00:01:05.660]   talk
[00:01:05.660 --> 00:01:06.060]   about
[00:01:06.060 --> 00:01:06.230]  ,
[00:01:06.230 --> 00:01:06.590]   could
[00:01:06.590 --> 00:01:06.950]   you
[00:01:06.950 --> 00:01:06.980]  ,
[00:01:06.980 --> 00:01:07.220]   let
[00:01:07.220 --> 00:01:07.370]  's
[00:01:07.370 --> 00:01:07.630]   say
[00:01:07.630 --> 00:01:07.690]   I
[00:01:07.690 --> 00:01:07.940]   was
[00:01:07.940 --> 00:01:08.090]   to
[00:01:08.090 --> 00:01:08.520]   talk
[00:01:08.520 --> 00:01:08.810]   about
[00:01:08.810 --> 00:01:09.340]   something
[00:01:09.340 --> 00:01:09.510]   for
[00:01:09.510 --> 00:01:09.820]   maybe
[00:01:09.820 --> 00:01:10.150]   15
[00:01:10.150 --> 00:01:10.560]   minutes
[00:01:10.560 --> 00:01:10.870]  .
[00:01:10.870 --> 00:01:11.020]   Could
[00:01:11.020 --> 00:01:11.190]   you
[00:01:11.190 --> 00:01:11.440]   kind
[00:01:11.440 --> 00:01:11.530]   of
[00:01:11.530 --> 00:01:11.940]   contain
[00:01:11.940 --> 00:01:12.410]   yourself
[00:01:12.410 --> 00:01:12.570]   for
[00:01:12.570 --> 00:01:12.860]   that
[00:01:12.860 --> 00:01:13.240]   amount
[00:01:13.240 --> 00:01:13.460]   of
[00:01:13.460 --> 00:01:13.900]   time
[00:01:13.900 --> 00:01:14.240]  ?
[00:01:14.240 --> 00:01:14.730]   Sure
[00:01:14.730 --> 00:01:14.840]  ,
[00:01:14.840 --> 00:01:15.240]   sure
[00:01:15.240 --> 00:01:15.590]  .
[00:01:15.590 --> 00:01:15.940]   Well
[00:01:15.940 --> 00:01:16.140]  ,
[00:01:16.140 --> 00:01:16.250]   I
[00:01:16.250 --> 00:01:16.480]  'm
[00:01:16.480 --> 00:01:17.040]   taking
[00:01:17.040 --> 00:01:17.340]   Ron
[00:01:17.340 --> 00:01:17.540]  's
[00:01:17.540 --> 00:01:18.200]   advice
[00:01:18.200 --> 00:01:18.290]   to
[00:01:18.290 --> 00:01:18.620]   stick
[00:01:18.620 --> 00:01:18.950]   with
[00:01:18.950 --> 00:01:19.110]   one
[00:01:19.110 --> 00:01:19.400]   topic
[00:01:19.400 --> 00:01:19.590]  .
[00:01:19.590 --> 00:01:19.720]   So
[00:01:19.720 --> 00:01:19.780]   I
[00:01:19.780 --> 00:01:19.970]   got
[00:01:19.970 --> 00:01:20.220]   one
[00:01:20.220 --> 00:01:20.220]  
[00:01:20.220 --> 00:01:20.530]   topic
[00:01:20.530 --> 00:01:20.700]   and
[00:01:20.700 --> 00:01:20.880]   one
[00:01:20.880 --> 00:01:21.180]   topic
[00:01:21.180 --> 00:01:21.410]   only
[00:01:21.410 --> 00:01:21.840]  .
[00:01:21.840 --> 00:01:21.910]   Okay
[00:01:21.910 --> 00:01:21.960]  ,
[00:01:21.960 --> 00:01:22.030]   I
[00:01:22.030 --> 00:01:22.200]  've
[00:01:22.200 --> 00:01:22.380]   got
[00:01:22.380 --> 00:01:22.560]   one
[00:01:22.560 --> 00:01:22.860]   topic
[00:01:22.860 --> 00:01:23.040]   and
[00:01:23.040 --> 00:01:23.240]   one
[00:01:23.240 --> 00:01:23.520]   topic
[00:01:23.520 --> 00:01:23.750]   only
[00:01:23.750 --> 00:01:24.130]  .
[00:01:24.130 --> 00:01:24.250]   All
[00:01:24.250 --> 00:01:24.920]   right
[00:01:24.920 --> 00:01:24.940]  .
[00:01:24.940 --> 00:01:24.960]   I
[00:01:24.960 --> 00:01:25.040]  'm
[00:01:25.040 --> 00:01:25.200]   going
[00:01:25.200 --> 00:01:25.400]   to
[00:01:25.400 --> 00:01:25.800]   tell
[00:01:25.800 --> 00:01:26.220]   you
[00:01:26.220 --> 00:01:26.330]   a
[00:01:26.330 --> 00:01:26.630]   very
[00:01:26.630 --> 00:01:27.350]   strange
[00:01:27.350 --> 00:01:27.850]   yet
[00:01:27.850 --> 00:01:28.070]   damn
[00:01:28.070 --> 00:01:29.210]   interesting
[00:01:29.210 --> 00:01:29.720]   story
[00:01:29.720 --> 00:01:30.140]  .
[00:01:30.140 --> 00:01:30.300]   Okay
[00:01:30.300 --> 00:01:30.580]  ,
[00:01:30.580 --> 00:01:30.680]   let
[00:01:30.680 --> 00:01:30.690]  's
[00:01:30.690 --> 00:01:30.910]   hear
[00:01:30.910 --> 00:01:31.020]   it
[00:01:31.020 --> 00:01:31.270]  .
[00:01:31.270 --> 00:01:31.360]   You
[00:01:31.360 --> 00:01:31.640]   ready
[00:01:31.640 --> 00:01:31.970]  ?
[00:01:31.970 --> 00:01:32.000]   Now
[00:01:32.000 --> 00:01:32.120]  ,
[00:01:32.120 --> 00:01:32.260]   is
[00:01:32.260 --> 00:01:32.540]   this
[00:01:32.540 --> 00:01:32.610]   a
[00:01:32.610 --> 00:01:32.890]   true
[00:01:32.890 --> 00:01:33.450]   story
[00:01:33.450 --> 00:01:33.540]  ?
[00:01:33.540 --> 00:01:33.660]   Yep
[00:01:33.660 --> 00:01:33.930]  ,
[00:01:33.930 --> 00:01:33.940]   it
[00:01:33.940 --> 00:01:34.100]  's
[00:01:34.100 --> 00:01:34.790]   completely
[00:01:34.790 --> 00:01:35.090]   true
[00:01:35.090 --> 00:01:35.270]  .
[00:01:35.270 --> 00:01:35.410]   It
[00:01:35.410 --> 00:01:35.550]  's
[00:01:35.550 --> 00:01:35.860]   true
[00:01:35.860 --> 00:01:36.040]  .
[00:01:36.040 --> 00:01:36.180]   It
[00:01:36.180 --> 00:01:36.320]  's
[00:01:36.320 --> 00:01:36.640]   true
[00:01:36.640 --> 00:01:36.880]   from
[00:01:36.880 --> 00:01:37.020]   my
[00:01:37.020 --> 00:01:37.400]   point
[00:01:37.400 --> 00:01:37.480]   of
[00:01:37.480 --> 00:01:37.750]   view
[00:01:37.750 --> 00:01:37.880]  ,
[00:01:37.880 --> 00:01:38.420]   although
[00:01:38.420 --> 00:01:38.690]   some
[00:01:38.690 --> 00:01:38.820]   of
[00:01:38.820 --> 00:01:39.020]   the
[00:01:39.020 --> 00:01:39.840]   information
[00:01:39.840 --> 00:01:40.160]   impart
[00:01:40.160 --> 00:01:40.290]  ed
[00:01:40.290 --> 00:01:40.490]   may
[00:01:40.490 --> 00:01:40.620]   or
[00:01:40.620 --> 00:01:40.820]   may
[00:01:40.820 --> 00:01:41.020]   not
[00:01:41.020 --> 00:01:41.150]   be
[00:01:41.150 --> 00:01:41.440]   true
[00:01:41.440 --> 00:01:41.620]  .
[00:01:41.620 --> 00:01:41.820]   And
[00:01:41.820 --> 00:01:42.090]   that
[00:01:42.090 --> 00:01:42.220]  's
[00:01:42.220 --> 00:01:42.350]   up
[00:01:42.350 --> 00:01:42.480]   to
[00:01:42.480 --> 00:01:42.800]   the
[00:01:42.800 --> 00:01:43.280]   listener
[00:01:43.280 --> 00:01:43.400]   to
[00:01:43.400 --> 00:01:43.760]   research
[00:01:43.760 --> 00:01:44.200]  .
[00:01:44.200 --> 00:01:44.300]   Okay
[00:01:44.300 --> 00:01:44.480]  .
[00:01:44.480 --> 00:01:44.760]   All
[00:01:44.760 --> 00:01:44.960]   right
[00:01:44.960 --> 00:01:45.140]  .
[00:01:45.140 --> 00:01:45.380]   With
[00:01:45.380 --> 00:01:45.560]   the
[00:01:45.560 --> 00:01:45.920]   spirit
[00:01:45.920 --> 00:01:46.040]   of
[00:01:46.040 --> 00:01:46.570]   Halloween
[00:01:46.570 --> 00:01:46.690]   in
[00:01:46.690 --> 00:01:47.160]   mind
[00:01:47.160 --> 00:01:47.200]  .
[00:01:47.200 --> 00:01:48.120]   All
[00:01:48.120 --> 00:01:49.500]   right
[00:01:49.500 --> 00:01:50.080]  ,
[00:01:50.080 --> 00:01:50.080]  
[00:01:50.080 --> 00:01:50.470]   when
[00:01:50.470 --> 00:01:50.560]   I
[00:01:50.560 --> 00:01:50.850]   was
[00:01:50.850 --> 00:01:51.460]   18
[00:01:51.460 --> 00:01:52.010]   living
[00:01:52.010 --> 00:01:52.200]   in
[00:01:52.200 --> 00:01:53.030]   Ireland
[00:01:53.030 --> 00:01:53.070]  ,
[00:01:53.070 --> 00:01:53.160]   I
[00:01:53.160 --> 00:01:54.040]   somehow
[00:01:54.040 --> 00:01:54.330]   ended
[00:01:54.330 --> 00:01:54.510]   up
[00:01:54.510 --> 00:01:55.100]   seeing
[00:01:55.100 --> 00:01:55.190]   a
[00:01:55.190 --> 00:01:55.770]   series
[00:01:55.770 --> 00:01:55.970]   of
[00:01:55.970 --> 00:01:57.030]   videos
[00:01:57.030 --> 00:01:57.360]   created
[00:01:57.360 --> 00:01:57.490]   by
[00:01:57.490 --> 00:01:57.550]   a
[00:01:57.550 --> 00:01:57.890]   crazy
[00:01:57.890 --> 00:01:58.500]   spiritual
[00:01:58.500 --> 00:01:58.720]   guy
[00:01:58.720 --> 00:01:58.910]   who
[00:01:58.910 --> 00:01:59.330]   was
[00:01:59.330 --> 00:01:59.540]   called
[00:01:59.540 --> 00:01:59.650]   Dr
[00:01:59.650 --> 00:01:59.780]  un
[00:01:59.780 --> 00:01:59.980]  val
[00:01:59.980 --> 00:02:00.040]  o
[00:02:00.040 --> 00:02:00.240]   Mel
[00:02:00.240 --> 00:02:00.370]  ch
[00:02:00.370 --> 00:02:00.630]  ized
[00:02:00.630 --> 00:02:00.880]  ek
[00:02:00.880 --> 00:02:00.960]  .
[00:02:00.960 --> 00:02:01.420]   Whoa
[00:02:01.420 --> 00:02:01.670]  ,
[00:02:01.670 --> 00:02:01.770]   what
[00:02:01.770 --> 00:02:02.040]   kind
[00:02:02.040 --> 00:02:02.190]   of
[00:02:02.190 --> 00:02:02.500]   name
[00:02:02.500 --> 00:02:02.650]   is
[00:02:02.650 --> 00:02:02.990]   that
[00:02:02.990 --> 00:02:03.520]  ?
[00:02:03.520 --> 00:02:03.770]   That
[00:02:03.770 --> 00:02:03.890]  's
[00:02:03.890 --> 00:02:04.060]   his
[00:02:04.060 --> 00:02:04.520]   name
[00:02:04.520 --> 00:02:04.520]  .
[00:02:04.520 --> 00:02:04.800]   What
[00:02:04.800 --> 00:02:05.070]   kind
[00:02:05.070 --> 00:02:05.220]   of
[00:02:05.220 --> 00:02:05.500]   name
[00:02:05.500 --> 00:02:05.630]   is
[00:02:05.630 --> 00:02:06.120]   that
[00:02:06.120 --> 00:02:06.130]  ?
[00:02:06.130 --> 00:02:06.270]   It
[00:02:06.270 --> 00:02:06.480]  's
[00:02:06.480 --> 00:02:06.540]   I
[00:02:06.540 --> 00:02:06.830]   guess
[00:02:06.830 --> 00:02:06.980]   it
[00:02:06.980 --> 00:02:07.110]  's
[00:02:07.110 --> 00:02:07.390]   like
[00:02:07.390 --> 00:02:07.460]   a
[00:02:07.460 --> 00:02:07.740]   kind
[00:02:07.740 --> 00:02:07.880]   of
[00:02:07.880 --> 00:02:08.090]   Dru
[00:02:08.090 --> 00:02:08.230]  id
[00:02:08.230 --> 00:02:08.300]  -
[00:02:08.300 --> 00:02:08.440]  y
[00:02:08.440 --> 00:02:08.720]   kind
[00:02:08.720 --> 00:02:08.840]   of
[00:02:08.840 --> 00:02:09.080]   name
[00:02:09.080 --> 00:02:09.260]  .
[00:02:09.260 --> 00:02:09.500]   Like
[00:02:09.500 --> 00:02:09.620]   it
[00:02:09.620 --> 00:02:09.740]  's
[00:02:09.740 --> 00:02:09.800]   a
[00:02:09.800 --> 00:02:09.980]   guy
[00:02:09.980 --> 00:02:10.160]   who
[00:02:10.160 --> 00:02:10.500]   wants
[00:02:10.500 --> 00:02:10.620]   to
[00:02:10.620 --> 00:02:11.000]   present
[00:02:11.000 --> 00:02:11.450]   himself
[00:02:11.450 --> 00:02:11.540]   as
[00:02:11.540 --> 00:02:11.600]   a
[00:02:11.600 --> 00:02:11.780]   Dru
[00:02:11.780 --> 00:02:11.900]  id
[00:02:11.900 --> 00:02:12.020]   or
[00:02:12.020 --> 00:02:12.080]   a
[00:02:12.080 --> 00:02:12.620]   spiritual
[00:02:12.620 --> 00:02:12.790]  ist
[00:02:12.790 --> 00:02:13.050]  .
[00:02:13.050 --> 00:02:13.150]   I
[00:02:13.150 --> 00:02:13.280]   mean
[00:02:13.280 --> 00:02:13.480]  ,
[00:02:13.480 --> 00:02:13.920]   basically
[00:02:13.920 --> 00:02:14.010]   it
[00:02:14.010 --> 00:02:14.150]   was
[00:02:14.150 --> 00:02:14.270]   a
[00:02:14.270 --> 00:02:14.640]   spiritual
[00:02:14.640 --> 00:02:15.030]   workshop
[00:02:15.030 --> 00:02:15.220]   that
[00:02:15.220 --> 00:02:15.540]   lasted
[00:02:15.540 --> 00:02:15.750]   about
[00:02:15.750 --> 00:02:16.050]   18
[00:02:16.050 --> 00:02:16.280]   hours
[00:02:16.280 --> 00:02:16.480]  .
[00:02:16.480 --> 00:02:16.800]   Okay
[00:02:16.800 --> 00:02:16.850]  .
[00:02:16.850 --> 00:02:16.880]   It
[00:02:16.880 --> 00:02:17.140]   sounds
[00:02:17.140 --> 00:02:17.320]   like
[00:02:17.320 --> 00:02:17.320]  
[00:02:17.320 --> 00:02:17.390]   a
[00:02:17.390 --> 00:02:17.630]   made
[00:02:17.630 --> 00:02:17.750]   up
[00:02:17.750 --> 00:02:17.990]   name
[00:02:17.990 --> 00:02:18.180]  .
[00:02:18.180 --> 00:02:18.560]   Yeah
[00:02:18.560 --> 00:02:18.620]  ,
[00:02:18.620 --> 00:02:18.640]   I
[00:02:18.640 --> 00:02:18.740]  'm
[00:02:18.740 --> 00:02:19.120]   pretty
[00:02:19.120 --> 00:02:19.370]   sure
[00:02:19.370 --> 00:02:19.490]   he
[00:02:19.490 --> 00:02:19.740]   made
[00:02:19.740 --> 00:02:19.930]   the
[00:02:19.930 --> 00:02:20.180]   name
[00:02:20.180 --> 00:02:20.300]   up
[00:02:20.300 --> 00:02:20.600]  .
[00:02:20.600 --> 00:02:20.830]   Yeah
[00:02:20.830 --> 00:02:21.100]  .
[00:02:21.100 --> 00:02:21.230]   Okay
[00:02:21.230 --> 00:02:21.390]  .
[00:02:21.390 --> 00:02:21.630]   All
[00:02:21.630 --> 00:02:21.860]   right
[00:02:21.860 --> 00:02:22.080]  .
[00:02:22.080 --> 00:02:22.510]   Okay
[00:02:22.510 --> 00:02:22.680]  .
[00:02:22.680 --> 00:02:22.800]   So
[00:02:22.800 --> 00:02:22.940]   in
[00:02:22.940 --> 00:02:23.160]   this
[00:02:23.160 --> 00:02:23.530]   series
[00:02:23.530 --> 00:02:23.650]   of
[00:02:23.650 --> 00:02:24.020]   videos
[00:02:24.020 --> 00:02:24.140]  ,
[00:02:24.140 --> 00:02:24.320]   the
[00:02:24.320 --> 00:02:24.660]   thing
[00:02:24.660 --> 00:02:24.870]   that
[00:02:24.870 --> 00:02:25.040]   he
[00:02:25.040 --> 00:02:25.160]   was
[00:02:25.160 --> 00:02:25.530]   really
[00:02:25.530 --> 00:02:25.770]   into
[00:02:25.770 --> 00:02:25.950]   was
[00:02:25.950 --> 00:02:26.500]   something
[00:02:26.500 --> 00:02:26.870]   called
[00:02:26.870 --> 00:02:27.320]   sacred
[00:02:27.320 --> 00:02:27.880]   geometry
[00:02:27.880 --> 00:02:27.950]  .
[00:02:27.950 --> 00:02:28.510]   Are
[00:02:28.510 --> 00:02:28.650]   you
[00:02:28.650 --> 00:02:29.070]   familiar
[00:02:29.070 --> 00:02:29.350]   with
[00:02:29.350 --> 00:02:29.630]   that
[00:02:29.630 --> 00:02:30.100]  ?
[00:02:30.100 --> 00:02:30.190]   Never
[00:02:30.190 --> 00:02:30.540]   heard
[00:02:30.540 --> 00:02:30.820]   of
[00:02:30.820 --> 00:02:30.870]   it
[00:02:30.870 --> 00:02:31.080]  .
[00:02:31.080 --> 00:02:31.560]   Okay
[00:02:31.560 --> 00:02:31.780]  .
[00:02:31.780 --> 00:02:31.990]   So
[00:02:31.990 --> 00:02:32.500]   with
[00:02:32.500 --> 00:02:32.780]   this
[00:02:32.780 --> 00:02:33.390]   sacred
[00:02:33.390 --> 00:02:34.320]   geometry
[00:02:34.320 --> 00:02:34.320]  ,
[00:02:34.320 --> 00:02:34.490]   he
[00:02:34.490 --> 00:02:35.000]   showed
[00:02:35.000 --> 00:02:35.240]   how
[00:02:35.240 --> 00:02:35.820]   with
[00:02:35.820 --> 00:02:36.180]   compass
[00:02:36.180 --> 00:02:36.350]  es
[00:02:36.350 --> 00:02:36.600]   you
[00:02:36.600 --> 00:02:37.050]   could
[00:02:37.050 --> 00:02:37.530]   create
[00:02:37.530 --> 00:02:38.260]   simple
[00:02:38.260 --> 00:02:38.720]   patterns
[00:02:38.720 --> 00:02:39.060]   that
[00:02:39.060 --> 00:02:39.230]   he
[00:02:39.230 --> 00:02:39.740]   called
[00:02:39.740 --> 00:02:40.010]   the
[00:02:40.010 --> 00:02:40.560]   flower
[00:02:40.560 --> 00:02:40.870]   of
[00:02:40.870 --> 00:02:41.730]   life
[00:02:41.730 --> 00:02:41.800]  .
[00:02:41.800 --> 00:02:41.950]   And
[00:02:41.950 --> 00:02:42.050]   in
[00:02:42.050 --> 00:02:42.250]   fact
[00:02:42.250 --> 00:02:42.350]  ,
[00:02:42.350 --> 00:02:42.500]   his
[00:02:42.500 --> 00:02:42.750]   whole
[00:02:42.750 --> 00:02:43.000]   video
[00:02:43.000 --> 00:02:43.300]   series
[00:02:43.300 --> 00:02:43.450]   was
[00:02:43.450 --> 00:02:43.750]   called
[00:02:43.750 --> 00:02:43.900]   the
[00:02:43.900 --> 00:02:44.260]   flower
[00:02:44.260 --> 00:02:44.300]   of
[00:02:44.300 --> 00:02:44.490]   life
[00:02:44.490 --> 00:02:44.770]  .
[00:02:44.770 --> 00:02:45.030]   Right
[00:02:45.030 --> 00:02:45.080]  .
[00:02:45.080 --> 00:02:45.140]   So
