
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.790]   Welcome
[00:00:24.310 --> 00:00:25.090]   prepared
[00:00:25.090 --> 00:00:25.240]   to
[00:00:25.240 --> 00:00:25.620]   ride
[00:00:25.620 --> 00:00:26.080]   that
[00:00:26.080 --> 00:00:26.080]  
[00:00:26.080 --> 00:00:29.610]   wave
[00:00:29.610 --> 00:00:33.140]   when
[00:00:33.140 --> 00:00:34.910]   it
[00:00:34.910 --> 00:00:39.330]   comes
[00:00:39.330 --> 00:00:42.000]  .
[00:00:42.000 --> 00:00:42.550]   Ladies
[00:00:42.550 --> 00:00:42.820]   and
[00:00:42.820 --> 00:00:43.650]   gentlemen
[00:00:43.650 --> 00:00:43.920]   who
[00:00:43.920 --> 00:00:44.470]   listen
[00:00:44.470 --> 00:00:44.650]   to
[00:00:44.650 --> 00:00:45.020]   this
[00:00:45.020 --> 00:00:45.390]   Tech
[00:00:45.390 --> 00:00:45.480]   Z
[00:00:45.480 --> 00:00:45.790]  ing
[00:00:45.790 --> 00:00:46.150]   show
[00:00:46.150 --> 00:00:46.300]  ,
[00:00:46.300 --> 00:00:46.390]   I
[00:00:46.390 --> 00:00:46.570]   am
[00:00:46.570 --> 00:00:46.940]   very
[00:00:46.940 --> 00:00:47.400]   proud
[00:00:47.400 --> 00:00:47.580]   to
[00:00:47.580 --> 00:00:48.310]   present
[00:00:48.310 --> 00:00:48.680]   that
[00:00:48.680 --> 00:00:48.750]   I
[00:00:48.750 --> 00:00:48.890]   am
[00:00:48.890 --> 00:00:49.330]   having
[00:00:49.330 --> 00:00:49.450]   an
[00:00:49.450 --> 00:00:50.090]   interview
[00:00:50.090 --> 00:00:50.390]   with
[00:00:50.390 --> 00:00:50.790]   Justin
[00:00:50.790 --> 00:00:51.290]   Jackson
[00:00:51.290 --> 00:00:51.430]  ,
[00:00:51.430 --> 00:00:51.660]   who
[00:00:51.660 --> 00:00:51.710]   I
[00:00:51.710 --> 00:00:51.850]   am
[00:00:51.850 --> 00:00:51.920]   a
[00:00:51.920 --> 00:00:52.210]   huge
[00:00:52.210 --> 00:00:52.410]   fan
[00:00:52.410 --> 00:00:52.600]   of
[00:00:52.600 --> 00:00:52.840]  .
[00:00:52.840 --> 00:00:53.030]   This
[00:00:53.030 --> 00:00:53.120]   is
[00:00:53.120 --> 00:00:53.210]   an
[00:00:53.210 --> 00:00:53.350]   imp
[00:00:53.350 --> 00:00:53.580]  rom
[00:00:53.580 --> 00:00:53.580]  pt
[00:00:53.580 --> 00:00:53.680]  u
[00:00:53.680 --> 00:00:53.680]  
[00:00:53.680 --> 00:00:54.530]   interview
[00:00:54.530 --> 00:00:54.800]   and
[00:00:54.800 --> 00:00:55.330]   super
[00:00:55.330 --> 00:00:56.030]   exciting
[00:00:56.030 --> 00:00:56.400]   that
[00:00:56.400 --> 00:00:56.820]   this
[00:00:56.820 --> 00:00:57.840]   happened
[00:00:57.840 --> 00:00:57.840]  .
[00:00:57.840 --> 00:00:58.400]   Yeah
[00:00:58.400 --> 00:00:58.840]  .
[00:00:58.840 --> 00:00:59.170]   Hey
[00:00:59.170 --> 00:00:59.840]   Justin
[00:00:59.840 --> 00:00:59.840]  .
[00:00:59.840 --> 00:00:59.920]   I
[00:00:59.920 --> 00:01:00.250]   love
[00:01:00.250 --> 00:01:00.580]   this
[00:01:00.580 --> 00:01:00.880]  .
[00:01:00.880 --> 00:01:01.180]   This
[00:01:01.180 --> 00:01:01.280]   is
[00:01:01.280 --> 00:01:01.930]   actually
[00:01:01.930 --> 00:01:02.490]   my
[00:01:02.490 --> 00:01:02.740]   favorite
[00:01:02.740 --> 00:01:03.220]   kind
[00:01:03.220 --> 00:01:03.340]   of
[00:01:03.340 --> 00:01:03.940]   interview
[00:01:03.940 --> 00:01:04.480]   where
[00:01:04.480 --> 00:01:04.510]   it
[00:01:04.510 --> 00:01:05.080]   happens
[00:01:05.080 --> 00:01:05.400]   when
[00:01:05.400 --> 00:01:05.560]   I
[00:01:05.560 --> 00:01:05.720]   don
[00:01:05.720 --> 00:01:05.860]  't
[00:01:05.860 --> 00:01:06.070]   have
[00:01:06.070 --> 00:01:06.160]   to
[00:01:06.160 --> 00:01:06.650]   schedule
[00:01:06.650 --> 00:01:06.930]   things
[00:01:06.930 --> 00:01:07.090]  .
[00:01:07.090 --> 00:01:07.140]   I
[00:01:07.140 --> 00:01:07.470]   really
[00:01:07.470 --> 00:01:07.640]   don
[00:01:07.640 --> 00:01:07.770]  't
[00:01:07.770 --> 00:01:07.960]   like
[00:01:07.960 --> 00:01:08.670]   scheduling
[00:01:08.670 --> 00:01:08.860]   things
[00:01:08.860 --> 00:01:08.950]   in
[00:01:08.950 --> 00:01:09.060]   my
[00:01:09.060 --> 00:01:09.500]   calendar
[00:01:09.500 --> 00:01:09.720]  .
[00:01:09.720 --> 00:01:10.140]   Yeah
[00:01:10.140 --> 00:01:10.340]  ,
[00:01:10.340 --> 00:01:10.440]   I
[00:01:10.440 --> 00:01:10.860]   know
[00:01:10.860 --> 00:01:11.170]   the
[00:01:11.170 --> 00:01:12.130]   feeling
[00:01:12.130 --> 00:01:12.240]  .
[00:01:12.240 --> 00:01:12.440]   And
[00:01:12.440 --> 00:01:12.570]   so
[00:01:12.570 --> 00:01:12.700]  ,
[00:01:12.700 --> 00:01:13.030]   one
[00:01:13.030 --> 00:01:13.040]   of
[00:01:13.040 --> 00:01:13.410]   the
[00:01:13.410 --> 00:01:13.700]   reasons
[00:01:13.700 --> 00:01:13.760]   I
[00:01:13.760 --> 00:01:14.290]   started
[00:01:14.290 --> 00:01:14.360]   a
[00:01:14.360 --> 00:01:14.830]   business
[00:01:14.830 --> 00:01:14.980]   is
[00:01:14.980 --> 00:01:15.090]   so
[00:01:15.090 --> 00:01:15.360]   that
[00:01:15.360 --> 00:01:15.500]   I
[00:01:15.500 --> 00:01:15.830]   wouldn
[00:01:15.830 --> 00:01:15.960]  't
[00:01:15.960 --> 00:01:16.230]   have
[00:01:16.230 --> 00:01:16.360]   to
[00:01:16.360 --> 00:01:16.630]   have
[00:01:16.630 --> 00:01:17.320]   anything
[00:01:17.320 --> 00:01:17.320]  
[00:01:17.320 --> 00:01:17.490]   in
[00:01:17.490 --> 00:01:17.660]   my
[00:01:17.660 --> 00:01:18.110]   calendar
[00:01:18.110 --> 00:01:18.840]  .
[00:01:18.840 --> 00:01:18.890]   Now
[00:01:18.890 --> 00:01:19.060]  ,
[00:01:19.060 --> 00:01:19.450]   this
[00:01:19.450 --> 00:01:19.580]   is
[00:01:19.580 --> 00:01:19.750]   at
[00:01:19.750 --> 00:01:20.450]   odds
[00:01:20.450 --> 00:01:20.450]   with
[00:01:20.450 --> 00:01:20.530]   I
[00:01:20.530 --> 00:01:21.060]   really
[00:01:21.060 --> 00:01:21.550]   like
[00:01:21.550 --> 00:01:21.850]   being
[00:01:21.850 --> 00:01:22.030]   on
[00:01:22.030 --> 00:01:22.740]   podcasts
[00:01:22.740 --> 00:01:23.120]  .
[00:01:23.120 --> 00:01:24.120]   And
[00:01:24.120 --> 00:01:24.590]   if
[00:01:24.590 --> 00:01:25.480]   you
[00:01:25.480 --> 00:01:25.650]   want
[00:01:25.650 --> 00:01:25.720]   to
[00:01:25.720 --> 00:01:25.800]   be
[00:01:25.800 --> 00:01:25.890]   in
[00:01:25.890 --> 00:01:25.920]   a
[00:01:25.920 --> 00:01:26.190]   podcast
[00:01:26.190 --> 00:01:26.260]  ,
[00:01:26.260 --> 00:01:26.530]   usually
[00:01:26.530 --> 00:01:26.650]   you
[00:01:26.650 --> 00:01:26.800]   have
[00:01:26.800 --> 00:01:26.890]   to
[00:01:26.890 --> 00:01:27.010]   put
[00:01:27.010 --> 00:01:27.360]   something
[00:01:27.360 --> 00:01:27.440]   in
[00:01:27.440 --> 00:01:27.600]   your
[00:01:27.600 --> 00:01:27.910]   calendar
[00:01:27.910 --> 00:01:28.100]  .
[00:01:28.100 --> 00:01:28.240]   So
[00:01:28.240 --> 00:01:28.390]  ,
[00:01:28.390 --> 00:01:28.710]   yeah
[00:01:28.710 --> 00:01:28.720]  ,
[00:01:28.720 --> 00:01:28.940]   it
[00:01:28.940 --> 00:01:29.050]   was
[00:01:29.050 --> 00:01:29.250]   fun
[00:01:29.250 --> 00:01:29.510]   that
[00:01:29.510 --> 00:01:29.640]   we
[00:01:29.640 --> 00:01:29.990]   were
[00:01:29.990 --> 00:01:30.160]   just
[00:01:30.160 --> 00:01:30.690]   chatting
[00:01:30.690 --> 00:01:30.820]   on
[00:01:30.820 --> 00:01:31.150]   Slack
[00:01:31.150 --> 00:01:31.350]   and
[00:01:31.350 --> 00:01:31.610]   then
[00:01:31.610 --> 00:01:31.740]   we
[00:01:31.740 --> 00:01:32.070]   could
[00:01:32.070 --> 00:01:32.530]   just
[00:01:32.530 --> 00:01:32.550]   say
[00:01:32.550 --> 00:01:32.660]  ,
[00:01:32.660 --> 00:01:32.720]   "
[00:01:32.720 --> 00:01:32.920]  Hey
[00:01:32.920 --> 00:01:33.130]  ,
[00:01:33.130 --> 00:01:33.520]   well
[00:01:33.520 --> 00:01:33.560]  ,
[00:01:33.560 --> 00:01:33.560]   we
[00:01:33.560 --> 00:01:33.830]   both
[00:01:33.830 --> 00:01:34.000]   have
[00:01:34.000 --> 00:01:34.620]   microphones
[00:01:34.620 --> 00:01:34.880]  ."
[00:01:34.880 --> 00:01:35.280]   Let
[00:01:35.280 --> 00:01:35.380]  's
[00:01:35.380 --> 00:01:35.790]   just
[00:01:35.790 --> 00:01:35.990]   do
[00:01:35.990 --> 00:01:36.190]   it
[00:01:36.190 --> 00:01:36.520]  .
[00:01:36.520 --> 00:01:36.680]   We
[00:01:36.680 --> 00:01:36.970]  're
[00:01:36.970 --> 00:01:37.240]   both
[00:01:37.240 --> 00:01:37.810]   clearly
[00:01:37.810 --> 00:01:37.970]   on
[00:01:37.970 --> 00:01:38.450]   the
[00:01:38.450 --> 00:01:38.860]   internet
[00:01:38.860 --> 00:01:39.390]   right
[00:01:39.390 --> 00:01:39.780]   now
[00:01:39.780 --> 00:01:39.800]  .
[00:01:39.800 --> 00:01:40.070]   Well
[00:01:40.070 --> 00:01:40.210]  ,
[00:01:40.210 --> 00:01:40.400]   you
[00:01:40.400 --> 00:01:40.670]   know
[00:01:40.670 --> 00:01:40.800]  ,
[00:01:40.800 --> 00:01:40.860]   I
[00:01:40.860 --> 00:01:41.130]   mean
[00:01:41.130 --> 00:01:41.260]  ,
[00:01:41.260 --> 00:01:41.530]   just
[00:01:41.530 --> 00:01:41.660]   to
[00:01:41.660 --> 00:01:42.050]   give
[00:01:42.050 --> 00:01:42.130]   the
[00:01:42.130 --> 00:01:42.770]   listeners
[00:01:42.770 --> 00:01:42.810]   a
[00:01:42.810 --> 00:01:43.220]   little
[00:01:43.220 --> 00:01:43.410]   bit
[00:01:43.410 --> 00:01:43.590]   of
[00:01:43.590 --> 00:01:44.000]   background
[00:01:44.000 --> 00:01:44.690]  .
[00:01:44.690 --> 00:01:44.770]   I
[00:01:44.770 --> 00:01:45.240]   mean
[00:01:45.240 --> 00:01:45.860]  ,
[00:01:45.860 --> 00:01:46.760]   obviously
[00:01:46.760 --> 00:01:46.760]  
[00:01:46.760 --> 00:01:46.830]   I
[00:01:46.830 --> 00:01:47.100]   will
[00:01:47.100 --> 00:01:47.360]   have
[00:01:47.360 --> 00:01:47.640]   done
[00:01:47.640 --> 00:01:47.780]   an
[00:01:47.780 --> 00:01:48.120]   intro
[00:01:48.120 --> 00:01:48.260]   by
[00:01:48.260 --> 00:01:48.530]   this
[00:01:48.530 --> 00:01:48.880]   point
[00:01:48.880 --> 00:01:49.140]   sort
[00:01:49.140 --> 00:01:49.310]   of
[00:01:49.310 --> 00:01:49.690]   saying
[00:01:49.690 --> 00:01:49.900]   who
[00:01:49.900 --> 00:01:50.320]   you
[00:01:50.320 --> 00:01:50.410]   are
[00:01:50.410 --> 00:01:50.530]   and
[00:01:50.530 --> 00:01:50.800]   just
[00:01:50.800 --> 00:01:51.010]   the
[00:01:51.010 --> 00:01:51.520]   basics
[00:01:51.520 --> 00:01:51.700]   of
[00:01:51.700 --> 00:01:51.900]   who
[00:01:51.900 --> 00:01:52.130]   you
[00:01:52.130 --> 00:01:52.450]   are
[00:01:52.450 --> 00:01:52.900]  .
[00:01:52.900 --> 00:01:53.010]   But
[00:01:53.010 --> 00:01:53.200]   for
[00:01:53.200 --> 00:01:53.400]   me
[00:01:53.400 --> 00:01:53.710]  ,
[00:01:53.710 --> 00:01:53.900]   you
[00:01:53.900 --> 00:01:54.200]  're
[00:01:54.200 --> 00:01:54.300]   a
[00:01:54.300 --> 00:01:54.700]   very
[00:01:54.700 --> 00:01:55.840]   fascinating
[00:01:55.840 --> 00:01:57.140]   character
[00:01:57.140 --> 00:01:57.480]   because
[00:01:57.480 --> 00:01:57.980]   you
[00:01:57.980 --> 00:01:58.190]   have
[00:01:58.190 --> 00:01:58.680]   been
[00:01:58.680 --> 00:01:59.360]   sort
[00:01:59.360 --> 00:01:59.450]   of
[00:01:59.450 --> 00:02:00.220]   slowly
[00:02:00.220 --> 00:02:00.740]   and
[00:02:00.740 --> 00:02:00.740]   I
[00:02:00.740 --> 00:02:01.570]   wouldn
[00:02:01.570 --> 00:02:01.760]  't
[00:02:01.760 --> 00:02:02.260]   say
[00:02:02.260 --> 00:02:02.390]  ,
[00:02:02.390 --> 00:02:03.070]   not
[00:02:03.070 --> 00:02:03.560]   slowly
[00:02:03.560 --> 00:02:03.880]  ,
[00:02:03.880 --> 00:02:04.180]   but
[00:02:04.180 --> 00:02:05.220]   just
[00:02:05.220 --> 00:02:05.610]   growing
[00:02:05.610 --> 00:02:05.870]   in
[00:02:05.870 --> 00:02:06.480]  ,
[00:02:06.480 --> 00:02:06.630]   what
[00:02:06.630 --> 00:02:06.880]  's
[00:02:06.880 --> 00:02:07.270]   the
[00:02:07.270 --> 00:02:07.780]   word
[00:02:07.780 --> 00:02:08.160]  ?
[00:02:08.160 --> 00:02:09.030]   Pres
[00:02:09.030 --> 00:02:09.180]  ence
[00:02:09.180 --> 00:02:09.720]  .
[00:02:09.720 --> 00:02:09.950]  
[00:02:09.950 --> 00:02:10.550]   There
[00:02:10.550 --> 00:02:10.840]  's
[00:02:10.840 --> 00:02:11.230]   so
[00:02:11.230 --> 00:02:11.820]   many
[00:02:11.820 --> 00:02:12.700]   words
[00:02:12.700 --> 00:02:13.110]   you
[00:02:13.110 --> 00:02:13.920]   could
[00:02:13.920 --> 00:02:14.570]   have
[00:02:14.570 --> 00:02:15.050]   put
[00:02:15.050 --> 00:02:15.440]   in
[00:02:15.440 --> 00:02:16.180]   there
[00:02:16.180 --> 00:02:16.720]  .
[00:02:16.720 --> 00:02:17.000]   Inf
[00:02:17.000 --> 00:02:17.240]  amy
[00:02:17.240 --> 00:02:17.280]  .
[00:02:17.280 --> 00:02:17.930]   Yeah
[00:02:17.930 --> 00:02:18.250]  ,
[00:02:18.250 --> 00:02:19.520]   exactly
[00:02:19.520 --> 00:02:19.880]  .
[00:02:19.880 --> 00:02:19.990]   It
[00:02:19.990 --> 00:02:20.150]   was
[00:02:20.150 --> 00:02:20.470]   like
[00:02:20.470 --> 00:02:20.650]   three
[00:02:20.650 --> 00:02:20.930]   years
[00:02:20.930 --> 00:02:21.110]   ago
[00:02:21.110 --> 00:02:21.200]   or
[00:02:21.200 --> 00:02:21.410]   even
[00:02:21.410 --> 00:02:21.640]   four
[00:02:21.640 --> 00:02:21.920]   years
[00:02:21.920 --> 00:02:22.080]   ago
[00:02:22.080 --> 00:02:22.300]   that
[00:02:22.300 --> 00:02:22.690]   someone
[00:02:22.690 --> 00:02:22.970]   said
[00:02:22.970 --> 00:02:23.080]   to
[00:02:23.080 --> 00:02:23.200]   me
[00:02:23.200 --> 00:02:23.320]  ,
[00:02:23.320 --> 00:02:23.380]   "
[00:02:23.380 --> 00:02:23.560]  Hey
[00:02:23.560 --> 00:02:23.740]  ,"
[00:02:23.740 --> 00:02:23.970]   you
[00:02:23.970 --> 00:02:24.180]   know
[00:02:24.180 --> 00:02:24.280]  ,
[00:02:24.280 --> 00:02:24.660]   like
[00:02:24.660 --> 00:02:24.710]  ,
[00:02:24.710 --> 00:02:25.090]   because
[00:02:25.090 --> 00:02:25.150]   I
[00:02:25.150 --> 00:02:25.330]   put
[00:02:25.330 --> 00:02:25.560]   out
[00:02:25.560 --> 00:02:25.820]   stuff
[00:02:25.820 --> 00:02:25.940]  ,
[00:02:25.940 --> 00:02:26.040]   I
[00:02:26.040 --> 00:02:26.310]   write
[00:02:26.310 --> 00:02:26.620]   stuff
[00:02:26.620 --> 00:02:26.740]  ,
[00:02:26.740 --> 00:02:26.810]   I
[00:02:26.810 --> 00:02:27.290]   say
[00:02:27.290 --> 00:02:27.510]   stuff
[00:02:27.510 --> 00:02:27.600]  .
[00:02:27.600 --> 00:02:27.660]   And
[00:02:27.660 --> 00:02:27.800]   people
[00:02:27.800 --> 00:02:28.370]   started
[00:02:28.370 --> 00:02:28.990]   saying
[00:02:28.990 --> 00:02:29.080]   to
[00:02:29.080 --> 00:02:29.180]   me
[00:02:29.180 --> 00:02:29.340]  ,
[00:02:29.340 --> 00:02:29.410]   "
[00:02:29.410 --> 00:02:29.820]  You
[00:02:29.820 --> 00:02:29.870]  ,
[00:02:29.870 --> 00:02:30.400]   Justin
[00:02:30.400 --> 00:02:30.890]   Jackson
[00:02:30.890 --> 00:02:31.270]   said
[00:02:31.270 --> 00:02:31.630]   that
[00:02:31.630 --> 00:02:31.680]  ,
[00:02:31.680 --> 00:02:31.920]   you
[00:02:31.920 --> 00:02:32.230]   know
[00:02:32.230 --> 00:02:32.400]  ,
[00:02:32.400 --> 00:02:32.670]   he
[00:02:32.670 --> 00:02:32.880]   said
[00:02:32.880 --> 00:02:33.200]   that
[00:02:33.200 --> 00:02:33.640]  ."
[00:02:33.640 --> 00:02:33.680]   And
[00:02:33.680 --> 00:02:33.720]   the
[00:02:33.720 --> 00:02:34.000]   first
[00:02:34.000 --> 00:02:34.220]   time
[00:02:34.220 --> 00:02:34.380]   was
[00:02:34.380 --> 00:02:34.630]   with
[00:02:34.630 --> 00:02:34.780]   the
[00:02:34.780 --> 00:02:35.180]   product
[00:02:35.180 --> 00:02:35.580]   founder
[00:02:35.580 --> 00:02:35.750]   Fit
[00:02:35.750 --> 00:02:36.030]   Stuff
[00:02:36.030 --> 00:02:36.240]  .
[00:02:36.240 --> 00:02:36.290]   I
[00:02:36.290 --> 00:02:36.630]   sort
[00:02:36.630 --> 00:02:36.670]   of
[00:02:36.670 --> 00:02:36.800]   was
[00:02:36.800 --> 00:02:37.140]   really
[00:02:37.140 --> 00:02:37.600]   thinking
[00:02:37.600 --> 00:02:37.920]   about
[00:02:37.920 --> 00:02:37.940]  
[00:02:37.940 --> 00:02:38.350]   that
[00:02:38.350 --> 00:02:38.350]  .
[00:02:38.350 --> 00:02:38.530]   And
[00:02:38.530 --> 00:02:38.800]   a
[00:02:38.800 --> 00:02:38.960]   couple
[00:02:38.960 --> 00:02:39.070]   of
[00:02:39.070 --> 00:02:39.440]   people
[00:02:39.440 --> 00:02:39.950]   pointed
[00:02:39.950 --> 00:02:40.000]   me
[00:02:40.000 --> 00:02:40.120]   to
[00:02:40.120 --> 00:02:40.370]   your
[00:02:40.370 --> 00:02:40.880]   product
[00:02:40.880 --> 00:02:41.350]   founder
[00:02:41.350 --> 00:02:41.410]   Fit
[00:02:41.410 --> 00:02:41.720]   posts
[00:02:41.720 --> 00:02:42.000]  .
[00:02:42.000 --> 00:02:42.570]   Yeah
[00:02:42.570 --> 00:02:43.000]  .
[00:02:43.000 --> 00:02:43.280]   And
[00:02:43.280 --> 00:02:43.480]   it
[00:02:43.480 --> 00:02:43.900]  's
[00:02:43.900 --> 00:02:44.040]   like
[00:02:44.040 --> 00:02:44.230]  ,
[00:02:44.230 --> 00:02:44.620]   yeah
[00:02:44.620 --> 00:02:44.800]  ,
[00:02:44.800 --> 00:02:44.990]   we
[00:02:44.990 --> 00:02:45.460]   think
[00:02:45.460 --> 00:02:45.930]   along
[00:02:45.930 --> 00:02:46.980]   similar
[00:02:46.980 --> 00:02:47.060]   lines
[00:02:47.060 --> 00:02:47.400]  .
[00:02:47.400 --> 00:02:47.640]   And
[00:02:47.640 --> 00:02:47.960]   that
[00:02:47.960 --> 00:02:48.780]   especially
[00:02:48.780 --> 00:02:48.950]  ,
[00:02:48.950 --> 00:02:48.960]   I
[00:02:48.960 --> 00:02:49.430]   think
[00:02:49.430 --> 00:02:49.830]  ,
[00:02:49.830 --> 00:02:50.030]   there
[00:02:50.030 --> 00:02:50.160]  's
[00:02:50.160 --> 00:02:50.480]   some
[00:02:50.480 --> 00:02:50.970]   things
[00:02:50.970 --> 00:02:51.290]   that
[00:02:51.290 --> 00:02:51.370]   I
[00:02:51.370 --> 00:02:52.130]  've
[00:02:52.130 --> 00:02:52.180]   written
[00:02:52.180 --> 00:02:52.500]   that
[00:02:52.500 --> 00:02:52.790]   I
[00:02:52.790 --> 00:02:52.990]   think
[00:02:52.990 --> 00:02:53.120]   I
[00:02:53.120 --> 00:02:53.400]  've
[00:02:53.400 --> 00:02:54.510]   changed
[00:02:54.510 --> 00:02:55.220]   my
[00:02:55.220 --> 00:02:55.470]   mind
[00:02:55.470 --> 00:02:56.080]   on
[00:02:56.080 --> 00:02:56.710]  .
[00:02:56.710 --> 00:02:57.400]   But
[00:02:57.400 --> 00:02:58.060]   product
[00:02:58.060 --> 00:02:58.730]   founder
[00:02:58.730 --> 00:02:59.160]   Fit
[00:02:59.160 --> 00:02:59.570]  ,
[00:02:59.570 --> 00:03:00.300]   market
[00:03:00.300 --> 00:03:01.530]   founder
[00:03:01.530 --> 00:03:01.740]   Fit
[00:03:01.740 --> 00:03:02.020]  ,
[00:03:02.020 --> 00:03:02.870]   those
[00:03:02.870 --> 00:03:03.250]   two
[00:03:03.250 --> 00:03:04.030]   things
[00:03:04.030 --> 00:03:04.780]  ,
[00:03:04.780 --> 00:03:04.960]   even
[00:03:04.960 --> 00:03:04.960]  
[00:03:04.960 --> 00:03:05.440]   more
[00:03:05.440 --> 00:03:05.600]   I
[00:03:05.600 --> 00:03:06.360]   think
[00:03:06.360 --> 00:03:06.630]   than
[00:03:06.630 --> 00:03:07.520]   product
[00:03:07.520 --> 00:03:08.170]   market
[00:03:08.170 --> 00:03:08.680]   Fit
[00:03:08.680 --> 00:03:08.950]  .
[00:03:08.950 --> 00:03:10.090]   Product
[00:03:10.090 --> 00:03:10.700]   market
[00:03:10.700 --> 00:03:11.420]   Fit
[00:03:11.420 --> 00:03:11.980]   still
[00:03:11.980 --> 00:03:13.350]   seems
[00:03:13.350 --> 00:03:13.890]   somewhat
[00:03:13.890 --> 00:03:14.120]  ,
[00:03:14.120 --> 00:03:14.530]   I
[00:03:14.530 --> 00:03:15.060]   want
[00:03:15.060 --> 00:03:15.240]   to
[00:03:15.240 --> 00:03:15.750]   say
[00:03:15.750 --> 00:03:16.410]   it
[00:03:16.410 --> 00:03:16.940]   seems
[00:03:16.940 --> 00:03:18.250]   somewhat
[00:03:18.250 --> 00:03:18.470]   ha
[00:03:18.470 --> 00:03:19.280]  zy
[00:03:19.280 --> 00:03:19.440]  .
[00:03:19.440 --> 00:03:19.760]   But
[00:03:19.760 --> 00:03:20.010]   I
[00:03:20.010 --> 00:03:20.440]   think
[00:03:20.440 --> 00:03:20.880]   most
[00:03:20.880 --> 00:03:21.440]   folks
[00:03:21.440 --> 00:03:22.020]   will
[00:03:22.020 --> 00:03:22.320]   have
[00:03:22.320 --> 00:03:22.430]   a
[00:03:22.430 --> 00:03:23.070]   better
[00:03:23.070 --> 00:03:23.880]   sense
[00:03:23.880 --> 00:03:23.970]   of
[00:03:23.970 --> 00:03:24.720]   whether
[00:03:24.720 --> 00:03:25.070]   they
[00:03:25.070 --> 00:03:25.330]   are
[00:03:25.330 --> 00:03:25.420]   a
[00:03:25.420 --> 00:03:25.770]   good
[00:03:25.770 --> 00:03:26.050]   fit
[00:03:26.050 --> 00:03:26.290]   for
[00:03:26.290 --> 00:03:26.380]   a
