
[00:00:00.000 --> 00:00:00.530]  
[00:00:00.530 --> 00:00:00.750]   This
[00:00:52.000 --> 00:00:52.070]   me
[00:00:52.070 --> 00:00:52.140]  ,
[00:00:52.140 --> 00:00:52.290]   just
[00:00:52.290 --> 00:00:52.440]   walk
[00:00:52.440 --> 00:00:52.540]   in
[00:00:52.540 --> 00:00:52.620]   the
[00:00:52.620 --> 00:00:52.880]   morning
[00:00:52.880 --> 00:00:52.990]   and
[00:00:52.990 --> 00:00:53.140]   just
[00:00:53.140 --> 00:00:53.600]   completely
[00:00:53.600 --> 00:00:53.950]   stone
[00:00:53.950 --> 00:00:54.230]  wall
[00:00:54.230 --> 00:00:54.370]   me
[00:00:54.370 --> 00:00:54.600]  .
[00:00:54.600 --> 00:00:54.620]  
[00:00:54.620 --> 00:00:54.930]   What
[00:00:54.930 --> 00:00:55.090]  's
[00:00:55.090 --> 00:00:55.340]   new
[00:00:55.340 --> 00:00:55.600]  ?
[00:00:55.600 --> 00:00:55.710]   I
[00:00:55.710 --> 00:00:55.800]   don
[00:00:55.800 --> 00:00:55.900]  't
[00:00:55.900 --> 00:00:56.100]   want
[00:00:56.100 --> 00:00:56.200]   to
[00:00:56.200 --> 00:00:56.470]   tell
[00:00:56.470 --> 00:00:56.550]   you
[00:00:56.550 --> 00:00:56.740]   what
[00:00:56.740 --> 00:00:56.850]  's
[00:00:56.850 --> 00:00:57.020]   new
[00:00:57.020 --> 00:00:57.100]  ,
[00:00:57.100 --> 00:00:57.410]   unless
[00:00:57.410 --> 00:00:57.560]   the
[00:00:57.560 --> 00:00:57.870]   record
[00:00:57.870 --> 00:00:58.180]   button
[00:00:58.180 --> 00:00:58.280]  's
[00:00:58.280 --> 00:00:58.380]   on
[00:00:58.380 --> 00:00:58.600]  .
[00:00:58.600 --> 00:00:58.990]   Okay
[00:00:58.990 --> 00:00:59.200]  ,
[00:00:59.200 --> 00:00:59.570]   well
[00:00:59.570 --> 00:00:59.790]  ,
[00:00:59.790 --> 00:01:00.160]   what
[00:01:00.160 --> 00:01:00.340]  's
[00:01:00.340 --> 00:01:00.680]   new
[00:01:00.680 --> 00:01:00.960]  ?
[00:01:00.960 --> 00:01:01.210]   Now
[00:01:01.210 --> 00:01:01.530]   tell
[00:01:01.530 --> 00:01:01.720]   me
[00:01:01.720 --> 00:01:01.960]  .
[00:01:01.960 --> 00:01:02.330]   Yeah
[00:01:02.330 --> 00:01:02.450]  ,
[00:01:02.450 --> 00:01:02.610]   so
[00:01:02.610 --> 00:01:02.850]   the
[00:01:02.850 --> 00:01:03.340]   reason
[00:01:03.340 --> 00:01:03.670]   that
[00:01:03.670 --> 00:01:03.750]   I
[00:01:03.750 --> 00:01:04.310]   couldn
[00:01:04.310 --> 00:01:04.400]  't
[00:01:04.400 --> 00:01:04.640]   let
[00:01:04.640 --> 00:01:04.880]   you
[00:01:04.880 --> 00:01:05.210]   know
[00:01:05.210 --> 00:01:05.790]   whether
[00:01:05.790 --> 00:01:05.950]   we
[00:01:05.950 --> 00:01:06.280]   were
[00:01:06.280 --> 00:01:06.690]   going
[00:01:06.690 --> 00:01:06.850]   to
[00:01:06.850 --> 00:01:07.000]   do
[00:01:07.000 --> 00:01:07.200]   a
[00:01:07.200 --> 00:01:07.520]   show
[00:01:07.520 --> 00:01:07.640]   this
[00:01:07.640 --> 00:01:08.260]   morning
[00:01:08.260 --> 00:01:08.380]   is
[00:01:08.380 --> 00:01:08.460]   I
[00:01:08.460 --> 00:01:08.710]   was
[00:01:08.710 --> 00:01:09.290]   waiting
[00:01:09.290 --> 00:01:09.450]   to
[00:01:09.450 --> 00:01:09.780]   find
[00:01:09.780 --> 00:01:10.030]   out
[00:01:10.030 --> 00:01:10.610]   whether
[00:01:10.610 --> 00:01:10.860]   Col
[00:01:10.860 --> 00:01:11.020]  by
[00:01:11.020 --> 00:01:11.350]   had
[00:01:11.350 --> 00:01:11.850]   a
[00:01:11.850 --> 00:01:11.910]   soccer
[00:01:11.910 --> 00:01:12.230]   game
[00:01:12.230 --> 00:01:12.520]  .
[00:01:12.520 --> 00:01:12.640]   And
[00:01:12.640 --> 00:01:13.260]   the
[00:01:13.260 --> 00:01:13.760]   reason
[00:01:13.760 --> 00:01:14.170]   that
[00:01:14.170 --> 00:01:14.480]   was
[00:01:14.480 --> 00:01:14.600]   a
[00:01:14.600 --> 00:01:14.990]   last
[00:01:14.990 --> 00:01:15.090]  -
[00:01:15.090 --> 00:01:15.710]  minute
[00:01:15.710 --> 00:01:16.120]   call
[00:01:16.120 --> 00:01:16.440]   was
[00:01:16.440 --> 00:01:17.040]   that
[00:01:17.040 --> 00:01:17.050]   we
[00:01:17.050 --> 00:01:17.760]   decided
[00:01:17.760 --> 00:01:17.950]   to
[00:01:17.950 --> 00:01:18.370]   pull
[00:01:18.370 --> 00:01:18.680]   Col
[00:01:18.680 --> 00:01:18.880]  by
[00:01:18.880 --> 00:01:19.190]   out
[00:01:19.190 --> 00:01:19.390]   of
[00:01:19.390 --> 00:01:19.920]   club
[00:01:19.920 --> 00:01:20.580]   soccer
[00:01:20.580 --> 00:01:20.920]  .
[00:01:20.920 --> 00:01:21.080]   You
[00:01:21.080 --> 00:01:21.200]  've
[00:01:21.200 --> 00:01:21.530]   heard
[00:01:21.530 --> 00:01:21.530]   me
[00:01:21.530 --> 00:01:21.720]   talk
[00:01:21.720 --> 00:01:22.080]   about
[00:01:22.080 --> 00:01:22.100]   the
[00:01:22.100 --> 00:01:22.300]   club
[00:01:22.300 --> 00:01:22.580]   soccer
[00:01:22.580 --> 00:01:22.820]   thing
[00:01:22.820 --> 00:01:23.000]  .
[00:01:23.000 --> 00:01:23.000]  
[00:01:23.000 --> 00:01:23.170]   Yeah
[00:01:23.170 --> 00:01:23.250]  ,
[00:01:23.250 --> 00:01:23.380]   you
[00:01:23.380 --> 00:01:23.640]   pulled
[00:01:23.640 --> 00:01:23.770]   him
[00:01:23.770 --> 00:01:23.900]   out
[00:01:23.900 --> 00:01:24.040]   of
[00:01:24.040 --> 00:01:24.060]   it
[00:01:24.060 --> 00:01:24.360]   because
[00:01:24.360 --> 00:01:24.580]   what
[00:01:24.580 --> 00:01:24.660]   was
[00:01:24.660 --> 00:01:24.830]   your
[00:01:24.830 --> 00:01:25.120]   reason
[00:01:25.120 --> 00:01:25.300]   again
[00:01:25.300 --> 00:01:25.480]  ?
[00:01:25.480 --> 00:01:25.770]   Well
[00:01:25.770 --> 00:01:25.910]  ,
[00:01:25.910 --> 00:01:26.060]   he
[00:01:26.060 --> 00:01:26.350]   just
[00:01:26.350 --> 00:01:26.640]   wasn
[00:01:26.640 --> 00:01:26.780]  't
[00:01:26.780 --> 00:01:27.300]   feeling
[00:01:27.300 --> 00:01:27.450]   it
[00:01:27.450 --> 00:01:27.650]  ,
[00:01:27.650 --> 00:01:27.810]   you
[00:01:27.810 --> 00:01:28.100]   know
[00:01:28.100 --> 00:01:28.400]  .
[00:01:28.400 --> 00:01:28.550]   He
[00:01:28.550 --> 00:01:28.900]   just
[00:01:28.900 --> 00:01:29.070]   was
[00:01:29.070 --> 00:01:29.370]   kind
[00:01:29.370 --> 00:01:29.440]   of
[00:01:29.440 --> 00:01:29.670]  ,
[00:01:29.670 --> 00:01:30.080]   you
[00:01:30.080 --> 00:01:30.190]   know
[00:01:30.190 --> 00:01:30.340]  ,
[00:01:30.340 --> 00:01:30.490]   he
[00:01:30.490 --> 00:01:30.640]  's
[00:01:30.640 --> 00:01:30.940]   been
[00:01:30.940 --> 00:01:31.240]   just
[00:01:31.240 --> 00:01:31.460]   not
[00:01:31.460 --> 00:01:31.760]   into
[00:01:31.760 --> 00:01:31.900]   it
[00:01:31.900 --> 00:01:32.120]   for
[00:01:32.120 --> 00:01:32.260]   a
[00:01:32.260 --> 00:01:32.570]   while
[00:01:32.570 --> 00:01:32.840]  .
[00:01:32.840 --> 00:01:32.900]   I
[00:01:32.900 --> 00:01:33.140]   mean
[00:01:33.140 --> 00:01:33.270]  ,
[00:01:33.270 --> 00:01:33.440]   for
[00:01:33.440 --> 00:01:33.500]   a
[00:01:33.500 --> 00:01:33.830]   while
[00:01:33.830 --> 00:01:33.920]  ,
[00:01:33.920 --> 00:01:33.980]   I
[00:01:33.980 --> 00:01:34.220]   mean
[00:01:34.220 --> 00:01:34.400]   for
[00:01:34.400 --> 00:01:34.580]   the
[00:01:34.580 --> 00:01:34.940]   last
[00:01:34.940 --> 00:01:34.940]  ,
[00:01:34.940 --> 00:01:35.000]   I
[00:01:35.000 --> 00:01:35.240]   don
[00:01:35.240 --> 00:01:35.300]  't
[00:01:35.300 --> 00:01:35.540]   know
[00:01:35.540 --> 00:01:35.660]  ,
[00:01:35.660 --> 00:01:36.050]   nine
[00:01:36.050 --> 00:01:36.260]   months
[00:01:36.260 --> 00:01:36.380]   or
[00:01:36.380 --> 00:01:36.500]   so
[00:01:36.500 --> 00:01:36.620]  ,
[00:01:36.620 --> 00:01:36.740]   he
[00:01:36.740 --> 00:01:36.860]  's
[00:01:36.860 --> 00:01:37.200]   just
[00:01:37.200 --> 00:01:37.430]   been
[00:01:37.430 --> 00:01:37.710]   kind
[00:01:37.710 --> 00:01:37.760]   of
[00:01:37.760 --> 00:01:37.880]  ,
[00:01:37.880 --> 00:01:38.070]   you
[00:01:38.070 --> 00:01:38.280]   know
[00:01:38.280 --> 00:01:38.450]  ,
[00:01:38.450 --> 00:01:38.560]   and
[00:01:38.560 --> 00:01:38.690]   I
[00:01:38.690 --> 00:01:38.900]   think
[00:01:38.900 --> 00:01:39.070]   the
[00:01:39.070 --> 00:01:39.360]   thing
[00:01:39.360 --> 00:01:39.540]   is
[00:01:39.540 --> 00:01:39.700]   that
[00:01:39.700 --> 00:01:40.050]   things
[00:01:40.050 --> 00:01:40.280]   like
[00:01:40.280 --> 00:01:40.520]   club
[00:01:40.520 --> 00:01:40.860]   soccer
[00:01:40.860 --> 00:01:40.970]   or
[00:01:40.970 --> 00:01:41.260]   other
[00:01:41.260 --> 00:01:41.960]   activities
[00:01:41.960 --> 00:01:42.250]   that
[00:01:42.250 --> 00:01:42.460]   are
[00:01:42.460 --> 00:01:42.750]   like
[00:01:42.750 --> 00:01:43.040]   year
[00:01:43.040 --> 00:01:43.110]  -
[00:01:43.110 --> 00:01:43.470]  round
[00:01:43.470 --> 00:01:43.690]   and
[00:01:43.690 --> 00:01:44.110]   kind
[00:01:44.110 --> 00:01:44.220]   of
[00:01:44.220 --> 00:01:44.690]   involved
[00:01:44.690 --> 00:01:44.870]  ,
[00:01:44.870 --> 00:01:45.120]   like
[00:01:45.120 --> 00:01:45.840]   gymnastics
[00:01:45.840 --> 00:01:45.980]   or
[00:01:45.980 --> 00:01:46.560]   whatever
[00:01:46.560 --> 00:01:46.700]  ,
[00:01:46.700 --> 00:01:47.130]   things
[00:01:47.130 --> 00:01:47.420]   that
[00:01:47.420 --> 00:01:47.800]   they
[00:01:47.800 --> 00:01:48.360]   expect
[00:01:48.360 --> 00:01:48.440]   sort
[00:01:48.440 --> 00:01:48.720]   of
[00:01:48.720 --> 00:01:49.010]   a
[00:01:49.010 --> 00:01:49.110]   year
[00:01:49.110 --> 00:01:49.180]  -
[00:01:49.180 --> 00:01:49.570]  round
[00:01:49.570 --> 00:01:50.350]   commitment
[00:01:50.350 --> 00:01:50.700]   in
[00:01:50.700 --> 00:01:50.800]  .
[00:01:50.800 --> 00:01:50.800]  
[00:01:50.800 --> 00:01:50.900]   It
[00:01:50.900 --> 00:01:51.000]  's
[00:01:51.000 --> 00:01:51.270]   tough
[00:01:51.270 --> 00:01:51.370]   to
[00:01:51.370 --> 00:01:51.530]   put
[00:01:51.530 --> 00:01:51.740]   that
[00:01:51.740 --> 00:01:51.840]   on
[00:01:51.840 --> 00:01:51.890]   a
[00:01:51.890 --> 00:01:52.160]   young
[00:01:52.160 --> 00:01:52.340]   kid
[00:01:52.340 --> 00:01:52.420]  ,
[00:01:52.420 --> 00:01:52.580]   you
[00:01:52.580 --> 00:01:52.760]   know
[00:01:52.760 --> 00:01:52.890]  ,
[00:01:52.890 --> 00:01:53.180]   a
[00:01:53.180 --> 00:01:53.210]   seven
[00:01:53.210 --> 00:01:53.260]  -
[00:01:53.260 --> 00:01:53.470]  year
[00:01:53.470 --> 00:01:53.520]  -
[00:01:53.520 --> 00:01:53.680]  old
[00:01:53.680 --> 00:01:53.780]   or
[00:01:53.780 --> 00:01:53.880]   an
[00:01:53.880 --> 00:01:54.150]   eight
[00:01:54.150 --> 00:01:54.200]  -
[00:01:54.200 --> 00:01:54.410]  year
[00:01:54.410 --> 00:01:54.460]  -
[00:01:54.460 --> 00:01:54.760]  old
[00:01:54.760 --> 00:01:54.830]   or
[00:01:54.830 --> 00:01:54.860]   a
[00:01:54.860 --> 00:01:55.010]   nine
[00:01:55.010 --> 00:01:55.040]  -
[00:01:55.040 --> 00:01:55.190]  year
[00:01:55.190 --> 00:01:55.220]  -
[00:01:55.220 --> 00:01:55.330]  old
[00:01:55.330 --> 00:01:55.400]  ,
[00:01:55.400 --> 00:01:55.590]   right
[00:01:55.590 --> 00:01:55.760]  ?
[00:01:55.760 --> 00:01:55.840]   I
[00:01:55.840 --> 00:01:56.180]   mean
[00:01:56.180 --> 00:01:56.330]  ,
[00:01:56.330 --> 00:01:56.840]   they
[00:01:56.840 --> 00:01:56.990]   just
[00:01:56.990 --> 00:01:57.320]   want
[00:01:57.320 --> 00:01:57.480]   to
[00:01:57.480 --> 00:01:57.810]   kind
[00:01:57.810 --> 00:01:57.970]   of
[00:01:57.970 --> 00:01:58.300]   mess
[00:01:58.300 --> 00:01:58.870]   around
[00:01:58.870 --> 00:01:59.120]  .
[00:01:59.120 --> 00:01:59.350]   And
[00:01:59.350 --> 00:01:59.580]   the
[00:01:59.580 --> 00:02:00.060]   thing
[00:02:00.060 --> 00:02:00.110]   is
[00:02:00.110 --> 00:02:00.720]   though
[00:02:00.720 --> 00:02:00.740]  ,
[00:02:00.740 --> 00:02:00.870]   is
[00:02:00.870 --> 00:02:01.190]   that
[00:02:01.190 --> 00:02:01.410]   the
[00:02:01.410 --> 00:02:01.640]   way
[00:02:01.640 --> 00:02:01.870]   the
[00:02:01.870 --> 00:02:02.250]   world
[00:02:02.250 --> 00:02:02.630]   works
[00:02:02.630 --> 00:02:02.860]   now
[00:02:02.860 --> 00:02:03.010]  ,
[00:02:03.010 --> 00:02:03.160]   at
[00:02:03.160 --> 00:02:03.540]   least
[00:02:03.540 --> 00:02:03.690]   in
[00:02:03.690 --> 00:02:03.920]   the
[00:02:03.920 --> 00:02:04.070]   US
[00:02:04.070 --> 00:02:04.220]  ,
[00:02:04.220 --> 00:02:04.370]   is
[00:02:04.370 --> 00:02:04.780]   that
[00:02:04.780 --> 00:02:04.950]   all
[00:02:04.950 --> 00:02:05.240]   these
[00:02:05.240 --> 00:02:05.470]   kids
[00:02:05.470 --> 00:02:05.670]   are
[00:02:05.670 --> 00:02:06.040]   special
[00:02:06.040 --> 00:02:06.320]  izing
[00:02:06.320 --> 00:02:06.660]   really
[00:02:06.660 --> 00:02:06.940]   early
[00:02:06.940 --> 00:02:07.160]  .
[00:02:07.160 --> 00:02:07.560]   Yeah
[00:02:07.560 --> 00:02:07.760]  ,
[00:02:07.760 --> 00:02:08.160]   like
[00:02:08.160 --> 00:02:08.610]   nine
[00:02:08.610 --> 00:02:08.760]   or
[00:02:08.760 --> 00:02:09.150]   seven
[00:02:09.150 --> 00:02:09.590]   or
[00:02:09.590 --> 00:02:10.440]   something
[00:02:10.440 --> 00:02:10.720]  .
[00:02:10.720 --> 00:02:10.930]   That
[00:02:10.930 --> 00:02:11.050]  's
[00:02:11.050 --> 00:02:11.550]   outrageous
[00:02:11.550 --> 00:02:11.720]  .
[00:02:11.720 --> 00:02:11.940]   So
[00:02:11.940 --> 00:02:12.160]  ,
[00:02:12.160 --> 00:02:12.610]   what
[00:02:12.610 --> 00:02:13.400]   happens
[00:02:13.400 --> 00:02:13.970]   is
[00:02:13.970 --> 00:02:14.070]   that
[00:02:14.070 --> 00:02:14.520]   when
[00:02:14.520 --> 00:02:14.850]   you
[00:02:14.850 --> 00:02:16.090]   consciously
[00:02:16.090 --> 00:02:16.760]   decide
[00:02:16.760 --> 00:02:16.800]   not
[00:02:16.800 --> 00:02:17.500]   to
[00:02:17.500 --> 00:02:18.430]   specialize
[00:02:18.430 --> 00:02:18.650]  ,
[00:02:18.650 --> 00:02:18.980]   you
[00:02:18.980 --> 00:02:19.420]  're
[00:02:19.420 --> 00:02:20.640]   essentially
[00:02:20.640 --> 00:02:20.640]  
[00:02:20.640 --> 00:02:21.200]   pulling
[00:02:21.200 --> 00:02:21.840]   yourself
[00:02:21.840 --> 00:02:22.080]   out
[00:02:22.080 --> 00:02:22.250]   of
[00:02:22.250 --> 00:02:22.490]   the
[00:02:22.490 --> 00:02:22.980]   race
[00:02:22.980 --> 00:02:23.080]  .
[00:02:23.080 --> 00:02:23.150]   And
[00:02:23.150 --> 00:02:23.220]   you
[00:02:23.220 --> 00:02:23.320]   know
[00:02:23.320 --> 00:02:23.410]  ,
[00:02:23.410 --> 00:02:23.450]   it
[00:02:23.450 --> 00:02:23.470]  's
[00:02:23.470 --> 00:02:23.620]   tough
[00:02:23.620 --> 00:02:23.620]   to
[00:02:23.620 --> 00:02:23.790]   compete
[00:02:23.790 --> 00:02:23.860]  ,
[00:02:23.860 --> 00:02:23.950]   right
[00:02:23.950 --> 00:02:24.080]  ?
[00:02:24.080 --> 00:02:24.170]   It
[00:02:24.170 --> 00:02:24.260]  's
[00:02:24.260 --> 00:02:24.500]   tough
[00:02:24.500 --> 00:02:24.590]   to
[00:02:24.590 --> 00:02:24.730]   say
[00:02:24.730 --> 00:02:24.820]  ,
[00:02:24.820 --> 00:02:24.860]   "
[00:02:24.860 --> 00:02:24.980]  Well
[00:02:24.980 --> 00:02:25.140]  ,
[00:02:25.140 --> 00:02:25.360]   you
[00:02:25.360 --> 00:02:25.470]   know
[00:02:25.470 --> 00:02:25.560]  ,
[00:02:25.560 --> 00:02:25.650]   we
[00:02:25.650 --> 00:02:25.800]  're
[00:02:25.800 --> 00:02:25.930]   not
[00:02:25.930 --> 00:02:26.160]   going
[00:02:26.160 --> 00:02:26.400]   to
[00:02:26.400 --> 00:02:26.410]   put
[00:02:26.410 --> 00:02:26.620]   our
[00:02:26.620 --> 00:02:26.680]   kid
[00:02:26.680 --> 00:02:26.770]   in
[00:02:26.770 --> 00:02:27.270]   gymnastics
[00:02:27.270 --> 00:02:27.600]   until
[00:02:27.600 --> 00:02:27.800]   she
[00:02:27.800 --> 00:02:27.950]  's
[00:02:27.950 --> 00:02:28.330]   12
[00:02:28.330 --> 00:02:28.600]  ."
[00:02:28.600 --> 00:02:28.710]   It
[00:02:28.710 --> 00:02:28.820]  's
[00:02:28.820 --> 00:02:29.060]   like
[00:02:29.060 --> 00:02:29.200]  ,
[00:02:29.200 --> 00:02:29.210]   "
[00:02:29.210 --> 00:02:29.430]  Well
[00:02:29.430 --> 00:02:29.530]  ,
[00:02:29.530 --> 00:02:29.860]   you
[00:02:29.860 --> 00:02:30.070]   really
[00:02:30.070 --> 00:02:30.240]   got
[00:02:30.240 --> 00:02:30.350]   no
[00:02:30.350 --> 00:02:30.580]   shot
[00:02:30.580 --> 00:02:30.920]  ."
[00:02:30.920 --> 00:02:31.040]   So
[00:02:31.040 --> 00:02:31.180]  ,
[00:02:31.180 --> 00:02:31.350]   you
[00:02:31.350 --> 00:02:31.670]   think
[00:02:31.670 --> 00:02:31.920]   that
[00:02:31.920 --> 00:02:32.120]  's
[00:02:32.120 --> 00:02:32.230]   the
[00:02:32.230 --> 00:02:32.480]   same
[00:02:32.480 --> 00:02:32.730]   that
[00:02:32.730 --> 00:02:32.870]  's
[00:02:32.870 --> 00:02:33.360]   happened
[00:02:33.360 --> 00:02:33.610]   with
[00:02:33.610 --> 00:02:33.800]   Col
[00:02:33.800 --> 00:02:34.110]  by
[00:02:34.110 --> 00:02:34.160]   now
[00:02:34.160 --> 00:02:34.400]  ?
[00:02:34.400 --> 00:02:34.590]   It
[00:02:34.590 --> 00:02:34.660]  's
[00:02:34.660 --> 00:02:35.190]   possible
[00:02:35.190 --> 00:02:35.400]  .
[00:02:35.400 --> 00:02:35.460]   I
[00:02:35.460 --> 00:02:35.720]   mean
[00:02:35.720 --> 00:02:35.850]  ,
[00:02:35.850 --> 00:02:36.180]   right
[00:02:36.180 --> 00:02:36.400]  .
[00:02:36.400 --> 00:02:36.410]   I
[00:02:36.410 --> 00:02:36.470]   mean
[00:02:36.470 --> 00:02:36.500]  ,
[00:02:36.500 --> 00:02:36.510]   I
[00:02:36.510 --> 00:02:36.540]  'm
[00:02:36.540 --> 00:02:36.600]   sure
[00:02:36.600 --> 00:02:36.690]   people
[00:02:36.690 --> 00:02:36.830]   listening
[00:02:36.830 --> 00:02:36.870]   are
[00:02:36.870 --> 00:02:36.930]   like
[00:02:36.930 --> 00:02:36.970]  ,
[00:02:36.970 --> 00:02:36.980]   "
[00:02:36.980 --> 00:02:37.030]  This
[00:02:37.030 --> 00:02:37.120]   sounds
[00:02:37.120 --> 00:02:37.300]   ridiculous
[00:02:37.300 --> 00:02:37.400]  .
[00:02:37.400 --> 00:02:37.490]   A
[00:02:37.490 --> 00:02:37.720]   seven
[00:02:37.720 --> 00:02:37.770]  -
[00:02:37.770 --> 00:02:37.990]  year
[00:02:37.990 --> 00:02:38.040]  -
[00:02:38.040 --> 00:02:38.200]  old
[00:02:38.200 --> 00:02:38.310]  ,
[00:02:38.310 --> 00:02:38.470]   you
[00:02:38.470 --> 00:02:38.690]   know
[00:02:38.690 --> 00:02:38.800]  ,
[00:02:38.800 --> 00:02:38.910]   he
[00:02:38.910 --> 00:02:39.020]  's
[00:02:39.020 --> 00:02:39.290]   going
[00:02:39.290 --> 00:02:39.400]   to
[00:02:39.400 --> 00:02:39.510]   be
[00:02:39.510 --> 00:02:39.780]   eight
[00:02:39.780 --> 00:02:39.890]   at
