
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.970]   This
[00:00:38.830 --> 00:00:39.110]   doing
[00:00:39.110 --> 00:00:39.330]   well
[00:00:39.330 --> 00:00:39.440]  ,
[00:00:39.440 --> 00:00:39.830]   thanks
[00:00:39.830 --> 00:00:40.000]  .
[00:00:40.000 --> 00:00:40.160]   So
[00:00:40.160 --> 00:00:40.490]   this
[00:00:40.490 --> 00:00:40.640]   is
[00:00:40.640 --> 00:00:40.720]   a
[00:00:40.720 --> 00:00:41.240]   little
[00:00:41.240 --> 00:00:41.920]   different
[00:00:41.920 --> 00:00:42.240]   kind
[00:00:42.240 --> 00:00:42.400]   of
[00:00:42.400 --> 00:00:42.760]   show
[00:00:42.760 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.130]   We
[00:00:43.130 --> 00:00:43.680]   normally
[00:00:43.680 --> 00:00:43.950]   talk
[00:00:43.950 --> 00:00:44.080]   to
[00:00:44.080 --> 00:00:45.030]   entrepreneurs
[00:00:45.030 --> 00:00:45.210]   who
[00:00:45.210 --> 00:00:45.800]   are
[00:00:45.800 --> 00:00:46.000]   building
[00:00:46.000 --> 00:00:46.160]   one
[00:00:46.160 --> 00:00:46.400]   type
[00:00:46.400 --> 00:00:46.510]   of
[00:00:46.510 --> 00:00:46.560]   a
[00:00:46.560 --> 00:00:47.000]   startup
[00:00:47.000 --> 00:00:47.210]   or
[00:00:47.210 --> 00:00:47.880]   another
[00:00:47.880 --> 00:00:48.000]  ,
[00:00:48.000 --> 00:00:48.300]   but
[00:00:48.300 --> 00:00:48.330]  ,
[00:00:48.330 --> 00:00:48.460]   Ch
[00:00:48.460 --> 00:00:48.590]  on
[00:00:48.590 --> 00:00:48.720]  ,
[00:00:48.720 --> 00:00:48.920]   you
[00:00:48.920 --> 00:00:49.190]   have
[00:00:49.190 --> 00:00:49.250]   a
[00:00:49.250 --> 00:00:49.650]   little
[00:00:49.650 --> 00:00:50.660]   different
[00:00:50.660 --> 00:00:51.000]   background
[00:00:51.000 --> 00:00:51.120]  ,
[00:00:51.120 --> 00:00:51.420]   which
[00:00:51.420 --> 00:00:51.650]   is
[00:00:51.650 --> 00:00:51.780]   that
[00:00:51.780 --> 00:00:52.070]   you
[00:00:52.070 --> 00:00:52.200]   were
[00:00:52.200 --> 00:00:52.490]   doing
[00:00:52.490 --> 00:00:53.000]   startups
[00:00:53.000 --> 00:00:53.000]  ,
[00:00:53.000 --> 00:00:53.270]   but
[00:00:53.270 --> 00:00:53.540]   you
[00:00:53.540 --> 00:00:54.050]   moved
[00:00:54.050 --> 00:00:54.350]   into
[00:00:54.350 --> 00:00:55.160]   algorithm
[00:00:55.160 --> 00:00:55.340]  ic
[00:00:55.340 --> 00:00:56.000]   trading
[00:00:56.000 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.000]  
[00:00:56.000 --> 00:00:56.250]   And
[00:00:56.250 --> 00:00:56.330]   I
[00:00:56.330 --> 00:00:56.660]   just
[00:00:56.660 --> 00:00:56.990]   want
[00:00:56.990 --> 00:00:57.390]   our
[00:00:57.390 --> 00:00:57.980]   listeners
[00:00:57.980 --> 00:00:58.140]   to
[00:00:58.140 --> 00:00:59.000]   understand
[00:00:59.000 --> 00:00:59.200]   that
[00:00:59.200 --> 00:00:59.400]   this
[00:00:59.400 --> 00:00:59.600]   will
[00:00:59.600 --> 00:00:59.700]   be
[00:00:59.700 --> 00:00:59.740]   a
[00:00:59.740 --> 00:01:00.040]   little
[00:01:00.040 --> 00:01:00.490]   different
[00:01:00.490 --> 00:01:00.680]   kind
[00:01:00.680 --> 00:01:00.780]   of
[00:01:00.780 --> 00:01:01.000]   show
[00:01:01.000 --> 00:01:01.000]  ,
[00:01:01.000 --> 00:01:01.380]   because
[00:01:01.380 --> 00:01:01.510]   we
[00:01:01.510 --> 00:01:01.710]  're
[00:01:01.710 --> 00:01:01.920]   going
[00:01:01.920 --> 00:01:02.030]   to
[00:01:02.030 --> 00:01:02.250]   talk
[00:01:02.250 --> 00:01:02.300]   a
[00:01:02.300 --> 00:01:02.490]   lot
[00:01:02.490 --> 00:01:02.670]   more
[00:01:02.670 --> 00:01:03.050]   about
[00:01:03.050 --> 00:01:03.320]   the
[00:01:03.320 --> 00:01:03.840]   world
[00:01:03.840 --> 00:01:04.060]   of
[00:01:04.060 --> 00:01:05.020]   algorithm
[00:01:05.020 --> 00:01:05.230]  ic
[00:01:05.230 --> 00:01:06.000]   trading
[00:01:06.000 --> 00:01:06.000]  ,
[00:01:06.000 --> 00:01:06.180]   and
[00:01:06.180 --> 00:01:06.240]   I
[00:01:06.240 --> 00:01:06.540]   guess
[00:01:06.540 --> 00:01:07.250]   particularly
[00:01:07.250 --> 00:01:07.800]   your
[00:01:07.800 --> 00:01:07.840]   story
[00:01:07.840 --> 00:01:08.000]  .
[00:01:08.000 --> 00:01:08.360]   Yeah
[00:01:08.360 --> 00:01:08.600]  ,
[00:01:08.600 --> 00:01:08.630]   I
[00:01:08.630 --> 00:01:08.880]  'm
[00:01:08.880 --> 00:01:09.440]   excited
[00:01:09.440 --> 00:01:09.920]   about
[00:01:09.920 --> 00:01:10.340]   doing
[00:01:10.340 --> 00:01:10.700]   that
[00:01:10.700 --> 00:01:11.000]  .
[00:01:11.000 --> 00:01:11.620]   Great
[00:01:11.620 --> 00:01:12.030]  .
[00:01:12.030 --> 00:01:12.170]   So
[00:01:12.170 --> 00:01:12.510]   this
[00:01:12.510 --> 00:01:12.940]   whole
[00:01:12.940 --> 00:01:13.440]   thing
[00:01:13.440 --> 00:01:14.000]   started
[00:01:14.000 --> 00:01:14.830]   because
[00:01:14.830 --> 00:01:14.950]   I
[00:01:14.950 --> 00:01:15.560]   wrote
[00:01:15.560 --> 00:01:15.660]   a
[00:01:15.660 --> 00:01:16.280]   blog
[00:01:16.280 --> 00:01:17.030]   article
[00:01:17.030 --> 00:01:17.210]   that
[00:01:17.210 --> 00:01:17.360]   got
[00:01:17.360 --> 00:01:17.570]   some
[00:01:17.570 --> 00:01:18.000]   traction
[00:01:18.000 --> 00:01:18.290]   about
[00:01:18.290 --> 00:01:18.470]   how
[00:01:18.470 --> 00:01:18.530]   I
[00:01:18.530 --> 00:01:18.820]   quit
[00:01:18.820 --> 00:01:19.310]   algorithm
[00:01:19.310 --> 00:01:19.410]  ic
[00:01:19.410 --> 00:01:19.820]   trading
[00:01:19.820 --> 00:01:19.940]   to
[00:01:19.940 --> 00:01:20.060]   go
[00:01:20.060 --> 00:01:20.300]   into
[00:01:20.300 --> 00:01:20.480]   web
[00:01:20.480 --> 00:01:21.000]   startups
[00:01:21.000 --> 00:01:21.000]  ,
[00:01:21.000 --> 00:01:21.000]  
[00:01:21.000 --> 00:01:21.180]   and
[00:01:21.180 --> 00:01:21.360]   you
[00:01:21.360 --> 00:01:21.870]   actually
[00:01:21.870 --> 00:01:22.080]   left
[00:01:22.080 --> 00:01:22.140]   a
[00:01:22.140 --> 00:01:22.730]   comment
[00:01:22.730 --> 00:01:22.920]   saying
[00:01:22.920 --> 00:01:23.160]   that
[00:01:23.160 --> 00:01:23.340]   you
[00:01:23.340 --> 00:01:23.820]   actually
[00:01:23.820 --> 00:01:24.060]   were
[00:01:24.060 --> 00:01:24.410]   headed
[00:01:24.410 --> 00:01:24.580]   in
[00:01:24.580 --> 00:01:24.720]   the
[00:01:24.720 --> 00:01:25.320]   opposite
[00:01:25.320 --> 00:01:25.740]   direction
[00:01:25.740 --> 00:01:26.000]  .
[00:01:26.000 --> 00:01:26.180]   So
[00:01:26.180 --> 00:01:26.360]   it
[00:01:26.360 --> 00:01:26.720]   just
[00:01:26.720 --> 00:01:27.260]   became
[00:01:27.260 --> 00:01:27.440]   an
[00:01:27.440 --> 00:01:28.420]   interesting
[00:01:28.420 --> 00:01:28.860]   way
[00:01:28.860 --> 00:01:29.000]  .
[00:01:29.000 --> 00:01:29.060]   I
[00:01:29.060 --> 00:01:29.370]   guess
[00:01:29.370 --> 00:01:29.490]   we
[00:01:29.490 --> 00:01:30.060]   exchanged
[00:01:30.060 --> 00:01:30.180]   an
[00:01:30.180 --> 00:01:30.510]   email
[00:01:30.510 --> 00:01:30.690]   or
[00:01:30.690 --> 00:01:30.800]   two
[00:01:30.800 --> 00:01:30.990]   and
[00:01:30.990 --> 00:01:31.240]   got
[00:01:31.240 --> 00:01:31.430]   this
[00:01:31.430 --> 00:01:31.620]   set
[00:01:31.620 --> 00:01:31.850]   up
[00:01:31.850 --> 00:01:32.000]  .
[00:01:32.000 --> 00:01:32.100]   So
[00:01:32.100 --> 00:01:32.250]   I
[00:01:32.250 --> 00:01:32.260]  'm
[00:01:32.260 --> 00:01:32.570]   really
[00:01:32.570 --> 00:01:32.950]   excited
[00:01:32.950 --> 00:01:33.050]   to
[00:01:33.050 --> 00:01:33.260]   have
[00:01:33.260 --> 00:01:33.420]   you
[00:01:33.420 --> 00:01:33.520]   on
[00:01:33.520 --> 00:01:33.900]   because
[00:01:33.900 --> 00:01:33.950]   I
[00:01:33.950 --> 00:01:34.110]  've
[00:01:34.110 --> 00:01:34.460]   talked
[00:01:34.460 --> 00:01:34.480]   a
[00:01:34.480 --> 00:01:34.640]   lot
[00:01:34.640 --> 00:01:34.740]   about
[00:01:34.740 --> 00:01:35.000]   --
[00:01:35.000 --> 00:01:35.360]   I
[00:01:35.360 --> 00:01:35.380]   guess
[00:01:35.380 --> 00:01:35.420]   I
[00:01:35.420 --> 00:01:35.720]   haven
[00:01:35.720 --> 00:01:35.890]  't
[00:01:35.890 --> 00:01:36.200]   talked
[00:01:36.200 --> 00:01:36.290]   a
[00:01:36.290 --> 00:01:36.440]   lot
[00:01:36.440 --> 00:01:36.740]   about
[00:01:36.740 --> 00:01:36.860]   it
[00:01:36.860 --> 00:01:37.000]  ,
[00:01:37.000 --> 00:01:37.160]   but
[00:01:37.160 --> 00:01:37.170]   I
[00:01:37.170 --> 00:01:37.550]   mention
[00:01:37.550 --> 00:01:38.050]   periodically
[00:01:38.050 --> 00:01:38.160]   my
[00:01:38.160 --> 00:01:39.000]   background
[00:01:39.000 --> 00:01:40.000]   in
[00:01:40.000 --> 00:01:40.500]   algorithm
[00:01:40.500 --> 00:01:40.600]  ic
[00:01:40.600 --> 00:01:41.000]   trading
[00:01:41.000 --> 00:01:41.000]  ,
[00:01:41.000 --> 00:01:41.140]   and
[00:01:41.140 --> 00:01:41.320]   this
[00:01:41.320 --> 00:01:41.430]   is
[00:01:41.430 --> 00:01:41.450]   a
[00:01:41.450 --> 00:01:41.680]   first
[00:01:41.680 --> 00:01:41.960]   chance
[00:01:41.960 --> 00:01:42.140]   that
[00:01:42.140 --> 00:01:42.230]   we
[00:01:42.230 --> 00:01:42.370]  're
[00:01:42.370 --> 00:01:42.740]   actually
[00:01:42.740 --> 00:01:42.970]   going
[00:01:42.970 --> 00:01:43.060]   to
[00:01:43.060 --> 00:01:43.150]   be
[00:01:43.150 --> 00:01:43.330]   able
[00:01:43.330 --> 00:01:43.420]   to
[00:01:43.420 --> 00:01:43.560]   get
[00:01:43.560 --> 00:01:43.740]   into
[00:01:43.740 --> 00:01:43.850]   it
[00:01:43.850 --> 00:01:44.000]  ,
[00:01:44.000 --> 00:01:44.400]   plus
[00:01:44.400 --> 00:01:44.700]   your
[00:01:44.700 --> 00:01:45.570]   background
[00:01:45.570 --> 00:01:46.090]   having
[00:01:46.090 --> 00:01:46.830]   actually
[00:01:46.830 --> 00:01:47.140]   been
[00:01:47.140 --> 00:01:48.010]   successful
[00:01:48.010 --> 00:01:48.530]   making
[00:01:48.530 --> 00:01:49.070]   money
[00:01:49.070 --> 00:01:49.220]   in
[00:01:49.220 --> 00:01:49.470]   algorithm
[00:01:49.470 --> 00:01:49.550]  ic
[00:01:49.550 --> 00:01:49.850]   trading
[00:01:49.850 --> 00:01:50.000]  .
[00:01:50.000 --> 00:01:50.000]  
[00:01:50.000 --> 00:01:50.180]   So
[00:01:50.180 --> 00:01:50.310]   that
[00:01:50.310 --> 00:01:50.440]  's
[00:01:50.440 --> 00:01:50.680]   going
[00:01:50.680 --> 00:01:50.770]   to
[00:01:50.770 --> 00:01:50.870]   be
[00:01:50.870 --> 00:01:51.420]   really
[00:01:51.420 --> 00:01:51.800]   interesting
[00:01:51.800 --> 00:01:52.000]  .
[00:01:52.000 --> 00:01:52.410]   What
[00:01:52.410 --> 00:01:52.790]  's
[00:01:52.790 --> 00:01:53.050]   kind
[00:01:53.050 --> 00:01:53.290]   of
[00:01:53.290 --> 00:01:54.330]   intriguing
[00:01:54.330 --> 00:01:54.540]   is
[00:01:54.540 --> 00:01:54.980]   that
[00:01:54.980 --> 00:01:55.540]   non
[00:01:55.540 --> 00:01:55.570]  -
[00:01:55.570 --> 00:01:55.940]  alg
[00:01:55.940 --> 00:01:56.720]  orith
[00:01:56.720 --> 00:01:57.020]  mic
[00:01:57.020 --> 00:01:58.000]   traders
[00:01:58.000 --> 00:01:58.440]   seem
[00:01:58.440 --> 00:01:58.660]   to
[00:01:58.660 --> 00:01:59.100]   take
[00:01:59.100 --> 00:02:00.000]   pleasure
[00:02:00.000 --> 00:02:00.500]   when
[00:02:00.500 --> 00:02:01.000]   they
[00:02:01.000 --> 00:02:01.370]   see
[00:02:01.370 --> 00:02:01.870]   our
[00:02:01.870 --> 00:02:02.730]   approach
[00:02:02.730 --> 00:02:03.000]  ,
[00:02:03.000 --> 00:02:03.190]   our
[00:02:03.190 --> 00:02:03.520]   common
[00:02:03.520 --> 00:02:03.890]   approach
[00:02:03.890 --> 00:02:04.000]  ,
[00:02:04.000 --> 00:02:05.040]   being
[00:02:05.040 --> 00:02:05.820]   taken
[00:02:05.820 --> 00:02:06.450]   down
[00:02:06.450 --> 00:02:06.610]   a
[00:02:06.610 --> 00:02:07.440]   notch
[00:02:07.440 --> 00:02:08.000]  .
[00:02:08.000 --> 00:02:08.340]   Over
[00:02:08.340 --> 00:02:08.580]   the
[00:02:08.580 --> 00:02:08.930]   last
[00:02:08.930 --> 00:02:09.440]   10
[00:02:09.440 --> 00:02:09.910]   years
[00:02:09.910 --> 00:02:10.020]  ,
[00:02:10.020 --> 00:02:10.100]   a
[00:02:10.100 --> 00:02:10.350]   lot
[00:02:10.350 --> 00:02:10.990]   of
[00:02:10.990 --> 00:02:11.210]   computer
[00:02:11.210 --> 00:02:11.790]   traders
[00:02:11.790 --> 00:02:12.000]  ,
[00:02:12.000 --> 00:02:12.060]   a
[00:02:12.060 --> 00:02:12.200]   lot
[00:02:12.200 --> 00:02:12.300]   of
[00:02:12.300 --> 00:02:12.640]   program
[00:02:12.640 --> 00:02:13.000]   traders
[00:02:13.000 --> 00:02:13.210]   have
[00:02:13.210 --> 00:02:13.420]   kind
[00:02:13.420 --> 00:02:13.520]   of
[00:02:13.520 --> 00:02:13.710]   come
[00:02:13.710 --> 00:02:13.880]   out
[00:02:13.880 --> 00:02:13.990]   of
[00:02:13.990 --> 00:02:14.510]   the
[00:02:14.510 --> 00:02:14.630]   wood
[00:02:14.630 --> 00:02:15.000]  work
[00:02:15.000 --> 00:02:15.200]   and
[00:02:15.200 --> 00:02:15.610]   really
[00:02:15.610 --> 00:02:16.090]   changed
[00:02:16.090 --> 00:02:16.290]   the
[00:02:16.290 --> 00:02:16.770]   overall
[00:02:16.770 --> 00:02:17.520]   environment
[00:02:17.520 --> 00:02:17.710]   for
[00:02:17.710 --> 00:02:18.200]   trading
[00:02:18.200 --> 00:02:18.330]   as
[00:02:18.330 --> 00:02:18.390]   a
[00:02:18.390 --> 00:02:18.730]   whole
[00:02:18.730 --> 00:02:19.000]  .
[00:02:19.000 --> 00:02:19.130]  
[00:02:19.130 --> 00:02:19.180]   So
[00:02:19.180 --> 00:02:19.390]   when
[00:02:19.390 --> 00:02:19.670]   you
[00:02:19.670 --> 00:02:20.030]   posted
[00:02:20.030 --> 00:02:20.240]   your
[00:02:20.240 --> 00:02:20.500]   blog
[00:02:20.500 --> 00:02:20.830]   entry
[00:02:20.830 --> 00:02:20.990]  ,
[00:02:20.990 --> 00:02:21.500]   that
[00:02:21.500 --> 00:02:21.710]   was
[00:02:21.710 --> 00:02:22.320]   passed
[00:02:22.320 --> 00:02:22.930]   around
[00:02:22.930 --> 00:02:23.120]   on
[00:02:23.120 --> 00:02:23.150]   a
[00:02:23.150 --> 00:02:23.790]   few
[00:02:23.790 --> 00:02:24.140]   places
[00:02:24.140 --> 00:02:25.000]   actually
[00:02:25.000 --> 00:02:25.000]  ,
[00:02:25.000 --> 00:02:25.250]   and
[00:02:25.250 --> 00:02:25.360]   I
[00:02:25.360 --> 00:02:25.580]   saw
[00:02:25.580 --> 00:02:25.740]   it
[00:02:25.740 --> 00:02:25.900]   on
[00:02:25.900 --> 00:02:25.980]   a
[00:02:25.980 --> 00:02:26.310]   site
[00:02:26.310 --> 00:02:26.800]   called
[00:02:26.800 --> 00:02:27.210]   Elite
[00:02:27.210 --> 00:02:27.440]   Tr
[00:02:27.440 --> 00:02:27.830]  ader
[00:02:27.830 --> 00:02:28.000]  .
[00:02:28.000 --> 00:02:28.180]   And
[00:02:28.180 --> 00:02:28.550]   the
[00:02:28.550 --> 00:02:28.710]   common
[00:02:28.710 --> 00:02:29.240]   consensus
[00:02:29.240 --> 00:02:29.470]   from
[00:02:29.470 --> 00:02:29.530]   a
[00:02:29.530 --> 00:02:29.710]   lot
[00:02:29.710 --> 00:02:29.820]   of
[00:02:29.820 --> 00:02:30.180]   people
[00:02:30.180 --> 00:02:30.360]   was
[00:02:30.360 --> 00:02:30.580]   kind
[00:02:30.580 --> 00:02:30.710]   of
[00:02:30.710 --> 00:02:31.000]   like
[00:02:31.000 --> 00:02:31.280]  ,
[00:02:31.280 --> 00:02:31.420]   "
[00:02:31.420 --> 00:02:31.730]  Ha
[00:02:31.730 --> 00:02:32.000]  ,
[00:02:32.000 --> 00:02:32.210]   see
[00:02:32.210 --> 00:02:32.300]  ,
[00:02:32.300 --> 00:02:32.540]   it
[00:02:32.540 --> 00:02:32.600]  's
[00:02:32.600 --> 00:02:33.140]   incredibly
[00:02:33.140 --> 00:02:33.810]   challenging
[00:02:33.810 --> 00:02:34.000]  .
[00:02:34.000 --> 00:02:34.100]   It
[00:02:34.100 --> 00:02:34.370]   doesn
[00:02:34.370 --> 00:02:34.470]  't
[00:02:34.470 --> 00:02:34.680]   work
[00:02:34.680 --> 00:02:34.840]  ,"
[00:02:34.840 --> 00:02:34.940]   et
[00:02:34.940 --> 00:02:35.310]   cetera
[00:02:35.310 --> 00:02:35.360]  ,
[00:02:35.360 --> 00:02:35.460]   et
[00:02:35.460 --> 00:02:35.780]   cetera
[00:02:35.780 --> 00:02:36.000]  .
[00:02:36.000 --> 00:02:36.110]   I
[00:02:36.110 --> 00:02:36.330]   do
[00:02:36.330 --> 00:02:36.900]   think
[00:02:36.900 --> 00:02:37.150]   it
[00:02:37.150 --> 00:02:37.340]  's
[00:02:37.340 --> 00:02:37.530]   very
[00:02:37.530 --> 00:02:38.310]  ,
[00:02:38.310 --> 00:02:38.480]   very
[00:02:38.480 --> 00:02:39.760]   challenging
[00:02:39.760 --> 00:02:40.000]  ,
[00:02:40.000 --> 00:02:40.410]   but
[00:02:40.410 --> 00:02:40.830]   I
[00:02:40.830 --> 00:02:40.860]   also
[00:02:40.860 --> 00:02:41.040]   do
[00:02:41.040 --> 00:02:41.560]   think
[00:02:41.560 --> 00:02:41.800]   it
[00:02:41.800 --> 00:02:41.970]  's
[00:02:41.970 --> 00:02:42.070]   a
[00:02:42.070 --> 00:02:42.490]   very
[00:02:42.490 --> 00:02:43.470]   promising
[00:02:43.470 --> 00:02:44.000]   field
[00:02:44.000 --> 00:02:44.000]  ,
[00:02:44.000 --> 00:02:44.000]  
[00:02:44.000 --> 00:02:44.310]   and
[00:02:44.310 --> 00:02:45.150]   probably
[00:02:45.150 --> 00:02:45.360]  ,
[00:02:45.360 --> 00:02:45.460]   I
[00:02:45.460 --> 00:02:46.090]   know
[00:02:46.090 --> 00:02:46.130]   it
[00:02:46.130 --> 00:02:46.750]   sounds
[00:02:46.750 --> 00:02:47.140]   very
[00:02:47.140 --> 00:02:47.770]   cliche
[00:02:47.770 --> 00:02:48.000]  ,
[00:02:48.000 --> 00:02:48.190]   but
[00:02:48.190 --> 00:02:48.250]   I
[00:02:48.250 --> 00:02:48.560]   would
[00:02:48.560 --> 00:02:49.190]   definitely
[00:02:49.190 --> 00:02:49.380]   say
[00:02:49.380 --> 00:02:49.530]   it
[00:02:49.530 --> 00:02:49.630]  's
[00:02:49.630 --> 00:02:49.810]   the
[00:02:49.810 --> 00:02:50.110]   wave
[00:02:50.110 --> 00:02:50.180]   of
[00:02:50.180 --> 00:02:50.370]   the
[00:02:50.370 --> 00:02:50.930]   future
[00:02:50.930 --> 00:02:51.000]  .
[00:02:51.000 --> 00:02:51.400]   Yeah
[00:02:51.400 --> 00:02:51.590]  ,
[00:02:51.590 --> 00:02:51.990]   well
[00:02:51.990 --> 00:02:52.180]  ,
[00:02:52.180 --> 00:02:52.380]   me
[00:02:52.380 --> 00:02:52.680]   too
[00:02:52.680 --> 00:02:53.000]  .
[00:02:53.000 --> 00:02:53.240]   So
[00:02:53.240 --> 00:02:53.420]   why
[00:02:53.420 --> 00:02:53.670]   don
[00:02:53.670 --> 00:02:53.920]  't
[00:02:53.920 --> 00:02:54.010]   we
[00:02:54.010 --> 00:02:54.180]   do
[00:02:54.180 --> 00:02:54.520]   this
[00:02:54.520 --> 00:02:54.860]   sort
[00:02:54.860 --> 00:02:55.130]   of
[00:02:55.130 --> 00:02:55.200]   in
[00:02:55.200 --> 00:02:55.620]   story
[00:02:55.620 --> 00:02:56.000]   form
[00:02:56.000 --> 00:02:56.260]  ,
[00:02:56.260 --> 00:02:57.170]   because
[00:02:57.170 --> 00:02:57.530]   I
[00:02:57.530 --> 00:02:57.950]   think
[00:02:57.950 --> 00:02:58.470]   your
[00:02:58.470 --> 00:02:59.200]   path
[00:02:59.200 --> 00:02:59.510]   will
[00:02:59.510 --> 00:02:59.800]   be
[00:02:59.800 --> 00:03:01.190]   interesting
[00:03:01.190 --> 00:03:01.420]   to
[00:03:01.420 --> 00:03:01.930]   hear
[00:03:01.930 --> 00:03:02.570]   about
[00:03:02.570 --> 00:03:03.000]  .
[00:03:03.000 --> 00:03:03.150]   But
[00:03:03.150 --> 00:03:03.250]   we
[00:03:03.250 --> 00:03:03.400]  'll
[00:03:03.400 --> 00:03:03.590]   kind
[00:03:03.590 --> 00:03:03.690]   of
[00:03:03.690 --> 00:03:03.920]   blow
[00:03:03.920 --> 00:03:04.230]   through
[00:03:04.230 --> 00:03:04.380]   the
[00:03:04.380 --> 00:03:04.820]   early
[00:03:04.820 --> 00:03:04.860]   stuff
[00:03:04.860 --> 00:03:05.050]  ,
[00:03:05.050 --> 00:03:05.110]   I
[00:03:05.110 --> 00:03:05.310]   guess
[00:03:05.310 --> 00:03:05.520]   kind
[00:03:05.520 --> 00:03:05.620]   of
[00:03:05.620 --> 00:03:06.020]   quickly
[00:03:06.020 --> 00:03:07.000]  ,
[00:03:07.000 --> 00:03:07.560]   because
[00:03:07.560 --> 00:03:07.590]   I
[00:03:07.590 --> 00:03:07.740]   do
[00:03:07.740 --> 00:03:08.040]   want
[00:03:08.040 --> 00:03:08.190]   to
[00:03:08.190 --> 00:03:08.410]   get
[00:03:08.410 --> 00:03:08.560]   to
[00:03:08.560 --> 00:03:08.790]   the
[00:03:08.790 --> 00:03:09.300]   trading
[00:03:09.300 --> 00:03:10.000]   sooner
[00:03:10.000 --> 00:03:10.000]  .
[00:03:10.000 --> 00:03:10.010]  
[00:03:10.010 --> 00:03:10.240]   Your
[00:03:10.240 --> 00:03:10.840]   background
[00:03:10.840 --> 00:03:10.960]   is
[00:03:10.960 --> 00:03:11.080]  ,
[00:03:11.080 --> 00:03:11.320]   your
[00:03:11.320 --> 00:03:11.860]   education
[00:03:11.860 --> 00:03:12.060]  ,
[00:03:12.060 --> 00:03:12.220]   you
[00:03:12.220 --> 00:03:12.440]   got
[00:03:12.440 --> 00:03:12.580]   an
[00:03:12.580 --> 00:03:13.540]   undergraduate
[00:03:13.540 --> 00:03:14.000]   degree
[00:03:14.000 --> 00:03:14.080]   in
[00:03:14.080 --> 00:03:14.550]   electrical
[00:03:14.550 --> 00:03:15.000]   engineering
[00:03:15.000 --> 00:03:15.310]   and
[00:03:15.310 --> 00:03:16.020]   computer
