
[00:00:00.000 --> 00:00:00.050]  
[00:00:00.050 --> 00:00:21.280]   Welcome
[00:00:46.750 --> 00:00:46.900]   that
[00:00:46.900 --> 00:00:47.050]  's
[00:00:47.050 --> 00:00:47.120]   what
[00:00:47.120 --> 00:00:47.310]   kind
[00:00:47.310 --> 00:00:47.340]   of
[00:00:47.340 --> 00:00:47.680]   brought
[00:00:47.680 --> 00:00:47.680]   it
[00:00:47.680 --> 00:00:47.950]   brought
[00:00:47.950 --> 00:00:48.090]   you
[00:00:48.090 --> 00:00:48.210]   guys
[00:00:48.210 --> 00:00:48.280]   to
[00:00:48.280 --> 00:00:48.390]   our
[00:00:48.390 --> 00:00:48.730]   attention
[00:00:48.730 --> 00:00:48.920]  .
[00:00:48.920 --> 00:00:49.140]   And
[00:00:49.140 --> 00:00:49.250]   it
[00:00:49.250 --> 00:00:49.520]   just
[00:00:49.520 --> 00:00:49.660]   so
[00:00:49.660 --> 00:00:50.200]   happened
[00:00:50.200 --> 00:00:50.490]   that
[00:00:50.490 --> 00:00:50.600]   we
[00:00:50.600 --> 00:00:50.980]   were
[00:00:50.980 --> 00:00:51.140]   that
[00:00:51.140 --> 00:00:51.270]   we
[00:00:51.270 --> 00:00:51.470]   had
[00:00:51.470 --> 00:00:51.740]   been
[00:00:51.740 --> 00:00:52.220]   talking
[00:00:52.220 --> 00:00:52.560]   about
[00:00:52.560 --> 00:00:52.690]  ,
[00:00:52.690 --> 00:00:52.890]   you
[00:00:52.890 --> 00:00:53.270]   know
[00:00:53.270 --> 00:00:53.290]  ,
[00:00:53.290 --> 00:00:53.350]   C
[00:00:53.350 --> 00:00:53.760]  omet
[00:00:53.760 --> 00:00:53.790]  
[00:00:53.790 --> 00:00:54.090]   fairly
[00:00:54.090 --> 00:00:54.530]   recently
[00:00:54.530 --> 00:00:54.640]  ,
[00:00:54.640 --> 00:00:54.910]   haven
[00:00:54.910 --> 00:00:55.020]  't
[00:00:55.020 --> 00:00:55.130]   we
[00:00:55.130 --> 00:00:55.240]  ,
[00:00:55.240 --> 00:00:55.570]   Justin
[00:00:55.570 --> 00:00:55.680]  ,
[00:00:55.680 --> 00:00:55.730]   I
[00:00:55.730 --> 00:00:56.000]   think
[00:00:56.000 --> 00:00:56.110]   we
[00:00:56.110 --> 00:00:56.490]   brought
[00:00:56.490 --> 00:00:56.600]   it
[00:00:56.600 --> 00:00:56.710]   up
[00:00:56.710 --> 00:00:56.820]   in
[00:00:56.820 --> 00:00:56.870]   a
[00:00:56.870 --> 00:00:57.200]   recent
[00:00:57.200 --> 00:00:57.410]   show
[00:00:57.410 --> 00:00:57.640]  .
[00:00:57.640 --> 00:00:57.820]   Yeah
[00:00:57.820 --> 00:00:57.900]  ,
[00:00:57.900 --> 00:00:57.990]   we
[00:00:57.990 --> 00:00:58.320]   brought
[00:00:58.320 --> 00:00:58.390]   we
[00:00:58.390 --> 00:00:58.520]   did
[00:00:58.520 --> 00:00:58.740]   bring
[00:00:58.740 --> 00:00:58.830]   it
[00:00:58.830 --> 00:00:58.920]   up
[00:00:58.920 --> 00:00:59.080]  .
[00:00:59.080 --> 00:00:59.230]   And
[00:00:59.230 --> 00:00:59.320]   we
[00:00:59.320 --> 00:00:59.530]   said
[00:00:59.530 --> 00:00:59.630]   we
[00:00:59.630 --> 00:00:59.780]  're
[00:00:59.780 --> 00:01:00.140]   talking
[00:01:00.140 --> 00:01:00.390]   about
[00:01:00.390 --> 00:01:00.540]   how
[00:01:00.540 --> 00:01:00.740]   hard
[00:01:00.740 --> 00:01:00.840]   it
[00:01:00.840 --> 00:01:00.990]   was
[00:01:00.990 --> 00:01:01.200]  .
[00:01:01.200 --> 00:01:01.330]   And
[00:01:01.330 --> 00:01:01.420]   we
[00:01:01.420 --> 00:01:01.550]  're
[00:01:01.550 --> 00:01:01.860]   talking
[00:01:01.860 --> 00:01:01.900]   I
[00:01:01.900 --> 00:01:02.030]   was
[00:01:02.030 --> 00:01:02.300]   saying
[00:01:02.300 --> 00:01:02.430]   how
[00:01:02.430 --> 00:01:02.470]   I
[00:01:02.470 --> 00:01:02.550]  'd
[00:01:02.550 --> 00:01:02.740]   like
[00:01:02.740 --> 00:01:02.860]   to
[00:01:02.860 --> 00:01:02.960]   use
[00:01:02.960 --> 00:01:03.360]   something
[00:01:03.360 --> 00:01:03.540]   like
[00:01:03.540 --> 00:01:03.720]   that
[00:01:03.720 --> 00:01:03.870]   for
[00:01:03.870 --> 00:01:04.180]   swarm
[00:01:04.180 --> 00:01:04.360]   because
[00:01:04.360 --> 00:01:04.420]   I
[00:01:04.420 --> 00:01:04.670]   want
[00:01:04.670 --> 00:01:04.800]   to
[00:01:04.800 --> 00:01:05.050]   make
[00:01:05.050 --> 00:01:05.370]   swarm
[00:01:05.370 --> 00:01:05.620]   into
[00:01:05.620 --> 00:01:05.680]   a
[00:01:05.680 --> 00:01:06.130]   network
[00:01:06.130 --> 00:01:06.240]  ed
[00:01:06.240 --> 00:01:06.720]   game
[00:01:06.720 --> 00:01:06.760]  .
[00:01:06.760 --> 00:01:07.380]   Right
[00:01:07.380 --> 00:01:07.760]  .
[00:01:07.760 --> 00:01:07.940]   So
[00:01:07.940 --> 00:01:08.300]   yeah
[00:01:08.300 --> 00:01:08.480]  ,
[00:01:08.480 --> 00:01:08.960]   and
[00:01:08.960 --> 00:01:09.140]   then
[00:01:09.140 --> 00:01:09.230]   I
[00:01:09.230 --> 00:01:09.700]   guess
[00:01:09.700 --> 00:01:09.990]   you
[00:01:09.990 --> 00:01:10.350]   guys
[00:01:10.350 --> 00:01:10.730]   saw
[00:01:10.730 --> 00:01:10.820]   on
[00:01:10.820 --> 00:01:11.370]   Google
[00:01:11.370 --> 00:01:11.730]   that
[00:01:11.730 --> 00:01:11.920]   we
[00:01:11.920 --> 00:01:12.200]   had
[00:01:12.200 --> 00:01:12.760]   talked
[00:01:12.760 --> 00:01:13.230]   about
[00:01:13.230 --> 00:01:13.510]   you
[00:01:13.510 --> 00:01:13.820]   and
[00:01:13.820 --> 00:01:14.160]   got
[00:01:14.160 --> 00:01:14.350]   in
[00:01:14.350 --> 00:01:15.030]   contact
[00:01:15.030 --> 00:01:15.420]   with
[00:01:15.420 --> 00:01:15.610]   us
[00:01:15.610 --> 00:01:15.920]  .
[00:01:15.920 --> 00:01:16.050]   So
[00:01:16.050 --> 00:01:16.180]   it
[00:01:16.180 --> 00:01:16.570]   seemed
[00:01:16.570 --> 00:01:16.830]   like
[00:01:16.830 --> 00:01:16.890]   a
[00:01:16.890 --> 00:01:17.310]   really
[00:01:17.310 --> 00:01:17.540]   good
[00:01:17.540 --> 00:01:17.800]   idea
[00:01:17.800 --> 00:01:17.930]   to
[00:01:17.930 --> 00:01:18.260]   bring
[00:01:18.260 --> 00:01:18.450]   you
[00:01:18.450 --> 00:01:18.580]   on
[00:01:18.580 --> 00:01:18.770]   the
[00:01:18.770 --> 00:01:19.030]   show
[00:01:19.030 --> 00:01:19.300]   and
[00:01:19.300 --> 00:01:19.480]   find
[00:01:19.480 --> 00:01:19.670]   out
[00:01:19.670 --> 00:01:19.930]   what
[00:01:19.930 --> 00:01:20.120]   you
[00:01:20.120 --> 00:01:20.480]   guys
[00:01:20.480 --> 00:01:20.480]  
[00:01:20.480 --> 00:01:20.640]   are
[00:01:20.640 --> 00:01:20.760]   up
[00:01:20.760 --> 00:01:20.860]   to
[00:01:20.860 --> 00:01:21.020]   and
[00:01:21.020 --> 00:01:21.240]   talk
[00:01:21.240 --> 00:01:21.520]   about
[00:01:21.520 --> 00:01:21.740]   your
[00:01:21.740 --> 00:01:21.960]   cool
[00:01:21.960 --> 00:01:22.520]   technology
[00:01:22.520 --> 00:01:22.680]   and
[00:01:22.680 --> 00:01:22.960]   which
[00:01:22.960 --> 00:01:23.180]   guys
[00:01:23.180 --> 00:01:23.360]   are
[00:01:23.360 --> 00:01:23.630]   doing
[00:01:23.630 --> 00:01:23.730]   in
[00:01:23.730 --> 00:01:24.010]   terms
[00:01:24.010 --> 00:01:24.120]   of
[00:01:24.120 --> 00:01:24.640]   business
[00:01:24.640 --> 00:01:25.100]   and
[00:01:25.100 --> 00:01:25.310]   all
[00:01:25.310 --> 00:01:26.440]   that
[00:01:26.440 --> 00:01:26.640]  .
[00:01:26.640 --> 00:01:26.790]   So
[00:01:26.790 --> 00:01:27.010]   who
[00:01:27.010 --> 00:01:27.490]   should
[00:01:27.490 --> 00:01:27.640]   we
[00:01:27.640 --> 00:01:27.790]   be
[00:01:27.790 --> 00:01:28.570]   directing
[00:01:28.570 --> 00:01:28.730]   our
[00:01:28.730 --> 00:01:29.440]   questions
[00:01:29.440 --> 00:01:29.590]   to
[00:01:29.590 --> 00:01:29.880]  ?
[00:01:29.880 --> 00:01:30.520]   Good
[00:01:30.520 --> 00:01:31.690]   question
[00:01:31.690 --> 00:01:32.160]  .
[00:01:32.160 --> 00:01:32.380]   Well
[00:01:32.380 --> 00:01:32.490]  ,
[00:01:32.490 --> 00:01:32.990]   Stephen
[00:01:32.990 --> 00:01:32.990]   is
[00:01:32.990 --> 00:01:33.550]   definitely
[00:01:33.550 --> 00:01:33.710]   our
[00:01:33.710 --> 00:01:33.820]  ,
[00:01:33.820 --> 00:01:33.980]   you
[00:01:33.980 --> 00:01:34.200]   know
[00:01:34.200 --> 00:01:34.310]  ,
[00:01:34.310 --> 00:01:34.810]   technical
[00:01:34.810 --> 00:01:35.140]   genius
[00:01:35.140 --> 00:01:35.360]   here
[00:01:35.360 --> 00:01:35.600]  .
[00:01:35.600 --> 00:01:35.760]   So
[00:01:35.760 --> 00:01:36.010]   the
[00:01:36.010 --> 00:01:36.510]   person
[00:01:36.510 --> 00:01:37.020]   that
[00:01:37.020 --> 00:01:37.170]   will
[00:01:37.170 --> 00:01:37.840]   probably
[00:01:37.840 --> 00:01:37.990]   be
[00:01:37.990 --> 00:01:38.420]   best
[00:01:38.420 --> 00:01:38.490]   to
[00:01:38.490 --> 00:01:38.840]   talk
[00:01:38.840 --> 00:01:39.260]   about
[00:01:39.260 --> 00:01:39.490]   the
[00:01:39.490 --> 00:01:40.080]   product
[00:01:40.080 --> 00:01:40.330]   and
[00:01:40.330 --> 00:01:40.600]   how
[00:01:40.600 --> 00:01:40.740]   it
[00:01:40.740 --> 00:01:41.160]   works
[00:01:41.160 --> 00:01:41.520]   and
[00:01:41.520 --> 00:01:41.690]   how
[00:01:41.690 --> 00:01:41.800]   it
[00:01:41.800 --> 00:01:42.320]   typically
[00:01:42.320 --> 00:01:42.610]   would
[00:01:42.610 --> 00:01:42.720]   be
[00:01:42.720 --> 00:01:43.060]   used
[00:01:43.060 --> 00:01:43.240]   would
[00:01:43.240 --> 00:01:43.350]   be
[00:01:43.350 --> 00:01:43.760]   Stephen
[00:01:43.760 --> 00:01:43.930]   and
[00:01:43.930 --> 00:01:44.160]   just
[00:01:44.160 --> 00:01:44.570]   overall
[00:01:44.570 --> 00:01:44.980]   company
[00:01:44.980 --> 00:01:45.150]   and
[00:01:45.150 --> 00:01:45.620]   business
[00:01:45.620 --> 00:01:45.880]  .
[00:01:45.880 --> 00:01:45.910]   I
[00:01:45.910 --> 00:01:45.980]  'm
[00:01:45.980 --> 00:01:46.220]   happy
[00:01:46.220 --> 00:01:46.230]   to
[00:01:46.230 --> 00:01:46.450]   answer
[00:01:46.450 --> 00:01:46.630]   those
[00:01:46.630 --> 00:01:46.960]   questions
[00:01:46.960 --> 00:01:47.120]  .
[00:01:47.120 --> 00:01:47.120]  
[00:01:47.120 --> 00:01:47.310]   But
[00:01:47.310 --> 00:01:47.540]   first
[00:01:47.540 --> 00:01:47.640]   of
[00:01:47.640 --> 00:01:47.900]   all
[00:01:47.900 --> 00:01:47.960]  ,
[00:01:47.960 --> 00:01:48.000]   we
[00:01:48.000 --> 00:01:48.320]   really
[00:01:48.320 --> 00:01:48.530]   much
[00:01:48.530 --> 00:01:48.630]  ,
[00:01:48.630 --> 00:01:48.950]   you
[00:01:48.950 --> 00:01:49.000]   know
[00:01:49.000 --> 00:01:49.100]  ,
[00:01:49.100 --> 00:01:49.420]   hugely
[00:01:49.420 --> 00:01:49.950]   appreciate
[00:01:49.950 --> 00:01:50.290]   you
[00:01:50.290 --> 00:01:50.530]   inviting
[00:01:50.530 --> 00:01:50.630]   us
[00:01:50.630 --> 00:01:50.730]   on
[00:01:50.730 --> 00:01:51.040]   your
[00:01:51.040 --> 00:01:51.320]   show
[00:01:51.320 --> 00:01:51.590]   and
[00:01:51.590 --> 00:01:51.970]   thanks
[00:01:51.970 --> 00:01:52.160]   for
[00:01:52.160 --> 00:01:52.790]   the
[00:01:52.790 --> 00:01:53.210]   opportunity
[00:01:53.210 --> 00:01:53.400]  .
[00:01:53.400 --> 00:01:53.610]   Not
[00:01:53.610 --> 00:01:53.680]   a
[00:01:53.680 --> 00:01:54.170]   problem
[00:01:54.170 --> 00:01:54.400]  .
[00:01:54.400 --> 00:01:54.540]   It
[00:01:54.540 --> 00:01:54.680]  's
[00:01:54.680 --> 00:01:54.890]   our
[00:01:54.890 --> 00:01:55.570]   pleasure
[00:01:55.570 --> 00:01:55.680]  .
[00:01:55.680 --> 00:01:55.810]   So
[00:01:55.810 --> 00:01:56.000]   why
[00:01:56.000 --> 00:01:56.220]   don
[00:01:56.220 --> 00:01:56.320]  't
[00:01:56.320 --> 00:01:56.510]   you
[00:01:56.510 --> 00:01:56.770]   guys
[00:01:56.770 --> 00:01:57.090]   start
[00:01:57.090 --> 00:01:57.220]   by
[00:01:57.220 --> 00:01:57.520]   tell
[00:01:57.520 --> 00:01:57.610]   us
[00:01:57.610 --> 00:01:57.670]   a
[00:01:57.670 --> 00:01:58.060]   little
[00:01:58.060 --> 00:01:58.250]   bit
[00:01:58.250 --> 00:01:58.570]   about
[00:01:58.570 --> 00:01:59.220]   yourselves
[00:01:59.220 --> 00:01:59.400]   and
[00:01:59.400 --> 00:01:59.670]   your
[00:01:59.670 --> 00:01:59.860]   and
[00:01:59.860 --> 00:02:00.200]   your
[00:02:00.200 --> 00:02:00.740]   background
[00:02:00.740 --> 00:02:01.010]   and
[00:02:01.010 --> 00:02:01.280]   how
[00:02:01.280 --> 00:02:01.550]   you
[00:02:01.550 --> 00:02:01.820]   met
[00:02:01.820 --> 00:02:02.090]   and
[00:02:02.090 --> 00:02:02.360]   all
[00:02:02.360 --> 00:02:02.720]   that
[00:02:02.720 --> 00:02:03.040]  .
[00:02:03.040 --> 00:02:03.180]   That
[00:02:03.180 --> 00:02:03.250]  's
[00:02:03.250 --> 00:02:03.500]   usually
[00:02:03.500 --> 00:02:03.530]   I
[00:02:03.530 --> 00:02:03.680]   find
[00:02:03.680 --> 00:02:03.810]   that
[00:02:03.810 --> 00:02:03.990]   stuff
[00:02:03.990 --> 00:02:04.300]   usually
[00:02:04.300 --> 00:02:04.450]   pretty
[00:02:04.450 --> 00:02:04.840]   interesting
[00:02:04.840 --> 00:02:05.000]  .
[00:02:05.000 --> 00:02:05.140]   So
[00:02:05.140 --> 00:02:05.410]   for
[00:02:05.410 --> 00:02:05.560]   the
[00:02:05.560 --> 00:02:06.290]   background
[00:02:06.290 --> 00:02:06.540]   part
[00:02:06.540 --> 00:02:06.680]  ,
[00:02:06.680 --> 00:02:06.960]   yeah
[00:02:06.960 --> 00:02:07.090]  ,
[00:02:07.090 --> 00:02:07.590]   whoever
[00:02:07.590 --> 00:02:07.940]   wants
[00:02:07.940 --> 00:02:08.130]   to
[00:02:08.130 --> 00:02:08.430]   start
[00:02:08.430 --> 00:02:08.540]  ,
[00:02:08.540 --> 00:02:08.710]   go
[00:02:08.710 --> 00:02:09.050]   ahead
[00:02:09.050 --> 00:02:09.280]  .
[00:02:09.280 --> 00:02:10.020]   Stephen
[00:02:10.020 --> 00:02:10.280]  .
[00:02:10.280 --> 00:02:10.590]   Okay
[00:02:10.590 --> 00:02:10.740]  ,
[00:02:10.740 --> 00:02:11.190]   well
[00:02:11.190 --> 00:02:11.190]  ,
[00:02:11.190 --> 00:02:11.520]   so
[00:02:11.520 --> 00:02:11.890]   Stephen
[00:02:11.890 --> 00:02:12.120]   and
[00:02:12.120 --> 00:02:12.190]   I
[00:02:12.190 --> 00:02:12.810]   actually
[00:02:12.810 --> 00:02:13.280]   worked
[00:02:13.280 --> 00:02:13.900]   together
[00:02:13.900 --> 00:02:14.050]   in
[00:02:14.050 --> 00:02:14.320]   the
[00:02:14.320 --> 00:02:14.590]   past
[00:02:14.590 --> 00:02:14.820]   and
[00:02:14.820 --> 00:02:15.750]   collaborated
[00:02:15.750 --> 00:02:15.900]   on
[00:02:15.900 --> 00:02:16.080]   a
[00:02:16.080 --> 00:02:16.080]  
[00:02:16.080 --> 00:02:16.430]   number
[00:02:16.430 --> 00:02:16.560]   of
[00:02:16.560 --> 00:02:17.080]   different
[00:02:17.080 --> 00:02:17.520]   projects
[00:02:17.520 --> 00:02:17.720]  .
[00:02:17.720 --> 00:02:18.200]   And
[00:02:18.200 --> 00:02:18.210]   what
[00:02:18.210 --> 00:02:18.380]  's
[00:02:18.380 --> 00:02:18.650]   kind
[00:02:18.650 --> 00:02:18.770]   of
[00:02:18.770 --> 00:02:19.120]   funny
[00:02:19.120 --> 00:02:19.260]   is
[00:02:19.260 --> 00:02:19.540]   that
[00:02:19.540 --> 00:02:19.680]   as
[00:02:19.680 --> 00:02:19.810]   we
[00:02:19.810 --> 00:02:19.900]   started
[00:02:19.900 --> 00:02:20.730]   to
[00:02:20.730 --> 00:02:20.800]   build
[00:02:20.800 --> 00:02:20.870]   a
[00:02:20.870 --> 00:02:21.080]   lot
[00:02:21.080 --> 00:02:21.230]   of
[00:02:21.230 --> 00:02:21.850]   different
[00:02:21.850 --> 00:02:22.410]   projects
[00:02:22.410 --> 00:02:22.720]   that
[00:02:22.720 --> 00:02:22.800]   we
[00:02:22.800 --> 00:02:22.960]   were
[00:02:22.960 --> 00:02:23.250]   working
[00:02:23.250 --> 00:02:23.330]   on
[00:02:23.330 --> 00:02:23.410]  ,
[00:02:23.410 --> 00:02:23.530]   you
[00:02:23.530 --> 00:02:23.690]   know
[00:02:23.690 --> 00:02:23.800]  ,
[00:02:23.800 --> 00:02:23.940]   side
[00:02:23.940 --> 00:02:24.260]   projects
[00:02:24.260 --> 00:02:24.380]  ,
[00:02:24.380 --> 00:02:24.460]   fun
[00:02:24.460 --> 00:02:24.870]   projects
[00:02:24.870 --> 00:02:24.910]  ,
[00:02:24.910 --> 00:02:24.990]   you
[00:02:24.990 --> 00:02:25.150]   know
[00:02:25.150 --> 00:02:25.230]  ,
[00:02:25.230 --> 00:02:25.390]   real
[00:02:25.390 --> 00:02:25.720]   business
[00:02:25.720 --> 00:02:26.170]   projects
[00:02:26.170 --> 00:02:26.240]  ,
[00:02:26.240 --> 00:02:26.410]   but
[00:02:26.410 --> 00:02:26.860]   whatever
[00:02:26.860 --> 00:02:26.980]   they
[00:02:26.980 --> 00:02:27.410]   were
[00:02:27.410 --> 00:02:27.420]  ,
[00:02:27.420 --> 00:02:27.460]   a
[00:02:27.460 --> 00:02:27.630]   lot
[00:02:27.630 --> 00:02:27.740]   of
[00:02:27.740 --> 00:02:27.960]   them
[00:02:27.960 --> 00:02:28.410]   required
[00:02:28.410 --> 00:02:28.630]   some
[00:02:28.630 --> 00:02:28.860]   sort
[00:02:28.860 --> 00:02:28.960]   of
[00:02:28.960 --> 00:02:29.180]   real
[00:02:29.180 --> 00:02:29.400]   time
[00:02:29.400 --> 00:02:30.140]   communication
[00:02:30.140 --> 00:02:30.250]   or
[00:02:30.250 --> 00:02:30.600]   near
[00:02:30.600 --> 00:02:30.970]   real
[00:02:30.970 --> 00:02:31.350]   time
[00:02:31.350 --> 00:02:31.840]   for
[00:02:31.840 --> 00:02:31.940]   the
[00:02:31.940 --> 00:02:32.420]   ideas
[00:02:32.420 --> 00:02:32.790]   that
[00:02:32.790 --> 00:02:33.210]   we
[00:02:33.210 --> 00:02:33.280]   had
[00:02:33.280 --> 00:02:33.600]  .
[00:02:33.600 --> 00:02:33.750]   And
[00:02:33.750 --> 00:02:33.850]   we
[00:02:33.850 --> 00:02:34.200]   started
[00:02:34.200 --> 00:02:34.300]   to
[00:02:34.300 --> 00:02:34.500]   sort
[00:02:34.500 --> 00:02:34.600]   of
[00:02:34.600 --> 00:02:34.900]   either
[00:02:34.900 --> 00:02:35.250]   rebuild
[00:02:35.250 --> 00:02:35.450]   or
[00:02:35.450 --> 00:02:35.450]   or
[00:02:35.450 --> 00:02:35.700]   think
[00:02:35.700 --> 00:02:35.950]   about
[00:02:35.950 --> 00:02:36.450]   rebuilding
[00:02:36.450 --> 00:02:36.600]   the
[00:02:36.600 --> 00:02:36.800]   same
[00:02:36.800 --> 00:02:37.360]   technology
[00:02:37.360 --> 00:02:37.510]   and
[00:02:37.510 --> 00:02:37.710]   over
[00:02:37.710 --> 00:02:37.860]   and
[00:02:37.860 --> 00:02:38.060]   over
[00:02:38.060 --> 00:02:38.310]   again
[00:02:38.310 --> 00:02:38.480]  .
[00:02:38.480 --> 00:02:38.670]   And
[00:02:38.670 --> 00:02:38.800]   we
[00:02:38.800 --> 00:02:39.270]   started
[00:02:39.270 --> 00:02:39.380]   to
[00:02:39.380 --> 00:02:39.650]   look
[00:02:39.650 --> 00:02:39.860]   for
[00:02:39.860 --> 00:02:40.430]   solutions
[00:02:40.430 --> 00:02:40.590]   out
[00:02:40.590 --> 00:02:40.910]   there
[00:02:40.910 --> 00:02:41.160]  ,
[00:02:41.160 --> 00:02:41.540]   realized
[00:02:41.540 --> 00:02:41.790]   that
[00:02:41.790 --> 00:02:42.110]   there
[00:02:42.110 --> 00:02:42.490]   really
[00:02:42.490 --> 00:02:42.740]   wasn
[00:02:42.740 --> 00:02:42.850]  't
[00:02:42.850 --> 00:02:43.220]   much
[00:02:43.220 --> 00:02:43.480]   that
[00:02:43.480 --> 00:02:43.480]  
[00:02:43.480 --> 00:02:43.640]   was
[00:02:43.640 --> 00:02:43.920]   being
[00:02:43.920 --> 00:02:44.290]   offered
[00:02:44.290 --> 00:02:44.510]   that
[00:02:44.510 --> 00:02:44.670]   can
[00:02:44.670 --> 00:02:44.940]   solve
[00:02:44.940 --> 00:02:45.100]   the
[00:02:45.100 --> 00:02:45.540]   problems
[00:02:45.540 --> 00:02:45.760]   that
[00:02:45.760 --> 00:02:45.870]   we
[00:02:45.870 --> 00:02:46.170]   needed
[00:02:46.170 --> 00:02:46.310]   to
[00:02:46.310 --> 00:02:46.440]   do
[00:02:46.440 --> 00:02:46.640]  .
[00:02:46.640 --> 00:02:46.810]   And
[00:02:46.810 --> 00:02:47.090]   that
[00:02:47.090 --> 00:02:47.150]  's
[00:02:47.150 --> 00:02:47.380]   sort
[00:02:47.380 --> 00:02:47.630]   of
[00:02:47.630 --> 00:02:47.670]   how
[00:02:47.670 --> 00:02:47.830]   Pub
[00:02:47.830 --> 00:02:47.880]  N
[00:02:47.880 --> 00:02:48.080]  ub
[00:02:48.080 --> 00:02:48.220]   came
[00:02:48.220 --> 00:02:48.340]   to
[00:02:48.340 --> 00:02:48.850]   existence
[00:02:48.850 --> 00:02:49.020]   was
[00:02:49.020 --> 00:02:49.280]   just
[00:02:49.280 --> 00:02:49.470]   sort
[00:02:49.470 --> 00:02:49.590]   of
[00:02:49.590 --> 00:02:49.940]   trying
[00:02:49.940 --> 00:02:50.050]   to
[00:02:50.050 --> 00:02:50.220]   not
[00:02:50.220 --> 00:02:50.680]   reinvent
[00:02:50.680 --> 00:02:50.960]   the
[00:02:50.960 --> 00:02:51.230]   wheel
