
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:01.010]   This
[00:01:15.700 --> 00:01:16.030]   Right
[00:01:16.030 --> 00:01:16.340]   okay
[00:01:16.340 --> 00:01:16.890]  .
[00:01:16.890 --> 00:01:16.910]   So
[00:01:16.910 --> 00:01:17.510]   what
[00:01:17.510 --> 00:01:17.810]  's
[00:01:17.810 --> 00:01:18.280]   the
[00:01:18.280 --> 00:01:19.070]   what
[00:01:19.070 --> 00:01:19.200]  's
[00:01:19.200 --> 00:01:19.480]   you
[00:01:19.480 --> 00:01:19.640]   guys
[00:01:19.640 --> 00:01:19.900]   are
[00:01:19.900 --> 00:01:20.040]   planning
[00:01:20.040 --> 00:01:20.040]  
[00:01:20.040 --> 00:01:20.200]   on
[00:01:20.200 --> 00:01:20.730]   moving
[00:01:20.730 --> 00:01:21.070]   back
[00:01:21.070 --> 00:01:21.240]   to
[00:01:21.240 --> 00:01:21.390]   LA
[00:01:21.390 --> 00:01:21.750]   from
[00:01:21.750 --> 00:01:22.770]   Savannah
[00:01:22.770 --> 00:01:22.780]   July
[00:01:22.780 --> 00:01:23.130]   1
[00:01:23.130 --> 00:01:23.210]  st
[00:01:23.210 --> 00:01:23.380]   is
[00:01:23.380 --> 00:01:23.720]   that
[00:01:23.720 --> 00:01:24.320]   still
[00:01:24.320 --> 00:01:24.620]   in
[00:01:24.620 --> 00:01:24.910]   effect
[00:01:24.910 --> 00:01:25.160]  ?
[00:01:25.160 --> 00:01:25.240]   Well
[00:01:25.240 --> 00:01:25.400]   actually
[00:01:25.400 --> 00:01:25.610]   we
[00:01:25.610 --> 00:01:25.920]  've
[00:01:25.920 --> 00:01:26.230]   got
[00:01:26.230 --> 00:01:26.750]   the
[00:01:26.750 --> 00:01:26.760]   mo
[00:01:26.760 --> 00:01:27.170]  vers
[00:01:27.170 --> 00:01:27.480]   the
[00:01:27.480 --> 00:01:27.690]   mo
[00:01:27.690 --> 00:01:28.130]  vers
[00:01:28.130 --> 00:01:28.740]   coming
[00:01:28.740 --> 00:01:28.950]   in
[00:01:28.950 --> 00:01:29.160]   on
[00:01:29.160 --> 00:01:29.530]   the
[00:01:29.530 --> 00:01:30.070]   29
[00:01:30.070 --> 00:01:30.310]  th
[00:01:30.310 --> 00:01:30.830]   of
[00:01:30.830 --> 00:01:30.940]   May
[00:01:30.940 --> 00:01:31.320]   June
[00:01:31.320 --> 00:01:33.400]   and
[00:01:33.400 --> 00:01:33.450]  ...
[00:01:33.450 --> 00:01:33.480]   I
[00:01:33.480 --> 00:01:33.560]  'm
[00:01:33.560 --> 00:01:34.140]   assuming
[00:01:34.140 --> 00:01:34.500]   these
[00:01:34.500 --> 00:01:34.710]   are
[00:01:34.710 --> 00:01:35.360]   different
[00:01:35.360 --> 00:01:35.500]   mo
[00:01:35.500 --> 00:01:35.810]  vers
[00:01:35.810 --> 00:01:36.020]  ?
[00:01:36.020 --> 00:01:36.150]   Oh
[00:01:36.150 --> 00:01:36.470]   yeah
[00:01:36.470 --> 00:01:37.200]   definitely
[00:01:37.200 --> 00:01:37.740]  .
[00:01:37.740 --> 00:01:38.100]   So
[00:01:38.100 --> 00:01:39.000]   after
[00:01:39.000 --> 00:01:40.280]   looking
[00:01:40.280 --> 00:01:40.360]   at
[00:01:40.360 --> 00:01:40.770]   moving
[00:01:40.770 --> 00:01:40.890]  sc
[00:01:40.890 --> 00:01:41.020]  an
[00:01:41.020 --> 00:01:41.220]  .
[00:01:41.220 --> 00:01:41.420]  com
[00:01:41.420 --> 00:01:41.620]   and
[00:01:41.620 --> 00:01:42.100]   having
[00:01:42.100 --> 00:01:42.290]   some
[00:01:42.290 --> 00:01:42.560]   look
[00:01:42.560 --> 00:01:42.800]   to
[00:01:42.800 --> 00:01:43.120]   having
[00:01:43.120 --> 00:01:43.150]   a
[00:01:43.150 --> 00:01:43.420]   good
[00:01:43.420 --> 00:01:43.690]   look
[00:01:43.690 --> 00:01:43.880]   at
[00:01:43.880 --> 00:01:44.040]   some
[00:01:44.040 --> 00:01:44.320]   local
[00:01:44.320 --> 00:01:44.760]   companies
[00:01:44.760 --> 00:01:45.000]   Georg
[00:01:45.000 --> 00:01:45.090]  ie
[00:01:45.090 --> 00:01:45.330]   found
[00:01:45.330 --> 00:01:45.380]   a
[00:01:45.380 --> 00:01:45.620]   great
[00:01:45.620 --> 00:01:45.960]   company
[00:01:45.960 --> 00:01:46.210]   what
[00:01:46.210 --> 00:01:46.400]   was
[00:01:46.400 --> 00:01:47.030]   their
[00:01:47.030 --> 00:01:47.160]   name
[00:01:47.160 --> 00:01:48.340]  ?
[00:01:48.340 --> 00:01:48.640]   AC
[00:01:48.640 --> 00:01:48.880]   White
[00:01:48.880 --> 00:01:48.880]  ?
[00:01:48.880 --> 00:01:48.880]  
[00:01:48.880 --> 00:01:49.370]   Yeah
[00:01:49.370 --> 00:01:49.460]   so
[00:01:49.460 --> 00:01:49.640]   it
[00:01:49.640 --> 00:01:49.850]  's
[00:01:49.850 --> 00:01:50.330]   gonna
[00:01:50.330 --> 00:01:50.720]   cost
[00:01:50.720 --> 00:01:51.010]   you
[00:01:51.010 --> 00:01:51.410]   know
[00:01:51.410 --> 00:01:51.600]   it
[00:01:51.600 --> 00:01:51.780]  's
[00:01:51.780 --> 00:01:52.360]   gonna
[00:01:52.360 --> 00:01:52.880]   cost
[00:01:52.880 --> 00:01:52.910]   a
[00:01:52.910 --> 00:01:53.570]   little
[00:01:53.570 --> 00:01:53.920]   bit
[00:01:53.920 --> 00:01:54.160]   more
[00:01:54.160 --> 00:01:54.310]   it
[00:01:54.310 --> 00:01:54.480]  's
[00:01:54.480 --> 00:01:55.440]   the
[00:01:55.440 --> 00:01:55.640]   on
[00:01:55.640 --> 00:01:55.790]   the
[00:01:55.790 --> 00:01:55.940]   way
[00:01:55.940 --> 00:01:56.140]   over
[00:01:56.140 --> 00:01:56.280]   it
[00:01:56.280 --> 00:01:56.500]   costs
[00:01:56.500 --> 00:01:56.590]   us
[00:01:56.590 --> 00:01:56.640]   I
[00:01:56.640 --> 00:01:56.890]   guess
[00:01:56.890 --> 00:01:57.140]   three
[00:01:57.140 --> 00:01:57.390]   three
[00:01:57.390 --> 00:01:57.540]   and
[00:01:57.540 --> 00:01:57.590]   a
[00:01:57.590 --> 00:01:57.870]   half
[00:01:57.870 --> 00:01:58.290]   thousand
[00:01:58.290 --> 00:01:58.300]   it
[00:01:58.300 --> 00:01:58.400]  's
[00:01:58.400 --> 00:01:58.760]   gonna
[00:01:58.760 --> 00:01:59.020]   cost
[00:01:59.020 --> 00:01:59.240]   us
[00:01:59.240 --> 00:01:59.430]   four
[00:01:59.430 --> 00:01:59.940]   thousand
[00:01:59.940 --> 00:02:00.270]   three
[00:02:00.270 --> 00:02:00.930]   hundred
[00:02:00.930 --> 00:02:00.990]   back
[00:02:00.990 --> 00:02:01.190]   but
[00:02:01.190 --> 00:02:01.450]   they
[00:02:01.450 --> 00:02:01.710]   gave
[00:02:01.710 --> 00:02:01.840]   us
[00:02:01.840 --> 00:02:02.100]   this
[00:02:02.100 --> 00:02:02.360]   kind
[00:02:02.360 --> 00:02:02.690]   of
[00:02:02.690 --> 00:02:02.800]   price
[00:02:02.800 --> 00:02:03.490]   guarantee
[00:02:03.490 --> 00:02:03.720]   and
[00:02:03.720 --> 00:02:04.470]   basically
[00:02:04.470 --> 00:02:04.560]   it
[00:02:04.560 --> 00:02:04.870]   just
[00:02:04.870 --> 00:02:05.020]   it
[00:02:05.020 --> 00:02:05.330]   just
[00:02:05.330 --> 00:02:05.710]   seems
[00:02:05.710 --> 00:02:06.020]   like
[00:02:06.020 --> 00:02:06.110]   a
[00:02:06.110 --> 00:02:06.560]   really
[00:02:06.560 --> 00:02:06.940]   good
[00:02:06.940 --> 00:02:07.360]   company
[00:02:07.360 --> 00:02:07.580]   they
[00:02:07.580 --> 00:02:07.960]   meet
[00:02:07.960 --> 00:02:08.000]   all
[00:02:08.000 --> 00:02:08.180]   the
[00:02:08.180 --> 00:02:08.670]   criteria
[00:02:08.670 --> 00:02:08.910]   that
[00:02:08.910 --> 00:02:09.270]   moving
[00:02:09.270 --> 00:02:09.390]  sc
[00:02:09.390 --> 00:02:09.510]  an
[00:02:09.510 --> 00:02:09.690]  .
[00:02:09.690 --> 00:02:09.900]  com
[00:02:09.900 --> 00:02:10.570]   talk
[00:02:10.570 --> 00:02:10.820]   about
[00:02:10.820 --> 00:02:11.280]  .
[00:02:11.280 --> 00:02:11.340]   For
[00:02:11.340 --> 00:02:11.680]   example
[00:02:11.680 --> 00:02:11.800]   you
[00:02:11.800 --> 00:02:12.180]   can
[00:02:12.180 --> 00:02:12.320]   walk
[00:02:12.320 --> 00:02:12.640]   into
[00:02:12.640 --> 00:02:13.050]   their
[00:02:13.050 --> 00:02:13.540]   office
[00:02:13.540 --> 00:02:14.110]   anytime
[00:02:14.110 --> 00:02:14.350]   and
[00:02:14.350 --> 00:02:14.680]   they
[00:02:14.680 --> 00:02:15.370]   actually
[00:02:15.370 --> 00:02:15.790]   have
[00:02:15.790 --> 00:02:15.800]   an
[00:02:15.800 --> 00:02:16.370]   office
[00:02:16.370 --> 00:02:16.590]  .
[00:02:16.590 --> 00:02:16.890]   That
[00:02:16.890 --> 00:02:17.060]  's
[00:02:17.060 --> 00:02:17.270]   one
[00:02:17.270 --> 00:02:17.440]   of
[00:02:17.440 --> 00:02:17.440]  
[00:02:17.440 --> 00:02:17.730]   the
[00:02:17.730 --> 00:02:18.020]   key
[00:02:18.020 --> 00:02:18.810]   criteria
[00:02:18.810 --> 00:02:19.200]   they
[00:02:19.200 --> 00:02:19.490]  're
[00:02:19.490 --> 00:02:19.780]   not
[00:02:19.780 --> 00:02:20.170]   just
[00:02:20.170 --> 00:02:20.460]   you
[00:02:20.460 --> 00:02:21.030]   know
[00:02:21.030 --> 00:02:21.240]   just
[00:02:21.240 --> 00:02:21.350]   a
[00:02:21.350 --> 00:02:21.640]   phone
[00:02:21.640 --> 00:02:22.800]  .
[00:02:22.800 --> 00:02:22.960]   Right
[00:02:22.960 --> 00:02:23.280]   right
[00:02:23.280 --> 00:02:23.700]   mailbox
[00:02:23.700 --> 00:02:23.820]   or
[00:02:23.820 --> 00:02:24.360]   something
[00:02:24.360 --> 00:02:24.540]  .
[00:02:24.540 --> 00:02:24.780]   Yeah
[00:02:24.780 --> 00:02:24.900]   so
[00:02:24.900 --> 00:02:25.140]   yeah
[00:02:25.140 --> 00:02:25.260]   so
[00:02:25.260 --> 00:02:25.440]   you
[00:02:25.440 --> 00:02:25.620]  're
[00:02:25.620 --> 00:02:25.970]   coming
[00:02:25.970 --> 00:02:26.290]   back
[00:02:26.290 --> 00:02:26.470]   on
[00:02:26.470 --> 00:02:28.200]   the
[00:02:28.200 --> 00:02:28.560]   the
[00:02:28.560 --> 00:02:28.940]   first
[00:02:28.940 --> 00:02:29.040]   so
[00:02:29.040 --> 00:02:29.140]   you
[00:02:29.140 --> 00:02:29.240]  'll
[00:02:29.240 --> 00:02:29.310]   be
[00:02:29.310 --> 00:02:29.500]   back
[00:02:29.500 --> 00:02:29.590]   here
[00:02:29.590 --> 00:02:29.620]   I
[00:02:29.620 --> 00:02:29.790]   guess
[00:02:29.790 --> 00:02:29.890]   you
[00:02:29.890 --> 00:02:30.030]   guys
[00:02:30.030 --> 00:02:30.200]   gonna
[00:02:30.200 --> 00:02:30.270]   be
[00:02:30.270 --> 00:02:30.580]   driving
[00:02:30.580 --> 00:02:30.710]   cross
[00:02:30.710 --> 00:02:30.740]  -
[00:02:30.740 --> 00:02:30.950]  country
[00:02:30.950 --> 00:02:31.080]   down
[00:02:31.080 --> 00:02:31.160]   the
[00:02:31.160 --> 00:02:31.350]   4
[00:02:31.350 --> 00:02:31.450]  th
[00:02:31.450 --> 00:02:31.550]   of
[00:02:31.550 --> 00:02:31.780]   July
[00:02:31.780 --> 00:02:31.950]  .
[00:02:31.950 --> 00:02:32.060]   We
[00:02:32.060 --> 00:02:32.230]  'll
[00:02:32.230 --> 00:02:32.350]   be
[00:02:32.350 --> 00:02:32.570]   back
[00:02:32.570 --> 00:02:32.680]   by
[00:02:32.680 --> 00:02:32.850]   4
[00:02:32.850 --> 00:02:32.970]  th
[00:02:32.970 --> 00:02:33.070]   of
[00:02:33.070 --> 00:02:33.360]   July
[00:02:33.360 --> 00:02:33.720]   to
[00:02:33.720 --> 00:02:33.840]   have
[00:02:33.840 --> 00:02:33.920]   a
[00:02:33.920 --> 00:02:34.230]   nice
[00:02:34.230 --> 00:02:34.560]   barbecue
[00:02:34.560 --> 00:02:34.640]   with
[00:02:34.640 --> 00:02:35.010]   Georg
[00:02:35.010 --> 00:02:35.110]  ie
[00:02:35.110 --> 00:02:35.210]  's
[00:02:35.210 --> 00:02:35.920]   parents
[00:02:35.920 --> 00:02:36.030]  .
[00:02:36.030 --> 00:02:36.220]   Okay
[00:02:36.220 --> 00:02:36.490]   well
[00:02:36.490 --> 00:02:36.820]   great
[00:02:36.820 --> 00:02:37.240]   well
[00:02:37.240 --> 00:02:37.330]   be
[00:02:37.330 --> 00:02:37.570]   good
[00:02:37.570 --> 00:02:37.720]   to
[00:02:37.720 --> 00:02:37.860]   have
[00:02:37.860 --> 00:02:37.920]   you
[00:02:37.920 --> 00:02:38.550]   back
[00:02:38.550 --> 00:02:38.640]  .
[00:02:38.640 --> 00:02:38.760]   Yeah
[00:02:38.760 --> 00:02:39.000]   we
[00:02:39.000 --> 00:02:39.160]   should
[00:02:39.160 --> 00:02:39.290]   we
[00:02:39.290 --> 00:02:39.680]   should
[00:02:39.680 --> 00:02:39.810]   do
[00:02:39.810 --> 00:02:40.170]   lunch
[00:02:40.170 --> 00:02:40.170]  .
[00:02:40.170 --> 00:02:40.720]   Yeah
[00:02:40.720 --> 00:02:40.870]   well
[00:02:40.870 --> 00:02:41.350]   where
[00:02:41.350 --> 00:02:41.410]   you
[00:02:41.410 --> 00:02:41.610]   guys
[00:02:41.610 --> 00:02:41.930]   gonna
[00:02:41.930 --> 00:02:42.240]   live
[00:02:42.240 --> 00:02:42.280]  ?
[00:02:42.280 --> 00:02:42.810]   What
[00:02:42.810 --> 00:02:42.920]  's
[00:02:42.920 --> 00:02:43.230]   the
[00:02:43.230 --> 00:02:43.400]   we
[00:02:43.400 --> 00:02:43.730]   picked
[00:02:43.730 --> 00:02:43.840]   out
[00:02:43.840 --> 00:02:43.840]  
[00:02:43.840 --> 00:02:44.010]   an
[00:02:44.010 --> 00:02:44.340]   area
[00:02:44.340 --> 00:02:44.640]  ?
[00:02:44.640 --> 00:02:44.920]   Well
[00:02:44.920 --> 00:02:45.090]   we
[00:02:45.090 --> 00:02:45.340]  're
[00:02:45.340 --> 00:02:46.050]   thinking
[00:02:46.050 --> 00:02:46.430]   Eagle
[00:02:46.430 --> 00:02:46.760]   Rock
[00:02:46.760 --> 00:02:47.000]  ish
[00:02:47.000 --> 00:02:47.010]  .
[00:02:47.010 --> 00:02:48.260]   Well
[00:02:48.260 --> 00:02:48.400]   if
[00:02:48.400 --> 00:02:48.500]   you
[00:02:48.500 --> 00:02:48.600]  're
[00:02:48.600 --> 00:02:48.670]   in
[00:02:48.670 --> 00:02:48.840]   Eagle
[00:02:48.840 --> 00:02:49.000]   Rock
[00:02:49.000 --> 00:02:49.160]   that
[00:02:49.160 --> 00:02:49.260]  's
[00:02:49.260 --> 00:02:49.630]   actually
[00:02:49.630 --> 00:02:49.800]   pretty
[00:02:49.800 --> 00:02:50.080]   close
[00:02:50.080 --> 00:02:50.080]   to
[00:02:50.080 --> 00:02:50.200]   Pas
[00:02:50.200 --> 00:02:50.280]  ad
[00:02:50.280 --> 00:02:50.400]  ena
[00:02:50.400 --> 00:02:50.560]   that
[00:02:50.560 --> 00:02:50.670]  's
[00:02:50.670 --> 00:02:50.840]   like
[00:02:50.840 --> 00:02:50.960]   yeah
[00:02:50.960 --> 00:02:51.120]   ten
[00:02:51.120 --> 00:02:51.550]   minutes
[00:02:51.550 --> 00:02:51.720]   so
[00:02:51.720 --> 00:02:51.960]   we
