
[00:00:00.000 --> 00:00:00.830]  
[00:00:00.830 --> 00:00:02.420]   Welcome
[00:00:55.130 --> 00:00:55.320]   out
[00:00:55.320 --> 00:00:55.440]  ,
[00:00:55.440 --> 00:00:55.820]   Justin
[00:00:55.820 --> 00:00:56.010]   and
[00:00:56.010 --> 00:00:56.070]   I
[00:00:56.070 --> 00:00:56.290]   can
[00:00:56.290 --> 00:00:56.510]   kill
[00:00:56.510 --> 00:00:56.750]   some
[00:00:56.750 --> 00:00:57.110]   air
[00:00:57.110 --> 00:00:58.000]  .
[00:00:58.000 --> 00:00:58.030]  
[00:00:58.030 --> 00:00:58.340]   Yeah
[00:00:58.340 --> 00:00:58.380]  ,
[00:00:58.380 --> 00:00:58.760]   luckily
[00:00:58.760 --> 00:00:58.810]   I
[00:00:58.810 --> 00:00:59.040]   have
[00:00:59.040 --> 00:00:59.100]   a
[00:00:59.100 --> 00:00:59.390]   bunch
[00:00:59.390 --> 00:00:59.500]   of
[00:00:59.500 --> 00:00:59.600]   So
[00:00:59.600 --> 00:00:59.720]  yl
[00:00:59.720 --> 00:00:59.890]  ent
[00:00:59.890 --> 00:01:00.060]   in
[00:01:00.060 --> 00:01:00.110]   my
[00:01:00.110 --> 00:01:00.520]   cabinet
[00:01:00.520 --> 00:01:00.750]   that
[00:01:00.750 --> 00:01:01.130]   Justin
[00:01:01.130 --> 00:01:01.330]   gave
[00:01:01.330 --> 00:01:01.470]   me
[00:01:01.470 --> 00:01:01.760]  .
[00:01:01.760 --> 00:01:01.800]   I
[00:01:01.800 --> 00:01:01.910]  'll
[00:01:01.910 --> 00:01:02.080]   just
[00:01:02.080 --> 00:01:02.410]   have
[00:01:02.410 --> 00:01:02.490]   a
[00:01:02.490 --> 00:01:02.650]   So
[00:01:02.650 --> 00:01:02.880]  yl
[00:01:02.880 --> 00:01:03.080]  ent
[00:01:03.080 --> 00:01:03.080]  .
[00:01:03.080 --> 00:01:03.270]   You
[00:01:03.270 --> 00:01:03.480]   haven
[00:01:03.480 --> 00:01:03.580]  't
[00:01:03.580 --> 00:01:03.990]   finished
[00:01:03.990 --> 00:01:04.190]   that
[00:01:04.190 --> 00:01:04.500]   yet
[00:01:04.500 --> 00:01:04.520]  ?
[00:01:04.520 --> 00:01:04.740]   No
[00:01:04.740 --> 00:01:04.960]  ,
[00:01:04.960 --> 00:01:05.180]   no
[00:01:05.180 --> 00:01:05.550]  .
[00:01:05.550 --> 00:01:05.770]   But
[00:01:05.770 --> 00:01:06.000]   this
[00:01:06.000 --> 00:01:06.230]   is
[00:01:06.230 --> 00:01:06.390]   the
[00:01:06.390 --> 00:01:06.880]   perfect
[00:01:06.880 --> 00:01:07.600]   opportunity
[00:01:07.600 --> 00:01:07.730]  ,
[00:01:07.730 --> 00:01:08.080]   right
[00:01:08.080 --> 00:01:08.320]  ?
[00:01:08.320 --> 00:01:08.620]   Yeah
[00:01:08.620 --> 00:01:08.640]  ,
[00:01:08.640 --> 00:01:08.670]   I
[00:01:08.670 --> 00:01:08.980]   wonder
[00:01:08.980 --> 00:01:09.180]   what
[00:01:09.180 --> 00:01:09.330]   the
[00:01:09.330 --> 00:01:09.580]   shelf
[00:01:09.580 --> 00:01:09.840]   life
[00:01:09.840 --> 00:01:09.890]   is
[00:01:09.890 --> 00:01:09.990]   on
[00:01:09.990 --> 00:01:10.260]   that
[00:01:10.260 --> 00:01:10.450]   stuff
[00:01:10.450 --> 00:01:10.680]  .
[00:01:10.680 --> 00:01:10.920]   I
[00:01:10.920 --> 00:01:11.180]   think
[00:01:11.180 --> 00:01:11.350]   it
[00:01:11.350 --> 00:01:11.510]  's
[00:01:11.510 --> 00:01:11.720]   a
[00:01:11.720 --> 00:01:12.110]   couple
[00:01:12.110 --> 00:01:12.280]   of
[00:01:12.280 --> 00:01:12.700]   years
[00:01:12.700 --> 00:01:13.000]  .
[00:01:13.000 --> 00:01:13.130]   I
[00:01:13.130 --> 00:01:13.720]   guess
[00:01:13.720 --> 00:01:13.830]   I
[00:01:13.830 --> 00:01:14.180]  'll
[00:01:14.180 --> 00:01:14.710]   find
[00:01:14.710 --> 00:01:15.020]   out
[00:01:15.020 --> 00:01:15.370]   the
[00:01:15.370 --> 00:01:15.840]   hard
[00:01:15.840 --> 00:01:16.200]   way
[00:01:16.200 --> 00:01:16.440]   if
[00:01:16.440 --> 00:01:16.680]   it
[00:01:16.680 --> 00:01:16.940]  's
[00:01:16.940 --> 00:01:17.340]   not
[00:01:17.340 --> 00:01:17.860]   for
[00:01:17.860 --> 00:01:18.330]   sure
[00:01:18.330 --> 00:01:18.520]  .
[00:01:18.520 --> 00:01:18.710]   Yeah
[00:01:18.710 --> 00:01:18.800]  ,
[00:01:18.800 --> 00:01:19.040]   there
[00:01:19.040 --> 00:01:19.130]  's
[00:01:19.130 --> 00:01:19.170]   a
[00:01:19.170 --> 00:01:19.340]   lot
[00:01:19.340 --> 00:01:19.400]   of
[00:01:19.400 --> 00:01:19.690]   people
[00:01:19.690 --> 00:01:20.110]   getting
[00:01:20.110 --> 00:01:20.300]   sick
[00:01:20.300 --> 00:01:20.310]   on
[00:01:20.310 --> 00:01:20.400]   So
[00:01:20.400 --> 00:01:20.490]  yl
[00:01:20.490 --> 00:01:20.630]  ent
[00:01:20.630 --> 00:01:20.720]   at
[00:01:20.720 --> 00:01:20.860]   the
[00:01:20.860 --> 00:01:21.150]   moment
[00:01:21.150 --> 00:01:21.300]  ,
[00:01:21.300 --> 00:01:21.530]   though
[00:01:21.530 --> 00:01:21.620]  ,
[00:01:21.620 --> 00:01:21.710]   so
[00:01:21.710 --> 00:01:22.080]   maybe
[00:01:22.080 --> 00:01:22.280]   don
[00:01:22.280 --> 00:01:22.400]  't
[00:01:22.400 --> 00:01:22.740]   drink
[00:01:22.740 --> 00:01:22.890]   it
[00:01:22.890 --> 00:01:23.080]  .
[00:01:23.080 --> 00:01:23.230]   Oh
[00:01:23.230 --> 00:01:23.380]  ,
[00:01:23.380 --> 00:01:23.880]   really
[00:01:23.880 --> 00:01:24.080]  ?
[00:01:24.080 --> 00:01:24.310]   Geez
[00:01:24.310 --> 00:01:24.480]  .
[00:01:24.480 --> 00:01:24.530]   I
[00:01:24.530 --> 00:01:24.680]   still
[00:01:24.680 --> 00:01:25.340]   drink
[00:01:25.340 --> 00:01:25.430]   that
[00:01:25.430 --> 00:01:25.560]  .
[00:01:25.560 --> 00:01:25.710]   Just
[00:01:25.710 --> 00:01:25.810]   the
[00:01:25.810 --> 00:01:26.100]   powdered
[00:01:26.100 --> 00:01:26.350]   version
[00:01:26.350 --> 00:01:26.420]  ,
[00:01:26.420 --> 00:01:26.450]   I
[00:01:26.450 --> 00:01:26.630]   think
[00:01:26.630 --> 00:01:26.810]  ,
[00:01:26.810 --> 00:01:26.880]   right
[00:01:26.880 --> 00:01:27.040]  ?
[00:01:27.040 --> 00:01:27.040]  
[00:01:27.040 --> 00:01:27.270]   Yeah
[00:01:27.270 --> 00:01:27.340]  ,
[00:01:27.340 --> 00:01:27.540]   that
[00:01:27.540 --> 00:01:27.640]  's
[00:01:27.640 --> 00:01:27.840]   what
[00:01:27.840 --> 00:01:27.890]   I
[00:01:27.890 --> 00:01:27.990]  'm
[00:01:27.990 --> 00:01:28.410]   powdered
[00:01:28.410 --> 00:01:28.770]   with
[00:01:28.770 --> 00:01:28.800]  .
[00:01:28.800 --> 00:01:29.030]   The
[00:01:29.030 --> 00:01:29.490]   stuff
[00:01:29.490 --> 00:01:29.740]   you
[00:01:29.740 --> 00:01:29.960]   gave
[00:01:29.960 --> 00:01:30.110]   me
[00:01:30.110 --> 00:01:30.260]  ,
[00:01:30.260 --> 00:01:30.650]   which
[00:01:30.650 --> 00:01:30.880]   was
[00:01:30.880 --> 00:01:31.100]   the
[00:01:31.100 --> 00:01:31.460]   bott
[00:01:31.460 --> 00:01:31.650]  led
[00:01:31.650 --> 00:01:31.800]  ,
[00:01:31.800 --> 00:01:31.950]   is
[00:01:31.950 --> 00:01:32.060]   fine
[00:01:32.060 --> 00:01:32.400]  ,
[00:01:32.400 --> 00:01:32.870]   I
[00:01:32.870 --> 00:01:32.930]   think
[00:01:32.930 --> 00:01:33.200]  .
[00:01:33.200 --> 00:01:33.270]   I
[00:01:33.270 --> 00:01:33.460]   still
[00:01:33.460 --> 00:01:33.710]   drink
[00:01:33.710 --> 00:01:33.800]   the
[00:01:33.800 --> 00:01:34.170]   powdered
[00:01:34.170 --> 00:01:34.300]  .
[00:01:34.300 --> 00:01:34.340]   I
[00:01:34.340 --> 00:01:34.520]   have
[00:01:34.520 --> 00:01:34.610]   an
[00:01:34.610 --> 00:01:34.830]   older
[00:01:34.830 --> 00:01:35.140]   version
[00:01:35.140 --> 00:01:35.300]   of
[00:01:35.300 --> 00:01:35.320]   it
[00:01:35.320 --> 00:01:35.410]  ,
[00:01:35.410 --> 00:01:35.680]   though
[00:01:35.680 --> 00:01:35.890]  ,
[00:01:35.890 --> 00:01:35.950]   from
[00:01:35.950 --> 00:01:36.170]   about
[00:01:36.170 --> 00:01:36.210]   a
[00:01:36.210 --> 00:01:36.390]   year
[00:01:36.390 --> 00:01:36.520]   ago
[00:01:36.520 --> 00:01:36.760]  .
[00:01:36.760 --> 00:01:37.140]   How
[00:01:37.140 --> 00:01:37.750]   often
[00:01:37.750 --> 00:01:38.000]   do
[00:01:38.000 --> 00:01:38.820]   you
[00:01:38.820 --> 00:01:38.990]   drink
[00:01:38.990 --> 00:01:39.280]   it
[00:01:39.280 --> 00:01:39.640]  ?
[00:01:39.640 --> 00:01:39.870]   Not
[00:01:39.870 --> 00:01:40.150]   frequently
[00:01:40.150 --> 00:01:40.260]  .
[00:01:40.260 --> 00:01:40.410]   It
[00:01:40.410 --> 00:01:40.420]  's
[00:01:40.420 --> 00:01:40.570]   when
[00:01:40.570 --> 00:01:40.610]   I
[00:01:40.610 --> 00:01:40.680]  'm
[00:01:40.680 --> 00:01:40.760]   in
[00:01:40.760 --> 00:01:40.830]   a
[00:01:40.830 --> 00:01:41.150]   situation
[00:01:41.150 --> 00:01:41.310]   like
[00:01:41.310 --> 00:01:41.470]   this
[00:01:41.470 --> 00:01:41.560]  ,
[00:01:41.560 --> 00:01:41.730]   where
[00:01:41.730 --> 00:01:41.770]   I
[00:01:41.770 --> 00:01:41.840]  'm
[00:01:41.840 --> 00:01:42.070]   really
[00:01:42.070 --> 00:01:42.300]   hungry
[00:01:42.300 --> 00:01:42.420]   and
[00:01:42.420 --> 00:01:42.560]   I
[00:01:42.560 --> 00:01:42.680]   know
[00:01:42.680 --> 00:01:42.890]   that
[00:01:42.890 --> 00:01:42.940]   I
[00:01:42.940 --> 00:01:43.040]  'm
[00:01:43.040 --> 00:01:43.300]   gonna
[00:01:43.300 --> 00:01:43.500]   need
[00:01:43.500 --> 00:01:43.610]   to
[00:01:43.610 --> 00:01:43.780]   put
[00:01:43.780 --> 00:01:44.250]   something
[00:01:44.250 --> 00:01:44.350]   in
[00:01:44.350 --> 00:01:44.450]   my
[00:01:44.450 --> 00:01:44.820]   stomach
[00:01:44.820 --> 00:01:45.040]  .
[00:01:45.040 --> 00:01:45.200]   It
[00:01:45.200 --> 00:01:45.530]   used
[00:01:45.530 --> 00:01:45.690]   to
[00:01:45.690 --> 00:01:45.850]   be
[00:01:45.850 --> 00:01:46.180]   once
[00:01:46.180 --> 00:01:46.260]   a
[00:01:46.260 --> 00:01:46.590]   week
[00:01:46.590 --> 00:01:46.750]  ,
[00:01:46.750 --> 00:01:47.210]   once
[00:01:47.210 --> 00:01:47.320]   every
[00:01:47.320 --> 00:01:47.530]   other
[00:01:47.530 --> 00:01:47.700]   week
[00:01:47.700 --> 00:01:47.810]  ,
[00:01:47.810 --> 00:01:47.890]   and
[00:01:47.890 --> 00:01:48.020]   now
[00:01:48.020 --> 00:01:48.100]   it
[00:01:48.100 --> 00:01:48.250]  's
[00:01:48.250 --> 00:01:48.520]   probably
[00:01:48.520 --> 00:01:48.690]   less
[00:01:48.690 --> 00:01:48.860]   than
[00:01:48.860 --> 00:01:49.090]   that
[00:01:49.090 --> 00:01:49.250]  .
[00:01:49.250 --> 00:01:49.320]   It
[00:01:49.320 --> 00:01:49.510]  's
[00:01:49.510 --> 00:01:49.750]   maybe
[00:01:49.750 --> 00:01:49.980]   once
[00:01:49.980 --> 00:01:50.050]   a
[00:01:50.050 --> 00:01:50.360]   month
[00:01:50.360 --> 00:01:50.660]   when
[00:01:50.660 --> 00:01:50.660]   I
[00:01:50.660 --> 00:01:50.880]   get
[00:01:50.880 --> 00:01:50.920]   in
[00:01:50.920 --> 00:01:51.040]   a
[00:01:51.040 --> 00:01:51.580]   bind
[00:01:51.580 --> 00:01:51.920]  .
[00:01:51.920 --> 00:01:52.130]   But
[00:01:52.130 --> 00:01:52.240]   I
[00:01:52.240 --> 00:01:52.550]   think
[00:01:52.550 --> 00:01:52.690]   it
[00:01:52.690 --> 00:01:53.160]   tastes
[00:01:53.160 --> 00:01:53.530]   decent
[00:01:53.530 --> 00:01:53.740]   and
[00:01:53.740 --> 00:01:53.880]   it
[00:01:53.880 --> 00:01:54.020]  's
[00:01:54.020 --> 00:01:54.560]   better
[00:01:54.560 --> 00:01:54.720]   than
[00:01:54.720 --> 00:01:54.860]   me
[00:01:54.860 --> 00:01:54.940]   h
[00:01:54.940 --> 00:01:55.140]  ork
[00:01:55.140 --> 00:01:55.350]  ing
[00:01:55.350 --> 00:01:55.670]   down
[00:01:55.670 --> 00:01:55.700]   a
[00:01:55.700 --> 00:01:55.960]   bag
[00:01:55.960 --> 00:01:56.050]   of
[00:01:56.050 --> 00:01:56.480]   chips
[00:01:56.480 --> 00:01:56.480]  
[00:01:56.480 --> 00:01:56.620]   or
[00:01:56.620 --> 00:01:57.260]   something
[00:01:57.260 --> 00:01:57.480]  .
[00:01:57.480 --> 00:01:57.650]   All
[00:01:57.650 --> 00:01:57.940]   right
[00:01:57.940 --> 00:01:58.040]  ,
[00:01:58.040 --> 00:01:58.220]   now
[00:01:58.220 --> 00:01:58.390]   you
[00:01:58.390 --> 00:01:58.600]   got
[00:01:58.600 --> 00:01:58.670]   me
[00:01:58.670 --> 00:01:58.840]   all
[00:01:58.840 --> 00:01:59.010]   rev
[00:01:59.010 --> 00:01:59.180]  ved
[00:01:59.180 --> 00:01:59.290]   up
[00:01:59.290 --> 00:01:59.460]  .
[00:01:59.460 --> 00:01:59.520]   I
[00:01:59.520 --> 00:01:59.630]  'm
[00:01:59.630 --> 00:01:59.920]   gonna
[00:01:59.920 --> 00:02:00.090]   get
[00:02:00.090 --> 00:02:00.360]   some
[00:02:00.360 --> 00:02:00.620]   right
[00:02:00.620 --> 00:02:00.780]   now
[00:02:00.780 --> 00:02:01.120]  .
[00:02:01.120 --> 00:02:01.130]   I
[00:02:01.130 --> 00:02:01.170]  'll
[00:02:01.170 --> 00:02:01.190]   be
[00:02:01.190 --> 00:02:01.280]   right
[00:02:01.280 --> 00:02:01.510]   back
[00:02:01.510 --> 00:02:01.560]  .
[00:02:01.560 --> 00:02:01.710]   You
[00:02:01.710 --> 00:02:01.990]   guys
[00:02:01.990 --> 00:02:02.130]   keep
[00:02:02.130 --> 00:02:02.470]   going
[00:02:02.470 --> 00:02:02.560]  .
[00:02:02.560 --> 00:02:02.760]   No
[00:02:02.760 --> 00:02:03.380]   sweat
[00:02:03.380 --> 00:02:03.560]  .
[00:02:03.560 --> 00:02:04.000]   Love
[00:02:04.000 --> 00:02:04.220]   it
[00:02:04.220 --> 00:02:04.560]  .
[00:02:04.560 --> 00:02:04.850]   That
[00:02:04.850 --> 00:02:04.990]  's
[00:02:04.990 --> 00:02:05.200]   how
[00:02:05.200 --> 00:02:06.000]   advertising
[00:02:06.000 --> 00:02:06.360]   works
[00:02:06.360 --> 00:02:06.600]  .
[00:02:06.600 --> 00:02:06.750]   You
[00:02:06.750 --> 00:02:06.990]   just
[00:02:06.990 --> 00:02:07.470]   basically
[00:02:07.470 --> 00:02:07.950]   described
[00:02:07.950 --> 00:02:08.350]   exactly
[00:02:08.350 --> 00:02:08.420]   how
[00:02:08.420 --> 00:02:09.040]   advertising
[00:02:09.040 --> 00:02:09.420]   works
[00:02:09.420 --> 00:02:09.800]   right
[00:02:09.800 --> 00:02:10.090]   here
[00:02:10.090 --> 00:02:10.580]   live
[00:02:10.580 --> 00:02:10.640]  .
[00:02:10.640 --> 00:02:10.980]   That
[00:02:10.980 --> 00:02:11.220]   was
[00:02:11.220 --> 00:02:11.380]   it
[00:02:11.380 --> 00:02:11.800]  .
[00:02:11.800 --> 00:02:11.850]   Hey
[00:02:11.850 --> 00:02:11.900]  ,
[00:02:11.900 --> 00:02:12.000]   so
[00:02:12.000 --> 00:02:12.320]   should
[00:02:12.320 --> 00:02:12.420]   we
[00:02:12.420 --> 00:02:12.580]   run
[00:02:12.580 --> 00:02:12.950]   through
[00:02:12.950 --> 00:02:13.110]   and
[00:02:13.110 --> 00:02:13.270]   get
[00:02:13.270 --> 00:02:13.500]   your
[00:02:13.500 --> 00:02:13.690]   take
[00:02:13.690 --> 00:02:13.790]   on
[00:02:13.790 --> 00:02:13.950]   all
[00:02:13.950 --> 00:02:14.110]   the
[00:02:14.110 --> 00:02:14.530]   topics
[00:02:14.530 --> 00:02:14.640]  ?
[00:02:14.640 --> 00:02:14.690]   And
[00:02:14.690 --> 00:02:14.760]   then
[00:02:14.760 --> 00:02:15.000]   when
[00:02:15.000 --> 00:02:15.120]   it
[00:02:15.120 --> 00:02:15.240]  's
[00:02:15.240 --> 00:02:15.510]   back
[00:02:15.510 --> 00:02:15.680]  ,
[00:02:15.680 --> 00:02:15.720]   we
[00:02:15.720 --> 00:02:15.900]   can
[00:02:15.900 --> 00:02:16.140]   just
[00:02:16.140 --> 00:02:16.490]   tell
[00:02:16.490 --> 00:02:16.620]   them
[00:02:16.620 --> 00:02:16.730]  ,
[00:02:16.730 --> 00:02:16.820]   "
[00:02:16.820 --> 00:02:17.010]  Eh
[00:02:17.010 --> 00:02:17.040]  ,
[00:02:17.040 --> 00:02:17.160]   we
[00:02:17.160 --> 00:02:17.330]  're
[00:02:17.330 --> 00:02:18.000]   already
[00:02:18.000 --> 00:02:18.090]   done
[00:02:18.090 --> 00:02:18.280]  ."
[00:02:18.280 --> 00:02:18.470]   That
[00:02:18.470 --> 00:02:18.560]  's
[00:02:18.560 --> 00:02:18.670]   it
[00:02:18.670 --> 00:02:18.790]  .
[00:02:18.790 --> 00:02:18.930]   It
[00:02:18.930 --> 00:02:18.970]  's
[00:02:18.970 --> 00:02:19.210]   gonna
[00:02:19.210 --> 00:02:19.310]   be
[00:02:19.310 --> 00:02:19.540]   super
[00:02:19.540 --> 00:02:19.730]   easy
[00:02:19.730 --> 00:02:19.870]  .
[00:02:19.870 --> 00:02:19.960]   We
[00:02:19.960 --> 00:02:20.100]  'll
[00:02:20.100 --> 00:02:20.290]   just
[00:02:20.290 --> 00:02:20.480]   go
[00:02:20.480 --> 00:02:20.720]   through
[00:02:20.720 --> 00:02:20.860]   the
[00:02:20.860 --> 00:02:21.300]   100
[00:02:21.300 --> 00:02:21.540]   shows
[00:02:21.540 --> 00:02:21.780]   right
[00:02:21.780 --> 00:02:21.920]   now
[00:02:21.920 --> 00:02:22.200]  .
[00:02:22.200 --> 00:02:22.560]   Easy
[00:02:22.560 --> 00:02:22.910]   take
[00:02:22.910 --> 00:02:23.200]  .
[00:02:23.200 --> 00:02:23.650]   Yeah
[00:02:23.650 --> 00:02:23.690]  ,
[00:02:23.690 --> 00:02:24.150]   easy
[00:02:24.150 --> 00:02:24.200]  .
[00:02:24.200 --> 00:02:24.250]  
[00:02:24.250 --> 00:02:24.330]   I
[00:02:24.330 --> 00:02:24.360]  'm
[00:02:24.360 --> 00:02:24.660]   gonna
[00:02:24.660 --> 00:02:24.740]   be
[00:02:24.740 --> 00:02:24.950]   quick
[00:02:24.950 --> 00:02:25.200]  .
[00:02:25.200 --> 00:02:25.360]   Yeah
[00:02:25.360 --> 00:02:25.460]  ,
[00:02:25.460 --> 00:02:25.480]   I
[00:02:25.480 --> 00:02:25.560]  'm
[00:02:25.560 --> 00:02:25.800]   gonna
[00:02:25.800 --> 00:02:25.840]   be
[00:02:25.840 --> 00:02:26.040]   quick
[00:02:26.040 --> 00:02:26.200]  .
[00:02:26.200 --> 00:02:26.350]   Was
[00:02:26.350 --> 00:02:26.600]   there
[00:02:26.600 --> 00:02:27.000]   anything
[00:02:27.000 --> 00:02:27.230]   in
[00:02:27.230 --> 00:02:27.330]   that
[00:02:27.330 --> 00:02:27.500]   list
[00:02:27.500 --> 00:02:27.700]   that
[00:02:27.700 --> 00:02:28.190]   really
[00:02:28.190 --> 00:02:28.250]   stood
[00:02:28.250 --> 00:02:28.400]   out
[00:02:28.400 --> 00:02:28.580]   to
[00:02:28.580 --> 00:02:28.680]   you
[00:02:28.680 --> 00:02:28.720]  ?
[00:02:28.720 --> 00:02:28.880]   Well
[00:02:28.880 --> 00:02:28.970]  ,
[00:02:28.970 --> 00:02:29.010]   I
[00:02:29.010 --> 00:02:29.250]   guess
[00:02:29.250 --> 00:02:29.340]   we
[00:02:29.340 --> 00:02:29.660]   probably
