
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.970]   This
[00:00:42.100 --> 00:00:42.240]   on
[00:00:42.240 --> 00:00:42.450]   the
[00:00:42.450 --> 00:00:42.730]   show
[00:00:42.730 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.070]   I
[00:00:43.070 --> 00:00:43.210]  'm
[00:00:43.210 --> 00:00:43.680]   really
[00:00:43.680 --> 00:00:44.170]   excited
[00:00:44.170 --> 00:00:44.300]   to
[00:00:44.300 --> 00:00:44.590]   talk
[00:00:44.590 --> 00:00:44.730]   to
[00:00:44.730 --> 00:00:45.000]   you
[00:00:45.000 --> 00:00:46.000]   about
[00:00:46.000 --> 00:00:46.540]   this
[00:00:46.540 --> 00:00:46.740]   stuff
[00:00:46.740 --> 00:00:47.000]  .
[00:00:47.000 --> 00:00:47.350]   So
[00:00:47.350 --> 00:00:47.420]  ,
[00:00:47.420 --> 00:00:47.740]   why
[00:00:47.740 --> 00:00:48.220]   don
[00:00:48.220 --> 00:00:48.330]  't
[00:00:48.330 --> 00:00:48.480]   we
[00:00:48.480 --> 00:00:48.900]   just
[00:00:48.900 --> 00:00:49.220]   get
[00:00:49.220 --> 00:00:50.000]   started
[00:00:50.000 --> 00:00:50.060]   by
[00:00:50.060 --> 00:00:50.250]   having
[00:00:50.250 --> 00:00:50.340]   you
[00:00:50.340 --> 00:00:50.460]   give
[00:00:50.460 --> 00:00:50.550]   us
[00:00:50.550 --> 00:00:50.570]   a
[00:00:50.570 --> 00:00:50.710]   quick
[00:00:50.710 --> 00:00:51.000]   overview
[00:00:51.000 --> 00:00:51.200]   of
[00:00:51.200 --> 00:00:51.500]   the
[00:00:51.500 --> 00:00:52.000]   field
[00:00:52.000 --> 00:00:52.220]   of
[00:00:52.220 --> 00:00:53.210]   synthetic
[00:00:53.210 --> 00:00:54.000]   biology
[00:00:54.000 --> 00:00:54.000]  ,
[00:00:54.000 --> 00:00:54.000]  
[00:00:54.000 --> 00:00:54.310]   and
[00:00:54.310 --> 00:00:54.730]   also
[00:00:54.730 --> 00:00:55.460]   what
[00:00:55.460 --> 00:00:55.990]   the
[00:00:55.990 --> 00:00:56.090]   genome
[00:00:56.090 --> 00:00:56.930]   compiler
[00:00:56.930 --> 00:00:57.140]   is
[00:00:57.140 --> 00:00:57.590]   and
[00:00:57.590 --> 00:00:57.760]   how
[00:00:57.760 --> 00:00:57.970]   it
[00:00:57.970 --> 00:00:58.560]   fits
[00:00:58.560 --> 00:00:58.600]   in
[00:00:58.600 --> 00:00:59.000]  .
[00:00:59.000 --> 00:00:59.260]   Sure
[00:00:59.260 --> 00:00:59.490]  .
[00:00:59.490 --> 00:00:59.580]   So
[00:00:59.580 --> 00:00:59.770]   you
[00:00:59.770 --> 00:01:00.090]   start
[00:01:00.090 --> 00:01:00.350]   with
[00:01:00.350 --> 00:01:00.540]   the
[00:01:00.540 --> 00:01:00.860]   small
[00:01:00.860 --> 00:01:01.440]   questions
[00:01:01.440 --> 00:01:01.720]  ,
[00:01:01.720 --> 00:01:01.760]   huh
[00:01:01.760 --> 00:01:02.000]  ?
[00:01:02.000 --> 00:01:02.130]   So
[00:01:02.130 --> 00:01:02.260]  ,
[00:01:02.260 --> 00:01:02.600]   the
[00:01:02.600 --> 00:01:02.770]   field
[00:01:02.770 --> 00:01:02.890]   of
[00:01:02.890 --> 00:01:03.550]   synthetic
[00:01:03.550 --> 00:01:03.930]   biology
[00:01:03.930 --> 00:01:04.060]   is
[00:01:04.060 --> 00:01:04.760]   interesting
[00:01:04.760 --> 00:01:04.990]  .
[00:01:04.990 --> 00:01:05.410]   People
[00:01:05.410 --> 00:01:05.560]   have
[00:01:05.560 --> 00:01:05.610]   a
[00:01:05.610 --> 00:01:05.830]   hard
[00:01:05.830 --> 00:01:06.050]   time
[00:01:06.050 --> 00:01:06.500]   actually
[00:01:06.500 --> 00:01:07.000]   deciding
[00:01:07.000 --> 00:01:07.320]   what
[00:01:07.320 --> 00:01:07.480]   is
[00:01:07.480 --> 00:01:08.230]   synthetic
[00:01:08.230 --> 00:01:08.930]   biology
[00:01:08.930 --> 00:01:09.000]  .
[00:01:09.000 --> 00:01:09.180]   So
[00:01:09.180 --> 00:01:09.360]  ,
[00:01:09.360 --> 00:01:09.450]   I
[00:01:09.450 --> 00:01:09.830]   like
[00:01:09.830 --> 00:01:10.080]   the
[00:01:10.080 --> 00:01:11.090]   description
[00:01:11.090 --> 00:01:11.270]   of
[00:01:11.270 --> 00:01:12.110]   synthetic
[00:01:12.110 --> 00:01:12.730]   biology
[00:01:12.730 --> 00:01:12.920]   is
[00:01:12.920 --> 00:01:13.000]   a
[00:01:13.000 --> 00:01:13.360]   lack
[00:01:13.360 --> 00:01:13.540]   of
[00:01:13.540 --> 00:01:14.210]   respect
[00:01:14.210 --> 00:01:14.450]   for
[00:01:14.450 --> 00:01:14.730]   the
[00:01:14.730 --> 00:01:15.360]   barrier
[00:01:15.360 --> 00:01:16.110]   between
[00:01:16.110 --> 00:01:16.640]   species
[00:01:16.640 --> 00:01:17.000]  .
[00:01:17.000 --> 00:01:17.000]  
[00:01:17.000 --> 00:01:17.250]   It
[00:01:17.250 --> 00:01:17.500]  's
[00:01:17.500 --> 00:01:18.140]   using
[00:01:18.140 --> 00:01:19.360]   synthetic
[00:01:19.360 --> 00:01:19.680]   DNA
[00:01:19.680 --> 00:01:20.130]   to
[00:01:20.130 --> 00:01:20.840]   design
[00:01:20.840 --> 00:01:20.950]  ,
[00:01:20.950 --> 00:01:22.110]   construct
[00:01:22.110 --> 00:01:22.180]  ,
[00:01:22.180 --> 00:01:23.140]   build
[00:01:23.140 --> 00:01:23.980]   living
[00:01:23.980 --> 00:01:24.540]   things
[00:01:24.540 --> 00:01:25.000]  .
[00:01:25.000 --> 00:01:25.810]   And
[00:01:25.810 --> 00:01:25.870]   that
[00:01:25.870 --> 00:01:26.110]  's
[00:01:26.110 --> 00:01:26.730]   quite
[00:01:26.730 --> 00:01:27.620]   radical
[00:01:27.620 --> 00:01:28.000]  .
[00:01:28.000 --> 00:01:28.260]   And
[00:01:28.260 --> 00:01:28.610]   this
[00:01:28.610 --> 00:01:28.650]   field
[00:01:28.650 --> 00:01:29.360]   is
[00:01:29.360 --> 00:01:29.670]   based
[00:01:29.670 --> 00:01:29.810]   on
[00:01:29.810 --> 00:01:30.070]   two
[00:01:30.070 --> 00:01:31.120]   technologies
[00:01:31.120 --> 00:01:31.470]   that
[00:01:31.470 --> 00:01:31.760]   are
[00:01:31.760 --> 00:01:32.250]   moving
[00:01:32.250 --> 00:01:32.650]   very
[00:01:32.650 --> 00:01:33.000]   fast
[00:01:33.000 --> 00:01:33.000]  .
[00:01:33.000 --> 00:01:33.330]   They
[00:01:33.330 --> 00:01:33.570]  're
[00:01:33.570 --> 00:01:34.150]   reading
[00:01:34.150 --> 00:01:34.400]   DNA
[00:01:34.400 --> 00:01:34.560]  ,
[00:01:34.560 --> 00:01:34.720]   or
[00:01:34.720 --> 00:01:35.030]   DNA
[00:01:35.030 --> 00:01:35.820]   sequencing
[00:01:35.820 --> 00:01:36.000]  ,
[00:01:36.000 --> 00:01:36.180]   and
[00:01:36.180 --> 00:01:36.610]   writing
[00:01:36.610 --> 00:01:36.790]   DNA
[00:01:36.790 --> 00:01:36.910]  ,
[00:01:36.910 --> 00:01:37.080]   or
[00:01:37.080 --> 00:01:37.210]   DNA
[00:01:37.210 --> 00:01:37.750]   synthesis
[00:01:37.750 --> 00:01:38.000]  .
[00:01:38.000 --> 00:01:38.190]   So
[00:01:38.190 --> 00:01:38.680]  ,
[00:01:38.680 --> 00:01:39.040]   reading
[00:01:39.040 --> 00:01:39.500]   is
[00:01:39.500 --> 00:01:39.700]   great
[00:01:39.700 --> 00:01:40.000]  .
[00:01:40.000 --> 00:01:40.210]   You
[00:01:40.210 --> 00:01:40.420]   can
[00:01:40.420 --> 00:01:40.700]   read
[00:01:40.700 --> 00:01:41.050]   whole
[00:01:41.050 --> 00:01:41.330]   gen
[00:01:41.330 --> 00:01:41.540]  omes
[00:01:41.540 --> 00:01:41.750]   now
[00:01:41.750 --> 00:01:42.000]  .
[00:01:42.000 --> 00:01:42.000]  
[00:01:42.000 --> 00:01:42.370]   The
[00:01:42.370 --> 00:01:42.690]   price
[00:01:42.690 --> 00:01:43.040]   went
[00:01:43.040 --> 00:01:43.390]   down
[00:01:43.390 --> 00:01:43.740]   from
[00:01:43.740 --> 00:01:43.820]   a
[00:01:43.820 --> 00:01:44.080]   few
[00:01:44.080 --> 00:01:44.860]   billion
[00:01:44.860 --> 00:01:45.300]   dollars
[00:01:45.300 --> 00:01:45.910]   reading
[00:01:45.910 --> 00:01:45.990]   a
[00:01:45.990 --> 00:01:46.420]   human
[00:01:46.420 --> 00:01:47.000]   genome
[00:01:47.000 --> 00:01:47.000]   to
[00:01:47.000 --> 00:01:47.000]   about
[00:01:47.000 --> 00:01:47.000]   $
[00:01:47.000 --> 00:01:47.000]  1
[00:01:47.000 --> 00:01:47.000]  ,
[00:01:47.000 --> 00:01:47.000]  000
[00:01:47.000 --> 00:01:47.000]  ,
[00:01:47.000 --> 00:01:47.150]   at
[00:01:47.150 --> 00:01:47.480]   least
[00:01:47.480 --> 00:01:47.590]   in
[00:01:47.590 --> 00:01:47.980]   consum
[00:01:47.980 --> 00:01:48.330]  ables
[00:01:48.330 --> 00:01:48.440]  ,
[00:01:48.440 --> 00:01:48.570]   to
[00:01:48.570 --> 00:01:49.090]   reading
[00:01:49.090 --> 00:01:49.170]   a
[00:01:49.170 --> 00:01:49.480]   genome
[00:01:49.480 --> 00:01:49.610]   in
[00:01:49.610 --> 00:01:49.870]   less
[00:01:49.870 --> 00:01:50.130]   than
[00:01:50.130 --> 00:01:50.460]   about
[00:01:50.460 --> 00:01:50.920]   10
[00:01:50.920 --> 00:01:50.980]  ,
[00:01:50.980 --> 00:01:51.370]   12
[00:01:51.370 --> 00:01:51.700]   years
[00:01:51.700 --> 00:01:52.000]  .
[00:01:52.000 --> 00:01:52.110]   So
[00:01:52.110 --> 00:01:52.220]  ,
[00:01:52.220 --> 00:01:52.330]   it
[00:01:52.330 --> 00:01:52.440]  's
[00:01:52.440 --> 00:01:52.660]   much
[00:01:52.660 --> 00:01:53.220]   faster
[00:01:53.220 --> 00:01:53.260]   than
[00:01:53.260 --> 00:01:53.520]   Moore
[00:01:53.520 --> 00:01:53.640]  's
[00:01:53.640 --> 00:01:53.790]   Law
[00:01:53.790 --> 00:01:54.000]  .
[00:01:54.000 --> 00:01:54.170]   So
[00:01:54.170 --> 00:01:54.340]  ,
[00:01:54.340 --> 00:01:54.650]   now
[00:01:54.650 --> 00:01:54.770]   we
[00:01:54.770 --> 00:01:55.100]   have
[00:01:55.100 --> 00:01:56.020]   huge
[00:01:56.020 --> 00:01:56.260]   databases
[00:01:56.260 --> 00:01:56.430]   of
[00:01:56.430 --> 00:01:56.690]   gen
[00:01:56.690 --> 00:01:57.010]  omes
[00:01:57.010 --> 00:01:57.380]   and
[00:01:57.380 --> 00:01:57.750]   genes
[00:01:57.750 --> 00:01:57.910]  ,
[00:01:57.910 --> 00:01:58.170]   all
[00:01:58.170 --> 00:01:58.340]   of
[00:01:58.340 --> 00:01:58.860]   nature
[00:01:58.860 --> 00:01:59.110]  's
[00:01:59.110 --> 00:01:59.790]   designs
[00:01:59.790 --> 00:02:00.000]  .
[00:02:00.000 --> 00:02:00.200]   And
[00:02:00.200 --> 00:02:00.800]   now
[00:02:00.800 --> 00:02:01.120]   with
[00:02:01.120 --> 00:02:01.190]   gene
[00:02:01.190 --> 00:02:02.000]   synthesis
[00:02:02.000 --> 00:02:02.010]  ,
[00:02:02.010 --> 00:02:02.580]   writing
[00:02:02.580 --> 00:02:02.820]   DNA
[00:02:02.820 --> 00:02:02.950]  ,
[00:02:02.950 --> 00:02:03.460]   which
[00:02:03.460 --> 00:02:03.540]   is
[00:02:03.540 --> 00:02:03.620]   a
[00:02:03.620 --> 00:02:03.940]   cool
[00:02:03.940 --> 00:02:04.750]   technology
[00:02:04.750 --> 00:02:05.000]  ,
[00:02:05.000 --> 00:02:05.280]   you
[00:02:05.280 --> 00:02:05.550]   can
[00:02:05.550 --> 00:02:05.940]   take
[00:02:05.940 --> 00:02:06.410]   these
[00:02:06.410 --> 00:02:06.960]   parts
[00:02:06.960 --> 00:02:07.070]  ,
[00:02:07.070 --> 00:02:07.520]   these
[00:02:07.520 --> 00:02:08.280]   designs
[00:02:08.280 --> 00:02:08.430]   of
[00:02:08.430 --> 00:02:09.010]   nature
[00:02:09.010 --> 00:02:09.090]  ,
[00:02:09.090 --> 00:02:09.280]   just
[00:02:09.280 --> 00:02:09.420]   put
[00:02:09.420 --> 00:02:09.660]   them
[00:02:09.660 --> 00:02:10.000]   together
[00:02:10.000 --> 00:02:10.130]   in
[00:02:10.130 --> 00:02:10.450]   whatever
[00:02:10.450 --> 00:02:10.710]   order
[00:02:10.710 --> 00:02:10.800]   you
[00:02:10.800 --> 00:02:11.000]   want
[00:02:11.000 --> 00:02:11.000]  ,
[00:02:11.000 --> 00:02:11.000]  
[00:02:11.000 --> 00:02:11.450]   press
[00:02:11.450 --> 00:02:11.900]   print
[00:02:11.900 --> 00:02:12.080]  ,
[00:02:12.080 --> 00:02:12.480]   get
[00:02:12.480 --> 00:02:12.670]   the
[00:02:12.670 --> 00:02:12.890]   DNA
[00:02:12.890 --> 00:02:13.070]  ,
[00:02:13.070 --> 00:02:13.340]   and
[00:02:13.340 --> 00:02:13.880]   test
[00:02:13.880 --> 00:02:13.960]   it
[00:02:13.960 --> 00:02:14.060]  ,
[00:02:14.060 --> 00:02:14.340]   and
[00:02:14.340 --> 00:02:14.900]   create
[00:02:14.900 --> 00:02:15.140]   new
[00:02:15.140 --> 00:02:15.690]   things
[00:02:15.690 --> 00:02:16.000]  .
[00:02:16.000 --> 00:02:16.420]   And
[00:02:16.420 --> 00:02:16.660]   Gen
[00:02:16.660 --> 00:02:16.990]  ome
[00:02:16.990 --> 00:02:17.430]   Comp
[00:02:17.430 --> 00:02:17.870]  iler
[00:02:17.870 --> 00:02:18.120]  ,
[00:02:18.120 --> 00:02:18.310]   as
[00:02:18.310 --> 00:02:18.640]   its
[00:02:18.640 --> 00:02:19.110]   name
[00:02:19.110 --> 00:02:19.740]   states
[00:02:19.740 --> 00:02:20.000]  ,
[00:02:20.000 --> 00:02:20.470]   it
[00:02:20.470 --> 00:02:20.600]  's
[00:02:20.600 --> 00:02:20.720]   a
[00:02:20.720 --> 00:02:21.370]   free
[00:02:21.370 --> 00:02:22.000]   tool
[00:02:22.000 --> 00:02:22.250]   to
[00:02:22.250 --> 00:02:23.000]   design
[00:02:23.000 --> 00:02:23.690]   and
[00:02:23.690 --> 00:02:23.700]   order
[00:02:23.700 --> 00:02:24.470]   synthetic
[00:02:24.470 --> 00:02:24.740]   DNA
[00:02:24.740 --> 00:02:25.000]  .
[00:02:25.000 --> 00:02:25.120]   So
[00:02:25.120 --> 00:02:25.240]  ,
[00:02:25.240 --> 00:02:25.420]   you
[00:02:25.420 --> 00:02:25.710]   can
[00:02:25.710 --> 00:02:25.740]  ,
[00:02:25.740 --> 00:02:25.930]   you
[00:02:25.930 --> 00:02:26.180]   know
[00:02:26.180 --> 00:02:26.300]  ,
[00:02:26.300 --> 00:02:26.420]   we
[00:02:26.420 --> 00:02:26.690]   call
[00:02:26.690 --> 00:02:26.790]   it
[00:02:26.790 --> 00:02:27.290]   democrat
[00:02:27.290 --> 00:02:27.600]  izing
[00:02:27.600 --> 00:02:27.790]   the
[00:02:27.790 --> 00:02:28.110]   tools
[00:02:28.110 --> 00:02:28.220]   of
[00:02:28.220 --> 00:02:28.800]   creation
[00:02:28.800 --> 00:02:29.000]  .
[00:02:29.000 --> 00:02:29.320]   That
[00:02:29.320 --> 00:02:29.360]  's
[00:02:29.360 --> 00:02:29.560]   our
[00:02:29.560 --> 00:02:29.800]   goal
[00:02:29.800 --> 00:02:29.900]  ,
[00:02:29.900 --> 00:02:30.020]   to
[00:02:30.020 --> 00:02:30.520]   obstruct
[00:02:30.520 --> 00:02:30.950]   biology
[00:02:30.950 --> 00:02:31.060]  ,
[00:02:31.060 --> 00:02:31.300]   make
[00:02:31.300 --> 00:02:31.420]   it
[00:02:31.420 --> 00:02:31.780]   easier
[00:02:31.780 --> 00:02:31.900]  ,
[00:02:31.900 --> 00:02:32.140]   more
[00:02:32.140 --> 00:02:32.750]   accessible
[00:02:32.750 --> 00:02:33.000]  .
[00:02:33.000 --> 00:02:33.000]  
[00:02:33.000 --> 00:02:33.300]   And
[00:02:33.300 --> 00:02:33.390]   in
[00:02:33.390 --> 00:02:33.860]   the
[00:02:33.860 --> 00:02:33.950]   end
[00:02:33.950 --> 00:02:34.120]  ,
[00:02:34.120 --> 00:02:34.470]   what
[00:02:34.470 --> 00:02:34.640]   we
[00:02:34.640 --> 00:02:34.900]   are
[00:02:34.900 --> 00:02:35.430]   trying
[00:02:35.430 --> 00:02:35.600]   to
[00:02:35.600 --> 00:02:36.040]   build
[00:02:36.040 --> 00:02:36.230]   is
[00:02:36.230 --> 00:02:36.290]   a
[00:02:36.290 --> 00:02:37.270]   combination
[00:02:37.270 --> 00:02:37.440]   of
[00:02:37.440 --> 00:02:37.620]   an
[00:02:37.620 --> 00:02:38.000]   IDE
[00:02:38.000 --> 00:02:38.760]  ,
[00:02:38.760 --> 00:02:40.580]   which
[00:02:40.580 --> 00:02:41.000]   is
[00:02:41.000 --> 00:02:41.000]   a
[00:02:41.000 --> 00:02:41.000]   design
[00:02:41.000 --> 00:02:41.000]  ,
[00:02:41.000 --> 00:02:41.250]   you
[00:02:41.250 --> 00:02:41.420]   know
[00:02:41.420 --> 00:02:41.540]  ,
[00:02:41.540 --> 00:02:41.900]   the
[00:02:41.900 --> 00:02:41.930]   way
[00:02:41.930 --> 00:02:42.080]   you
[00:02:42.080 --> 00:02:42.380]   write
[00:02:42.380 --> 00:02:42.860]   software
[00:02:42.860 --> 00:02:43.280]  ,
[00:02:43.280 --> 00:02:43.370]   and
[00:02:43.370 --> 00:02:43.740]   CAD
[00:02:43.740 --> 00:02:44.000]  ,
[00:02:44.000 --> 00:02:44.700]   Computer
[00:02:44.700 --> 00:02:44.770]   A
[00:02:44.770 --> 00:02:44.940]  ss
[00:02:44.940 --> 00:02:45.470]  istant
[00:02:45.470 --> 00:02:46.000]   Design
[00:02:46.000 --> 00:02:46.000]  ,
[00:02:46.000 --> 00:02:46.160]   for
[00:02:46.160 --> 00:02:46.590]   building
[00:02:46.590 --> 00:02:46.860]   three
[00:02:46.860 --> 00:02:46.940]  -
[00:02:46.940 --> 00:02:47.500]  dimensional
[00:02:47.500 --> 00:02:47.900]   objects
[00:02:47.900 --> 00:02:48.000]  ,
[00:02:48.000 --> 00:02:48.600]   because
[00:02:48.600 --> 00:02:49.160]   biology
[00:02:49.160 --> 00:02:49.320]   is
[00:02:49.320 --> 00:02:50.390]   software
[00:02:50.390 --> 00:02:50.400]   that
[00:02:50.400 --> 00:02:50.990]   writes
[00:02:50.990 --> 00:02:51.340]   three
[00:02:51.340 --> 00:02:51.400]  -
[00:02:51.400 --> 00:02:52.000]  dimensional
[00:02:52.000 --> 00:02:53.000]   hardware
[00:02:53.000 --> 00:02:53.420]   and
[00:02:53.420 --> 00:02:53.990]   reprodu
[00:02:53.990 --> 00:02:54.280]  ces
[00:02:54.280 --> 00:02:54.470]  ,
[00:02:54.470 --> 00:02:54.980]   which
[00:02:54.980 --> 00:02:55.170]   is
[00:02:55.170 --> 00:02:55.810]   great
[00:02:55.810 --> 00:02:56.000]  .
[00:02:56.000 --> 00:02:56.140]   So
[00:02:56.140 --> 00:02:56.280]  ,
[00:02:56.280 --> 00:02:56.420]   it
[00:02:56.420 --> 00:02:56.840]  's
[00:02:56.840 --> 00:02:56.860]   sort
[00:02:56.860 --> 00:02:56.980]   of
[00:02:56.980 --> 00:02:57.260]   like
[00:02:57.260 --> 00:02:57.330]   a
[00:02:57.330 --> 00:02:57.680]   cross
[00:02:57.680 --> 00:02:58.170]   between
[00:02:58.170 --> 00:02:58.240]   E
[00:02:58.240 --> 00:02:58.660]  clipse
[00:02:58.660 --> 00:02:58.860]   and
[00:02:58.860 --> 00:02:59.220]   Auto
[00:02:59.220 --> 00:02:59.330]  C
[00:02:59.330 --> 00:02:59.360]  AD
[00:02:59.360 --> 00:02:59.570]   for
[00:02:59.570 --> 00:03:00.550]   synthetic
[00:03:00.550 --> 00:03:00.780]   biology
[00:03:00.780 --> 00:03:01.000]  ?
[00:03:01.000 --> 00:03:01.000]  
[00:03:01.000 --> 00:03:02.400]   Exactly
[00:03:02.400 --> 00:03:03.000]  .
[00:03:03.000 --> 00:03:03.620]   Great
[00:03:03.620 --> 00:03:03.750]  .
[00:03:03.750 --> 00:03:04.410]   Okay
[00:03:04.410 --> 00:03:04.420]  ,
[00:03:04.420 --> 00:03:04.700]   well
[00:03:04.700 --> 00:03:05.140]  ,
[00:03:05.140 --> 00:03:05.260]   before
[00:03:05.260 --> 00:03:05.400]   we
[00:03:05.400 --> 00:03:05.620]   get
[00:03:05.620 --> 00:03:05.820]   too
[00:03:05.820 --> 00:03:06.100]   into
[00:03:06.100 --> 00:03:06.310]   the
[00:03:06.310 --> 00:03:06.940]   specifics
[00:03:06.940 --> 00:03:07.080]   of
[00:03:07.080 --> 00:03:07.360]   your
[00:03:07.360 --> 00:03:07.900]   company
[00:03:07.900 --> 00:03:08.000]  ,
[00:03:08.000 --> 00:03:08.420]   which
[00:03:08.420 --> 00:03:08.590]   is
[00:03:08.590 --> 00:03:08.930]   also
[00:03:08.930 --> 00:03:09.180]   the
[00:03:09.180 --> 00:03:09.520]   same
[00:03:09.520 --> 00:03:09.860]   name
[00:03:09.860 --> 00:03:10.020]  ,
[00:03:10.020 --> 00:03:10.270]   Gen
[00:03:10.270 --> 00:03:10.530]  ome
[00:03:10.530 --> 00:03:10.860]   Comp
[00:03:10.860 --> 00:03:11.260]  iler
[00:03:11.260 --> 00:03:11.350]  ,
[00:03:11.350 --> 00:03:11.770]   right
[00:03:11.770 --> 00:03:12.000]  ,
[00:03:12.000 --> 00:03:12.370]   and
[00:03:12.370 --> 00:03:12.820]   how
[00:03:12.820 --> 00:03:13.110]   the
[00:03:13.110 --> 00:03:14.100]   software
[00:03:14.100 --> 00:03:14.720]   works
[00:03:14.720 --> 00:03:15.000]  ,
[00:03:15.000 --> 00:03:15.210]   I
[00:03:15.210 --> 00:03:15.270]  'd
[00:03:15.270 --> 00:03:15.490]   like
[00:03:15.490 --> 00:03:15.660]   to
[00:03:15.660 --> 00:03:15.840]   get
[00:03:15.840 --> 00:03:15.910]   a
[00:03:15.910 --> 00:03:16.400]   little
[00:03:16.400 --> 00:03:17.040]   background
[00:03:17.040 --> 00:03:17.180]   on
[00:03:17.180 --> 00:03:17.320]  ,
[00:03:17.320 --> 00:03:17.530]   you
[00:03:17.530 --> 00:03:17.770]   know
[00:03:17.770 --> 00:03:18.130]  ,
[00:03:18.130 --> 00:03:18.310]   how
[00:03:18.310 --> 00:03:18.730]   this
[00:03:18.730 --> 00:03:19.340]   idea
[00:03:19.340 --> 00:03:19.580]   came
[00:03:19.580 --> 00:03:19.820]   to
[00:03:19.820 --> 00:03:20.000]   be
[00:03:20.000 --> 00:03:20.000]  ,
[00:03:20.000 --> 00:03:20.240]   and
[00:03:20.240 --> 00:03:20.480]   how
[00:03:20.480 --> 00:03:20.720]   you
[00:03:20.720 --> 00:03:20.960]   got
[00:03:20.960 --> 00:03:21.520]   started
[00:03:21.520 --> 00:03:21.680]   on
[00:03:21.680 --> 00:03:22.320]   creating
[00:03:22.320 --> 00:03:22.400]   a
[00:03:22.400 --> 00:03:22.960]   company
[00:03:22.960 --> 00:03:23.220]   and
[00:03:23.220 --> 00:03:23.860]   creating
[00:03:23.860 --> 00:03:24.080]   the
[00:03:24.080 --> 00:03:24.530]   software
[00:03:24.530 --> 00:03:25.000]  .
[00:03:25.000 --> 00:03:25.720]   Sure
[00:03:25.720 --> 00:03:26.010]  .
[00:03:26.010 --> 00:03:26.180]   So
[00:03:26.180 --> 00:03:26.360]  ,
[00:03:26.360 --> 00:03:26.530]   my
[00:03:26.530 --> 00:03:27.440]   background
[00:03:27.440 --> 00:03:27.620]   is
[00:03:27.620 --> 00:03:27.800]   an
[00:03:27.800 --> 00:03:28.520]   academic
