
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.890]   This
[00:00:50.070 --> 00:00:50.180]   is
[00:00:50.180 --> 00:00:50.660]   that
[00:00:50.660 --> 00:00:50.670]   you
[00:00:50.670 --> 00:00:50.960]   were
[00:00:50.960 --> 00:00:51.270]   doing
[00:00:51.270 --> 00:00:51.810]   startups
[00:00:51.810 --> 00:00:52.060]   but
[00:00:52.060 --> 00:00:52.210]   you
[00:00:52.210 --> 00:00:52.540]   moved
[00:00:52.540 --> 00:00:52.810]   into
[00:00:52.810 --> 00:00:53.350]   algorith
[00:00:53.350 --> 00:00:53.550]  mic
[00:00:53.550 --> 00:00:54.040]   trading
[00:00:54.040 --> 00:00:54.220]   and
[00:00:54.220 --> 00:00:54.350]   uh
[00:00:54.350 --> 00:00:54.410]   I
[00:00:54.410 --> 00:00:54.680]   just
[00:00:54.680 --> 00:00:54.960]   want
[00:00:54.960 --> 00:00:55.150]   our
[00:00:55.150 --> 00:00:55.880]   listeners
[00:00:55.880 --> 00:00:55.950]   to
[00:00:55.950 --> 00:00:56.550]   understand
[00:00:56.550 --> 00:00:56.820]   that
[00:00:56.820 --> 00:00:57.140]   this
[00:00:57.140 --> 00:00:57.390]  'll
[00:00:57.390 --> 00:00:57.420]   be
[00:00:57.420 --> 00:00:57.480]   a
[00:00:57.480 --> 00:00:57.890]   little
[00:00:57.890 --> 00:00:58.480]   different
[00:00:58.480 --> 00:00:58.750]   kind
[00:00:58.750 --> 00:00:58.880]   of
[00:00:58.880 --> 00:00:59.210]   show
[00:00:59.210 --> 00:00:59.620]   because
[00:00:59.620 --> 00:00:59.740]   we
[00:00:59.740 --> 00:00:59.950]  're
[00:00:59.950 --> 00:01:00.280]   gonna
[00:01:00.280 --> 00:01:00.550]   talk
[00:01:00.550 --> 00:01:00.610]   a
[00:01:00.610 --> 00:01:00.840]   lot
[00:01:00.840 --> 00:01:01.080]   more
[00:01:01.080 --> 00:01:01.410]   about
[00:01:01.410 --> 00:01:01.610]   the
[00:01:01.610 --> 00:01:01.740]   uh
[00:01:01.740 --> 00:01:01.800]   I
[00:01:01.800 --> 00:01:02.150]   dunno
[00:01:02.150 --> 00:01:02.330]   the
[00:01:02.330 --> 00:01:02.550]   world
[00:01:02.550 --> 00:01:03.040]   of
[00:01:03.040 --> 00:01:03.330]   algorith
[00:01:03.330 --> 00:01:03.530]  mic
[00:01:03.530 --> 00:01:04.040]   trading
[00:01:04.040 --> 00:01:04.200]   and
[00:01:04.200 --> 00:01:04.350]   uh
[00:01:04.350 --> 00:01:04.390]   I
[00:01:04.390 --> 00:01:04.720]   guess
[00:01:04.720 --> 00:01:05.530]   particularly
[00:01:05.530 --> 00:01:05.800]   your
[00:01:05.800 --> 00:01:06.130]   story
[00:01:06.130 --> 00:01:07.280]  . [SPEAKER_TURN]
[00:01:07.960 --> 00:01:08.030]  
[00:01:08.030 --> 00:01:08.230]   Yeah
[00:01:08.230 --> 00:01:08.290]   I
[00:01:08.290 --> 00:01:08.350]   I
[00:01:08.350 --> 00:01:08.480]  'm
[00:01:08.480 --> 00:01:08.600]   I
[00:01:08.600 --> 00:01:08.670]  'm
[00:01:08.670 --> 00:01:09.140]   excited
[00:01:09.140 --> 00:01:09.270]   uh
[00:01:09.270 --> 00:01:09.640]   about
[00:01:09.640 --> 00:01:09.950]   doing
[00:01:09.950 --> 00:01:10.220]   that
[00:01:10.220 --> 00:01:10.480]  . [SPEAKER_TURN]
[00:01:11.500 --> 00:01:11.570]  
[00:01:11.570 --> 00:01:11.810]   Great
[00:01:11.810 --> 00:01:12.030]  .
[00:01:12.030 --> 00:01:12.120]   So
[00:01:12.120 --> 00:01:12.370]   this
[00:01:12.370 --> 00:01:12.760]   whole
[00:01:12.760 --> 00:01:12.990]   thing
[00:01:12.990 --> 00:01:13.440]   started
[00:01:13.440 --> 00:01:13.550]   um
[00:01:13.550 --> 00:01:13.670]   is
[00:01:13.670 --> 00:01:13.790]   uh
[00:01:13.790 --> 00:01:13.850]   i
[00:01:13.850 --> 00:01:14.310]   because
[00:01:14.310 --> 00:01:14.350]   I
[00:01:14.350 --> 00:01:14.680]   wrote
[00:01:14.680 --> 00:01:14.720]   a
[00:01:14.720 --> 00:01:14.780]   b
[00:01:14.780 --> 00:01:14.840]   I
[00:01:14.840 --> 00:01:15.160]   wrote
[00:01:15.160 --> 00:01:15.210]   a
[00:01:15.210 --> 00:01:15.460]   blog
[00:01:15.460 --> 00:01:15.560]   b
[00:01:15.560 --> 00:01:16.210]   article
[00:01:16.210 --> 00:01:16.280]   that
[00:01:16.280 --> 00:01:16.400]   got
[00:01:16.400 --> 00:01:16.760]   some
[00:01:16.760 --> 00:01:17.150]   traction
[00:01:17.150 --> 00:01:17.460]   about
[00:01:17.460 --> 00:01:17.650]   how
[00:01:17.650 --> 00:01:17.730]   I
[00:01:17.730 --> 00:01:17.960]   quit
[00:01:17.960 --> 00:01:18.460]   argument
[00:01:18.460 --> 00:01:18.650]  ate
[00:01:18.650 --> 00:01:19.120]   trading
[00:01:19.120 --> 00:01:19.210]   to
[00:01:19.210 --> 00:01:19.330]   go
[00:01:19.330 --> 00:01:19.580]   into
[00:01:19.580 --> 00:01:19.770]   web
[00:01:19.770 --> 00:01:20.080]   start
[00:01:20.080 --> 00:01:20.150]  -
[00:01:20.150 --> 00:01:20.330]  ups
[00:01:20.330 --> 00:01:20.520]  .
[00:01:20.520 --> 00:01:20.710]   And
[00:01:20.710 --> 00:01:20.900]   you
[00:01:20.900 --> 00:01:21.400]   actually
[00:01:21.400 --> 00:01:21.650]   left
[00:01:21.650 --> 00:01:21.770]   a
[00:01:21.770 --> 00:01:22.150]   comment
[00:01:22.150 --> 00:01:22.730]   saying
[00:01:22.730 --> 00:01:22.780]   that
[00:01:22.780 --> 00:01:22.970]   you
[00:01:22.970 --> 00:01:23.470]   actually
[00:01:23.470 --> 00:01:23.720]   were
[00:01:23.720 --> 00:01:24.100]   headed
[00:01:24.100 --> 00:01:24.210]   in
[00:01:24.210 --> 00:01:24.410]   the
[00:01:24.410 --> 00:01:24.920]   opposite
[00:01:24.920 --> 00:01:25.480]   direction
[00:01:25.480 --> 00:01:25.670]  .
[00:01:25.670 --> 00:01:25.790]   So
[00:01:25.790 --> 00:01:25.910]   uh
[00:01:25.910 --> 00:01:26.030]   it
[00:01:26.030 --> 00:01:26.090]   w
[00:01:26.090 --> 00:01:26.210]  ou
[00:01:26.210 --> 00:01:26.330]   it
[00:01:26.330 --> 00:01:26.580]   just
[00:01:26.580 --> 00:01:26.960]   became
[00:01:26.960 --> 00:01:27.090]   an
[00:01:27.090 --> 00:01:27.770]   interesting
[00:01:27.770 --> 00:01:27.960]   way
[00:01:27.960 --> 00:01:28.020]   y
[00:01:28.020 --> 00:01:28.080]   I
[00:01:28.080 --> 00:01:28.140]   I
[00:01:28.140 --> 00:01:28.200]   I
[00:01:28.200 --> 00:01:28.500]   guess
[00:01:28.500 --> 00:01:28.860]   we
[00:01:28.860 --> 00:01:29.200]   exchanged
[00:01:29.200 --> 00:01:29.320]   an
[00:01:29.320 --> 00:01:29.630]   email
[00:01:29.630 --> 00:01:29.770]   or
[00:01:29.770 --> 00:01:29.940]   two
[00:01:29.940 --> 00:01:30.130]   and
[00:01:30.130 --> 00:01:30.320]   got
[00:01:30.320 --> 00:01:30.570]   this
[00:01:30.570 --> 00:01:30.690]   uh
[00:01:30.690 --> 00:01:30.880]   got
[00:01:30.880 --> 00:01:31.130]   this
[00:01:31.130 --> 00:01:31.350]   set
[00:01:31.350 --> 00:01:31.440]   up
[00:01:31.440 --> 00:01:31.630]  .
[00:01:31.630 --> 00:01:31.810]   So
[00:01:31.810 --> 00:01:31.850]   I
[00:01:31.850 --> 00:01:31.930]  'm
[00:01:31.930 --> 00:01:32.480]   really
[00:01:32.480 --> 00:01:32.780]   excited
[00:01:32.780 --> 00:01:32.870]   to
[00:01:32.870 --> 00:01:33.120]   have
[00:01:33.120 --> 00:01:33.310]   Jan
[00:01:33.310 --> 00:01:33.800]   because
[00:01:33.800 --> 00:01:33.810]   I
[00:01:33.810 --> 00:01:34.070]  've
[00:01:34.070 --> 00:01:34.440]   talked
[00:01:34.440 --> 00:01:34.460]   a
[00:01:34.460 --> 00:01:34.630]   lot
[00:01:34.630 --> 00:01:34.740]   about
[00:01:34.740 --> 00:01:35.310]   I
[00:01:35.310 --> 00:01:35.370]   guess
[00:01:35.370 --> 00:01:35.380]   I
[00:01:35.380 --> 00:01:35.680]   haven
[00:01:35.680 --> 00:01:35.790]  't
[00:01:35.790 --> 00:01:36.180]   talked
[00:01:36.180 --> 00:01:36.290]   a
[00:01:36.290 --> 00:01:36.430]   lot
[00:01:36.430 --> 00:01:36.740]   about
[00:01:36.740 --> 00:01:36.860]   it
[00:01:36.860 --> 00:01:36.980]  ,
[00:01:36.980 --> 00:01:37.170]   but
[00:01:37.170 --> 00:01:37.230]   I
[00:01:37.230 --> 00:01:37.840]   mentioned
[00:01:37.840 --> 00:01:38.560]   periodically
[00:01:38.560 --> 00:01:38.700]   my
[00:01:38.700 --> 00:01:39.350]   background
[00:01:39.350 --> 00:01:39.430]   in
[00:01:39.430 --> 00:01:39.550]   um
[00:01:39.550 --> 00:01:40.110]   algorith
[00:01:40.110 --> 00:01:40.240]  mic
[00:01:40.240 --> 00:01:40.680]   trading
[00:01:40.680 --> 00:01:41.500]   and
[00:01:41.500 --> 00:01:41.500]  
[00:01:41.500 --> 00:01:41.580]   it
[00:01:41.580 --> 00:01:41.660]  's
[00:01:41.660 --> 00:01:41.700]   i
[00:01:41.700 --> 00:01:41.870]   this
[00:01:41.870 --> 00:01:41.950]   is
[00:01:41.950 --> 00:01:41.990]   a
[00:01:41.990 --> 00:01:42.200]   first
[00:01:42.200 --> 00:01:42.510]   chance
[00:01:42.510 --> 00:01:42.620]   that
[00:01:42.620 --> 00:01:42.700]   we
[00:01:42.700 --> 00:01:42.820]  're
[00:01:42.820 --> 00:01:43.160]   actually
[00:01:43.160 --> 00:01:43.370]   gonna
[00:01:43.370 --> 00:01:43.470]   be
[00:01:43.470 --> 00:01:43.620]   able
[00:01:43.620 --> 00:01:43.700]   to
[00:01:43.700 --> 00:01:43.850]   get
[00:01:43.850 --> 00:01:43.990]   into
[00:01:43.990 --> 00:01:44.070]   it
[00:01:44.070 --> 00:01:44.310]  ,
[00:01:44.310 --> 00:01:44.540]   plus
[00:01:44.540 --> 00:01:44.680]   um
[00:01:44.680 --> 00:01:45.160]   your
[00:01:45.160 --> 00:01:45.650]   background
[00:01:45.650 --> 00:01:46.070]   having
[00:01:46.070 --> 00:01:46.800]   actually
[00:01:46.800 --> 00:01:46.900]   been
[00:01:46.900 --> 00:01:47.600]   successful
[00:01:47.600 --> 00:01:48.010]   making
[00:01:48.010 --> 00:01:48.360]   money
[00:01:48.360 --> 00:01:48.510]   uh
[00:01:48.510 --> 00:01:48.640]   at
[00:01:48.640 --> 00:01:49.220]   algorith
[00:01:49.220 --> 00:01:49.390]  mic
[00:01:49.390 --> 00:01:49.860]   trading
[00:01:49.860 --> 00:01:50.180]  .
[00:01:50.180 --> 00:01:50.190]   So
[00:01:50.190 --> 00:01:50.300]   that
[00:01:50.300 --> 00:01:50.370]  's
[00:01:50.370 --> 00:01:50.490]   gonna
[00:01:50.490 --> 00:01:50.540]   be
[00:01:50.540 --> 00:01:50.710]   really
[00:01:50.710 --> 00:01:51.020]   interesting
[00:01:51.020 --> 00:01:51.140]  . [SPEAKER_TURN]
[00:01:51.740 --> 00:01:51.800]  
[00:01:51.800 --> 00:01:52.070]   yeah
[00:01:52.070 --> 00:01:52.390]   what
[00:01:52.390 --> 00:01:52.720]  's
[00:01:52.720 --> 00:01:52.790]   um
[00:01:52.790 --> 00:01:53.050]   what
[00:01:53.050 --> 00:01:53.210]  's
[00:01:53.210 --> 00:01:53.610]   kind
[00:01:53.610 --> 00:01:53.700]   of
[00:01:53.700 --> 00:01:53.860]   uh
[00:01:53.860 --> 00:01:54.680]   intriguing
[00:01:54.680 --> 00:01:54.840]   is
[00:01:54.840 --> 00:01:55.170]   that
[00:01:55.170 --> 00:01:55.550]   um
[00:01:55.550 --> 00:01:55.570]   non
[00:01:55.570 --> 00:01:55.650]  -
[00:01:55.650 --> 00:01:55.810]  al
[00:01:55.810 --> 00:01:56.170]  gorith
[00:01:56.170 --> 00:01:56.720]  mic
[00:01:56.720 --> 00:01:57.110]   traders
[00:01:57.110 --> 00:01:57.570]   seem
[00:01:57.570 --> 00:01:57.600]   to
[00:01:57.600 --> 00:01:57.930]   take
[00:01:57.930 --> 00:01:58.590]   pleasure
[00:01:58.590 --> 00:01:58.920]   when
[00:01:58.920 --> 00:01:59.330]   they
[00:01:59.330 --> 00:01:59.490]   see
[00:01:59.490 --> 00:01:59.650]   uh
[00:01:59.650 --> 00:01:59.890]   our
[00:01:59.890 --> 00:02:00.550]   approach
[00:02:00.550 --> 00:02:00.790]   our
[00:02:00.790 --> 00:02:00.950]  ,
[00:02:00.950 --> 00:02:01.250]   our
[00:02:01.250 --> 00:02:01.430]   our
[00:02:01.430 --> 00:02:01.920]   common
[00:02:01.920 --> 00:02:02.580]   approach
[00:02:02.580 --> 00:02:02.740]   um
[00:02:02.740 --> 00:02:03.210]   being
[00:02:03.210 --> 00:02:03.560]   taken
[00:02:03.560 --> 00:02:03.970]   being
[00:02:03.970 --> 00:02:04.380]   taken
[00:02:04.380 --> 00:02:04.610]   um
[00:02:04.610 --> 00:02:04.950]   down
[00:02:04.950 --> 00:02:05.040]   a
[00:02:05.040 --> 00:02:05.360]   notch
[00:02:05.360 --> 00:02:05.820]   you
[00:02:05.820 --> 00:02:05.930]   know
[00:02:05.930 --> 00:02:06.090]  ,
[00:02:06.090 --> 00:02:06.450]   over
[00:02:06.450 --> 00:02:06.870]   the
[00:02:06.870 --> 00:02:06.990]   last
[00:02:06.990 --> 00:02:07.280]   ten
[00:02:07.280 --> 00:02:07.470]   ten
[00:02:07.470 --> 00:02:07.630]  ,
[00:02:07.630 --> 00:02:08.040]   years
[00:02:08.040 --> 00:02:08.280]   all
[00:02:08.280 --> 00:02:08.360]   a
[00:02:08.360 --> 00:02:08.650]   lot
[00:02:08.650 --> 00:02:08.760]   of
[00:02:08.760 --> 00:02:09.420]   computer
[00:02:09.420 --> 00:02:09.990]   traders
[00:02:09.990 --> 00:02:10.150]  ,
[00:02:10.150 --> 00:02:10.230]   a
[00:02:10.230 --> 00:02:10.450]   lot
[00:02:10.450 --> 00:02:10.990]   of
[00:02:10.990 --> 00:02:11.210]   program
[00:02:11.210 --> 00:02:11.770]   traders
[00:02:11.770 --> 00:02:12.100]   have
[00:02:12.100 --> 00:02:12.430]   kind
[00:02:12.430 --> 00:02:12.590]   of
[00:02:12.590 --> 00:02:12.920]   come
[00:02:12.920 --> 00:02:13.160]   out
[00:02:13.160 --> 00:02:13.700]   of
[00:02:13.700 --> 00:02:13.880]   the
[00:02:13.880 --> 00:02:14.500]   wood
[00:02:14.500 --> 00:02:14.510]  work
[00:02:14.510 --> 00:02:14.720]   and
[00:02:14.720 --> 00:02:15.160]   really
[00:02:15.160 --> 00:02:15.680]   changed
[00:02:15.680 --> 00:02:15.900]   the
[00:02:15.900 --> 00:02:16.420]   overall
[00:02:16.420 --> 00:02:17.240]   environment
[00:02:17.240 --> 00:02:17.460]   for
[00:02:17.460 --> 00:02:18.130]   trading
[00:02:18.130 --> 00:02:18.160]   as
[00:02:18.160 --> 00:02:18.200]   a
[00:02:18.200 --> 00:02:18.570]   whole
[00:02:18.570 --> 00:02:19.050]  .
[00:02:19.050 --> 00:02:19.180]   So
[00:02:19.180 --> 00:02:19.430]   when
[00:02:19.430 --> 00:02:19.710]   you
[00:02:19.710 --> 00:02:20.280]   posted
[00:02:20.280 --> 00:02:20.660]   your
[00:02:20.660 --> 00:02:21.040]   blog
[00:02:21.040 --> 00:02:21.510]   entry
[00:02:21.510 --> 00:02:21.740]   uh
[00:02:21.740 --> 00:02:21.740]  
[00:02:21.740 --> 00:02:23.790]   that
[00:02:23.790 --> 00:02:24.470]   was
[00:02:24.470 --> 00:02:26.810]   passed
[00:02:26.810 --> 00:02:29.150]   around
[00:02:29.150 --> 00:02:29.930]   um
[00:02:29.930 --> 00:02:30.710]   on
[00:02:30.710 --> 00:02:31.100]   a
[00:02:31.100 --> 00:02:32.270]   few
[00:02:32.270 --> 00:02:34.610]   places
[00:02:34.610 --> 00:02:38.310]   actually
[00:02:38.310 --> 00:02:38.900]   and
[00:02:38.900 --> 00:02:39.570]   I
[00:02:39.570 --> 00:02:39.680]   I
[00:02:39.680 --> 00:02:40.860]   saw
[00:02:40.860 --> 00:02:41.630]   it
[00:02:41.630 --> 00:02:42.410]   on
[00:02:42.410 --> 00:02:42.850]   a
[00:02:42.850 --> 00:02:44.360]   site
[00:02:44.360 --> 00:02:46.750]   called
[00:02:46.750 --> 00:02:48.780]   Elite
[00:02:48.780 --> 00:02:48.810]   Trader
[00:02:48.810 --> 00:02:48.820]   um
[00:02:48.820 --> 00:02:48.830]   and
[00:02:48.830 --> 00:02:48.860]   you
[00:02:48.860 --> 00:02:48.870]   know
[00:02:48.870 --> 00:02:48.870]   the
[00:02:48.870 --> 00:02:48.900]   common
[00:02:48.900 --> 00:02:48.950]   consensus
[00:02:48.950 --> 00:02:48.970]   from
[00:02:48.970 --> 00:02:48.970]   a
[00:02:48.970 --> 00:02:48.980]   lot
[00:02:48.980 --> 00:02:48.990]   of
[00:02:48.990 --> 00:02:49.020]   people
[00:02:49.020 --> 00:02:49.030]   is
[00:02:49.030 --> 00:02:49.050]   kinda
[00:02:49.050 --> 00:02:49.070]   like
[00:02:49.070 --> 00:02:49.080]   ha
[00:02:49.080 --> 00:02:49.090]   see
[00:02:49.090 --> 00:02:49.100]   it
[00:02:49.100 --> 00:02:49.110]  's
[00:02:49.110 --> 00:02:49.120]   it
[00:02:49.120 --> 00:02:49.130]  's
[00:02:49.130 --> 00:02:49.180]   incredibly
[00:02:49.180 --> 00:02:49.240]   challenging
[00:02:49.240 --> 00:02:49.250]   it
[00:02:49.250 --> 00:02:49.280]  ,
[00:02:49.280 --> 00:02:49.290]   doesn
[00:02:49.290 --> 00:02:49.310]  't
[00:02:49.310 --> 00:02:49.310]   work
[00:02:49.310 --> 00:02:49.320]   etc
[00:02:49.320 --> 00:02:49.340]  eter
[00:02:49.340 --> 00:02:49.340]  a
[00:02:49.340 --> 00:02:49.350]   etc
[00:02:49.350 --> 00:02:49.370]  eter
[00:02:49.370 --> 00:02:49.370]  a
[00:02:49.370 --> 00:02:49.380]  .
[00:02:49.380 --> 00:02:49.390]   Um
[00:02:49.390 --> 00:02:49.390]   I
[00:02:49.390 --> 00:02:49.390]   I
[00:02:49.390 --> 00:02:49.390]   I
[00:02:49.390 --> 00:02:49.400]   do
[00:02:49.400 --> 00:02:49.420]   think
[00:02:49.420 --> 00:02:49.430]   it
[00:02:49.430 --> 00:02:49.440]  's
[00:02:49.440 --> 00:02:49.480]   very
[00:02:49.480 --> 00:02:49.530]   very
[00:02:49.530 --> 00:02:49.540]   challenging
[00:02:49.540 --> 00:02:49.560]   but
[00:02:49.560 --> 00:02:49.560]   um
[00:02:49.560 --> 00:02:49.580]   I
[00:02:49.580 --> 00:02:49.590]   also
[00:02:49.590 --> 00:02:49.610]   do
[00:02:49.610 --> 00:02:49.620]   think
[00:02:49.620 --> 00:02:49.630]   it
[00:02:49.630 --> 00:02:49.630]  's
[00:02:49.630 --> 00:02:49.640]   um
[00:02:49.640 --> 00:02:49.640]   a
[00:02:49.640 --> 00:02:49.660]   very
[00:02:49.660 --> 00:02:49.730]   promising
[00:02:49.730 --> 00:02:49.740]   field
[00:02:49.740 --> 00:02:49.760]   and
[00:02:49.760 --> 00:02:49.780]   probably
[00:02:49.780 --> 00:02:49.790]   um
[00:02:49.790 --> 00:02:49.790]   I
[00:02:49.790 --> 00:02:49.790]   I
[00:02:49.790 --> 00:02:49.790]   I
[00:02:49.790 --> 00:02:49.790]   I
[00:02:49.790 --> 00:02:49.790]   I
[00:02:49.790 --> 00:02:49.810]   know
[00:02:49.810 --> 00:02:49.820]   it
[00:02:49.820 --> 00:02:49.850]   sounds
[00:02:49.850 --> 00:02:49.870]   very
[00:02:49.870 --> 00:02:49.880]   cl
[00:02:49.880 --> 00:02:49.900]  iche
[00:02:49.900 --> 00:02:49.910]   but
[00:02:49.910 --> 00:02:49.910]   I
[00:02:49.910 --> 00:02:49.930]   would
[00:02:49.930 --> 00:02:49.990]   definitely
[00:02:49.990 --> 00:02:49.990]   say
[00:02:49.990 --> 00:02:50.000]   it
[00:02:50.000 --> 00:02:50.010]  's
[00:02:50.010 --> 00:02:50.020]   the
[00:02:50.020 --> 00:02:50.040]   wave
[00:02:50.040 --> 00:02:50.050]   of
[00:02:50.050 --> 00:02:50.060]   the
[00:02:50.060 --> 00:02:50.100]   future
[00:02:50.100 --> 00:02:50.540]  . [SPEAKER_TURN]
[00:02:51.280 --> 00:02:51.330]  
[00:02:51.330 --> 00:02:51.560]   Yeah
[00:02:51.560 --> 00:02:51.900]   well
[00:02:51.900 --> 00:02:51.980]   me
[00:02:51.980 --> 00:02:52.190]   too
[00:02:52.190 --> 00:02:52.330]   um
[00:02:52.330 --> 00:02:52.540]  .
[00:02:52.540 --> 00:02:52.680]   So
[00:02:52.680 --> 00:02:53.100]   why
[00:02:53.100 --> 00:02:53.230]   don
[00:02:53.230 --> 00:02:53.240]  't
[00:02:53.240 --> 00:02:53.380]   we
[00:02:53.380 --> 00:02:53.520]   do
[00:02:53.520 --> 00:02:53.920]   this
[00:02:53.920 --> 00:02:54.080]   sort
[00:02:54.080 --> 00:02:54.220]   of
[00:02:54.220 --> 00:02:54.360]   in
[00:02:54.360 --> 00:02:54.710]   story
[00:02:54.710 --> 00:02:54.990]   form
[00:02:54.990 --> 00:02:55.130]   um
[00:02:55.130 --> 00:02:55.630]   because
[00:02:55.630 --> 00:02:55.700]   I
[00:02:55.700 --> 00:02:56.210]   think
[00:02:56.210 --> 00:02:56.260]   the
[00:02:56.260 --> 00:02:56.470]   you
[00:02:56.470 --> 00:02:56.680]  're
[00:02:56.680 --> 00:02:56.980]   um
[00:02:56.980 --> 00:02:57.100]   path
[00:02:57.100 --> 00:02:57.240]   um
[00:02:57.240 --> 00:02:57.530]   will
[00:02:57.530 --> 00:02:57.660]   be
[00:02:57.660 --> 00:02:57.940]   will
[00:02:57.940 --> 00:02:58.080]   be
[00:02:58.080 --> 00:02:58.360]   will
[00:02:58.360 --> 00:02:58.500]   be
[00:02:58.500 --> 00:02:59.280]   interesting
