
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.740]   This
[00:00:28.140 --> 00:00:28.250]   of
[00:00:28.250 --> 00:00:28.460]   Text
[00:00:28.460 --> 00:00:28.620]  ing
[00:00:28.620 --> 00:00:28.720]  ,
[00:00:28.720 --> 00:00:29.040]   hosted
[00:00:29.040 --> 00:00:29.150]   by
[00:00:29.150 --> 00:00:29.470]   myself
[00:00:29.470 --> 00:00:29.790]   Justin
[00:00:29.790 --> 00:00:29.890]  ,
[00:00:29.890 --> 00:00:30.270]   Vincent
[00:00:30.270 --> 00:00:30.430]   and
[00:00:30.430 --> 00:00:30.700]   Jason
[00:00:30.700 --> 00:00:31.080]   Roberts
[00:00:31.080 --> 00:00:31.290]  .
[00:00:31.290 --> 00:00:31.400]   And
[00:00:31.400 --> 00:00:31.510]   in
[00:00:31.510 --> 00:00:31.780]   today
[00:00:31.780 --> 00:00:31.900]  's
[00:00:31.900 --> 00:00:32.260]   episode
[00:00:32.260 --> 00:00:32.530]   Jason
[00:00:32.530 --> 00:00:32.690]   has
[00:00:32.690 --> 00:00:32.960]   about
[00:00:32.960 --> 00:00:33.120]   ten
[00:00:33.120 --> 00:00:33.630]   printed
[00:00:33.630 --> 00:00:33.820]   sheets
[00:00:33.820 --> 00:00:33.930]   of
[00:00:33.930 --> 00:00:34.090]   all
[00:00:34.090 --> 00:00:34.260]   the
[00:00:34.260 --> 00:00:34.740]   different
[00:00:34.740 --> 00:00:35.010]   stuff
[00:00:35.010 --> 00:00:35.120]   he
[00:00:35.120 --> 00:00:35.300]  's
[00:00:35.300 --> 00:00:35.580]   gonna
[00:00:35.580 --> 00:00:35.700]   talk
[00:00:35.700 --> 00:00:36.010]   about
[00:00:36.010 --> 00:00:36.130]   and
[00:00:36.130 --> 00:00:36.180]   I
[00:00:36.180 --> 00:00:36.620]   honestly
[00:00:36.620 --> 00:00:36.880]   haven
[00:00:36.880 --> 00:00:36.980]  't
[00:00:36.980 --> 00:00:37.410]   prepared
[00:00:37.410 --> 00:00:37.870]   anything
[00:00:37.870 --> 00:00:37.950]   so
[00:00:37.950 --> 00:00:38.050]  ,
[00:00:38.050 --> 00:00:38.320]   thank
[00:00:38.320 --> 00:00:38.480]   God
[00:00:38.480 --> 00:00:38.680]   for
[00:00:38.680 --> 00:00:38.910]   Jason
[00:00:38.910 --> 00:00:39.130]  .
[00:00:39.130 --> 00:00:39.230]   Hey
[00:00:39.230 --> 00:00:39.490]   Jason
[00:00:39.490 --> 00:00:39.760]  ,
[00:00:39.760 --> 00:00:39.790]   how
[00:00:39.790 --> 00:00:39.920]   you
[00:00:39.920 --> 00:00:40.210]   doing
[00:00:40.210 --> 00:00:40.720]  ? [SPEAKER_TURN]
[00:00:40.720 --> 00:00:41.000]   Yeah
[00:00:41.000 --> 00:00:41.340]   yeah
[00:00:41.340 --> 00:00:41.420]  ,
[00:00:41.420 --> 00:00:41.560]   so
[00:00:41.560 --> 00:00:41.700]   uh
[00:00:41.700 --> 00:00:41.980]   well
[00:00:41.980 --> 00:00:42.050]   I
[00:00:42.050 --> 00:00:42.400]   guess
[00:00:42.400 --> 00:00:42.540]   it
[00:00:42.540 --> 00:00:42.680]  's
[00:00:42.680 --> 00:00:42.970]   good
[00:00:42.970 --> 00:00:43.030]   I
[00:00:43.030 --> 00:00:43.240]   did
[00:00:43.240 --> 00:00:43.310]   I
[00:00:43.310 --> 00:00:43.520]   put
[00:00:43.520 --> 00:00:43.660]   in
[00:00:43.660 --> 00:00:43.870]   the
[00:00:43.870 --> 00:00:44.150]   work
[00:00:44.150 --> 00:00:44.290]   I
[00:00:44.290 --> 00:00:44.300]   I
[00:00:44.300 --> 00:00:44.500]  've
[00:00:44.500 --> 00:00:44.780]   been
[00:00:44.780 --> 00:00:45.280]   working
[00:00:45.280 --> 00:00:45.430]   on
[00:00:45.430 --> 00:00:45.700]   this
[00:00:45.700 --> 00:00:46.050]   since
[00:00:46.050 --> 00:00:46.330]   like
[00:00:46.330 --> 00:00:46.610]   ten
[00:00:46.610 --> 00:00:46.670]   A
[00:00:46.670 --> 00:00:46.680]  _
[00:00:46.680 --> 00:00:46.750]  M
[00:00:46.750 --> 00:00:46.820]  _
[00:00:46.820 --> 00:00:47.090]   this
[00:00:47.090 --> 00:00:47.600]   morning
[00:00:47.600 --> 00:00:47.810]  .
[00:00:47.810 --> 00:00:48.090]   Yeah
[00:00:48.090 --> 00:00:49.040]  . [SPEAKER_TURN]
[00:00:49.040 --> 00:00:49.190]   So
[00:00:49.190 --> 00:00:49.370]   you
[00:00:49.370 --> 00:00:49.720]  've
[00:00:49.720 --> 00:00:49.890]   been
[00:00:49.890 --> 00:00:50.320]   working
[00:00:50.320 --> 00:00:50.480]   on
[00:00:50.480 --> 00:00:50.580]   it
[00:00:50.580 --> 00:00:50.780]   for
[00:00:50.780 --> 00:00:51.050]   like
[00:00:51.050 --> 00:00:51.530]   five
[00:00:51.530 --> 00:00:51.660]   hours
[00:00:51.660 --> 00:00:52.480]  ? [SPEAKER_TURN]
[00:00:53.360 --> 00:00:53.360]  
[00:00:53.360 --> 00:00:53.620]   four
[00:00:53.620 --> 00:00:53.940]   hours
[00:00:53.940 --> 00:00:54.240]   four
[00:00:54.240 --> 00:00:54.340]  ,
[00:00:54.340 --> 00:00:54.600]   four
[00:00:54.600 --> 00:00:54.930]   hours
[00:00:54.930 --> 00:00:55.390]   already
[00:00:55.390 --> 00:00:55.580]  .
[00:00:55.580 --> 00:00:55.750]   Well
[00:00:55.750 --> 00:00:56.160]   '
[00:00:56.160 --> 00:00:56.230]  cause
[00:00:56.230 --> 00:00:56.430]   you
[00:00:56.430 --> 00:00:56.690]   know
[00:00:56.690 --> 00:00:56.760]   I
[00:00:56.760 --> 00:00:56.950]   was
[00:00:56.950 --> 00:00:57.010]   I
[00:00:57.010 --> 00:00:57.210]   was
[00:00:57.210 --> 00:00:57.380]   up
[00:00:57.380 --> 00:00:57.470]   in
[00:00:57.470 --> 00:00:57.670]   San
[00:00:57.670 --> 00:00:58.270]   Francisco
[00:00:58.270 --> 00:00:58.730]   working
[00:00:58.730 --> 00:00:58.990]   with
[00:00:58.990 --> 00:00:59.120]   uh
[00:00:59.120 --> 00:00:59.380]   Uber
[00:00:59.380 --> 00:00:59.510]   So
[00:00:59.510 --> 00:00:59.760]  .
[00:00:59.760 --> 00:00:59.810]   I
[00:00:59.810 --> 00:00:59.820]   c
[00:00:59.820 --> 00:01:00.220]   really
[00:01:00.220 --> 00:01:00.480]   wasn
[00:01:00.480 --> 00:01:00.610]  't
[00:01:00.610 --> 00:01:00.870]   able
[00:01:00.870 --> 00:01:01.000]   to
[00:01:01.000 --> 00:01:01.260]   read
[00:01:01.260 --> 00:01:02.090]   anything
[00:01:02.090 --> 00:01:02.120]   while
[00:01:02.120 --> 00:01:02.180]   I
[00:01:02.180 --> 00:01:02.380]   was
[00:01:02.380 --> 00:01:02.710]   there
[00:01:02.710 --> 00:01:02.900]  .
[00:01:02.900 --> 00:01:02.900]   Um
[00:01:02.900 --> 00:01:03.420]   and
[00:01:03.420 --> 00:01:03.430]   and
[00:01:03.430 --> 00:01:03.560]   so
[00:01:03.560 --> 00:01:03.620]   I
[00:01:03.620 --> 00:01:03.680]   n
[00:01:03.680 --> 00:01:03.740]   I
[00:01:03.740 --> 00:01:03.870]   ha
[00:01:03.870 --> 00:01:04.000]   uh
[00:01:04.000 --> 00:01:04.200]   you
[00:01:04.200 --> 00:01:04.460]   know
[00:01:04.460 --> 00:01:04.520]   I
[00:01:04.520 --> 00:01:04.720]   had
[00:01:04.720 --> 00:01:04.850]   no
[00:01:04.850 --> 00:01:04.910]   I
[00:01:04.910 --> 00:01:05.110]   had
[00:01:05.110 --> 00:01:05.240]   no
[00:01:05.240 --> 00:01:05.770]   material
[00:01:05.770 --> 00:01:05.970]   and
[00:01:05.970 --> 00:01:06.030]   a
[00:01:06.030 --> 00:01:06.230]   few
[00:01:06.230 --> 00:01:06.630]   things
[00:01:06.630 --> 00:01:06.690]   I
[00:01:06.690 --> 00:01:06.890]   had
[00:01:06.890 --> 00:01:07.220]   kinda
[00:01:07.220 --> 00:01:07.540]   book
[00:01:07.540 --> 00:01:07.910]  marked
[00:01:07.910 --> 00:01:08.370]   earlier
[00:01:08.370 --> 00:01:08.460]   in
[00:01:08.460 --> 00:01:08.660]   the
[00:01:08.660 --> 00:01:08.920]   week
[00:01:08.920 --> 00:01:09.120]   and
[00:01:09.120 --> 00:01:09.250]   uh
[00:01:09.250 --> 00:01:09.500]   yeah
[00:01:09.500 --> 00:01:09.570]   I
[00:01:09.570 --> 00:01:09.880]   took
[00:01:09.880 --> 00:01:09.890]   a
[00:01:09.890 --> 00:01:10.220]   break
[00:01:10.220 --> 00:01:10.480]   this
[00:01:10.480 --> 00:01:10.540]   m
[00:01:10.540 --> 00:01:10.740]   you
[00:01:10.740 --> 00:01:11.000]   know
[00:01:11.000 --> 00:01:11.070]   I
[00:01:11.070 --> 00:01:11.320]   said
[00:01:11.320 --> 00:01:11.450]   so
[00:01:11.450 --> 00:01:11.710]   this
[00:01:11.710 --> 00:01:12.160]   morning
[00:01:12.160 --> 00:01:12.430]   when
[00:01:12.430 --> 00:01:12.490]   I
[00:01:12.490 --> 00:01:12.750]   woke
[00:01:12.750 --> 00:01:12.880]   up
[00:01:12.880 --> 00:01:12.940]   I
[00:01:12.940 --> 00:01:13.100]  'm
[00:01:13.100 --> 00:01:13.330]   like
[00:01:13.330 --> 00:01:13.600]   okay
[00:01:13.600 --> 00:01:13.720]   we
[00:01:13.720 --> 00:01:14.050]   gotta
[00:01:14.050 --> 00:01:14.180]   do
[00:01:14.180 --> 00:01:14.240]   a
[00:01:14.240 --> 00:01:14.500]   show
[00:01:14.500 --> 00:01:14.960]   today
[00:01:14.960 --> 00:01:14.960]  ,
[00:01:14.960 --> 00:01:15.020]   I
[00:01:15.020 --> 00:01:15.220]   got
[00:01:15.220 --> 00:01:15.680]   nothing
[00:01:15.680 --> 00:01:16.000]   to
[00:01:16.000 --> 00:01:16.070]   talk
[00:01:16.070 --> 00:01:16.420]   about
[00:01:16.420 --> 00:01:16.600]  .
[00:01:16.600 --> 00:01:16.850]   Well
[00:01:16.850 --> 00:01:16.980]  ,
[00:01:16.980 --> 00:01:17.110]   so
[00:01:17.110 --> 00:01:17.170]   I
[00:01:17.170 --> 00:01:17.230]   I
[00:01:17.230 --> 00:01:17.560]   yeah
[00:01:17.560 --> 00:01:17.620]   so
[00:01:17.620 --> 00:01:17.680]   I
[00:01:17.680 --> 00:01:17.870]  've
[00:01:17.870 --> 00:01:18.130]   been
[00:01:18.130 --> 00:01:18.390]   just
[00:01:18.390 --> 00:01:18.850]   reading
[00:01:18.850 --> 00:01:19.310]   through
[00:01:19.310 --> 00:01:19.650]   stuff
[00:01:19.650 --> 00:01:20.040]   taking
[00:01:20.040 --> 00:01:20.370]   notes
[00:01:20.370 --> 00:01:20.570]   and
[00:01:20.570 --> 00:01:20.700]   uh
[00:01:20.700 --> 00:01:20.900]   you
[00:01:20.900 --> 00:01:21.160]   know
[00:01:21.160 --> 00:01:21.290]  ,
[00:01:21.290 --> 00:01:21.350]   I
[00:01:21.350 --> 00:01:21.550]   was
[00:01:21.550 --> 00:01:21.810]   just
[00:01:21.810 --> 00:01:22.340]   thinking
[00:01:22.340 --> 00:01:23.360]   about
[00:01:23.360 --> 00:01:23.360]  
[00:01:23.360 --> 00:01:23.860]   How
[00:01:23.860 --> 00:01:24.060]   much
[00:01:24.060 --> 00:01:24.460]   time
[00:01:24.460 --> 00:01:24.660]   do
[00:01:24.660 --> 00:01:25.010]   you
[00:01:25.010 --> 00:01:25.260]   put
[00:01:25.260 --> 00:01:25.660]   into
[00:01:25.660 --> 00:01:25.960]   the
[00:01:25.960 --> 00:01:27.220]   show
[00:01:27.220 --> 00:01:27.410]   yourself
[00:01:27.410 --> 00:01:27.810]  ?
[00:01:27.810 --> 00:01:27.850]   I
[00:01:27.850 --> 00:01:28.070]   mean
[00:01:28.070 --> 00:01:28.290]   most
[00:01:28.290 --> 00:01:28.410]   of
[00:01:28.410 --> 00:01:28.620]   your
[00:01:28.620 --> 00:01:28.840]   show
[00:01:28.840 --> 00:01:29.060]   most
[00:01:29.060 --> 00:01:29.170]   of
[00:01:29.170 --> 00:01:29.390]   your
[00:01:29.390 --> 00:01:29.720]   effort
[00:01:29.720 --> 00:01:29.870]   is
[00:01:29.870 --> 00:01:30.050]   post
[00:01:30.050 --> 00:01:30.320]   right
[00:01:30.320 --> 00:01:30.430]  ,
[00:01:30.430 --> 00:01:30.650]   so
[00:01:30.650 --> 00:01:30.740]   it
[00:01:30.740 --> 00:01:30.760]  's
[00:01:30.760 --> 00:01:31.230]   like
[00:01:31.230 --> 00:01:31.310]   eighty
[00:01:31.310 --> 00:01:31.690]   percent
[00:01:31.690 --> 00:01:31.910]   post
[00:01:31.910 --> 00:01:32.230]   twenty
[00:01:32.230 --> 00:01:32.620]   percent
[00:01:32.620 --> 00:01:32.810]   pre
[00:01:32.810 --> 00:01:32.890]   or
[00:01:32.890 --> 00:01:33.160]   maybe
[00:01:33.160 --> 00:01:33.490]   ninety
[00:01:33.490 --> 00:01:33.870]   percent
[00:01:33.870 --> 00:01:34.090]   post
[00:01:34.090 --> 00:01:34.250]   ten
[00:01:34.250 --> 00:01:34.630]   percent
[00:01:34.630 --> 00:01:34.790]   pre
[00:01:34.790 --> 00:01:35.500]  . [SPEAKER_TURN]
[00:01:35.500 --> 00:01:36.220]   Yeah
[00:01:36.220 --> 00:01:38.220]  . [SPEAKER_TURN]
[00:01:38.220 --> 00:01:38.380]   Um
[00:01:38.380 --> 00:01:38.450]   a
[00:01:38.450 --> 00:01:38.850]   donation
[00:01:38.850 --> 00:01:39.140]   comes
[00:01:39.140 --> 00:01:39.300]   in
[00:01:39.300 --> 00:01:39.300]   I
[00:01:39.300 --> 00:01:39.490]  'll
[00:01:39.490 --> 00:01:39.630]  ,
[00:01:39.630 --> 00:01:39.800]   I
[00:01:39.800 --> 00:01:39.810]  'll
[00:01:39.810 --> 00:01:40.210]   capture
[00:01:40.210 --> 00:01:40.440]   that
[00:01:40.440 --> 00:01:40.610]   and
[00:01:40.610 --> 00:01:40.780]   put
[00:01:40.780 --> 00:01:40.890]   it
[00:01:40.890 --> 00:01:41.000]   in
[00:01:41.000 --> 00:01:41.480]   my
[00:01:41.480 --> 00:01:41.520]   podcast
[00:01:41.520 --> 00:01:41.750]   text
[00:01:41.750 --> 00:01:41.980]   file
[00:01:41.980 --> 00:01:42.090]   so
[00:01:42.090 --> 00:01:42.140]   I
[00:01:42.140 --> 00:01:42.310]  'll
[00:01:42.310 --> 00:01:42.540]   know
[00:01:42.540 --> 00:01:42.680]   to
[00:01:42.680 --> 00:01:42.870]   read
[00:01:42.870 --> 00:01:43.290]   through
[00:01:43.290 --> 00:01:43.460]   the
[00:01:43.460 --> 00:01:44.010]   donations
[00:01:44.010 --> 00:01:44.230]   and
[00:01:44.230 --> 00:01:44.630]   whenever
[00:01:44.630 --> 00:01:44.680]   I
[00:01:44.680 --> 00:01:44.790]  'm
[00:01:44.790 --> 00:01:45.430]   thinking
[00:01:45.430 --> 00:01:45.550]   about
[00:01:45.550 --> 00:01:45.660]   it
[00:01:45.660 --> 00:01:45.830]   and
[00:01:45.830 --> 00:01:45.880]   I
[00:01:45.880 --> 00:01:46.050]   see
[00:01:46.050 --> 00:01:46.160]   an
[00:01:46.160 --> 00:01:46.800]   interesting
[00:01:46.800 --> 00:01:47.090]   story
[00:01:47.090 --> 00:01:47.140]   I
[00:01:47.140 --> 00:01:47.310]   put
[00:01:47.310 --> 00:01:47.540]   that
[00:01:47.540 --> 00:01:47.890]   there
[00:01:47.890 --> 00:01:47.940]   as
[00:01:47.940 --> 00:01:48.170]   well
[00:01:48.170 --> 00:01:48.910]  .
[00:01:48.910 --> 00:01:49.260]   So
[00:01:49.260 --> 00:01:49.300]   not
[00:01:49.300 --> 00:01:49.610]   too
[00:01:49.610 --> 00:01:50.080]   much
[00:01:50.080 --> 00:01:50.310]   on
[00:01:50.310 --> 00:01:50.660]   the
[00:01:50.660 --> 00:01:50.890]   on
[00:01:50.890 --> 00:01:51.240]   the
[00:01:51.240 --> 00:01:51.590]   pre
[00:01:51.590 --> 00:01:52.920]  . [SPEAKER_TURN]
[00:01:53.120 --> 00:01:53.170]  
[00:01:53.170 --> 00:01:53.250]   Yeah
[00:01:53.250 --> 00:01:53.410]   maybe
[00:01:53.410 --> 00:01:53.540]   half
[00:01:53.540 --> 00:01:53.670]   hour
[00:01:53.670 --> 00:01:53.800]   yeah
[00:01:53.800 --> 00:01:53.860]  ,
[00:01:53.860 --> 00:01:53.990]   that
[00:01:53.990 --> 00:01:54.050]  's
[00:01:54.050 --> 00:01:54.080]   a
[00:01:54.080 --> 00:01:54.210]   good
[00:01:54.210 --> 00:01:54.370]   point
[00:01:54.370 --> 00:01:54.780]  . [SPEAKER_TURN]
[00:01:54.780 --> 00:01:54.930]   But
[00:01:54.930 --> 00:01:55.010]   your
[00:01:55.010 --> 00:01:55.150]   post
[00:01:55.150 --> 00:01:55.270]   time
[00:01:55.270 --> 00:01:55.330]   is
[00:01:55.330 --> 00:01:55.460]   what
[00:01:55.460 --> 00:01:55.880]  ? [SPEAKER_TURN]
[00:01:55.880 --> 00:01:56.180]   Yeah
[00:01:56.180 --> 00:01:56.200]   that
[00:01:56.200 --> 00:01:56.250]  's
[00:01:56.250 --> 00:01:56.280]   a
[00:01:56.280 --> 00:01:56.390]   bit
[00:01:56.390 --> 00:01:56.630]   longer
[00:01:56.630 --> 00:01:56.770]   that
[00:01:56.770 --> 00:01:56.840]  's
[00:01:56.840 --> 00:01:57.110]   usually
[00:01:57.110 --> 00:01:57.380]   between
[00:01:57.380 --> 00:01:57.490]   two
[00:01:57.490 --> 00:01:57.670]   three
[00:01:57.670 --> 00:01:57.930]   hours
[00:01:57.930 --> 00:01:58.020]   yeah
[00:01:58.020 --> 00:01:58.520]  , [SPEAKER_TURN]
[00:01:58.520 --> 00:01:58.680]   So
[00:01:58.680 --> 00:01:58.910]   two
[00:01:58.910 --> 00:01:59.070]   to
[00:01:59.070 --> 00:01:59.460]   three
[00:01:59.460 --> 00:01:59.850]   hours
[00:01:59.850 --> 00:02:00.010]   so
[00:02:00.010 --> 00:02:00.240]   let
[00:02:00.240 --> 00:02:00.390]  's
[00:02:00.390 --> 00:02:00.620]   say
[00:02:00.620 --> 00:02:00.780]   we
[00:02:00.780 --> 00:02:01.180]   round
[00:02:01.180 --> 00:02:01.330]   it
[00:02:01.330 --> 00:02:01.490]   up
[00:02:01.490 --> 00:02:01.650]   to
[00:02:01.650 --> 00:02:02.040]   three
[00:02:02.040 --> 00:02:02.660]   hours
[00:02:02.660 --> 00:02:02.690]   and
[00:02:02.690 --> 00:02:02.970]   then
[00:02:02.970 --> 00:02:03.200]   the
[00:02:03.200 --> 00:02:03.550]   show
[00:02:03.550 --> 00:02:03.670]   it
[00:02:03.670 --> 00:02:03.820]  's
[00:02:03.820 --> 00:02:03.910]   f
[00:02:03.910 --> 00:02:04.440]   roughly
[00:02:04.440 --> 00:02:04.760]   two
[00:02:04.760 --> 00:02:05.190]   hours
[00:02:05.190 --> 00:02:05.300]  .
[00:02:05.300 --> 00:02:05.460]   It
[00:02:05.460 --> 00:02:05.610]  's
[00:02:05.610 --> 00:02:06.050]   about
[00:02:06.050 --> 00:02:06.310]   five
[00:02:06.310 --> 00:02:06.820]   hours
[00:02:06.820 --> 00:02:06.930]  .
[00:02:06.930 --> 00:02:07.090]   So
[00:02:07.090 --> 00:02:07.320]   for
[00:02:07.320 --> 00:02:07.560]   me
[00:02:07.560 --> 00:02:07.580]   I
[00:02:07.580 --> 00:02:07.720]   th
[00:02:07.720 --> 00:02:07.800]   I
[00:02:07.800 --> 00:02:07.950]  'd
[00:02:07.950 --> 00:02:08.180]   say
[00:02:08.180 --> 00:02:08.340]   on
[00:02:08.340 --> 00:02:08.900]   average
[00:02:08.900 --> 00:02:08.970]   I
[00:02:08.970 --> 00:02:09.090]   would
[00:02:09.090 --> 00:02:09.800]   say
[00:02:09.800 --> 00:02:09.900]   that
[00:02:09.900 --> 00:02:10.060]  's
[00:02:10.060 --> 00:02:10.440]   about
[00:02:10.440 --> 00:02:10.840]   right
[00:02:10.840 --> 00:02:10.910]   I
[00:02:10.910 --> 00:02:11.060]  'd
[00:02:11.060 --> 00:02:11.690]   probably
[00:02:11.690 --> 00:02:12.080]   about
[00:02:12.080 --> 00:02:12.490]   three
[00:02:12.490 --> 00:02:12.920]   hours
[00:02:12.920 --> 00:02:13.020]   of
[00:02:13.020 --> 00:02:13.750]   prep
[00:02:13.750 --> 00:02:13.850]   before
[00:02:13.850 --> 00:02:14.430]   Actually
[00:02:14.430 --> 00:02:14.660]  .
[00:02:14.660 --> 00:02:14.820]   it
[00:02:14.820 --> 00:02:14.970]  's
[00:02:14.970 --> 00:02:15.590]   probably
[00:02:15.590 --> 00:02:15.910]   more
[00:02:15.910 --> 00:02:15.990]   '
[00:02:15.990 --> 00:02:16.370]  cause
[00:02:16.370 --> 00:02:16.460]   I
[00:02:16.460 --> 00:02:16.770]   have
[00:02:16.770 --> 00:02:16.930]   to
[00:02:16.930 --> 00:02:17.010]   t
[00:02:17.010 --> 00:02:17.270]   you
[00:02:17.270 --> 00:02:17.550]   know
[00:02:17.550 --> 00:02:17.630]   f
[00:02:17.630 --> 00:02:17.790]   uh
[00:02:17.790 --> 00:02:18.020]   you
[00:02:18.020 --> 00:02:18.330]   know
[00:02:18.330 --> 00:02:18.690]   prob
[00:02:18.690 --> 00:02:18.790]  ab
[00:02:18.790 --> 00:02:19.020]   but
[00:02:19.020 --> 00:02:19.330]   yeah
[00:02:19.330 --> 00:02:19.490]   so
[00:02:19.490 --> 00:02:19.650]   so
[00:02:19.650 --> 00:02:19.810]   so
[00:02:19.810 --> 00:02:20.120]   give
[00:02:20.120 --> 00:02:20.540]   that
[00:02:20.540 --> 00:02:20.740]   cool
[00:02:20.740 --> 00:02:21.050]   chop
[00:02:21.050 --> 00:02:21.310]   off
[00:02:21.310 --> 00:02:21.480]   an
[00:02:21.480 --> 00:02:21.750]   hour
[00:02:21.750 --> 00:02:21.980]   you
[00:02:21.980 --> 00:02:22.890]   know
[00:02:22.890 --> 00:02:22.920]  . [SPEAKER_TURN]
[00:02:22.920 --> 00:02:22.920]  
[00:02:22.920 --> 00:02:23.100]   Kind
[00:02:23.100 --> 00:02:23.150]  a
[00:02:23.150 --> 00:02:23.320]   like
[00:02:23.320 --> 00:02:23.470]   you
[00:02:23.470 --> 00:02:23.630]   know
[00:02:23.630 --> 00:02:23.880]   when
[00:02:23.880 --> 00:02:24.040]   they
[00:02:24.040 --> 00:02:24.120]   you
[00:02:24.120 --> 00:02:24.300]   know
[00:02:24.300 --> 00:02:24.480]   when
[00:02:24.480 --> 00:02:24.610]   you
[00:02:24.610 --> 00:02:24.800]   have
[00:02:24.800 --> 00:02:25.020]   like
[00:02:25.020 --> 00:02:25.100]   you
[00:02:25.100 --> 00:02:25.280]   have
[00:02:25.280 --> 00:02:25.370]   to
[00:02:25.370 --> 00:02:25.590]   write
[00:02:25.590 --> 00:02:25.720]   off
[00:02:25.720 --> 00:02:25.810]   uh
[00:02:25.810 --> 00:02:26.040]   like
[00:02:26.040 --> 00:02:26.170]   work
[00:02:26.170 --> 00:02:26.400]   you
[00:02:26.400 --> 00:02:26.480]   know
[00:02:26.480 --> 00:02:26.610]   you
[00:02:26.610 --> 00:02:26.740]   you
[00:02:26.740 --> 00:02:26.870]   you
[00:02:26.870 --> 00:02:27.000]   try
[00:02:27.000 --> 00:02:27.090]   to
[00:02:27.090 --> 00:02:27.270]   take
[00:02:27.270 --> 00:02:27.310]   a
[00:02:27.310 --> 00:02:27.530]   write
[00:02:27.530 --> 00:02:27.720]   off
[00:02:27.720 --> 00:02:27.790]   for
[00:02:27.790 --> 00:02:28.040]   like
[00:02:28.040 --> 00:02:28.150]   your
[00:02:28.150 --> 00:02:28.420]   office
[00:02:28.420 --> 00:02:28.600]   your
[00:02:28.600 --> 00:02:28.690]  ,
[00:02:28.690 --> 00:02:28.870]   home
[00:02:28.870 --> 00:02:29.140]   office
[00:02:29.140 --> 00:02:29.270]  .
[00:02:29.270 --> 00:02:29.480]   Like
[00:02:29.480 --> 00:02:29.680]   you
[00:02:29.680 --> 00:02:29.710]   can
[00:02:29.710 --> 00:02:29.800]  't
[00:02:29.800 --> 00:02:30.020]   write
[00:02:30.020 --> 00:02:30.150]   off
[00:02:30.150 --> 00:02:30.280]   the
[00:02:30.280 --> 00:02:30.560]   whole
[00:02:30.560 --> 00:02:30.740]   thing
[00:02:30.740 --> 00:02:30.760]   '
[00:02:30.760 --> 00:02:30.980]  cause
[00:02:30.980 --> 00:02:31.110]   you
[00:02:31.110 --> 00:02:31.260]   do
[00:02:31.260 --> 00:02:31.330]   use
[00:02:31.330 --> 00:02:31.420]   it
[00:02:31.420 --> 00:02:31.550]   for
[00:02:31.550 --> 00:02:31.890]   other
[00:02:31.890 --> 00:02:31.990]   stuff
[00:02:31.990 --> 00:02:32.120]  .
[00:02:32.120 --> 00:02:32.290]   So
[00:02:32.290 --> 00:02:32.340]   two
[00:02:32.340 --> 00:02:33.320]   hours [SPEAKER_TURN]
[00:02:33.320 --> 00:02:33.580]   Twenty
