
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:02.290]   Welcome
[00:00:44.540 --> 00:00:44.720]   came
[00:00:44.720 --> 00:00:45.130]   across
[00:00:45.130 --> 00:00:45.330]   you
[00:00:45.330 --> 00:00:46.050]   initially
[00:00:46.050 --> 00:00:46.180]   by
[00:00:46.180 --> 00:00:46.210]  ,
[00:00:46.210 --> 00:00:46.320]   I
[00:00:46.320 --> 00:00:46.610]   think
[00:00:46.610 --> 00:00:46.740]  ,
[00:00:46.740 --> 00:00:47.220]   viewing
[00:00:47.220 --> 00:00:47.560]   some
[00:00:47.560 --> 00:00:47.620]   of
[00:00:47.620 --> 00:00:47.890]   your
[00:00:47.890 --> 00:00:48.220]   posts
[00:00:48.220 --> 00:00:48.480]   on
[00:00:48.480 --> 00:00:48.770]   Hacker
[00:00:48.770 --> 00:00:49.040]   News
[00:00:49.040 --> 00:00:49.230]  ,
[00:00:49.230 --> 00:00:49.540]   which
[00:00:49.540 --> 00:00:49.850]   seems
[00:00:49.850 --> 00:00:50.120]   like
[00:00:50.120 --> 00:00:50.410]   they
[00:00:50.410 --> 00:00:50.660]   they
[00:00:50.660 --> 00:00:50.860]   pop
[00:00:50.860 --> 00:00:51.060]   off
[00:00:51.060 --> 00:00:51.400]   about
[00:00:51.400 --> 00:00:51.720]   once
[00:00:51.720 --> 00:00:52.010]   every
[00:00:52.010 --> 00:00:52.280]   week
[00:00:52.280 --> 00:00:52.410]   or
[00:00:52.410 --> 00:00:52.610]   two
[00:00:52.610 --> 00:00:52.810]   and
[00:00:52.810 --> 00:00:52.940]   uh
[00:00:52.940 --> 00:00:53.140]   you
[00:00:53.140 --> 00:00:53.340]  've
[00:00:53.340 --> 00:00:53.820]   talked
[00:00:53.820 --> 00:00:54.090]   about
[00:00:54.090 --> 00:00:54.190]   a
[00:00:54.190 --> 00:00:54.360]   lot
[00:00:54.360 --> 00:00:54.480]   of
[00:00:54.480 --> 00:00:55.230]   interesting
[00:00:55.230 --> 00:00:55.650]   things
[00:00:55.650 --> 00:00:55.780]   in
[00:00:55.780 --> 00:00:56.130]   terms
[00:00:56.130 --> 00:00:56.250]   of
[00:00:56.250 --> 00:00:56.460]   how
[00:00:56.460 --> 00:00:56.880]   you
[00:00:56.880 --> 00:00:56.990]   built
[00:00:56.990 --> 00:00:57.050]   a
[00:00:57.050 --> 00:00:57.390]   Smart
[00:00:57.390 --> 00:00:57.660]  Bear
[00:00:57.660 --> 00:00:57.800]   uh
[00:00:57.800 --> 00:00:57.990]   our
[00:00:57.990 --> 00:00:58.330]   Smart
[00:00:58.330 --> 00:00:58.600]  Bear
[00:00:58.600 --> 00:00:59.220]   software
[00:00:59.220 --> 00:00:59.350]   and
[00:00:59.350 --> 00:00:59.550]   how
[00:00:59.550 --> 00:00:59.750]   you
[00:00:59.750 --> 00:01:00.020]   took
[00:01:00.020 --> 00:01:00.150]   it
[00:01:00.150 --> 00:01:00.470]   from
[00:01:00.470 --> 00:01:00.760]   being
[00:01:00.760 --> 00:01:00.820]   a
[00:01:00.820 --> 00:01:00.880]   a
[00:01:00.880 --> 00:01:01.150]   like
[00:01:01.150 --> 00:01:01.210]   a
[00:01:01.210 --> 00:01:01.410]   one
[00:01:01.410 --> 00:01:01.610]   man
[00:01:01.610 --> 00:01:02.180]   startup
[00:01:02.180 --> 00:01:02.560]   without
[00:01:02.560 --> 00:01:02.950]   any
[00:01:02.950 --> 00:01:03.040]   debt
[00:01:03.040 --> 00:01:03.240]   and
[00:01:03.240 --> 00:01:03.370]   no
[00:01:03.370 --> 00:01:03.430]   V
[00:01:03.430 --> 00:01:03.490]  _
[00:01:03.490 --> 00:01:03.550]  C
[00:01:03.550 --> 00:01:03.610]  _
[00:01:03.610 --> 00:01:03.740]   to
[00:01:03.740 --> 00:01:04.080]   being
[00:01:04.080 --> 00:01:04.140]   a
[00:01:04.140 --> 00:01:04.410]   very
[00:01:04.410 --> 00:01:05.100]   profitable
[00:01:05.100 --> 00:01:05.500]   multi
[00:01:05.500 --> 00:01:05.510]  -
[00:01:05.510 --> 00:01:05.980]  million
[00:01:05.980 --> 00:01:06.040]  -
[00:01:06.040 --> 00:01:06.450]  dollar
[00:01:06.450 --> 00:01:06.940]   company
[00:01:06.940 --> 00:01:07.130]   and
[00:01:07.130 --> 00:01:07.260]  ,
[00:01:07.260 --> 00:01:07.530]   you
[00:01:07.530 --> 00:01:07.870]   talked
[00:01:07.870 --> 00:01:08.210]   about
[00:01:08.210 --> 00:01:08.660]   you
[00:01:08.660 --> 00:01:08.860]   talked
[00:01:08.860 --> 00:01:09.160]   about
[00:01:09.160 --> 00:01:09.220]   a
[00:01:09.220 --> 00:01:09.420]   lot
[00:01:09.420 --> 00:01:09.550]   of
[00:01:09.550 --> 00:01:10.310]   interesting
[00:01:10.310 --> 00:01:10.720]   things
[00:01:10.720 --> 00:01:10.850]   in
[00:01:10.850 --> 00:01:11.060]   the
[00:01:11.060 --> 00:01:11.390]   whole
[00:01:11.390 --> 00:01:11.590]   web
[00:01:11.590 --> 00:01:11.720]   st
[00:01:11.720 --> 00:01:11.780]   s
[00:01:11.780 --> 00:01:13.200]   startup
[00:01:13.200 --> 00:01:13.270]  
[00:01:13.270 --> 00:01:13.480]   space
[00:01:13.480 --> 00:01:13.590]   or
[00:01:13.590 --> 00:01:13.810]   even
[00:01:13.810 --> 00:01:13.920]   or
[00:01:13.920 --> 00:01:14.140]   just
[00:01:14.140 --> 00:01:14.580]   software
[00:01:14.580 --> 00:01:14.980]   startup
[00:01:14.980 --> 00:01:15.260]   space
[00:01:15.260 --> 00:01:15.480]  .
[00:01:15.480 --> 00:01:15.590]   So
[00:01:15.590 --> 00:01:15.700]   um
[00:01:15.700 --> 00:01:15.750]   I
[00:01:15.750 --> 00:01:15.800]   I
[00:01:15.800 --> 00:01:16.200]   just
[00:01:16.200 --> 00:01:16.230]   and
[00:01:16.230 --> 00:01:16.250]   I
[00:01:16.250 --> 00:01:16.420]   are
[00:01:16.420 --> 00:01:16.650]   just
[00:01:16.650 --> 00:01:16.890]   very
[00:01:16.890 --> 00:01:17.460]   interested
[00:01:17.460 --> 00:01:17.600]   in
[00:01:17.600 --> 00:01:17.920]   asking
[00:01:17.920 --> 00:01:18.090]   you
[00:01:18.090 --> 00:01:18.130]   a
[00:01:18.130 --> 00:01:18.310]   lot
[00:01:18.310 --> 00:01:18.610]   about
[00:01:18.610 --> 00:01:18.780]   you
[00:01:18.780 --> 00:01:19.000]   know
[00:01:19.000 --> 00:01:19.230]   your
[00:01:19.230 --> 00:01:19.640]   success
[00:01:19.640 --> 00:01:19.860]   and
[00:01:19.860 --> 00:01:20.150]   things
[00:01:20.150 --> 00:01:20.430]   that
[00:01:20.430 --> 00:01:20.550]   you
[00:01:20.550 --> 00:01:20.750]  've
[00:01:20.750 --> 00:01:21.120]   learned
[00:01:21.120 --> 00:01:21.340]   and
[00:01:21.340 --> 00:01:21.640]   things
[00:01:21.640 --> 00:01:21.870]   that
[00:01:21.870 --> 00:01:22.040]   you
[00:01:22.040 --> 00:01:22.210]   are
[00:01:22.210 --> 00:01:22.660]   learning
[00:01:22.660 --> 00:01:23.110]  .
[00:01:23.110 --> 00:01:23.180]   So
[00:01:23.180 --> 00:01:23.320]   um
[00:01:23.320 --> 00:01:23.390]   I
[00:01:23.390 --> 00:01:23.460]   g
[00:01:23.460 --> 00:01:23.530]   I
[00:01:23.530 --> 00:01:24.100]   guess
[00:01:24.100 --> 00:01:24.120]   the
[00:01:24.120 --> 00:01:24.460]   first
[00:01:24.460 --> 00:01:24.620]   thing
[00:01:24.620 --> 00:01:25.030]   I
[00:01:25.030 --> 00:01:25.090]  'd
[00:01:25.090 --> 00:01:25.460]   like
[00:01:25.460 --> 00:01:25.480]   to
[00:01:25.480 --> 00:01:25.700]   ask
[00:01:25.700 --> 00:01:25.810]   is
[00:01:25.810 --> 00:01:25.990]   if
[00:01:25.990 --> 00:01:26.160]   you
[00:01:26.160 --> 00:01:26.520]   could
[00:01:26.520 --> 00:01:26.810]   just
[00:01:26.810 --> 00:01:27.100]   give
[00:01:27.100 --> 00:01:27.240]   us
[00:01:27.240 --> 00:01:27.310]   a
[00:01:27.310 --> 00:01:27.800]   little
[00:01:27.800 --> 00:01:28.480]   background
[00:01:28.480 --> 00:01:28.600]   on
[00:01:28.600 --> 00:01:29.180]   yourself
[00:01:29.180 --> 00:01:29.390]   and
[00:01:29.390 --> 00:01:29.530]   uh
[00:01:29.530 --> 00:01:29.830]   how
[00:01:29.830 --> 00:01:29.950]   you
[00:01:29.950 --> 00:01:30.160]   got
[00:01:30.160 --> 00:01:30.660]   started
[00:01:30.660 --> 00:01:31.060]  . [SPEAKER_TURN]
[00:01:31.780 --> 00:01:31.840]  
[00:01:31.840 --> 00:01:32.030]   sure
[00:01:32.030 --> 00:01:32.280]   well
[00:01:32.280 --> 00:01:32.470]  ,
[00:01:32.470 --> 00:01:32.500]   uh
[00:01:32.500 --> 00:01:32.590]   I
[00:01:32.590 --> 00:01:32.700]  'm
[00:01:32.700 --> 00:01:33.090]   a
[00:01:33.090 --> 00:01:33.140]   start
[00:01:33.140 --> 00:01:33.160]  -
[00:01:33.160 --> 00:01:33.270]  up
[00:01:33.270 --> 00:01:33.590]   kinda
[00:01:33.590 --> 00:01:33.780]   guy
[00:01:33.780 --> 00:01:34.140]   Smart
[00:01:34.140 --> 00:01:34.290]  .
[00:01:34.290 --> 00:01:34.540]   Bear
[00:01:34.540 --> 00:01:34.670]   is
[00:01:34.670 --> 00:01:35.180]   actually
[00:01:35.180 --> 00:01:35.310]   in
[00:01:35.310 --> 00:01:35.440]   my
[00:01:35.440 --> 00:01:35.760]   third
[00:01:35.760 --> 00:01:36.110]   start
[00:01:36.110 --> 00:01:36.140]  -
[00:01:36.140 --> 00:01:36.260]  up
[00:01:36.260 --> 00:01:36.730]  .
[00:01:36.730 --> 00:01:36.820]   One
[00:01:36.820 --> 00:01:37.090]   was
[00:01:37.090 --> 00:01:37.500]   funded
[00:01:37.500 --> 00:01:37.810]   with
[00:01:37.810 --> 00:01:37.880]   V
[00:01:37.880 --> 00:01:37.950]  _
[00:01:37.950 --> 00:01:38.020]  C
[00:01:38.020 --> 00:01:38.090]  _
[00:01:38.090 --> 00:01:38.480]   money
[00:01:38.480 --> 00:01:38.710]   and
[00:01:38.710 --> 00:01:38.860]   uh
[00:01:38.860 --> 00:01:39.270]   Smart
[00:01:39.270 --> 00:01:39.720]   Bear
[00:01:39.720 --> 00:01:39.790]   and
[00:01:39.790 --> 00:01:40.020]   the
[00:01:40.020 --> 00:01:40.250]   one
[00:01:40.250 --> 00:01:40.320]   I
[00:01:40.320 --> 00:01:40.550]   did
[00:01:40.550 --> 00:01:41.010]   before
[00:01:41.010 --> 00:01:41.160]   at
[00:01:41.160 --> 00:01:41.260]   I
[00:01:41.260 --> 00:01:41.300]  _
[00:01:41.300 --> 00:01:41.370]  T
[00:01:41.370 --> 00:01:41.430]  _
[00:01:41.430 --> 00:01:41.830]   Watch
[00:01:41.830 --> 00:01:42.130]   Dogs
[00:01:42.130 --> 00:01:42.360]   was
[00:01:42.360 --> 00:01:42.850]   not
[00:01:42.850 --> 00:01:43.060]   funded
[00:01:43.060 --> 00:01:43.210]   or
[00:01:43.210 --> 00:01:43.360]  ,
[00:01:43.360 --> 00:01:43.670]   that
[00:01:43.670 --> 00:01:43.820]   is
[00:01:43.820 --> 00:01:44.100]   it
[00:01:44.100 --> 00:01:44.200]   was
[00:01:44.200 --> 00:01:44.510]   boot
[00:01:44.510 --> 00:01:44.840]  stra
[00:01:44.840 --> 00:01:45.130]  pped
[00:01:45.130 --> 00:01:45.490]   Um
[00:01:45.490 --> 00:01:45.510]  .
[00:01:45.510 --> 00:01:45.660]   so
[00:01:45.660 --> 00:01:46.010]   you
[00:01:46.010 --> 00:01:46.200]   know
[00:01:46.200 --> 00:01:46.490]  ,
[00:01:46.490 --> 00:01:46.660]   this
[00:01:46.660 --> 00:01:46.880]   is
[00:01:46.880 --> 00:01:47.010]   a
[00:01:47.010 --> 00:01:47.420]   pattern
[00:01:47.420 --> 00:01:47.490]   I
[00:01:47.490 --> 00:01:47.880]   guess
[00:01:47.880 --> 00:01:48.030]  ,
[00:01:48.030 --> 00:01:48.250]   and
[00:01:48.250 --> 00:01:48.580]   I
[00:01:48.580 --> 00:01:48.720]   think
[00:01:48.720 --> 00:01:49.030]   that
[00:01:49.030 --> 00:01:49.190]  's
[00:01:49.190 --> 00:01:49.640]   common
[00:01:49.640 --> 00:01:50.280]   with
[00:01:50.280 --> 00:01:50.960]   entrepreneurs
[00:01:50.960 --> 00:01:51.110]   in
[00:01:51.110 --> 00:01:51.650]   general
[00:01:51.650 --> 00:01:51.870]  .
[00:01:51.870 --> 00:01:52.420]   Usually
[00:01:52.420 --> 00:01:52.730]   don
[00:01:52.730 --> 00:01:52.800]  't
[00:01:52.800 --> 00:01:52.940]   do
[00:01:52.940 --> 00:01:53.230]   just
[00:01:53.230 --> 00:01:53.490]   one
[00:01:53.490 --> 00:01:53.830]   um
[00:01:53.830 --> 00:01:54.420]   regardless
[00:01:54.420 --> 00:01:54.570]   of
[00:01:54.570 --> 00:01:55.110]   whether
[00:01:55.110 --> 00:01:55.420]   they
[00:01:55.420 --> 00:01:55.880]   worked
[00:01:55.880 --> 00:01:56.050]   or
[00:01:56.050 --> 00:01:56.220]   not
[00:01:56.220 --> 00:01:56.410]   Um
[00:01:56.410 --> 00:01:56.790]  .
[00:01:56.790 --> 00:01:56.860]   in
[00:01:56.860 --> 00:01:57.100]   fact
[00:01:57.100 --> 00:01:57.160]   I
[00:01:57.160 --> 00:01:57.800]   think
[00:01:57.800 --> 00:01:57.870]   that
[00:01:57.870 --> 00:01:58.020]  's
[00:01:58.020 --> 00:01:58.640]   probably
[00:01:58.640 --> 00:01:58.870]   one
[00:01:58.870 --> 00:01:59.020]   of
[00:01:59.020 --> 00:01:59.250]   the
[00:01:59.250 --> 00:02:00.180]   attributes
[00:02:00.180 --> 00:02:00.230]   of
[00:02:00.230 --> 00:02:00.330]   an
[00:02:00.330 --> 00:02:01.780]   entrepreneur
[00:02:01.780 --> 00:02:01.780]  
[00:02:01.780 --> 00:02:02.100]   that
[00:02:02.100 --> 00:02:02.260]   you
[00:02:02.260 --> 00:02:02.340]   you
[00:02:02.340 --> 00:02:02.830]   don
[00:02:02.830 --> 00:02:02.830]  't
[00:02:02.830 --> 00:02:03.120]   give
[00:02:03.120 --> 00:02:03.280]   up
[00:02:03.280 --> 00:02:03.530]   even
[00:02:03.530 --> 00:02:03.670]   if
[00:02:03.670 --> 00:02:03.880]   you
[00:02:03.880 --> 00:02:04.210]   even
[00:02:04.210 --> 00:02:04.300]   if
[00:02:04.300 --> 00:02:04.440]   an
[00:02:04.440 --> 00:02:04.860]   entire
[00:02:04.860 --> 00:02:05.350]   venture
[00:02:05.350 --> 00:02:05.790]   fails
[00:02:05.790 --> 00:02:05.910]   you
[00:02:05.910 --> 00:02:06.260]   still
[00:02:06.260 --> 00:02:06.440]   go
[00:02:06.440 --> 00:02:06.610]   get
[00:02:06.610 --> 00:02:06.790]   up
[00:02:06.790 --> 00:02:06.980]   and
[00:02:06.980 --> 00:02:07.100]   do
[00:02:07.100 --> 00:02:07.730]   something
[00:02:07.730 --> 00:02:08.020]   else
[00:02:08.020 --> 00:02:08.370]   and
[00:02:08.370 --> 00:02:08.420]   it
[00:02:08.420 --> 00:02:08.510]  's
[00:02:08.510 --> 00:02:08.710]   that
[00:02:08.710 --> 00:02:08.960]   kind
[00:02:08.960 --> 00:02:09.050]   of
[00:02:09.050 --> 00:02:09.520]   persever
[00:02:09.520 --> 00:02:09.800]  ance
[00:02:09.800 --> 00:02:09.830]   I
[00:02:09.830 --> 00:02:10.090]   think
[00:02:10.090 --> 00:02:10.320]   that
[00:02:10.320 --> 00:02:10.430]  's
[00:02:10.430 --> 00:02:10.600]   one
[00:02:10.600 --> 00:02:10.710]   of
[00:02:10.710 --> 00:02:10.920]   the
[00:02:10.920 --> 00:02:11.170]   major
[00:02:11.170 --> 00:02:11.700]   qualities
[00:02:11.700 --> 00:02:11.810]   of
[00:02:11.810 --> 00:02:12.150]   people
[00:02:12.150 --> 00:02:12.330]   who
[00:02:12.330 --> 00:02:12.520]   end
[00:02:12.520 --> 00:02:12.610]   up
[00:02:12.610 --> 00:02:13.050]   being
[00:02:13.050 --> 00:02:13.490]   successful
[00:02:13.490 --> 00:02:14.180]   Anyway
[00:02:14.180 --> 00:02:14.260]  .
[00:02:14.260 --> 00:02:14.360]   um
[00:02:14.360 --> 00:02:14.540]   so
[00:02:14.540 --> 00:02:14.630]   I
[00:02:14.630 --> 00:02:14.990]   got
[00:02:14.990 --> 00:02:15.350]   into
[00:02:15.350 --> 00:02:15.710]   Smart
[00:02:15.710 --> 00:02:16.070]  Bear
[00:02:16.070 --> 00:02:16.620]   because
[00:02:16.620 --> 00:02:16.990]   uh
[00:02:16.990 --> 00:02:17.060]   uh
[00:02:17.060 --> 00:02:17.150]   a
[00:02:17.150 --> 00:02:17.690]   mentor
[00:02:17.690 --> 00:02:17.870]   of
[00:02:17.870 --> 00:02:18.230]   mine
[00:02:18.230 --> 00:02:18.410]   uh
[00:02:18.410 --> 00:02:18.860]   Jerry
[00:02:18.860 --> 00:02:19.400]   Cullen
[00:02:19.400 --> 00:02:19.670]   who
[00:02:19.670 --> 00:02:19.960]   has
[00:02:19.960 --> 00:02:20.030]   a
[00:02:20.030 --> 00:02:20.480]   great
[00:02:20.480 --> 00:02:20.840]   book
[00:02:20.840 --> 00:02:21.050]   on
[00:02:21.050 --> 00:02:21.470]   sales
[00:02:21.470 --> 00:02:21.740]   um
[00:02:21.740 --> 00:02:22.700]   made
[00:02:22.700 --> 00:02:22.830]   me
[00:02:22.830 --> 00:02:23.510]  .
[00:02:23.510 --> 00:02:23.530]   He
[00:02:23.530 --> 00:02:23.780]   he
[00:02:23.780 --> 00:02:24.250]   basically
[00:02:24.250 --> 00:02:24.500]   said
[00:02:24.500 --> 00:02:24.820]   you
[00:02:24.820 --> 00:02:24.960]   need
[00:02:24.960 --> 00:02:25.090]   to
[00:02:25.090 --> 00:02:25.280]   not
[00:02:25.280 --> 00:02:25.470]   get
[00:02:25.470 --> 00:02:25.530]   a
[00:02:25.530 --> 00:02:25.790]   real
[00:02:25.790 --> 00:02:25.980]   job
[00:02:25.980 --> 00:02:26.160]   and
[00:02:26.160 --> 00:02:26.360]   you
[00:02:26.360 --> 00:02:26.620]   need
[00:02:26.620 --> 00:02:26.750]   to
[00:02:26.750 --> 00:02:26.880]   do
[00:02:26.880 --> 00:02:27.210]   Smart
[00:02:27.210 --> 00:02:27.470]  Bear
[00:02:27.470 --> 00:02:27.530]   '
[00:02:27.530 --> 00:02:27.860]  cause
[00:02:27.860 --> 00:02:28.120]   this
[00:02:28.120 --> 00:02:28.180]   is
[00:02:28.180 --> 00:02:28.310]   a
[00:02:28.310 --> 00:02:28.630]   good
[00:02:28.630 --> 00:02:28.930]   idea
[00:02:28.930 --> 00:02:29.020]   and
[00:02:29.020 --> 00:02:29.080]   I
[00:02:29.080 --> 00:02:29.470]   argued
[00:02:29.470 --> 00:02:29.740]   with
[00:02:29.740 --> 00:02:29.920]   him
[00:02:29.920 --> 00:02:30.110]   and
[00:02:30.110 --> 00:02:30.280]   he
[00:02:30.280 --> 00:02:30.430]   won
[00:02:30.430 --> 00:02:31.360]  . [SPEAKER_TURN]
[00:02:31.360 --> 00:02:31.580]   Yeah
[00:02:31.580 --> 00:02:31.760]  . [SPEAKER_TURN]
[00:02:31.760 --> 00:02:31.760]  
[00:02:31.760 --> 00:02:31.920]   Is
[00:02:31.920 --> 00:02:32.000]   he
[00:02:32.000 --> 00:02:32.410]   related
[00:02:32.410 --> 00:02:32.530]   to
[00:02:32.530 --> 00:02:32.830]   you
[00:02:32.830 --> 00:02:33.070]   anyway
[00:02:33.070 --> 00:02:33.240]  ?
[00:02:33.240 --> 00:02:33.760]   Cullen
[00:02:33.760 --> 00:02:33.800]  .
[00:02:33.800 --> 00:02:34.010]   Okay
[00:02:34.010 --> 00:02:34.700]  . [SPEAKER_TURN]
[00:02:34.700 --> 00:02:34.750]   C
[00:02:34.750 --> 00:02:34.800]  _
[00:02:34.800 --> 00:02:34.850]  U
[00:02:34.850 --> 00:02:34.900]  _
[00:02:34.900 --> 00:02:35.000]  L
[00:02:35.000 --> 00:02:35.020]  _
[00:02:35.020 --> 00:02:35.080]  L
[00:02:35.080 --> 00:02:35.100]  _
[00:02:35.100 --> 00:02:35.150]  E
[00:02:35.150 --> 00:02:35.200]  _
[00:02:35.200 --> 00:02:35.250]  N
[00:02:35.250 --> 00:02:36.000]  _. [SPEAKER_TURN]
[00:02:36.000 --> 00:02:36.240]   And
[00:02:36.240 --> 00:02:36.300]   so
[00:02:36.300 --> 00:02:36.400]   you
[00:02:36.400 --> 00:02:36.600]   have
[00:02:36.600 --> 00:02:36.800]   this
[00:02:36.800 --> 00:02:37.100]   mentor
[00:02:37.100 --> 00:02:37.260]   but
[00:02:37.260 --> 00:02:37.400]   how
[00:02:37.400 --> 00:02:37.550]   did
[00:02:37.550 --> 00:02:37.700]   you
[00:02:37.700 --> 00:02:37.850]   get
[00:02:37.850 --> 00:02:38.060]   this
[00:02:38.060 --> 00:02:38.350]   mentor
[00:02:38.350 --> 00:02:38.400]   I
[00:02:38.400 --> 00:02:38.550]  ?
[00:02:38.550 --> 00:02:38.750]   mean
[00:02:38.750 --> 00:02:38.920]   you
[00:02:38.920 --> 00:02:39.160]   have
[00:02:39.160 --> 00:02:39.300]   this
[00:02:39.300 --> 00:02:39.450]   guy
[00:02:39.450 --> 00:02:39.950]   telling
[00:02:39.950 --> 00:02:39.950]   you
[00:02:39.950 --> 00:02:40.150]   what
[00:02:40.150 --> 00:02:40.250]   to
[00:02:40.250 --> 00:02:40.340]   do
[00:02:40.340 --> 00:02:40.700]   and
[00:02:40.700 --> 00:02:40.850]   give
[00:02:40.850 --> 00:02:40.870]   any
[00:02:40.870 --> 00:02:41.150]   advice
[00:02:41.150 --> 00:02:41.300]   how
[00:02:41.300 --> 00:02:41.450]   did
[00:02:41.450 --> 00:02:41.650]   that
[00:02:41.650 --> 00:02:41.950]   happen
[00:02:41.950 --> 00:02:42.600]  ? [SPEAKER_TURN]
[00:02:43.100 --> 00:02:43.300]  
[00:02:43.300 --> 00:02:43.430]   Yeah
[00:02:43.430 --> 00:02:43.700]   actually
[00:02:43.700 --> 00:02:43.840]  .
[00:02:43.840 --> 00:02:43.950]   So
[00:02:43.950 --> 00:02:44.150]   that
[00:02:44.150 --> 00:02:44.250]  's
[00:02:44.250 --> 00:02:44.300]   a
[00:02:44.300 --> 00:02:44.460]   big
[00:02:44.460 --> 00:02:44.650]   deal
[00:02:44.650 --> 00:02:44.760]  ,
[00:02:44.760 --> 00:02:45.000]   right
[00:02:45.000 --> 00:02:45.150]  .
[00:02:45.150 --> 00:02:45.490]   because
[00:02:45.490 --> 00:02:45.590]   '
[00:02:45.590 --> 00:02:45.810]  cause
[00:02:45.810 --> 00:02:46.150]   mentors
[00:02:46.150 --> 00:02:46.300]   can
[00:02:46.300 --> 00:02:46.410]   be
[00:02:46.410 --> 00:02:46.550]   can
[00:02:46.550 --> 00:02:46.760]   make
[00:02:46.760 --> 00:02:46.900]   all
[00:02:46.900 --> 00:02:47.050]   the
[00:02:47.050 --> 00:02:47.560]   difference
[00:02:47.560 --> 00:02:47.720]  .
