
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.630]   Welcome
[00:01:56.570 --> 00:01:57.100]  ? [SPEAKER_TURN]
[00:01:57.100 --> 00:01:57.230]   So
[00:01:57.230 --> 00:01:57.290]   I
[00:01:57.290 --> 00:01:57.480]  'm
[00:01:57.480 --> 00:01:58.100]   central
[00:01:58.100 --> 00:01:58.280]   Canada
[00:01:58.280 --> 00:01:58.480]   but
[00:01:58.480 --> 00:01:58.610]  ,
[00:01:58.610 --> 00:01:58.670]   I
[00:01:58.670 --> 00:01:58.800]  'm
[00:01:58.800 --> 00:01:59.470]   originally
[00:01:59.470 --> 00:01:59.720]   from
[00:01:59.720 --> 00:01:59.920]   the
[00:01:59.920 --> 00:01:59.980]   U
[00:01:59.980 --> 00:02:00.040]  _
[00:02:00.040 --> 00:02:00.100]  K
[00:02:00.100 --> 00:02:00.980]  _. [SPEAKER_TURN]
[00:02:00.980 --> 00:02:21.750]   I
[00:02:21.750 --> 00:02:21.750]   never
[00:02:21.750 --> 00:02:21.750]   would
[00:02:21.750 --> 00:02:21.750]   have
[00:02:21.750 --> 00:01:33.430]   guessed
[00:01:33.430 --> 00:02:02.680]  .
[00:02:03.680 --> 00:02:02.800]   No
[00:02:02.800 --> 00:02:02.910]   I
[00:02:02.910 --> 00:02:02.990]  ,
[00:02:02.990 --> 00:02:03.230]   know
[00:02:03.230 --> 00:02:03.420]  .
[00:02:03.420 --> 00:02:03.700]   Well
[00:02:03.700 --> 00:02:03.730]   I
[00:02:03.730 --> 00:02:03.980]   mean
[00:02:03.980 --> 00:02:04.220]   look
[00:02:04.220 --> 00:02:04.480]   look
[00:02:04.480 --> 00:02:04.600]   at
[00:02:04.600 --> 00:02:04.850]   the
[00:02:04.850 --> 00:02:05.040]   room
[00:02:05.040 --> 00:02:05.410]   behind
[00:02:05.410 --> 00:02:05.550]   me
[00:02:05.550 --> 00:02:05.730]   and
[00:02:05.730 --> 00:02:05.920]   you
[00:02:05.920 --> 00:02:06.170]   know
[00:02:06.170 --> 00:02:06.360]   the
[00:02:06.360 --> 00:02:06.670]   video
[00:02:06.670 --> 00:02:06.790]   is
[00:02:06.790 --> 00:02:06.910]   it
[00:02:06.910 --> 00:02:07.020]  's
[00:02:07.020 --> 00:02:07.090]   a
[00:02:07.090 --> 00:02:07.470]   wouldn
[00:02:07.470 --> 00:02:07.720]  't
[00:02:07.720 --> 00:02:07.780]   get
[00:02:07.780 --> 00:02:08.020]   this
[00:02:08.020 --> 00:02:08.280]   size
[00:02:08.280 --> 00:02:08.540]   room
[00:02:08.540 --> 00:02:08.650]   in
[00:02:08.650 --> 00:02:08.840]   the
[00:02:08.840 --> 00:02:08.890]   U
[00:02:08.890 --> 00:02:08.960]  _
[00:02:08.960 --> 00:02:09.080]  K
[00:02:09.080 --> 00:02:09.080]  _
[00:02:09.080 --> 00:02:09.140]   I
[00:02:09.140 --> 00:02:09.410]   feel
[00:02:09.410 --> 00:02:09.450]   I
[00:02:09.450 --> 00:02:09.670]  .
[00:02:09.670 --> 00:02:09.950]   think
[00:02:09.950 --> 00:02:10.140]   you
[00:02:10.140 --> 00:02:10.380]   know
[00:02:10.380 --> 00:02:11.020]   everything
[00:02:11.020 --> 00:02:11.180]  's
[00:02:11.180 --> 00:02:11.260]   so
[00:02:11.260 --> 00:02:11.830]   expensive
[00:02:11.830 --> 00:02:12.170]   over
[00:02:12.170 --> 00:02:12.390]   there
[00:02:12.390 --> 00:02:12.580]  .
[00:02:12.580 --> 00:02:12.700]   So
[00:02:12.700 --> 00:02:12.950]   yeah
[00:02:12.950 --> 00:02:13.440]   central
[00:02:13.440 --> 00:02:13.770]   Canada
[00:02:13.770 --> 00:02:13.960]   not
[00:02:13.960 --> 00:02:14.080]  ,
[00:02:14.080 --> 00:02:14.330]   much
[00:02:14.330 --> 00:02:14.450]   to
[00:02:14.450 --> 00:02:14.680]   want
[00:02:14.680 --> 00:02:14.920]   to
[00:02:14.920 --> 00:02:15.010]   own
[00:02:15.010 --> 00:02:15.200]   and
[00:02:15.200 --> 00:02:15.380]   uh
[00:02:15.380 --> 00:02:15.470]   I
[00:02:15.470 --> 00:02:15.570]  've
[00:02:15.570 --> 00:02:15.910]   been
[00:02:15.910 --> 00:02:15.940]   in
[00:02:15.940 --> 00:02:16.320]   Canada
[00:02:16.320 --> 00:02:16.630]   since
[00:02:16.630 --> 00:02:16.820]   two
[00:02:16.820 --> 00:02:17.380]   thousand
[00:02:17.380 --> 00:02:17.760]   sixteen
[00:02:17.760 --> 00:02:17.950]   and
[00:02:17.950 --> 00:02:18.140]   sen
[00:02:18.140 --> 00:02:18.590]   like
[00:02:18.590 --> 00:02:18.700]   super
[00:02:18.700 --> 00:02:19.170]   central
[00:02:19.170 --> 00:02:19.450]   since
[00:02:19.450 --> 00:02:19.830]   twenty
[00:02:19.830 --> 00:02:20.330]   eighteen
[00:02:20.330 --> 00:02:21.380]  . [SPEAKER_TURN]
[00:02:21.380 --> 00:02:22.340]   M
[00:02:22.340 --> 00:02:23.280]  m
[00:02:23.280 --> 00:02:24.240]  -
[00:02:24.240 --> 00:02:25.190]  h
[00:02:25.190 --> 00:02:27.080]  mm
[00:02:27.080 --> 00:02:29.980]  .
[00:02:29.980 --> 00:02:29.980]  
[00:02:29.980 --> 00:02:30.480]   Well
[00:02:30.480 --> 00:02:30.630]   like
[00:02:30.630 --> 00:02:31.020]   where
[00:02:31.020 --> 00:02:31.310]   did
[00:02:31.310 --> 00:02:31.390]   it
[00:02:31.390 --> 00:02:32.010]   come
[00:02:32.010 --> 00:02:32.040]   from
[00:02:32.040 --> 00:02:32.170]   um
[00:02:32.170 --> 00:02:32.410]   and
[00:02:32.410 --> 00:02:32.890]   how
[00:02:32.890 --> 00:02:33.020]   did
[00:02:33.020 --> 00:02:33.130]   you
[00:02:33.130 --> 00:02:33.420]   get
[00:02:33.420 --> 00:02:33.690]   here
[00:02:33.690 --> 00:02:33.980]  ? [SPEAKER_TURN]
[00:02:34.980 --> 00:02:35.040]  
[00:02:35.040 --> 00:02:35.050]   I
[00:02:35.050 --> 00:02:35.280]   mean
[00:02:35.280 --> 00:02:35.420]   it
[00:02:35.420 --> 00:02:35.640]   came
[00:02:35.640 --> 00:02:35.890]   from
[00:02:35.890 --> 00:02:35.940]   a
[00:02:35.940 --> 00:02:36.550]   philosophy
[00:02:36.550 --> 00:02:36.820]   that
[00:02:36.820 --> 00:02:37.340]   analytics
[00:02:37.340 --> 00:02:37.700]   should
[00:02:37.700 --> 00:02:38.100]   be
[00:02:38.100 --> 00:02:38.180]   simple
[00:02:38.180 --> 00:02:38.360]  .
[00:02:38.360 --> 00:02:38.540]   You
[00:02:38.540 --> 00:02:38.970]   shouldn
[00:02:38.970 --> 00:02:39.090]  't
[00:02:39.090 --> 00:02:39.330]   need
[00:02:39.330 --> 00:02:39.520]   to
[00:02:39.520 --> 00:02:39.700]   have
[00:02:39.700 --> 00:02:39.930]   some
[00:02:39.930 --> 00:02:40.160]   kind
[00:02:40.160 --> 00:02:40.290]   of
[00:02:40.290 --> 00:02:40.720]   special
[00:02:40.720 --> 00:02:41.210]   training
[00:02:41.210 --> 00:02:41.330]   to
[00:02:41.330 --> 00:02:41.510]   use
[00:02:41.510 --> 00:02:42.030]   your
[00:02:42.030 --> 00:02:42.300]   analytics
[00:02:42.300 --> 00:02:42.940]   dashboard
[00:02:42.940 --> 00:02:43.030]  .
[00:02:43.030 --> 00:02:43.210]   And
[00:02:43.210 --> 00:02:43.280]   f
[00:02:43.280 --> 00:02:43.930]  athom
[00:02:43.930 --> 00:02:44.030]   exists
[00:02:44.030 --> 00:02:44.050]   to
[00:02:44.050 --> 00:02:44.540]   actually
[00:02:44.540 --> 00:02:44.760]   let
[00:02:44.760 --> 00:02:44.900]   you
[00:02:44.900 --> 00:02:45.090]   see
[00:02:45.090 --> 00:02:45.320]   what
[00:02:45.320 --> 00:02:45.440]  's
[00:02:45.440 --> 00:02:45.770]   going
[00:02:45.770 --> 00:02:45.860]   on
[00:02:45.860 --> 00:02:46.010]   on
[00:02:46.010 --> 00:02:46.220]   your
[00:02:46.220 --> 00:02:46.670]   website
[00:02:46.670 --> 00:02:47.010]   versus
[00:02:47.010 --> 00:02:47.370]   trying
[00:02:47.370 --> 00:02:47.490]   to
[00:02:47.490 --> 00:02:47.860]   dive
[00:02:47.860 --> 00:02:47.970]   into
[00:02:47.970 --> 00:02:48.330]   Google
[00:02:48.330 --> 00:02:48.880]   Analytics
[00:02:48.880 --> 00:02:49.060]   and
[00:02:49.060 --> 00:02:49.300]   work
[00:02:49.300 --> 00:02:49.480]   out
[00:02:49.480 --> 00:02:49.730]   what
[00:02:49.730 --> 00:02:49.840]  's
[00:02:49.840 --> 00:02:50.140]   going
[00:02:50.140 --> 00:02:50.310]   on
[00:02:50.310 --> 00:02:51.050]  .
[00:02:51.050 --> 00:02:51.060]   Now
[00:02:51.060 --> 00:02:51.590]   the
[00:02:51.590 --> 00:02:52.020]   privacy
[00:02:52.020 --> 00:02:52.610]   aspect
[00:02:52.610 --> 00:02:53.210]   really
[00:02:53.210 --> 00:02:53.800]   came
