
[00:00:00.000 --> 00:00:01.060]  
[00:00:01.060 --> 00:00:22.560]   Welcome
[00:00:38.080 --> 00:00:38.410]   other
[00:00:38.410 --> 00:00:38.470]   a
[00:00:38.470 --> 00:00:38.810]   long
[00:00:38.810 --> 00:00:38.990]   time
[00:00:38.990 --> 00:00:39.420]  .
[00:00:39.420 --> 00:00:39.450]   Yeah
[00:00:39.450 --> 00:00:39.580]   so
[00:00:39.580 --> 00:00:39.840]  ,
[00:00:39.840 --> 00:00:40.480]   um [SPEAKER_TURN]
[00:00:40.480 --> 00:00:40.970]   So
[00:00:40.970 --> 00:00:41.960]   what
[00:00:41.960 --> 00:00:42.450]  's
[00:00:42.450 --> 00:00:43.030]   uh
[00:00:43.030 --> 00:00:43.930]   what
[00:00:43.930 --> 00:00:44.420]  's
[00:00:44.420 --> 00:00:45.160]   new
[00:00:45.160 --> 00:00:46.150]   with
[00:00:46.150 --> 00:00:46.890]   you
[00:00:46.890 --> 00:00:49.700]  ? [SPEAKER_TURN]
[00:00:49.700 --> 00:00:49.920]   Well
[00:00:49.920 --> 00:00:50.310]   you
[00:00:50.310 --> 00:00:50.350]   know
[00:00:50.350 --> 00:00:50.420]   on
[00:00:50.420 --> 00:00:50.530]  ,
[00:00:50.530 --> 00:00:50.700]   the
[00:00:50.700 --> 00:00:50.870]   way
[00:00:50.870 --> 00:00:51.090]   over
[00:00:51.090 --> 00:00:51.140]   I
[00:00:51.140 --> 00:00:51.310]   was
[00:00:51.310 --> 00:00:51.820]   listening
[00:00:51.820 --> 00:00:51.980]   to
[00:00:51.980 --> 00:00:51.980]   a
[00:00:51.980 --> 00:00:52.260]   great
[00:00:52.260 --> 00:00:52.310]   N
[00:00:52.310 --> 00:00:52.360]  _
[00:00:52.360 --> 00:00:52.460]  P
[00:00:52.460 --> 00:00:52.480]  _
[00:00:52.480 --> 00:00:52.510]  R
[00:00:52.510 --> 00:00:52.560]  _
[00:00:52.560 --> 00:00:52.670]   uh
[00:00:52.670 --> 00:00:53.070]   episode
[00:00:53.070 --> 00:00:53.240]   you
[00:00:53.240 --> 00:00:53.350]  ,
[00:00:53.350 --> 00:00:53.630]   know
[00:00:53.630 --> 00:00:53.780]   the
[00:00:53.780 --> 00:00:53.930]   one
[00:00:53.930 --> 00:00:54.130]   that
[00:00:54.130 --> 00:00:54.410]   where
[00:00:54.410 --> 00:00:54.630]   they
[00:00:54.630 --> 00:00:54.740]   do
[00:00:54.740 --> 00:00:54.870]   um
[00:00:54.870 --> 00:00:55.070]   they
[00:00:55.070 --> 00:00:55.290]   talk
[00:00:55.290 --> 00:00:55.570]   about
[00:00:55.570 --> 00:00:55.790]   TED
[00:00:55.790 --> 00:00:55.860]  x
[00:00:55.860 --> 00:00:56.070]   Do
[00:00:56.070 --> 00:00:56.090]  .
[00:00:56.090 --> 00:00:56.260]   you
[00:00:56.260 --> 00:00:56.460]   have
[00:00:56.460 --> 00:00:56.570]   a
[00:00:56.570 --> 00:00:56.860]   listen
[00:00:56.860 --> 00:00:56.870]   to
[00:00:56.870 --> 00:00:57.010]   N
[00:00:57.010 --> 00:00:57.110]  _
[00:00:57.110 --> 00:00:57.140]  P
[00:00:57.140 --> 00:00:57.150]  _
[00:00:57.150 --> 00:00:57.260]  R
[00:00:57.260 --> 00:00:57.350]  _
[00:00:57.350 --> 00:00:58.200]  ? [SPEAKER_TURN]
[00:00:58.440 --> 00:00:58.500]  
[00:00:58.500 --> 00:00:58.590]   Yeah
[00:00:58.590 --> 00:00:58.820]  .
[00:00:58.820 --> 00:00:58.850]   Yeah
[00:00:58.850 --> 00:00:58.920]   it
[00:00:58.920 --> 00:00:58.990]  's
[00:00:58.990 --> 00:00:59.060]  ,
[00:00:59.060 --> 00:00:59.210]   just
[00:00:59.210 --> 00:00:59.340]   a
[00:00:59.340 --> 00:00:59.350]   ten
[00:00:59.350 --> 00:00:59.500]   hour
[00:00:59.500 --> 00:01:00.000]  . [SPEAKER_TURN]
[00:01:00.000 --> 00:01:00.280]   So
[00:01:00.280 --> 00:01:00.340]   he
[00:01:00.340 --> 00:01:00.510]   he
[00:01:00.510 --> 00:01:01.020]   had
[00:01:01.020 --> 00:01:01.050]   the
[00:01:01.050 --> 00:01:01.290]   the
[00:01:01.290 --> 00:01:01.370]   g
[00:01:01.370 --> 00:01:01.630]   the
[00:01:01.630 --> 00:01:01.860]   g
[00:01:01.860 --> 00:01:02.140]   the
[00:01:02.140 --> 00:01:02.550]   speaker
[00:01:02.550 --> 00:01:02.910]   had
[00:01:02.910 --> 00:01:02.950]   a
[00:01:02.950 --> 00:01:03.340]   great
[00:01:03.340 --> 00:01:03.860]   stat
[00:01:03.860 --> 00:01:04.120]   which
[00:01:04.120 --> 00:01:04.280]   is
[00:01:04.280 --> 00:01:04.790]   that
[00:01:04.790 --> 00:01:04.820]   to
[00:01:04.820 --> 00:01:05.460]   give
[00:01:05.460 --> 00:01:05.630]   birth
[00:01:05.630 --> 00:01:05.730]   to
[00:01:05.730 --> 00:01:06.000]   a
[00:01:06.000 --> 00:01:06.150]   baby
[00:01:06.150 --> 00:01:06.430]   it
[00:01:06.430 --> 00:01:06.590]  's
[00:01:06.590 --> 00:01:06.660]   as
[00:01:06.660 --> 00:01:07.020]   much
[00:01:07.020 --> 00:01:07.950]   information
[00:01:07.950 --> 00:01:08.120]   as
[00:01:08.120 --> 00:01:08.290]   it
[00:01:08.290 --> 00:01:08.720]   would
[00:01:08.720 --> 00:01:08.970]   take
[00:01:08.970 --> 00:01:09.380]   to
[00:01:09.380 --> 00:01:09.570]   fill
[00:01:09.570 --> 00:01:09.920]   up
[00:01:09.920 --> 00:01:10.090]   uh
[00:01:10.090 --> 00:01:10.300]   you
[00:01:10.300 --> 00:01:10.490]   t
[00:01:10.490 --> 00:01:11.170]   you
[00:01:11.170 --> 00:01:11.260]   take
[00:01:11.260 --> 00:01:11.260]   a
[00:01:11.260 --> 00:01:11.490]   s
[00:01:11.490 --> 00:01:11.710]   you
[00:01:11.710 --> 00:01:12.050]   take
[00:01:12.050 --> 00:01:12.120]   a
[00:01:12.120 --> 00:01:12.510]   like
[00:01:12.510 --> 00:01:12.600]   a
[00:01:12.600 --> 00:01:12.690]   a
[00:01:12.690 --> 00:01:13.080]   ship
[00:01:13.080 --> 00:01:13.470]   full
[00:01:13.470 --> 00:01:14.050]   of
[00:01:14.050 --> 00:01:14.050]   full
[00:01:14.050 --> 00:01:14.430]   of
[00:01:14.430 --> 00:01:14.910]   um
[00:01:14.910 --> 00:01:14.940]   thumb
[00:01:14.940 --> 00:01:15.490]   drives
[00:01:15.490 --> 00:01:16.080]   and
[00:01:16.080 --> 00:01:16.170]   then
[00:01:16.170 --> 00:01:16.460]   you
[00:01:16.460 --> 00:01:16.620]  'd
[00:01:16.620 --> 00:01:17.030]   need
[00:01:17.030 --> 00:01:17.460]   two
[00:01:17.460 --> 00:01:18.110]   thousand
[00:01:18.110 --> 00:01:18.590]   ships
[00:01:18.590 --> 00:01:18.780]   of
[00:01:18.780 --> 00:01:19.260]   those
[00:01:19.260 --> 00:01:19.950]  .
[00:01:19.950 --> 00:01:19.980]   That
[00:01:19.980 --> 00:01:20.120]  's
[00:01:20.120 --> 00:01:20.300]   how
[00:01:20.300 --> 00:01:20.560]   much
[00:01:20.560 --> 00:01:20.830]   data
[00:01:20.830 --> 00:01:21.080]   just
[00:01:21.080 --> 00:01:21.270]   one
[00:01:21.270 --> 00:01:21.530]   baby
[00:01:21.530 --> 00:01:21.960]   takes
[00:01:21.960 --> 00:01:21.980]   up
[00:01:21.980 --> 00:01:22.180]  .
[00:01:22.180 --> 00:01:22.250]   I
[00:01:22.250 --> 00:01:22.830]   think
[00:01:22.830 --> 00:01:22.960]   that
[00:01:22.960 --> 00:01:23.300]   was
[00:01:23.300 --> 00:01:23.640]   rather
[00:01:23.640 --> 00:01:23.680]   a
[00:01:23.680 --> 00:01:24.400]   t [SPEAKER_TURN]
[00:01:24.400 --> 00:01:24.560]   Mean
[00:01:24.560 --> 00:01:24.720]   what
[00:01:24.720 --> 00:01:24.880]   they
[00:01:24.880 --> 00:01:25.010]  're
[00:01:25.010 --> 00:01:25.150]   like
[00:01:25.150 --> 00:01:25.310]   they
[00:01:25.310 --> 00:01:25.420]  're
[00:01:25.420 --> 00:01:25.470]   D
[00:01:25.470 --> 00:01:25.490]  _
[00:01:25.490 --> 00:01:25.520]  N
[00:01:25.520 --> 00:01:25.550]  _
[00:01:25.550 --> 00:01:25.590]   D
[00:01:25.590 --> 00:01:25.620]  _
[00:01:25.620 --> 00:01:25.650]  N
[00:01:25.650 --> 00:01:25.670]  _
[00:01:25.670 --> 00:01:25.710]  A
[00:01:25.710 --> 00:01:25.740]  _
[00:01:25.740 --> 00:01:25.820]   or
[00:01:25.820 --> 00:01:26.360]  ? [SPEAKER_TURN]
[00:01:26.380 --> 00:01:26.400]  
[00:01:26.400 --> 00:01:26.450]   I
[00:01:26.450 --> 00:01:26.520]   g
[00:01:26.520 --> 00:01:26.860]   I
[00:01:26.860 --> 00:01:26.940]   guess
[00:01:26.940 --> 00:01:27.020]   I
[00:01:27.020 --> 00:01:27.220]   th
[00:01:27.220 --> 00:01:27.260]   I
[00:01:27.260 --> 00:01:27.430]   th
[00:01:27.430 --> 00:01:27.480]   I
[00:01:27.480 --> 00:01:27.570]   th
[00:01:27.570 --> 00:01:27.640]   I
[00:01:27.640 --> 00:01:27.860]   don
[00:01:27.860 --> 00:01:27.990]  't
[00:01:27.990 --> 00:01:28.270]   know
[00:01:28.270 --> 00:01:28.770]   whether
[00:01:28.770 --> 00:01:28.940]   it
[00:01:28.940 --> 00:01:29.260]   meant
[00:01:29.260 --> 00:01:29.560]   more
[00:01:29.560 --> 00:01:29.790]   than
[00:01:29.790 --> 00:01:30.100]   the
[00:01:30.100 --> 00:01:30.150]   D
[00:01:30.150 --> 00:01:30.170]  _
[00:01:30.170 --> 00:01:30.240]  N
[00:01:30.240 --> 00:01:30.310]  _
[00:01:30.310 --> 00:01:30.380]  A
[00:01:30.380 --> 00:01:30.450]  _
[00:01:30.450 --> 00:01:30.950]   because
[00:01:30.950 --> 00:01:31.230]   then
[00:01:31.230 --> 00:01:31.370]   he
[00:01:31.370 --> 00:01:31.650]   went
[00:01:31.650 --> 00:01:31.790]   on
[00:01:31.790 --> 00:01:31.930]   to
[00:01:31.930 --> 00:01:32.140]   say
[00:01:32.140 --> 00:01:32.280]   he
[00:01:32.280 --> 00:01:32.850]   they
[00:01:32.850 --> 00:01:33.130]   printed
[00:01:33.130 --> 00:01:33.410]   Craig
[00:01:33.410 --> 00:01:33.500]   V
[00:01:33.500 --> 00:01:33.830]  enter
[00:01:33.830 --> 00:01:34.020]  's
[00:01:34.020 --> 00:01:34.040]   D
[00:01:34.040 --> 00:01:34.110]  _
[00:01:34.110 --> 00:01:34.180]  N
[00:01:34.180 --> 00:01:34.280]  _
[00:01:34.280 --> 00:01:34.320]  A
[00:01:34.320 --> 00:01:34.520]  _
[00:01:34.520 --> 00:01:34.600]   and
[00:01:34.600 --> 00:01:34.880]   that
[00:01:34.880 --> 00:01:35.230]   fit
[00:01:35.230 --> 00:01:35.390]   in
[00:01:35.390 --> 00:01:35.440]   you
[00:01:35.440 --> 00:01:35.920]   know
[00:01:35.920 --> 00:01:36.360]   something
[00:01:36.360 --> 00:01:36.990]   like
[00:01:36.990 --> 00:01:37.120]   three
[00:01:37.120 --> 00:01:37.560]   thousand
[00:01:37.560 --> 00:01:38.060]   volumes
[00:01:38.060 --> 00:01:38.200]   of
[00:01:38.200 --> 00:01:38.380]   of
[00:01:38.380 --> 00:01:38.520]   of
[00:01:38.520 --> 00:01:38.830]   books
[00:01:38.830 --> 00:01:39.040]  .
[00:01:39.040 --> 00:01:39.530]   He
[00:01:39.530 --> 00:01:39.590]   wheel
[00:01:39.590 --> 00:01:39.670]  ed
[00:01:39.670 --> 00:01:39.830]   it
[00:01:39.830 --> 00:01:40.020]   out
[00:01:40.020 --> 00:01:40.200]   on
[00:01:40.200 --> 00:01:40.510]   stage
[00:01:40.510 --> 00:01:40.860]   and
[00:01:40.860 --> 00:01:40.860]   he
[00:01:40.860 --> 00:01:41.330]   said
[00:01:41.330 --> 00:01:41.420]   look
[00:01:41.420 --> 00:01:41.700]   this
[00:01:41.700 --> 00:01:41.840]   is
[00:01:41.840 --> 00:01:42.120]   this
[00:01:42.120 --> 00:01:42.260]   is
[00:01:42.260 --> 00:01:42.610]   Craig
[00:01:42.610 --> 00:01:42.680]   V
[00:01:42.680 --> 00:01:43.030]  enter
[00:01:43.030 --> 00:01:44.160]  . [SPEAKER_TURN]
[00:01:45.080 --> 00:01:45.150]  
[00:01:45.150 --> 00:01:45.350]   Okay
[00:01:45.350 --> 00:01:45.480]  ,
[00:01:45.480 --> 00:01:45.710]   so
[00:01:45.710 --> 00:01:45.880]   that
[00:01:45.880 --> 00:01:46.000]   th
[00:01:46.000 --> 00:01:46.280]   Well
[00:01:46.280 --> 00:01:46.480]  .
[00:01:46.480 --> 00:01:46.540]   I
[00:01:46.540 --> 00:01:46.910]   think
[00:01:46.910 --> 00:01:47.150]   they
[00:01:47.150 --> 00:01:47.490]  've
[00:01:47.490 --> 00:01:47.650]   just
[00:01:47.650 --> 00:01:47.910]   sequ
[00:01:47.910 --> 00:01:48.230]  enced
[00:01:48.230 --> 00:01:48.430]   his
[00:01:48.430 --> 00:01:48.840]   genome
[00:01:48.840 --> 00:01:49.040]  .
[00:01:49.040 --> 00:01:49.220]   So
[00:01:49.220 --> 00:01:49.300]   um
[00:01:49.300 --> 00:01:49.570]   yeah
[00:01:49.570 --> 00:01:49.630]   I
[00:01:49.630 --> 00:01:50.180]   actually
[00:01:50.180 --> 00:01:50.450]   read
[00:01:50.450 --> 00:01:50.610]   I
[00:01:50.610 --> 00:01:51.050]   actually
[00:01:51.050 --> 00:01:51.350]   read
[00:01:51.350 --> 00:01:51.660]   his
[00:01:51.660 --> 00:01:51.680]   uh
[00:01:51.680 --> 00:01:51.860]   his
[00:01:51.860 --> 00:01:52.470]   biography
[00:01:52.470 --> 00:01:53.420]  . [SPEAKER_TURN]
[00:01:53.420 --> 00:01:54.370]   M
[00:01:54.370 --> 00:01:54.720]  m
[00:01:54.720 --> 00:01:55.710]  -
[00:01:55.710 --> 00:01:56.020]  h
[00:01:56.020 --> 00:01:57.320]  mm
[00:01:57.320 --> 00:02:04.520]  . [SPEAKER_TURN]
[00:02:05.240 --> 00:02:05.290]  
[00:02:05.290 --> 00:02:05.300]   I
[00:02:05.300 --> 00:02:05.360]   h
[00:02:05.360 --> 00:02:05.600]   yeah
[00:02:05.600 --> 00:02:05.650]   I
[00:02:05.650 --> 00:02:06.240]   definitely
[00:02:06.240 --> 00:02:06.300]   I
[00:02:06.300 --> 00:02:06.620]   would
[00:02:06.620 --> 00:02:07.180]   definitely
[00:02:07.180 --> 00:02:07.710]   recommend
[00:02:07.710 --> 00:02:07.820]   it
[00:02:07.820 --> 00:02:08.220]  .
[00:02:08.220 --> 00:02:08.300]   That
[00:02:08.300 --> 00:02:08.450]   was
[00:02:08.450 --> 00:02:08.620]   that
[00:02:08.620 --> 00:02:08.800]   was
[00:02:08.800 --> 00:02:09.100]   good
[00:02:09.100 --> 00:02:09.310]   stuff
[00:02:09.310 --> 00:02:09.410]   Um
[00:02:09.410 --> 00:02:09.590]  .
[00:02:09.590 --> 00:02:09.820]   yeah
[00:02:09.820 --> 00:02:10.040]   I
[00:02:10.040 --> 00:02:10.060]   don
[00:02:10.060 --> 00:02:10.160]  't
[00:02:10.160 --> 00:02:10.390]   well
[00:02:10.390 --> 00:02:10.560]   his
[00:02:10.560 --> 00:02:10.730]   the
[00:02:10.730 --> 00:02:10.920]   the
[00:02:10.920 --> 00:02:11.150]   baby
[00:02:11.150 --> 00:02:11.360]  's
[00:02:11.360 --> 00:02:11.410]   DNA
[00:02:11.410 --> 00:02:11.690]   would
[00:02:11.690 --> 00:02:11.870]   be
[00:02:11.870 --> 00:02:11.980]   the
[00:02:11.980 --> 00:02:12.220]   same
[00:02:12.220 --> 00:02:12.320]   as
[00:02:12.320 --> 00:02:12.490]   his
[00:02:12.490 --> 00:02:12.660]  .
[00:02:12.660 --> 00:02:12.770]   So
[00:02:12.770 --> 00:02:12.880]   it
[00:02:12.880 --> 00:02:13.050]   you
[00:02:13.050 --> 00:02:13.280]   know
[00:02:13.280 --> 00:02:13.390]   it
[00:02:13.390 --> 00:02:13.510]  ,
[00:02:13.510 --> 00:02:13.790]   would
[00:02:13.790 --> 00:02:13.900]   if
[00:02:13.900 --> 00:02:14.020]   it
[00:02:14.020 --> 00:02:14.190]  's
[00:02:14.190 --> 00:02:14.750]   different
[00:02:14.750 --> 00:02:14.880]   then
[00:02:14.880 --> 00:02:15.110]   they
[00:02:15.110 --> 00:02:15.340]   must
[00:02:15.340 --> 00:02:15.670]   be
[00:02:15.670 --> 00:02:15.860]   talking
[00:02:15.860 --> 00:02:16.150]   about
[00:02:16.150 --> 00:02:16.680]   something
[00:02:16.680 --> 00:02:16.930]   else
[00:02:16.930 --> 00:02:18.000]  . [SPEAKER_TURN]
[00:02:18.000 --> 00:02:18.010]   Yeah
[00:02:18.010 --> 00:02:18.580]   I
[00:02:18.580 --> 00:02:18.640]   mean
[00:02:18.640 --> 00:02:18.640]   I
[00:02:18.640 --> 00:02:18.830]  've
[00:02:18.830 --> 00:02:19.020]   got
[00:02:19.020 --> 00:02:19.080]   a
[00:02:19.080 --> 00:02:19.590]   few
[00:02:19.590 --> 00:02:19.660]   links
[00:02:19.660 --> 00:02:19.910]   about
[00:02:19.910 --> 00:02:20.100]   all
[00:02:20.100 --> 00:02:20.230]   of
[00:02:20.230 --> 00:02:20.490]   this
[00:02:20.490 --> 00:02:20.810]   stuff
[00:02:20.810 --> 00:02:21.040]   um
[00:02:21.040 --> 00:02:21.130]   but
[00:02:21.130 --> 00:02:21.410]   I
[00:02:21.410 --> 00:02:21.510]   guess
[00:02:21.510 --> 00:02:22.220]   probably
[00:02:22.220 --> 00:02:22.460]   too
[00:02:22.460 --> 00:02:22.540]   early
[00:02:22.540 --> 00:02:22.810]   to
[00:02:22.810 --> 00:02:22.870]   get
[00:02:22.870 --> 00:02:23.340]   into
[00:02:23.340 --> 00:02:23.380]   that
[00:02:23.380 --> 00:02:23.640]   kind
[00:02:23.640 --> 00:02:23.770]   of
[00:02:23.770 --> 00:02:24.120]   thing
[00:02:24.120 --> 00:02:24.280]  .
[00:02:24.280 --> 00:02:24.540]   Well
[00:02:24.540 --> 00:02:24.790]   like
[00:02:24.790 --> 00:02:24.890]   I
[00:02:24.890 --> 00:02:25.120]   mean
[00:02:25.120 --> 00:02:25.310]   did
[00:02:25.310 --> 00:02:25.500]   you
[00:02:25.500 --> 00:02:25.760]   ever
[00:02:25.760 --> 00:02:26.020]   read
[00:02:26.020 --> 00:02:26.280]   this
[00:02:26.280 --> 00:02:26.440]   CR
[00:02:26.440 --> 00:02:26.560]  IS
[00:02:26.560 --> 00:02:26.670]  PR
[00:02:26.670 --> 00:02:26.800]   is
[00:02:26.800 --> 00:02:26.930]   on
[00:02:26.930 --> 00:02:27.120]   the
[00:02:27.120 --> 00:02:27.290]   c
[00:02:27.290 --> 00:02:27.370]  usp
[00:02:27.370 --> 00:02:27.520]   of
[00:02:27.520 --> 00:02:27.760]   erad
[00:02:27.760 --> 00:02:28.210]  icating
[00:02:28.210 --> 00:02:28.270]   a
[00:02:28.270 --> 00:02:28.540]   host
[00:02:28.540 --> 00:02:28.660]   of
[00:02:28.660 --> 00:02:29.190]   diseases
[00:02:29.190 --> 00:02:29.410]  ?
[00:02:29.410 --> 00:02:29.430]   I
[00:02:29.430 --> 00:02:29.690]   mean
[00:02:29.690 --> 00:02:29.820]   we
[00:02:29.820 --> 00:02:30.040]   know
[00:02:30.040 --> 00:02:30.470]   that
[00:02:30.470 --> 00:02:30.480]   CR
[00:02:30.480 --> 00:02:30.600]  IS
[00:02:30.600 --> 00:02:30.730]  PR
[00:02:30.730 --> 00:02:31.640]   th [SPEAKER_TURN]
[00:02:32.180 --> 00:02:32.180]  
[00:02:32.180 --> 00:02:32.320]   CR
[00:02:32.320 --> 00:02:32.460]  IS
[00:02:32.460 --> 00:02:32.520]  PR
[00:02:32.520 --> 00:02:32.860]   is
[00:02:32.860 --> 00:02:33.170]   was
[00:02:33.170 --> 00:02:33.230]   this
[00:02:33.230 --> 00:02:33.440]   you
[00:02:33.440 --> 00:02:33.800]   know
[00:02:33.800 --> 00:02:33.940]   big
[00:02:33.940 --> 00:02:34.640]   innovation
[00:02:34.640 --> 00:02:34.850]   for
[00:02:34.850 --> 00:02:35.560]   sequencing
[00:02:35.560 --> 00:02:35.700]   or
[00:02:35.700 --> 00:02:35.980]   well
[00:02:35.980 --> 00:02:36.190]   was
[00:02:36.190 --> 00:02:36.380]   it
[00:02:36.380 --> 00:02:36.860]   you
[00:02:36.860 --> 00:02:36.890]   could
[00:02:36.890 --> 00:02:37.460]   actually
[00:02:37.460 --> 00:02:38.170]   manipulate
[00:02:38.170 --> 00:02:38.520]   genes
[00:02:38.520 --> 00:02:38.720]   with
[00:02:38.720 --> 00:02:38.870]   uh
[00:02:38.870 --> 00:02:39.350]   with
[00:02:39.350 --> 00:02:39.360]   CR
[00:02:39.360 --> 00:02:39.500]  IS
[00:02:39.500 --> 00:02:39.640]  PR
[00:02:39.640 --> 00:02:40.600]  . [SPEAKER_TURN]
[00:02:40.600 --> 00:02:40.720]   M
[00:02:40.720 --> 00:02:40.840]  m
[00:02:40.840 --> 00:02:40.960]  -
[00:02:40.960 --> 00:02:41.190]  h
[00:02:41.190 --> 00:02:41.330]  mm
[00:02:41.330 --> 00:02:41.740]  .
[00:02:41.740 --> 00:02:41.960]   So
[00:02:41.960 --> 00:02:42.980]   obviously
[00:02:42.980 --> 00:02:43.200]   it
[00:02:43.200 --> 00:02:43.420]  's
[00:02:43.420 --> 00:02:43.760]   not
[00:02:43.760 --> 00:02:44.630]   exactly
[00:02:44.630 --> 00:02:44.980]   how
[00:02:44.980 --> 00:02:45.170]   CR
[00:02:45.170 --> 00:02:45.420]  IS
[00:02:45.420 --> 00:02:45.550]  PR
[00:02:45.550 --> 00:02:46.110]   works
[00:02:46.110 --> 00:02:46.330]  ,
[00:02:46.330 --> 00:02:46.670]   but
[00:02:46.670 --> 00:02:47.370]   you
[00:02:47.370 --> 00:02:47.460]   know
[00:02:47.460 --> 00:02:47.810]   for
[00:02:47.810 --> 00:02:48.250]   like
[00:02:48.250 --> 00:02:48.700]   kids
[00:02:48.700 --> 00:02:49.020]   to
[00:02:49.020 --> 00:02:50.310]   understand
[00:02:50.310 --> 00:02:50.390]   how
[00:02:50.390 --> 00:02:50.780]   CR
[00:02:50.780 --> 00:02:51.010]  IS
[00:02:51.010 --> 00:02:51.050]  PR
[00:02:51.050 --> 00:02:51.610]   works
[00:02:51.610 --> 00:02:51.830]   it
[00:02:51.830 --> 00:02:52.050]  's
[00:02:52.050 --> 00:02:52.320]  ,
[00:02:52.320 --> 00:02:52.500]   uh
[00:02:52.500 --> 00:02:52.710]   it
[00:02:52.710 --> 00:02:52.930]  's
[00:02:52.930 --> 00:02:53.380]   very
[00:02:53.380 --> 00:02:53.830]   cool
[00:02:53.830 --> 00:02:54.170]  .
[00:02:54.170 --> 00:02:54.460]   So
[00:02:54.460 --> 00:02:54.610]   it
[00:02:54.610 --> 00:02:55.210]   kinda
[00:02:55.210 --> 00:02:55.620]   goes
[00:02:55.620 --> 00:02:55.840]   in
[00:02:55.840 --> 00:02:56.180]   and
[00:02:56.180 --> 00:02:56.400]   it
[00:02:56.400 --> 00:02:56.850]   like
[00:02:56.850 --> 00:02:57.070]   it
[00:02:57.070 --> 00:02:57.650]   first
[00:02:57.650 --> 00:02:57.850]   of
[00:02:57.850 --> 00:02:58.190]   all
[00:02:58.190 --> 00:02:58.410]   it
[00:02:58.410 --> 00:02:58.840]   c [SPEAKER_TURN]
[00:02:58.840 --> 00:02:59.030]   For
[00:02:59.030 --> 00:02:59.240]   kids
[00:02:59.240 --> 00:02:59.350]   and
[00:02:59.350 --> 00:02:59.660]   adults
[00:02:59.660 --> 00:02:59.870]   with
[00:02:59.870 --> 00:02:59.920]   A
