
[00:00:00.000 --> 00:00:08.560]  
[00:00:08.560 --> 00:00:29.940]   Welcome
[00:01:10.580 --> 00:01:10.970]   to
[00:01:10.970 --> 00:01:11.030]   edit
[00:01:11.030 --> 00:01:11.250]   the
[00:01:11.250 --> 00:01:11.550]   show
[00:01:11.550 --> 00:01:12.120]   recently
[00:01:12.120 --> 00:01:12.360]  .
[00:01:12.360 --> 00:01:12.820]   Have
[00:01:12.820 --> 00:01:12.890]   you
[00:01:12.890 --> 00:01:13.260]   heard
[00:01:13.260 --> 00:01:13.410]   of
[00:01:13.410 --> 00:01:13.560]   it
[00:01:13.560 --> 00:01:13.780]  ?
[00:01:13.780 --> 00:01:13.930]   No
[00:01:13.930 --> 00:01:14.230]   it
[00:01:14.230 --> 00:01:14.290]   it
[00:01:14.290 --> 00:01:14.380]   is
[00:01:14.380 --> 00:01:14.800]   really
[00:01:14.800 --> 00:01:15.350]   good
[00:01:15.350 --> 00:01:15.370]  .
[00:01:15.370 --> 00:01:15.500]   Um
[00:01:15.500 --> 00:01:15.650]   it
[00:01:15.650 --> 00:01:15.790]  's
[00:01:15.790 --> 00:01:16.380]   different
[00:01:16.380 --> 00:01:16.630]   it
[00:01:16.630 --> 00:01:16.850]  's
[00:01:16.850 --> 00:01:16.930]   a
[00:01:16.930 --> 00:01:17.560]   different
[00:01:17.560 --> 00:01:17.830]   kind
[00:01:17.830 --> 00:01:18.180]   of
[00:01:18.180 --> 00:01:18.580]   paradigm
[00:01:18.580 --> 00:01:18.730]   um
[00:01:18.730 --> 00:01:18.880]   it
[00:01:18.880 --> 00:01:19.550]   works
[00:01:19.550 --> 00:01:19.570]   very
[00:01:19.570 --> 00:01:20.060]   nicely
[00:01:20.060 --> 00:01:20.250]   for
[00:01:20.250 --> 00:01:20.820]   podcasts
[00:01:20.820 --> 00:01:21.040]   but
[00:01:21.040 --> 00:01:21.340]   also
[00:01:21.340 --> 00:01:21.480]   it
[00:01:21.480 --> 00:01:21.860]   works
[00:01:21.860 --> 00:01:22.080]   for
[00:01:22.080 --> 00:01:22.600]   videos
[00:01:22.600 --> 00:01:22.720]   I
[00:01:22.720 --> 00:01:22.820]  .
[00:01:22.820 --> 00:01:23.110]   just
[00:01:23.110 --> 00:01:23.360]   use
[00:01:23.360 --> 00:01:23.490]   it
[00:01:23.490 --> 00:01:23.700]   for
[00:01:23.700 --> 00:01:24.310]   podcasts
[00:01:24.310 --> 00:01:24.540]  .
[00:01:24.540 --> 00:01:24.770]   But
[00:01:24.770 --> 00:01:25.050]   this
[00:01:25.050 --> 00:01:25.360]   this
[00:01:25.360 --> 00:01:25.500]   is
[00:01:25.500 --> 00:01:25.720]   the
[00:01:25.720 --> 00:01:26.170]   reason
[00:01:26.170 --> 00:01:26.390]   why
[00:01:26.390 --> 00:01:26.550]   we
[00:01:26.550 --> 00:01:26.840]   have
[00:01:26.840 --> 00:01:27.020]   uh
[00:01:27.020 --> 00:01:27.330]   show
[00:01:27.330 --> 00:01:27.600]   show
[00:01:27.600 --> 00:01:27.960]   notes
[00:01:27.960 --> 00:01:28.180]   now
[00:01:28.180 --> 00:01:28.480]   like
[00:01:28.480 --> 00:01:28.780]   well
[00:01:28.780 --> 00:01:28.850]   I
[00:01:28.850 --> 00:01:28.920]   p
[00:01:28.920 --> 00:01:29.070]   it
[00:01:29.070 --> 00:01:29.260]  's
[00:01:29.260 --> 00:01:29.440]   the
[00:01:29.440 --> 00:01:29.880]   reason
[00:01:29.880 --> 00:01:30.180]   why
[00:01:30.180 --> 00:01:30.180]   I
[00:01:30.180 --> 00:01:30.700]   can
[00:01:30.700 --> 00:01:30.820]   send
[00:01:30.820 --> 00:01:30.920]   you
[00:01:30.920 --> 00:01:31.140]   the
[00:01:31.140 --> 00:01:31.440]   full
[00:01:31.440 --> 00:01:31.800]   voice
[00:01:31.800 --> 00:01:32.560]   transcript
[00:01:32.560 --> 00:01:33.320]  .
[00:01:33.320 --> 00:01:34.280]   Um [SPEAKER_TURN]
[00:01:34.580 --> 00:01:34.280]   And
[00:01:34.280 --> 00:01:34.280]   they
[00:01:34.280 --> 00:01:34.280]   actually
[00:01:34.280 --> 00:01:34.280]   added
[00:01:34.280 --> 00:01:34.280]   a
[00:01:34.280 --> 00:01:34.280]   new
[00:01:34.280 --> 00:01:34.280]   feature
[00:01:34.280 --> 00:01:34.280]   now
[00:01:34.280 --> 00:01:34.280]   which
[00:01:34.280 --> 00:01:34.280]   is
[00:01:34.280 --> 00:01:34.280]   just
[00:01:34.280 --> 00:01:34.280]   like
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]  's
[00:01:34.280 --> 00:01:34.280]   taking
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]   to
[00:01:34.280 --> 00:01:34.280]   the
[00:01:34.280 --> 00:01:34.280]   next
[00:01:34.280 --> 00:01:34.280]   level
[00:01:34.280 --> 00:01:34.280]   so
[00:01:34.280 --> 00:01:34.280]   first
[00:01:34.280 --> 00:01:34.280]   of
[00:01:34.280 --> 00:01:34.280]   all
[00:01:34.280 --> 00:01:34.280]   you
[00:01:34.280 --> 00:01:34.280]   can
[00:01:34.280 --> 00:01:34.280]   bring
[00:01:34.280 --> 00:01:34.280]   your
[00:01:34.280 --> 00:01:34.280]   audio
[00:01:34.280 --> 00:01:34.280]   files
[00:01:34.280 --> 00:01:34.280]   into
[00:01:34.280 --> 00:01:34.280]   this
[00:01:34.280 --> 00:01:34.280]   thing
[00:01:34.280 --> 00:01:34.280]   and
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]   like
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]   just
[00:01:34.280 --> 00:01:34.280]   makes
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]   easy
[00:01:34.280 --> 00:01:34.280]   to
[00:01:34.280 --> 00:01:34.280]   edit
[00:01:34.280 --> 00:01:34.280]   together
[00:01:34.280 --> 00:01:34.280]   the
[00:01:34.280 --> 00:01:34.280]   files
[00:01:34.280 --> 00:01:34.280]   and
[00:01:34.280 --> 00:01:34.280]   then
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]   does
[00:01:34.280 --> 00:01:34.280]   a
[00:01:34.280 --> 00:01:34.280]   transcript
[00:01:34.280 --> 00:01:34.280]  .
[00:01:34.280 --> 00:01:34.280]   But
[00:01:34.280 --> 00:01:34.280]   there
[00:01:34.280 --> 00:01:34.280]   was
[00:01:34.280 --> 00:01:34.280]   one
[00:01:34.280 --> 00:01:34.280]   piece
[00:01:34.280 --> 00:01:34.280]   that
[00:01:34.280 --> 00:01:34.280]   was
[00:01:34.280 --> 00:01:34.280]   a
[00:01:34.280 --> 00:01:34.280]   real
[00:01:34.280 --> 00:01:34.280]   pain
[00:01:34.280 --> 00:01:34.280]   in
[00:01:34.280 --> 00:01:34.280]   my
[00:01:34.280 --> 00:01:34.280]   butt
[00:01:34.280 --> 00:01:34.280]   which
[00:01:34.280 --> 00:01:34.280]   was
[00:01:34.280 --> 00:01:34.280]   I
[00:01:34.280 --> 00:01:34.280]   had
[00:01:34.280 --> 00:01:34.280]   to
[00:01:34.280 --> 00:01:34.280]   put
[00:01:34.280 --> 00:01:34.280]   the
[00:01:34.280 --> 00:01:34.280]   files
[00:01:34.280 --> 00:01:34.280]   through
[00:01:34.280 --> 00:01:34.280]   um
[00:01:34.280 --> 00:01:34.280]   like
[00:01:34.280 --> 00:01:34.280]   a
[00:01:34.280 --> 00:01:34.280]   sound
[00:01:34.280 --> 00:01:34.280]   processor
[00:01:34.280 --> 00:01:34.280]   to
[00:01:34.280 --> 00:01:34.280]   remove
[00:01:34.280 --> 00:01:34.280]   background
[00:01:34.280 --> 00:01:34.280]   noise
[00:01:34.280 --> 00:01:34.280]   and
[00:01:34.280 --> 00:01:34.280]   turn
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]   into
[00:01:34.280 --> 00:01:34.280]   professional
[00:01:34.280 --> 00:01:34.280]   audio
[00:01:34.280 --> 00:01:34.280]   quality
[00:01:34.280 --> 00:01:34.280]  .
[00:01:34.280 --> 00:01:34.280]   They
[00:01:34.280 --> 00:01:34.280]  've
[00:01:34.280 --> 00:01:34.280]   just
[00:01:34.280 --> 00:01:34.280]   added
[00:01:34.280 --> 00:01:34.280]   this
[00:01:34.280 --> 00:01:34.280]   like
[00:01:34.280 --> 00:01:34.280]   little
[00:01:34.280 --> 00:01:34.280]   check
[00:01:34.280 --> 00:01:34.280]   box
[00:01:34.280 --> 00:01:34.280]   uh
[00:01:34.280 --> 00:01:34.280]   studio
[00:01:34.280 --> 00:01:34.280]   sound
[00:01:34.280 --> 00:01:34.280]   and
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]   just
[00:01:34.280 --> 00:01:34.280]   does
[00:01:34.280 --> 00:01:34.280]   the
[00:01:34.280 --> 00:01:34.280]   whole
[00:01:34.280 --> 00:01:34.280]   thing
[00:01:34.280 --> 00:01:34.280]   for
[00:01:34.280 --> 00:01:34.280]   you
[00:01:34.280 --> 00:01:34.280]  ,
[00:01:34.280 --> 00:01:34.280]   it
[00:01:34.280 --> 00:01:34.280]  's
[00:01:34.280 --> 00:01:34.280]   so
[00:01:34.280 --> 00:01:34.280]   good
[00:01:34.280 --> 00:01:34.560]  .
[00:01:34.560 --> 00:02:04.120]   So [SPEAKER_TURN]
[00:02:04.120 --> 00:02:04.120]  
[00:02:04.120 --> 00:02:04.780]   basically
[00:02:04.780 --> 00:02:05.000]   the
[00:02:05.000 --> 00:02:05.330]   only
[00:02:05.330 --> 00:02:05.580]   part
[00:02:05.580 --> 00:02:05.800]   now
[00:02:05.800 --> 00:02:06.090]   that
[00:02:06.090 --> 00:02:06.230]   it
[00:02:06.230 --> 00:02:06.600]   doesn
[00:02:06.600 --> 00:02:06.740]  't
[00:02:06.740 --> 00:02:06.880]   do
[00:02:06.880 --> 00:02:07.020]   is
[00:02:07.020 --> 00:02:07.220]   the
[00:02:07.220 --> 00:02:07.730]   final
[00:02:07.730 --> 00:02:07.980]  ising
[00:02:07.980 --> 00:02:08.200]   the
[00:02:08.200 --> 00:02:08.570]   final
[00:02:08.570 --> 00:02:08.780]   mix
[00:02:08.780 --> 00:02:09.050]  .
[00:02:09.050 --> 00:02:09.230]   So
[00:02:09.230 --> 00:02:09.440]   that
[00:02:09.440 --> 00:02:09.820]  's [SPEAKER_TURN]
[00:02:09.820 --> 00:02:11.820]   think
[00:02:11.820 --> 00:02:12.130]   if
[00:02:12.130 --> 00:02:12.660]   we
[00:02:12.660 --> 00:02:13.610]   can
[00:02:13.610 --> 00:02:14.870]   have
[00:02:14.870 --> 00:02:15.200]   S
[00:02:15.200 --> 00:02:15.510]  _
[00:02:15.510 --> 00:02:15.820]  S
[00:02:15.820 --> 00:02:16.300]  _
[00:02:16.300 --> 00:02:16.440]  L
[00:02:16.440 --> 00:02:16.750]  _
[00:02:16.750 --> 00:02:17.380]   on
[00:02:17.380 --> 00:02:18.650]   that
[00:02:18.650 --> 00:02:20.870]   anymore
[00:02:20.870 --> 00:02:22.500]   right
[00:02:22.500 --> 00:02:23.140]  ,
[00:02:23.140 --> 00:02:24.180]   Is
[00:02:24.180 --> 00:02:24.980]   that
[00:02:24.980 --> 00:02:26.890]   broken
[00:02:26.890 --> 00:02:30.480]  ? [SPEAKER_TURN]
[00:02:31.240 --> 00:02:31.280]  
[00:02:31.280 --> 00:02:31.370]   Uh
[00:02:31.370 --> 00:02:31.630]   yeah
[00:02:31.630 --> 00:02:31.990]   yeah
[00:02:31.990 --> 00:02:32.020]   we
[00:02:32.020 --> 00:02:32.150]   we
[00:02:32.150 --> 00:02:32.410]   have
[00:02:32.410 --> 00:02:32.740]   moved
[00:02:32.740 --> 00:02:32.870]   we
[00:02:32.870 --> 00:02:33.130]   have
[00:02:33.130 --> 00:02:33.670]   actually
[00:02:33.670 --> 00:02:33.980]   moved
[00:02:33.980 --> 00:02:34.110]   to
[00:02:34.110 --> 00:02:34.310]   a
[00:02:34.310 --> 00:02:34.430]   Pine
[00:02:34.430 --> 00:02:34.710]  cast
[00:02:34.710 --> 00:02:34.820]   as
[00:02:34.820 --> 00:02:35.080]   well
[00:02:35.080 --> 00:02:35.140]   I
[00:02:35.140 --> 00:02:35.330]  .
[00:02:35.330 --> 00:02:35.520]   don
[00:02:35.520 --> 00:02:35.650]  't
[00:02:35.650 --> 00:02:35.910]   know
[00:02:35.910 --> 00:02:36.190]   if
[00:02:36.190 --> 00:02:36.230]   you
[00:02:36.230 --> 00:02:36.500]   knew
[00:02:36.500 --> 00:02:36.740]   that
[00:02:36.740 --> 00:02:36.940]  .
[00:02:36.940 --> 00:02:37.090]   Did
[00:02:37.090 --> 00:02:37.240]   I
[00:02:37.240 --> 00:02:37.490]   say
[00:02:37.490 --> 00:02:37.640]   that
[00:02:37.640 --> 00:02:37.700]   w
[00:02:37.700 --> 00:02:37.890]   did
[00:02:37.890 --> 00:02:37.950]   I
[00:02:37.950 --> 00:02:38.130]   say
[00:02:38.130 --> 00:02:38.510]   that
[00:02:38.510 --> 00:02:38.670]   last
[00:02:38.670 --> 00:02:38.920]   show
[00:02:38.920 --> 00:02:39.100]  ?
[00:02:39.100 --> 00:02:39.370]   So
[00:02:39.370 --> 00:02:39.370]   we
[00:02:39.370 --> 00:02:39.500]   we
[00:02:39.500 --> 00:02:39.890]   yeah
[00:02:39.890 --> 00:02:39.920]   we
[00:02:39.920 --> 00:02:40.080]  've
[00:02:40.080 --> 00:02:40.410]   moved
[00:02:40.410 --> 00:02:40.600]   off
[00:02:40.600 --> 00:02:40.800]   of
[00:02:40.800 --> 00:02:41.060]   Sound
[00:02:41.060 --> 00:02:41.380]  Cloud
[00:02:41.380 --> 00:02:41.530]   we
[00:02:41.530 --> 00:02:41.700]  've
[00:02:41.700 --> 00:02:42.030]   moved
[00:02:42.030 --> 00:02:42.220]   off
[00:02:42.220 --> 00:02:42.350]   of
[00:02:42.350 --> 00:02:42.680]   Sound
[00:02:42.680 --> 00:02:43.000]  Cloud
[00:02:43.000 --> 00:02:43.200]   to
[00:02:43.200 --> 00:02:43.390]   Pine
[00:02:43.390 --> 00:02:43.650]  cast
[00:02:43.650 --> 00:02:45.240]  .
[00:02:45.240 --> 00:02:45.700]   Because
[00:02:45.700 --> 00:02:46.200]   yeah
[00:02:46.200 --> 00:02:46.410]   because
[00:02:46.410 --> 00:02:47.000]   basically
[00:02:47.000 --> 00:02:47.360]   Sound
[00:02:47.360 --> 00:02:47.580]  Cloud
[00:02:47.580 --> 00:02:48.240]   deprecated
[00:02:48.240 --> 00:02:48.580]   their
[00:02:48.580 --> 00:02:48.640]   A
[00:02:48.640 --> 00:02:48.650]  _
[00:02:48.650 --> 00:02:48.700]  P
[00:02:48.700 --> 00:02:48.820]  _
[00:02:48.820 --> 00:02:48.840]  I
[00:02:48.840 --> 00:02:48.930]  _
[00:02:48.930 --> 00:02:49.190]   which
[00:02:49.190 --> 00:02:49.440]   made
[00:02:49.440 --> 00:02:49.560]   it
[00:02:49.560 --> 00:02:50.230]   impossible
[00:02:50.230 --> 00:02:50.310]   to
[00:02:50.310 --> 00:02:50.750]   resolve
[00:02:50.750 --> 00:02:51.080]   links
[00:02:51.080 --> 00:02:51.250]  .
[00:02:51.250 --> 00:02:51.370]   So
[00:02:51.370 --> 00:02:51.560]   the
[00:02:51.560 --> 00:02:51.930]   entire
[00:02:51.930 --> 00:02:52.250]   show
[00:02:52.250 --> 00:02:52.640]   stopped
[00:02:52.640 --> 00:02:53.070]   working
[00:02:53.070 --> 00:02:53.940]  . [SPEAKER_TURN]
[00:02:53.940 --> 00:02:54.710]   Hmm
[00:02:54.710 --> 00:02:56.060]   okay
[00:02:56.060 --> 00:02:58.580]  . [SPEAKER_TURN]
[00:02:59.520 --> 00:02:59.580]  
[00:02:59.580 --> 00:02:59.700]   And
[00:02:59.700 --> 00:02:59.980]   there
[00:02:59.980 --> 00:03:00.090]  's
[00:03:00.090 --> 00:03:00.200]   no
[00:03:00.200 --> 00:03:00.370]   way
[00:03:00.370 --> 00:03:00.480]   to
[00:03:00.480 --> 00:03:00.770]   speak
[00:03:00.770 --> 00:03:00.900]   to
[00:03:00.900 --> 00:03:01.140]   them
[00:03:01.140 --> 00:03:01.220]   or
[00:03:01.220 --> 00:03:01.840]   communicate
[00:03:01.840 --> 00:03:02.320]   with
[00:03:02.320 --> 00:03:02.370]   them
[00:03:02.370 --> 00:03:02.490]  .
[00:03:02.490 --> 00:03:02.600]   So
[00:03:02.600 --> 00:03:02.730]   we
[00:03:02.730 --> 00:03:02.940]   just
[00:03:02.940 --> 00:03:03.140]   had
[00:03:03.140 --> 00:03:03.220]   to
[00:03:03.220 --> 00:03:03.530]   move
[00:03:03.530 --> 00:03:03.620]   off
[00:03:03.620 --> 00:03:03.810]   and
[00:03:03.810 --> 00:03:03.960]   the
[00:03:03.960 --> 00:03:04.250]   Sound
[00:03:04.250 --> 00:03:04.580]  Cloud
[00:03:04.580 --> 00:03:04.650]   uh
[00:03:04.650 --> 00:03:04.940]   folks
[00:03:04.940 --> 00:03:05.100]   um
[00:03:05.100 --> 00:03:05.120]   I
[00:03:05.120 --> 00:03:05.270]   can
[00:03:05.270 --> 00:03:05.380]  't
[00:03:05.380 --> 00:03:05.840]   remember
[00:03:05.840 --> 00:03:06.020]   the
[00:03:06.020 --> 00:03:06.180]   guy
[00:03:06.180 --> 00:03:06.290]  's
[00:03:06.290 --> 00:03:06.520]   name
[00:03:06.520 --> 00:03:06.670]   um
[00:03:06.670 --> 00:03:06.800]   but
[00:03:06.800 --> 00:03:06.850]   I
[00:03:06.850 --> 00:03:07.020]   but
[00:03:07.020 --> 00:03:07.070]   I
[00:03:07.070 --> 00:03:07.120]   I
[00:03:07.120 --> 00:03:07.670]   tweeted
[00:03:07.670 --> 00:03:07.830]   about
[00:03:07.830 --> 00:03:07.920]   it
[00:03:07.920 --> 00:03:08.460]  .
[00:03:08.460 --> 00:03:08.680]   Just
[00:03:08.680 --> 00:03:08.920]   made
[00:03:08.920 --> 00:03:09.040]   it
[00:03:09.040 --> 00:03:09.160]   so
[00:03:09.160 --> 00:03:09.430]   easy
[00:03:09.430 --> 00:03:09.560]   to
[00:03:09.560 --> 00:03:10.070]   import
[00:03:10.070 --> 00:03:10.660]   everything
[00:03:10.660 --> 00:03:10.910]   and
[00:03:10.910 --> 00:03:11.130]   just
[00:03:11.130 --> 00:03:11.400]   just
[00:03:11.400 --> 00:03:11.850]   move
[00:03:11.850 --> 00:03:12.360]   everything
[00:03:12.360 --> 00:03:12.630]   over
[00:03:12.630 --> 00:03:12.820]  .
[00:03:12.820 --> 00:03:13.030]   And
[00:03:13.030 --> 00:03:13.360]   we
[00:03:13.360 --> 00:03:13.450]  've
[00:03:13.450 --> 00:03:13.560]   got
[00:03:13.560 --> 00:03:13.800]   you
[00:03:13.800 --> 00:03:14.040]   know
[00:03:14.040 --> 00:03:14.160]   we
[00:03:14.160 --> 00:03:14.560]  've
[00:03:14.560 --> 00:03:14.900]   got
[00:03:14.900 --> 00:03:14.950]   stats
[00:03:14.950 --> 00:03:14.960]   g
[00:03:14.960 --> 00:03:15.370]   better
[00:03:15.370 --> 00:03:15.710]   stats
[00:03:15.710 --> 00:03:15.980]   than
[00:03:15.980 --> 00:03:16.310]   the
[00:03:16.310 --> 00:03:16.520]   other
[00:03:16.520 --> 00:03:16.860]   place
[00:03:16.860 --> 00:03:17.840]  . [SPEAKER_TURN]
[00:03:17.840 --> 00:03:18.240]   Alright
[00:03:18.240 --> 00:03:18.350]   so
[00:03:18.350 --> 00:03:18.470]   we
[00:03:18.470 --> 00:03:18.690]   know
[00:03:18.690 --> 00:03:18.800]   we
[00:03:18.800 --> 00:03:19.030]   have
[00:03:19.030 --> 00:03:19.270]   like
[00:03:19.270 --> 00:03:19.660]   fifteen
[00:03:19.660 --> 00:03:20.180]   listeners
[00:03:20.180 --> 00:03:20.570]   instead
[00:03:20.570 --> 00:03:20.940]   of
[00:03:20.940 --> 00:03:21.150]   fourteen
[00:03:21.150 --> 00:03:21.260]   is
[00:03:21.260 --> 00:03:21.490]   that
[00:03:21.490 --> 00:03:21.720]   that
[00:03:21.720 --> 00:03:21.840]  's
[00:03:21.840 --> 00:03:22.060]   what
[00:03:22.060 --> 00:03:22.240]   you
[00:03:22.240 --> 00:03:22.400]  're
