
[00:00:00.000 --> 00:00:08.560]  
[00:00:08.560 --> 00:00:29.880]   Welcome
[00:01:26.180 --> 00:01:26.280]  
[00:01:26.280 --> 00:01:26.320]   He
[00:01:26.320 --> 00:01:26.530]   has
[00:01:26.530 --> 00:01:26.670]   no
[00:01:26.670 --> 00:01:27.360]   particular
[00:01:27.360 --> 00:01:27.650]   he
[00:01:27.650 --> 00:01:27.770]   he
[00:01:27.770 --> 00:01:27.790]  's
[00:01:27.790 --> 00:01:28.000]   not
[00:01:28.000 --> 00:01:28.420]   really
[00:01:28.420 --> 00:01:28.980]   thinking
[00:01:28.980 --> 00:01:29.330]   about
[00:01:29.330 --> 00:01:29.890]   colleges
[00:01:29.890 --> 00:01:30.100]  .
[00:01:30.100 --> 00:01:30.410]   Even
[00:01:30.410 --> 00:01:30.800]   though
[00:01:30.800 --> 00:01:30.940]   he
[00:01:30.940 --> 00:01:31.080]  's
[00:01:31.080 --> 00:01:31.430]   going
[00:01:31.430 --> 00:01:31.610]   to
[00:01:31.610 --> 00:01:31.640]   a
[00:01:31.640 --> 00:01:32.060]   senior
[00:01:32.060 --> 00:01:32.340]   year
[00:01:32.340 --> 00:01:32.480]  ,
[00:01:32.480 --> 00:01:32.620]   it
[00:01:32.620 --> 00:01:32.930]  's
[00:01:32.930 --> 00:01:32.970]   not
[00:01:32.970 --> 00:01:33.730]   something
[00:01:33.730 --> 00:01:33.880]   that
[00:01:33.880 --> 00:01:34.080]  's
[00:01:34.080 --> 00:01:34.150]   on
[00:01:34.150 --> 00:01:34.370]   his
[00:01:34.370 --> 00:01:34.760]   radar
[00:01:34.760 --> 00:01:34.920]  ,
[00:01:34.920 --> 00:01:35.180]   much
[00:01:35.180 --> 00:01:35.280]   to
[00:01:35.280 --> 00:01:35.620]   Santa
[00:01:35.620 --> 00:01:36.180]  's
[00:01:36.180 --> 00:01:36.540]   frustration
[00:01:36.540 --> 00:01:36.750]  .
[00:01:36.750 --> 00:01:36.880]   Um
[00:01:36.880 --> 00:01:37.170]   so
[00:01:37.170 --> 00:01:37.450]   we
[00:01:37.450 --> 00:01:37.660]   thought
[00:01:37.660 --> 00:01:37.940]   well
[00:01:37.940 --> 00:01:38.080]  ,
[00:01:38.080 --> 00:01:38.290]   you
[00:01:38.290 --> 00:01:38.570]   know
[00:01:38.570 --> 00:01:38.710]  ,
[00:01:38.710 --> 00:01:39.410]   University
[00:01:39.410 --> 00:01:39.550]   of
[00:01:39.550 --> 00:01:40.250]   Washington
[00:01:40.250 --> 00:01:40.460]   has
[00:01:40.460 --> 00:01:40.600]   uh
[00:01:40.600 --> 00:01:40.820]  ,
[00:01:40.820 --> 00:01:40.950]   you
[00:01:40.950 --> 00:01:41.230]   know
[00:01:41.230 --> 00:01:41.440]  ,
[00:01:41.440 --> 00:01:41.650]   like
[00:01:41.650 --> 00:01:41.840]   the
[00:01:41.840 --> 00:01:42.090]   sixth
[00:01:42.090 --> 00:01:42.960]   ranked
[00:01:42.960 --> 00:01:43.190]   computer
[00:01:43.190 --> 00:01:43.680]   science
[00:01:43.680 --> 00:01:44.290]   program
[00:01:44.290 --> 00:01:44.310]   in
[00:01:44.310 --> 00:01:44.520]   the
[00:01:44.520 --> 00:01:45.010]   country
[00:01:45.010 --> 00:01:45.430]   And
[00:01:45.430 --> 00:01:45.430]  .
[00:01:45.430 --> 00:01:45.860]   uh
[00:01:45.860 --> 00:01:46.060]   thought
[00:01:46.060 --> 00:01:46.340]   okay
[00:01:46.340 --> 00:01:46.480]  ,
[00:01:46.480 --> 00:01:46.620]   so
[00:01:46.620 --> 00:01:46.830]   why
[00:01:46.830 --> 00:01:47.040]   don
[00:01:47.040 --> 00:01:47.180]  't
[00:01:47.180 --> 00:01:47.320]   we
[00:01:47.320 --> 00:01:47.600]   take
[00:01:47.600 --> 00:01:47.670]   a
[00:01:47.670 --> 00:01:47.710]   look
[00:01:47.710 --> 00:01:48.090]   at
[00:01:48.090 --> 00:01:48.460]   the
[00:01:48.460 --> 00:01:49.000]   University
[00:01:49.000 --> 00:01:49.140]   of
[00:01:49.140 --> 00:01:49.840]   Washington
[00:01:49.840 --> 00:01:49.980]  ,
[00:01:49.980 --> 00:01:50.260]   then
[00:01:50.260 --> 00:01:50.650]   Right
[00:01:50.650 --> 00:01:50.820]  .
[00:01:50.820 --> 00:01:50.890]   I
[00:01:50.890 --> 00:01:51.130]  .
[00:01:51.130 --> 00:01:51.380]   mean
[00:01:51.380 --> 00:01:51.490]   it
[00:01:51.490 --> 00:01:51.670]  's
[00:01:51.670 --> 00:01:51.820]   it
[00:01:51.820 --> 00:01:51.940]  's
[00:01:51.940 --> 00:01:52.470]   still
[00:01:52.470 --> 00:01:52.710]   pretty
[00:01:52.710 --> 00:01:52.990]   hard
[00:01:52.990 --> 00:01:53.130]   to
[00:01:53.130 --> 00:01:53.360]   get
[00:01:53.360 --> 00:01:53.690]   into
[00:01:53.690 --> 00:01:53.900]   that
[00:01:53.900 --> 00:01:54.390]   program
[00:01:54.390 --> 00:01:54.600]  .
[00:01:54.600 --> 00:01:54.670]   I
[00:01:54.670 --> 00:01:55.000]   mean
[00:01:55.000 --> 00:01:55.070]   it
[00:01:55.070 --> 00:01:55.510]  's
[00:01:55.510 --> 00:01:55.540]   like
[00:01:55.540 --> 00:01:55.650]   it
[00:01:55.650 --> 00:01:55.720]   I
[00:01:55.720 --> 00:01:56.180]   think
[00:01:56.180 --> 00:01:56.180]  
[00:01:56.180 --> 00:01:56.300]   in
[00:01:56.300 --> 00:01:56.500]   the
[00:01:56.500 --> 00:01:56.910]   college
[00:01:56.910 --> 00:01:57.290]   itself
[00:01:57.290 --> 00:01:57.460]   isn
[00:01:57.460 --> 00:01:57.580]  't
[00:01:57.580 --> 00:01:57.890]   super
[00:01:57.890 --> 00:01:58.120]   hard
[00:01:58.120 --> 00:01:58.250]  ,
[00:01:58.250 --> 00:01:58.430]   you
[00:01:58.430 --> 00:01:58.670]   know
[00:01:58.670 --> 00:01:58.820]  ,
[00:01:58.820 --> 00:01:58.910]   it
[00:01:58.910 --> 00:01:59.040]  's
[00:01:59.040 --> 00:01:59.150]   as
[00:01:59.150 --> 00:01:59.260]   a
[00:01:59.260 --> 00:01:59.530]   state
[00:01:59.530 --> 00:02:00.140]   university
[00:02:00.140 --> 00:02:00.330]   but
[00:02:00.330 --> 00:02:00.500]   the
[00:02:00.500 --> 00:02:00.990]   computer
[00:02:00.990 --> 00:02:01.420]   science
[00:02:01.420 --> 00:02:01.850]   program
[00:02:01.850 --> 00:02:01.980]   it
[00:02:01.980 --> 00:02:02.090]  's
[00:02:02.090 --> 00:02:02.350]   like
[00:02:02.350 --> 00:02:02.390]   a
[00:02:02.390 --> 00:02:02.570]   ten
[00:02:02.570 --> 00:02:03.000]   percent
[00:02:03.000 --> 00:02:03.520]   acceptance
[00:02:03.520 --> 00:02:03.960]   rate
[00:02:03.960 --> 00:02:03.980]   so
[00:02:03.980 --> 00:02:04.220]   that
[00:02:04.220 --> 00:02:04.340]  's
[00:02:04.340 --> 00:02:04.570]   that
[00:02:04.570 --> 00:02:04.710]  's
[00:02:04.710 --> 00:02:05.070]   pretty
[00:02:05.070 --> 00:02:05.750]   competitive
[00:02:05.750 --> 00:02:05.870]   um
[00:02:05.870 --> 00:02:06.050]   but
[00:02:06.050 --> 00:02:06.470]   we
[00:02:06.470 --> 00:02:06.540]   figure
[00:02:06.540 --> 00:02:06.780]   well
[00:02:06.780 --> 00:02:07.200]   -
[00:02:07.200 --> 00:02:07.200]   so
[00:02:07.200 --> 00:02:07.420]   was
[00:02:07.420 --> 00:02:07.560]   it
[00:02:07.560 --> 00:02:07.850]   like
[00:02:07.850 --> 00:02:07.920]   a
[00:02:07.920 --> 00:02:08.400]   road
[00:02:08.400 --> 00:02:08.500]   trip
[00:02:08.500 --> 00:02:08.710]  ?
[00:02:08.710 --> 00:02:08.850]   No
[00:02:08.850 --> 00:02:08.990]  ,
[00:02:08.990 --> 00:02:09.130]   no
[00:02:09.130 --> 00:02:09.270]   it
[00:02:09.270 --> 00:02:09.410]  's
[00:02:09.410 --> 00:02:09.630]   too
[00:02:09.630 --> 00:02:09.850]   far
[00:02:09.850 --> 00:02:09.990]   to
[00:02:09.990 --> 00:02:10.350]   drive
[00:02:10.350 --> 00:02:10.490]   or
[00:02:10.490 --> 00:02:10.630]   at
[00:02:10.630 --> 00:02:11.130]   least
[00:02:11.130 --> 00:02:11.140]   uh
[00:02:11.140 --> 00:02:11.360]   it
[00:02:11.360 --> 00:02:11.410]  's
[00:02:11.410 --> 00:02:11.700]   more
[00:02:11.700 --> 00:02:11.990]   than
[00:02:11.990 --> 00:02:12.130]   we
[00:02:12.130 --> 00:02:12.610]   wanted
[00:02:12.610 --> 00:02:12.710]   to
[00:02:12.710 --> 00:02:13.060]   drive
[00:02:13.060 --> 00:02:13.140]   I
[00:02:13.140 --> 00:02:13.350]  .
[00:02:13.350 --> 00:02:13.710]   think
[00:02:13.710 --> 00:02:13.860]   it
[00:02:13.860 --> 00:02:14.210]   would
[00:02:14.210 --> 00:02:14.420]  've
[00:02:14.420 --> 00:02:14.710]   been
[00:02:14.710 --> 00:02:14.990]   like
[00:02:14.990 --> 00:02:15.220]   two
[00:02:15.220 --> 00:02:15.510]   days
[00:02:15.510 --> 00:02:15.650]   to
[00:02:15.650 --> 00:02:15.930]   get
[00:02:15.930 --> 00:02:16.000]   up
[00:02:16.000 --> 00:02:16.350]   to
[00:02:16.350 --> 00:02:16.660]   Seattle
[00:02:16.660 --> 00:02:17.240]   probably
[00:02:17.240 --> 00:02:17.380]   so
[00:02:17.380 --> 00:02:17.520]   we
[00:02:17.520 --> 00:02:17.660]   uh
[00:02:17.660 --> 00:02:18.090]   we
[00:02:18.090 --> 00:02:18.130]   flew
[00:02:18.130 --> 00:02:18.230]   up
[00:02:18.230 --> 00:02:18.370]   to
[00:02:18.370 --> 00:02:18.910]   Seattle
[00:02:18.910 --> 00:02:19.100]   and
[00:02:19.100 --> 00:02:19.240]   we
[00:02:19.240 --> 00:02:19.520]   went
[00:02:19.520 --> 00:02:19.700]   to
[00:02:19.700 --> 00:02:19.810]   um
[00:02:19.810 --> 00:02:19.950]   no
[00:02:19.950 --> 00:02:20.090]   to
[00:02:20.090 --> 00:02:20.310]   the
[00:02:20.310 --> 00:02:20.670]   space
[00:02:20.670 --> 00:02:21.110]   needle
[00:02:21.110 --> 00:02:21.330]   and
[00:02:21.330 --> 00:02:21.470]   uh
[00:02:21.470 --> 00:02:21.690]   you
[00:02:21.690 --> 00:02:21.980]   know
[00:02:21.980 --> 00:02:22.260]   what
[00:02:22.260 --> 00:02:22.490]   the
[00:02:22.490 --> 00:02:22.560]   m
[00:02:22.560 --> 00:02:22.840]   was
[00:02:22.840 --> 00:02:22.920]   it
[00:02:22.920 --> 00:02:23.140]   the
[00:02:23.140 --> 00:02:23.210]   c
[00:02:23.210 --> 00:02:23.650]   museum
[00:02:23.650 --> 00:02:23.790]   of
[00:02:23.790 --> 00:02:23.860]   I
[00:02:23.860 --> 00:02:24.220]   dunno
[00:02:24.220 --> 00:02:24.410]   it
[00:02:24.410 --> 00:02:24.500]  's
[00:02:24.500 --> 00:02:24.790]   like
[00:02:24.790 --> 00:02:25.010]   pop
[00:02:25.010 --> 00:02:25.520]   culture
[00:02:25.520 --> 00:02:26.180]   and
[00:02:26.180 --> 00:02:26.180]  
[00:02:26.180 --> 00:02:26.350]   and
[00:02:26.350 --> 00:02:26.640]   stuff
[00:02:26.640 --> 00:02:26.810]   and
[00:02:26.810 --> 00:02:26.980]   did
[00:02:26.980 --> 00:02:27.250]   that
[00:02:27.250 --> 00:02:27.440]   kind
[00:02:27.440 --> 00:02:27.660]   of
[00:02:27.660 --> 00:02:27.890]   stuff
[00:02:27.890 --> 00:02:27.950]  ,
[00:02:27.950 --> 00:02:28.220]   went
[00:02:28.220 --> 00:02:28.350]   saw
[00:02:28.350 --> 00:02:28.520]   the
[00:02:28.520 --> 00:02:29.130]   University
[00:02:29.130 --> 00:02:29.220]   of
[00:02:29.220 --> 00:02:29.810]   Washington
[00:02:29.810 --> 00:02:29.980]   and
[00:02:29.980 --> 00:02:30.210]   then
[00:02:30.210 --> 00:02:30.430]   we
[00:02:30.430 --> 00:02:30.430]   uh
[00:02:30.430 --> 00:02:30.540]   we
[00:02:30.540 --> 00:02:30.960]   had
[00:02:30.960 --> 00:02:31.060]   rented
[00:02:31.060 --> 00:02:31.130]   a
[00:02:31.130 --> 00:02:31.290]   car
[00:02:31.290 --> 00:02:31.460]   and
[00:02:31.460 --> 00:02:31.570]   so
[00:02:31.570 --> 00:02:31.800]   then
[00:02:31.800 --> 00:02:31.960]   we
[00:02:31.960 --> 00:02:32.200]   drove
[00:02:32.200 --> 00:02:32.430]   down
[00:02:32.430 --> 00:02:32.540]   to
[00:02:32.540 --> 00:02:32.650]   uh
[00:02:32.650 --> 00:02:33.120]   Portland
[00:02:33.120 --> 00:02:33.290]   and
[00:02:33.290 --> 00:02:33.500]   we
[00:02:33.500 --> 00:02:33.630]   were
[00:02:33.630 --> 00:02:33.880]   gonna
[00:02:33.880 --> 00:02:34.030]   go
[00:02:34.030 --> 00:02:34.210]   see
[00:02:34.210 --> 00:02:34.370]   the
[00:02:34.370 --> 00:02:34.960]   University
[00:02:34.960 --> 00:02:35.070]   of
[00:02:35.070 --> 00:02:35.420]   Oregon
[00:02:35.420 --> 00:02:35.640]   and
[00:02:35.640 --> 00:02:35.820]   then
[00:02:35.820 --> 00:02:35.930]   we
[00:02:35.930 --> 00:02:36.400]   realized
[00:02:36.400 --> 00:02:36.510]   it
[00:02:36.510 --> 00:02:36.680]   was
[00:02:36.680 --> 00:02:36.740]   a
[00:02:36.740 --> 00:02:37.090]   little
[00:02:37.090 --> 00:02:37.260]   too
[00:02:37.260 --> 00:02:37.430]   far
[00:02:37.430 --> 00:02:37.700]   away
[00:02:37.700 --> 00:02:37.770]   on
[00:02:37.770 --> 00:02:37.940]   the
[00:02:37.940 --> 00:02:38.110]   day
[00:02:38.110 --> 00:02:38.220]   we
[00:02:38.220 --> 00:02:38.390]   had
[00:02:38.390 --> 00:02:38.800]   planned
[00:02:38.800 --> 00:02:38.910]   to
[00:02:38.910 --> 00:02:39.040]   go
[00:02:39.040 --> 00:02:39.310]   there
[00:02:39.310 --> 00:02:39.480]   and
[00:02:39.480 --> 00:02:39.710]   back
[00:02:39.710 --> 00:02:39.960]   and
[00:02:39.960 --> 00:02:40.110]   time
[00:02:40.110 --> 00:02:40.170]   t
[00:02:40.170 --> 00:02:40.270]   go
[00:02:40.270 --> 00:02:40.320]   to
[00:02:40.320 --> 00:02:40.680]   f
[00:02:40.680 --> 00:02:40.750]   catch
[00:02:40.750 --> 00:02:40.800]   a
[00:02:40.800 --> 00:02:41.160]   flight
[00:02:41.160 --> 00:02:41.430]   And
[00:02:41.430 --> 00:02:41.490]  .
[00:02:41.490 --> 00:02:41.600]   so
[00:02:41.600 --> 00:02:41.830]   what
[00:02:41.830 --> 00:02:41.940]   we
[00:02:41.940 --> 00:02:42.000]   end
[00:02:42.000 --> 00:02:42.380]   up
[00:02:42.380 --> 00:02:42.510]   doing
[00:02:42.510 --> 00:02:42.620]   uh
[00:02:42.620 --> 00:02:42.750]   is
[00:02:42.750 --> 00:02:42.830]   we
[00:02:42.830 --> 00:02:42.950]   we
[00:02:42.950 --> 00:02:43.180]   saw
[00:02:43.180 --> 00:02:43.200]   I
[00:02:43.200 --> 00:02:43.240]   I
[00:02:43.240 --> 00:02:43.470]   said
[00:02:43.470 --> 00:02:43.700]   well
[00:02:43.700 --> 00:02:43.930]   what
[00:02:43.930 --> 00:02:44.040]   wh
[00:02:44.040 --> 00:02:44.140]   wh
[00:02:44.140 --> 00:02:44.330]   who
[00:02:44.330 --> 00:02:44.500]  a
[00:02:44.500 --> 00:02:44.590]   and
[00:02:44.590 --> 00:02:44.600]   I
[00:02:44.600 --> 00:02:44.770]   was
[00:02:44.770 --> 00:02:45.420]   thinking
[00:02:45.420 --> 00:02:45.470]   like
[00:02:45.470 --> 00:02:45.700]   what
[00:02:45.700 --> 00:02:46.170]   colleges
[00:02:46.170 --> 00:02:46.340]   or
[00:02:46.340 --> 00:02:47.040]   universities
[00:02:47.040 --> 00:02:47.160]   are
[00:02:47.160 --> 00:02:47.390]   near
[00:02:47.390 --> 00:02:47.860]   Portland
[00:02:47.860 --> 00:02:48.900]  .
[00:02:48.900 --> 00:02:49.120]   And
[00:02:49.120 --> 00:02:49.330]   so
[00:02:49.330 --> 00:02:49.480]   one
[00:02:49.480 --> 00:02:49.650]   was
[00:02:49.650 --> 00:02:49.920]   Reed
[00:02:49.920 --> 00:02:50.400]   college
[00:02:50.400 --> 00:02:50.720]   which
[00:02:50.720 --> 00:02:50.850]   is
[00:02:50.850 --> 00:02:51.180]   where
[00:02:51.180 --> 00:02:51.510]   Steve
[00:02:51.510 --> 00:02:51.770]   Jobs
[00:02:51.770 --> 00:02:52.030]   went
[00:02:52.030 --> 00:02:52.190]   if
[00:02:52.190 --> 00:02:52.450]   yeah
[00:02:52.450 --> 00:02:52.580]   or
[00:02:52.580 --> 00:02:52.780]   for
