
[00:00:00.000 --> 00:00:00.840]  
[00:00:00.840 --> 00:00:22.360]   Welcome
[00:02:04.950 --> 00:02:05.030]   we
[00:02:05.030 --> 00:02:05.250]  'll
[00:02:05.250 --> 00:02:05.390]   do
[00:02:05.390 --> 00:02:05.530]   it
[00:02:05.530 --> 00:02:05.800]   if
[00:02:05.800 --> 00:02:06.500]   not
[00:02:06.500 --> 00:02:06.500]  
[00:02:06.500 --> 00:02:06.840]   refund
[00:02:06.840 --> 00:02:07.010]   the
[00:02:07.010 --> 00:02:07.290]   money
[00:02:07.290 --> 00:02:07.450]   but
[00:02:07.450 --> 00:02:07.800]   then
[00:02:07.800 --> 00:02:07.800]   um
[00:02:07.800 --> 00:02:08.040]   you
[00:02:08.040 --> 00:02:08.200]   know
[00:02:08.200 --> 00:02:08.310]   we
[00:02:08.310 --> 00:02:08.480]  'll
[00:02:08.480 --> 00:02:08.660]   say
[00:02:08.660 --> 00:02:08.880]   here
[00:02:08.880 --> 00:02:09.120]   are
[00:02:09.120 --> 00:02:09.220]   the
[00:02:09.220 --> 00:02:09.560]   hotels
[00:02:09.560 --> 00:02:09.730]   and
[00:02:09.730 --> 00:02:09.960]   then
[00:02:09.960 --> 00:02:10.070]   we
[00:02:10.070 --> 00:02:10.230]  'll
[00:02:10.230 --> 00:02:10.580]   figure
[00:02:10.580 --> 00:02:10.750]   out
[00:02:10.750 --> 00:02:10.920]   you
[00:02:10.920 --> 00:02:11.260]   know
[00:02:11.260 --> 00:02:11.260]   we
[00:02:11.260 --> 00:02:11.430]  'll
[00:02:11.430 --> 00:02:11.820]   figure
[00:02:11.820 --> 00:02:11.940]   out
[00:02:11.940 --> 00:02:11.990]   a
[00:02:11.990 --> 00:02:12.440]   weekend
[00:02:12.440 --> 00:02:12.790]   first
[00:02:12.790 --> 00:02:12.840]   and
[00:02:12.840 --> 00:02:13.460]   uh
[00:02:13.460 --> 00:02:13.740]   kind
[00:02:13.740 --> 00:02:13.950]   of
[00:02:13.950 --> 00:02:14.040]   a
[00:02:14.040 --> 00:02:14.560]   loose
[00:02:14.560 --> 00:02:15.160]   idea
[00:02:15.160 --> 00:02:15.280]   for
[00:02:15.280 --> 00:02:15.570]   it
[00:02:15.570 --> 00:02:15.840]  . [SPEAKER_TURN]
[00:02:15.840 --> 00:02:15.990]   Cool
[00:02:15.990 --> 00:02:16.090]   and
[00:02:16.090 --> 00:02:16.230]   what
[00:02:16.230 --> 00:02:16.370]   what
[00:02:16.370 --> 00:02:16.510]   does
[00:02:16.510 --> 00:02:16.620]   the
[00:02:16.620 --> 00:02:16.800]   money
[00:02:16.800 --> 00:02:16.870]   go
[00:02:16.870 --> 00:02:17.130]   towards
[00:02:17.130 --> 00:02:17.600]  ? [SPEAKER_TURN]
[00:02:18.140 --> 00:02:18.220]  
[00:02:18.220 --> 00:02:18.410]   Well
[00:02:18.410 --> 00:02:18.820]   we
[00:02:18.820 --> 00:02:18.880]   could
[00:02:18.880 --> 00:02:19.060]   do
[00:02:19.060 --> 00:02:19.060]   a
[00:02:19.060 --> 00:02:19.480]   couple
[00:02:19.480 --> 00:02:19.880]   things
[00:02:19.880 --> 00:02:20.080]   I
[00:02:20.080 --> 00:02:20.220]   mean
[00:02:20.220 --> 00:02:20.420]   one
[00:02:20.420 --> 00:02:20.600]   we
[00:02:20.600 --> 00:02:20.890]   could
[00:02:20.890 --> 00:02:21.160]   just
[00:02:21.160 --> 00:02:21.280]   do
[00:02:21.280 --> 00:02:21.420]   it
[00:02:21.420 --> 00:02:21.480]   t
[00:02:21.480 --> 00:02:21.960]   towards
[00:02:21.960 --> 00:02:22.220]   food
[00:02:22.220 --> 00:02:22.660]   right
[00:02:22.660 --> 00:02:22.690]  ,
[00:02:22.690 --> 00:02:22.820]   So
[00:02:22.820 --> 00:02:23.030]   let
[00:02:23.030 --> 00:02:23.150]  's
[00:02:23.150 --> 00:02:23.410]   say
[00:02:23.410 --> 00:02:23.410]   w
[00:02:23.410 --> 00:02:23.720]   let
[00:02:23.720 --> 00:02:23.740]  's
[00:02:23.740 --> 00:02:23.940]   say
[00:02:23.940 --> 00:02:24.070]   we
[00:02:24.070 --> 00:02:24.190]   go
[00:02:24.190 --> 00:02:24.470]   okay
[00:02:24.470 --> 00:02:24.670]   let
[00:02:24.670 --> 00:02:24.800]  's
[00:02:24.800 --> 00:02:25.010]   say
[00:02:25.010 --> 00:02:25.130]   we
[00:02:25.130 --> 00:02:25.650]   collect
[00:02:25.650 --> 00:02:25.800]   you
[00:02:25.800 --> 00:02:26.110]   know
[00:02:26.110 --> 00:02:26.130]   a
[00:02:26.130 --> 00:02:26.980]   hundred
[00:02:26.980 --> 00:02:27.070]   dollars
[00:02:27.070 --> 00:02:27.270]   and
[00:02:27.270 --> 00:02:27.400]   we
[00:02:27.400 --> 00:02:27.600]   get
[00:02:27.600 --> 00:02:28.010]   twenty
[00:02:28.010 --> 00:02:28.420]   people
[00:02:28.420 --> 00:02:28.620]  .
[00:02:28.620 --> 00:02:28.670]   I
[00:02:28.670 --> 00:02:28.950]   mean
[00:02:28.950 --> 00:02:29.010]   I
[00:02:29.010 --> 00:02:29.210]   don
[00:02:29.210 --> 00:02:29.340]  't
[00:02:29.340 --> 00:02:29.610]   know
[00:02:29.610 --> 00:02:29.740]   if
[00:02:29.740 --> 00:02:29.870]   we
[00:02:29.870 --> 00:02:30.000]  'd
[00:02:30.000 --> 00:02:30.100]   have
[00:02:30.100 --> 00:02:30.780]   that
[00:02:30.780 --> 00:02:30.840]   many
[00:02:30.840 --> 00:02:31.080]   okay
[00:02:31.080 --> 00:02:31.250]   so
[00:02:31.250 --> 00:02:31.410]   two
[00:02:31.410 --> 00:02:31.970]   thousand
[00:02:31.970 --> 00:02:32.420]   dollars
[00:02:32.420 --> 00:02:33.090]  .
[00:02:33.090 --> 00:02:33.420]   That
[00:02:33.420 --> 00:02:33.810]   might
[00:02:33.810 --> 00:02:34.120]   not
[00:02:34.120 --> 00:02:34.350]   pay
[00:02:34.350 --> 00:02:34.620]   for
[00:02:34.620 --> 00:02:35.070]   all
[00:02:35.070 --> 00:02:35.140]   of
[00:02:35.140 --> 00:02:35.340]   the
[00:02:35.340 --> 00:02:35.700]   food
[00:02:35.700 --> 00:02:36.020]   if
[00:02:36.020 --> 00:02:36.060]   we
[00:02:36.060 --> 00:02:36.330]   had
[00:02:36.330 --> 00:02:36.600]   let
[00:02:36.600 --> 00:02:36.780]  's
[00:02:36.780 --> 00:02:37.050]   say
[00:02:37.050 --> 00:02:37.230]   we
[00:02:37.230 --> 00:02:37.500]   had
[00:02:37.500 --> 00:02:37.860]   like
[00:02:37.860 --> 00:02:38.220]   five
[00:02:38.220 --> 00:02:38.400]   or
[00:02:38.400 --> 00:02:38.700]   six
[00:02:38.700 --> 00:02:39.120]   meals
[00:02:39.120 --> 00:02:39.390]   but
[00:02:39.390 --> 00:02:39.560]   it
[00:02:39.560 --> 00:02:40.020]   might
[00:02:40.020 --> 00:02:40.530]   say
[00:02:40.530 --> 00:02:40.650]   okay
[00:02:40.650 --> 00:02:41.100]   it
[00:02:41.100 --> 00:02:41.100]  'll
[00:02:41.100 --> 00:02:41.640]   cover
[00:02:41.640 --> 00:02:41.750]   a
[00:02:41.750 --> 00:02:42.360]   certain
[00:02:42.360 --> 00:02:42.360]   s
[00:02:42.360 --> 00:02:42.500]   s
[00:02:42.500 --> 00:02:42.540]   s
[00:02:42.540 --> 00:02:43.170]   certain
[00:02:43.170 --> 00:02:44.170]   substantial
[00:02:44.170 --> 00:02:45.880]   financial [SPEAKER_TURN]
[00:02:45.880 --> 00:02:46.100]   M
[00:02:46.100 --> 00:02:46.320]  m
[00:02:46.320 --> 00:02:46.540]  -
[00:02:46.540 --> 00:02:46.760]  h
[00:02:46.760 --> 00:02:47.210]  mm
[00:02:47.210 --> 00:02:47.920]  .
[00:02:48.160 --> 00:02:48.400]   Because
[00:02:48.400 --> 00:02:48.420]   I
[00:02:48.420 --> 00:02:48.730]   think
[00:02:48.730 --> 00:02:48.980]   that
[00:02:48.980 --> 00:02:49.040]   a
[00:02:49.040 --> 00:02:49.530]   hundred
[00:02:49.530 --> 00:02:49.600]   is
[00:02:49.600 --> 00:02:49.780]   too
[00:02:49.780 --> 00:02:50.040]   easy
[00:02:50.040 --> 00:02:50.150]   to
[00:02:50.150 --> 00:02:50.400]   like
[00:02:50.400 --> 00:02:50.520]   re
[00:02:50.520 --> 00:02:50.640]  ne
[00:02:50.640 --> 00:02:50.750]  ge
[00:02:50.750 --> 00:02:51.010]   like
[00:02:51.010 --> 00:02:51.440]   you
[00:02:51.440 --> 00:02:51.480]   know
[00:02:51.480 --> 00:02:51.500]   e
[00:02:51.500 --> 00:02:51.890]   more
[00:02:51.890 --> 00:02:52.120]   people
[00:02:52.120 --> 00:02:52.240]   to
[00:02:52.240 --> 00:02:52.610]   commit
[00:02:52.610 --> 00:02:53.420]  . [SPEAKER_TURN]
[00:02:53.420 --> 00:02:53.590]   Yeah
[00:02:53.590 --> 00:02:53.760]   well
[00:02:53.760 --> 00:02:53.930]   that
[00:02:53.930 --> 00:02:54.010]  's
[00:02:54.010 --> 00:02:54.180]   that
[00:02:54.180 --> 00:02:54.260]  's
[00:02:54.260 --> 00:02:54.470]   the
[00:02:54.470 --> 00:02:54.610]   whole
[00:02:54.610 --> 00:02:54.830]   point
[00:02:54.830 --> 00:02:54.920]   of
