
[00:00:00.000 --> 00:00:08.560]  
[00:00:08.560 --> 00:00:29.980]   Welcome
[00:00:47.180 --> 00:00:47.420]   what
[00:00:47.420 --> 00:00:47.430]   a
[00:00:47.430 --> 00:00:47.780]   hundred
[00:00:47.780 --> 00:00:47.880]  th
[00:00:47.880 --> 00:00:47.980]   of
[00:00:47.980 --> 00:00:48.100]   an
[00:00:48.100 --> 00:00:48.280]   inch
[00:00:48.280 --> 00:00:48.380]   of
[00:00:48.380 --> 00:00:48.580]   rain
[00:00:48.580 --> 00:00:48.680]   or
[00:00:48.680 --> 00:00:49.130]   something
[00:00:49.130 --> 00:00:49.320]   like
[00:00:49.320 --> 00:00:49.630]   that
[00:00:49.630 --> 00:00:49.640]   We
[00:00:49.640 --> 00:00:49.860]  .
[00:00:49.860 --> 00:00:49.930]   had
[00:00:49.930 --> 00:00:50.130]   like
[00:00:50.130 --> 00:00:50.450]   five
[00:00:50.450 --> 00:00:50.530]   rain
[00:00:50.530 --> 00:00:50.780]  drops
[00:00:50.780 --> 00:00:50.920]  ,
[00:00:50.920 --> 00:00:50.980]   it
[00:00:50.980 --> 00:00:51.150]   was
[00:00:51.150 --> 00:00:51.630]   ridiculous
[00:00:51.630 --> 00:00:52.260]  . [SPEAKER_TURN]
[00:00:52.780 --> 00:00:52.870]  
[00:00:52.870 --> 00:00:52.920]   We
[00:00:52.920 --> 00:00:53.130]   had
[00:00:53.130 --> 00:00:53.200]   a
[00:00:53.200 --> 00:00:53.420]   bit
[00:00:53.420 --> 00:00:53.720]   more
[00:00:53.720 --> 00:00:53.760]   I
[00:00:53.760 --> 00:00:54.130]   guess
[00:00:54.130 --> 00:00:54.250]   in
[00:00:54.250 --> 00:00:54.740]   Ventura
[00:00:54.740 --> 00:00:54.950]   and
[00:00:54.950 --> 00:00:55.230]   then
[00:00:55.230 --> 00:00:55.510]   also
[00:00:55.510 --> 00:00:55.760]   we
[00:00:55.760 --> 00:00:55.930]   were
[00:00:55.930 --> 00:00:56.580]   yesterday
[00:00:56.580 --> 00:00:56.710]   we
[00:00:56.710 --> 00:00:56.990]   were
[00:00:56.990 --> 00:00:57.130]   in
[00:00:57.130 --> 00:00:57.480]   Santa
[00:00:57.480 --> 00:00:57.970]   Barbara
[00:00:57.970 --> 00:00:58.180]   and
[00:00:58.180 --> 00:00:58.620]   there
[00:00:58.620 --> 00:00:58.760]   was
[00:00:58.760 --> 00:00:59.050]   some
[00:00:59.050 --> 00:00:59.290]   more
[00:00:59.290 --> 00:00:59.580]   rain
[00:00:59.580 --> 00:00:59.930]   there
[00:00:59.930 --> 00:01:00.140]  .
[00:01:00.140 --> 00:01:00.300]   So
[00:01:00.300 --> 00:01:00.690]   maybe
[00:01:00.690 --> 00:01:00.770]   by
[00:01:00.770 --> 00:01:00.980]   the
[00:01:00.980 --> 00:01:01.260]   time
[00:01:01.260 --> 00:01:01.400]   it
[00:01:01.400 --> 00:01:01.690]   got
[00:01:01.690 --> 00:01:01.750]   to
[00:01:01.750 --> 00:01:02.260]   you
[00:01:02.260 --> 00:01:02.260]   it
[00:01:02.260 --> 00:01:02.690]   was
[00:01:02.690 --> 00:01:02.880]   less
[00:01:02.880 --> 00:01:03.540]  . [SPEAKER_TURN]
[00:01:03.540 --> 00:01:03.870]   Yeah
[00:01:03.870 --> 00:01:04.060]  ,
[00:01:04.060 --> 00:01:04.410]   that
[00:01:04.410 --> 00:01:04.830]   was
[00:01:04.830 --> 00:01:05.100]   kinda
[00:01:05.100 --> 00:01:05.350]   big
[00:01:05.350 --> 00:01:05.710]   fake
[00:01:05.710 --> 00:01:05.790]  -
[00:01:05.790 --> 00:01:06.060]  out
[00:01:06.060 --> 00:01:06.540]  .
[00:01:06.540 --> 00:01:06.820]   Cindy
[00:01:06.820 --> 00:01:07.000]   was
[00:01:07.000 --> 00:01:07.800]   expressing
[00:01:07.800 --> 00:01:08.320]   her
[00:01:08.320 --> 00:01:09.350]   disappointment
[00:01:09.350 --> 00:01:10.180]   yesterday
[00:01:10.180 --> 00:01:10.560]   about
[00:01:10.560 --> 00:01:10.730]   it
[00:01:10.730 --> 00:01:11.120]  .
[00:01:11.120 --> 00:01:11.300]   She
[00:01:11.300 --> 00:01:11.590]   was
[00:01:11.590 --> 00:01:11.860]   like
[00:01:11.860 --> 00:01:12.210]   what
[00:01:12.210 --> 00:01:12.480]   the
[00:01:12.480 --> 00:01:12.820]   hell
[00:01:12.820 --> 00:01:13.070]  .
[00:01:13.070 --> 00:01:13.250]   So
[00:01:13.250 --> 00:01:13.430]   uh
[00:01:13.430 --> 00:01:13.620]   we
[00:01:13.620 --> 00:01:13.940]   yeah
[00:01:13.940 --> 00:01:14.290]   what
[00:01:14.290 --> 00:01:14.460]  's
[00:01:14.460 --> 00:01:14.810]   what
[00:01:14.810 --> 00:01:15.170]  's
[00:01:15.170 --> 00:01:15.240]   new
[00:01:15.240 --> 00:01:15.590]   what
[00:01:15.590 --> 00:01:15.760]  's
[00:01:15.760 --> 00:01:16.110]   what
[00:01:16.110 --> 00:01:16.380]  's
[00:01:16.380 --> 00:01:16.710]   going
[00:01:16.710 --> 00:01:16.880]   on
[00:01:16.880 --> 00:01:17.060]   in
[00:01:17.060 --> 00:01:17.660]   Ventura
[00:01:17.660 --> 00:01:18.180]   County
[00:01:18.180 --> 00:01:19.340]  ? [SPEAKER_TURN]
[00:01:19.880 --> 00:01:20.150]  
[00:01:20.150 --> 00:01:20.190]   Well
[00:01:20.190 --> 00:01:20.360]   on
[00:01:20.360 --> 00:01:20.570]   the
[00:01:20.570 --> 00:01:20.880]   last
[00:01:20.880 --> 00:01:21.190]   show
[00:01:21.190 --> 00:01:21.410]   you
[00:01:21.410 --> 00:01:21.880]   gave
[00:01:21.880 --> 00:01:21.890]   me
[00:01:21.890 --> 00:01:22.500]   the
[00:01:22.500 --> 00:01:22.580]   great
[00:01:22.580 --> 00:01:23.250]   advice
[00:01:23.250 --> 00:01:23.280]   that
[00:01:23.280 --> 00:01:23.360]   I
[00:01:23.360 --> 00:01:23.870]   should
[00:01:23.870 --> 00:01:24.850]   basically
[00:01:24.850 --> 00:01:24.870]   just
[00:01:24.870 --> 00:01:25.320]   really
[00:01:25.320 --> 00:01:26.090]   something
[00:01:26.090 --> 00:01:26.180]   as
[00:01:26.180 --> 00:01:26.730]   quickly
[00:01:26.730 --> 00:01:26.880]   as
[00:01:26.880 --> 00:01:27.510]   possible
[00:01:27.510 --> 00:01:27.740]   and
[00:01:27.740 --> 00:01:27.890]   so
[00:01:27.890 --> 00:01:27.960]   I
[00:01:27.960 --> 00:01:28.520]   did
[00:01:28.520 --> 00:01:28.670]   rather
[00:01:28.670 --> 00:01:28.980]   than
[00:01:28.980 --> 00:01:29.290]   sort
[00:01:29.290 --> 00:01:29.440]   of
[00:01:29.440 --> 00:01:29.780]   work
[00:01:29.780 --> 00:01:29.950]   on
[00:01:29.950 --> 00:01:30.530]   features
[00:01:30.530 --> 00:01:30.610]   I
[00:01:30.610 --> 00:01:31.240]   released
[00:01:31.240 --> 00:01:31.390]   uh
[00:01:31.390 --> 00:01:31.630]   and
[00:01:31.630 --> 00:01:32.170]   cleaned
[00:01:32.170 --> 00:01:32.370]   up
[00:01:32.370 --> 00:01:32.700]   what
[00:01:32.700 --> 00:01:32.710]   I
[00:01:32.710 --> 00:01:32.940]   had
[00:01:32.940 --> 00:01:33.720]   released
[00:01:33.720 --> 00:01:33.770]  ,
[00:01:33.770 --> 00:01:33.870]   it
[00:01:33.870 --> 00:01:34.080]   um
[00:01:34.080 --> 00:01:34.560]   and
[00:01:34.560 --> 00:01:34.750]   that
[00:01:34.750 --> 00:01:34.840]   was
[00:01:34.840 --> 00:01:35.100]   just
[00:01:35.100 --> 00:01:35.330]   the
[00:01:35.330 --> 00:01:36.200]   replacement
[00:01:36.200 --> 00:01:36.430]   for
[00:01:36.430 --> 00:01:36.650]   the
[00:01:36.650 --> 00:01:37.380]   existing
[00:01:37.380 --> 00:01:37.520]   one
[00:01:37.520 --> 00:01:38.060]   that
[00:01:38.060 --> 00:01:38.210]   was
[00:01:38.210 --> 00:01:38.620]   already
[00:01:38.620 --> 00:01:38.760]   up
[00:01:38.760 --> 00:01:39.150]   there
[00:01:39.150 --> 00:01:39.400]   but
[00:01:39.400 --> 00:01:39.690]   with
[00:01:39.690 --> 00:01:39.920]   the
[00:01:39.920 --> 00:01:40.180]   new
[00:01:40.180 --> 00:01:40.300]   um
[00:01:40.300 --> 00:01:40.970]   content
[00:01:40.970 --> 00:01:41.640]   impossible
[00:01:41.640 --> 00:01:42.670]   stuff
[00:01:42.670 --> 00:01:43.610]  .
[00:01:43.610 --> 00:01:43.980]   Um
[00:01:43.980 --> 00:01:44.900]   and [SPEAKER_TURN]
[00:01:44.900 --> 00:01:44.920]  
[00:01:44.920 --> 00:01:44.960]   I
[00:01:44.960 --> 00:01:45.080]  'm
[00:01:45.080 --> 00:01:45.140]   I
[00:01:45.140 --> 00:01:45.260]  'm
[00:01:45.260 --> 00:01:45.890]   understand
[00:01:45.890 --> 00:01:46.230]   okay
[00:01:46.230 --> 00:01:46.390]   with
[00:01:46.390 --> 00:01:46.510]   a
[00:01:46.510 --> 00:01:46.640]   new
[00:01:46.640 --> 00:01:47.110]   content
[00:01:47.110 --> 00:01:47.620]   possible
[00:01:47.620 --> 00:01:47.700]   oh
[00:01:47.700 --> 00:01:48.010]   right
[00:01:48.010 --> 00:01:48.200]   the
[00:01:48.200 --> 00:01:48.320]  ,
[00:01:48.320 --> 00:01:48.560]   new
[00:01:48.560 --> 00:01:48.700]   the
[00:01:48.700 --> 00:01:48.890]   the
[00:01:48.890 --> 00:01:49.280]   right
[00:01:49.280 --> 00:01:49.390]   the
[00:01:49.390 --> 00:01:49.640]   cont
[00:01:49.640 --> 00:01:49.830]   the
[00:01:49.830 --> 00:01:50.020]   the
[00:01:50.020 --> 00:01:50.460]   content
[00:01:50.460 --> 00:01:50.710]   edit
[00:01:50.710 --> 00:01:50.950]  able
[00:01:50.950 --> 00:01:51.460]   stuff
[00:01:51.460 --> 00:01:51.460]   you
[00:01:51.460 --> 00:01:51.710]   were
[00:01:51.710 --> 00:01:52.160]   working
[00:01:52.160 --> 00:01:52.350]   on
[00:01:52.350 --> 00:01:52.520]   okay
[00:01:52.520 --> 00:01:52.640]  ,
[00:01:52.640 --> 00:01:53.080]   alright
[00:01:53.080 --> 00:01:53.900]  . [SPEAKER_TURN]
[00:01:53.900 --> 00:01:54.350]   So
[00:01:54.350 --> 00:01:54.590]   that
[00:01:54.590 --> 00:01:54.930]   was
[00:01:54.930 --> 00:01:55.390]   live
[00:01:55.390 --> 00:01:55.780]   now
[00:01:55.780 --> 00:01:55.840]   I
[00:01:55.840 --> 00:01:56.300]   didn
[00:01:56.300 --> 00:01:56.530]  't
[00:01:56.530 --> 00:01:57.220]   really
[00:01:57.220 --> 00:01:57.790]   learn
[00:01:57.790 --> 00:01:58.130]   too
[00:01:58.130 --> 00:01:58.610]   much
[00:01:58.610 --> 00:01:58.820]   uh
[00:01:58.820 --> 00:01:59.280]   from
[00:01:59.280 --> 00:01:59.740]   from
[00:01:59.740 --> 00:02:00.350]   doing
[00:02:00.350 --> 00:02:00.770]   that
[00:02:00.770 --> 00:02:01.110]   and
[00:02:01.110 --> 00:02:01.600]   life
[00:02:01.600 --> 00:02:01.910]   has
[00:02:01.910 --> 00:02:02.480]   again
[00:02:02.480 --> 00:02:03.170]   gotten
[00:02:03.170 --> 00:02:03.400]   in
[00:02:03.400 --> 00:02:03.740]   the
[00:02:03.740 --> 00:02:04.080]   way
[00:02:04.080 --> 00:02:04.880]   between
[00:02:04.880 --> 00:02:05.340]   then
[00:02:05.340 --> 00:02:05.680]   and
[00:02:05.680 --> 00:02:06.020]   now
[00:02:06.020 --> 00:02:06.130]   '
[00:02:06.130 --> 00:02:06.700]  cause
[00:02:06.700 --> 00:02:07.410]   there
[00:02:07.410 --> 00:02:07.730]   hasn
[00:02:07.730 --> 00:02:07.960]  't
[00:02:07.960 --> 00:02:08.530]   been
[00:02:08.530 --> 00:02:08.800]   a
[00:02:08.800 --> 00:02:08.990]   huge
[00:02:08.990 --> 00:02:09.680]   amount
[00:02:09.680 --> 00:02:10.100]   of
[00:02:10.100 --> 00:02:10.240]   it
[00:02:10.240 --> 00:02:10.500]  . [SPEAKER_TURN]
[00:02:10.520 --> 00:02:10.520]  
[00:02:10.520 --> 00:02:10.680]   You
[00:02:10.680 --> 00:02:11.140]   released
[00:02:11.140 --> 00:02:11.250]   it
[00:02:11.250 --> 00:02:11.300]   I
[00:02:11.300 --> 00:02:11.350]   I
[00:02:11.350 --> 00:02:11.570]   mean
[00:02:11.570 --> 00:02:11.620]   I
[00:02:11.620 --> 00:02:11.730]  'm
[00:02:11.730 --> 00:02:11.780]   I
[00:02:11.780 --> 00:02:11.950]   was
[00:02:11.950 --> 00:02:12.350]   unaware
[00:02:12.350 --> 00:02:12.570]   that
[00:02:12.570 --> 00:02:12.680]   it
[00:02:12.680 --> 00:02:12.850]   was
[00:02:12.850 --> 00:02:13.300]   released
[00:02:13.300 --> 00:02:13.470]  .
[00:02:13.470 --> 00:02:13.580]   So
[00:02:13.580 --> 00:02:14.160]   releasing
[00:02:14.160 --> 00:02:14.200]   it
[00:02:14.200 --> 00:02:14.370]   how
[00:02:14.370 --> 00:02:14.610]   are
[00:02:14.610 --> 00:02:14.830]   you
[00:02:14.830 --> 00:02:15.160]   defining
[00:02:15.160 --> 00:02:15.400]   you
[00:02:15.400 --> 00:02:15.440]   re
[00:02:15.440 --> 00:02:15.550]   uh
[00:02:15.550 --> 00:02:16.000]   released
[00:02:16.000 --> 00:02:16.110]   it
[00:02:16.110 --> 00:02:16.900]  ? [SPEAKER_TURN]
[00:02:16.900 --> 00:02:17.310]   Just
[00:02:17.310 --> 00:02:17.990]   basically
[00:02:17.990 --> 00:02:18.250]   just
[00:02:18.250 --> 00:02:18.470]   put
[00:02:18.470 --> 00:02:18.590]   it
[00:02:18.590 --> 00:02:18.740]   up
[00:02:18.740 --> 00:02:19.120]   there
[00:02:19.120 --> 00:02:19.520]   made
[00:02:19.520 --> 00:02:19.580]  ,
[00:02:19.580 --> 00:02:19.730]   it
[00:02:19.730 --> 00:02:20.040]   live
[00:02:20.040 --> 00:02:20.270]   and
[00:02:20.270 --> 00:02:20.500]   and
[00:02:20.500 --> 00:02:20.990]   showed
[00:02:20.990 --> 00:02:21.110]   it
[00:02:21.110 --> 00:02:21.270]   to
[00:02:21.270 --> 00:02:21.490]   Ben
[00:02:21.490 --> 00:02:21.720]   Boy
[00:02:21.720 --> 00:02:21.950]  ter
[00:02:21.950 --> 00:02:22.180]   and
[00:02:22.180 --> 00:02:22.330]   Em
[00:02:22.330 --> 00:02:22.520]  re
[00:02:22.520 --> 00:02:23.420]  . [SPEAKER_TURN]
[00:02:23.420 --> 00:02:23.720]   Okay
[00:02:23.720 --> 00:02:23.940]   so
[00:02:23.940 --> 00:02:23.950]  ,
[00:02:23.950 --> 00:02:24.330]   that
[00:02:24.330 --> 00:02:24.330]  's
[00:02:24.330 --> 00:02:24.520]   not
[00:02:24.520 --> 00:02:24.950]   really
[00:02:24.950 --> 00:02:25.490]   releasing
[00:02:25.490 --> 00:02:26.220]  . [SPEAKER_TURN]
[00:02:26.220 --> 00:02:26.440]   Yeah
[00:02:26.440 --> 00:02:26.520]   no
[00:02:26.520 --> 00:02:26.620]  ,
[00:02:26.620 --> 00:02:26.980]   exactly
[00:02:26.980 --> 00:02:27.080]  ,
[00:02:27.080 --> 00:02:27.230]   but
[00:02:27.230 --> 00:02:27.330]   it
[00:02:27.330 --> 00:02:27.430]  's
[00:02:27.430 --> 00:02:27.630]   just
[00:02:27.630 --> 00:02:27.730]   it
[00:02:27.730 --> 00:02:27.830]  's
[00:02:27.830 --> 00:02:28.030]   just
[00:02:28.030 --> 00:02:28.380]   like [SPEAKER_TURN]
[00:02:28.380 --> 00:02:28.440]   It
[00:02:28.440 --> 00:02:28.500]  's
[00:02:28.500 --> 00:02:28.680]   better
[00:02:28.680 --> 00:02:28.830]   than
[00:02:28.830 --> 00:02:29.010]   leaving
[00:02:29.010 --> 00:02:29.110]   in
[00:02:29.110 --> 00:02:29.220]   parts
[00:02:29.220 --> 00:02:29.370]   on
[00:02:29.370 --> 00:02:29.380]   the
[00:02:29.380 --> 00:02:29.520]   floor
[00:02:29.520 --> 00:02:29.640]   that
[00:02:29.640 --> 00:02:29.700]  's
[00:02:29.700 --> 00:02:29.760]  ,
[00:02:29.760 --> 00:02:29.890]   for
[00:02:29.890 --> 00:02:30.040]   sure
[00:02:30.040 --> 00:02:30.380]  . [SPEAKER_TURN]
[00:02:30.380 --> 00:02:30.400]  
[00:02:30.400 --> 00:02:30.670]   yeah
[00:02:30.670 --> 00:02:30.810]  ,
[00:02:30.810 --> 00:02:31.010]   it
[00:02:31.010 --> 00:02:31.230]  's
[00:02:31.230 --> 00:02:31.230]   it
[00:02:31.230 --> 00:02:31.370]  's
[00:02:31.370 --> 00:02:31.880]   pushing
[00:02:31.880 --> 00:02:32.020]   it
[00:02:32.020 --> 00:02:32.160]   it
[00:02:32.160 --> 00:02:32.300]  's
[00:02:32.300 --> 00:02:32.440]   it
[00:02:32.440 --> 00:02:32.580]  's
[00:02:32.580 --> 00:02:33.090]   pushing
[00:02:33.090 --> 00:02:33.380]   some
[00:02:33.380 --> 00:02:33.660]   part
[00:02:33.660 --> 00:02:33.870]   of
[00:02:33.870 --> 00:02:34.120]   it
[00:02:34.120 --> 00:02:34.170]   But
[00:02:34.170 --> 00:02:34.530]  .
[00:02:34.530 --> 00:02:34.680]   then
[00:02:34.680 --> 00:02:34.820]   uh
[00:02:34.820 --> 00:02:35.350]   pretty
[00:02:35.350 --> 00:02:35.830]   quickly
[00:02:35.830 --> 00:02:36.130]   after
[00:02:36.130 --> 00:02:36.420]   that
[00:02:36.420 --> 00:02:36.600]   um
[00:02:36.600 --> 00:02:36.850]   well
[00:02:36.850 --> 00:02:37.000]  ,
[00:02:37.000 --> 00:02:37.240]   so
[00:02:37.240 --> 00:02:37.640]   between
[00:02:37.640 --> 00:02:37.930]   then
[00:02:37.930 --> 00:02:38.150]   and
[00:02:38.150 --> 00:02:38.440]   now
[00:02:38.440 --> 00:02:38.800]  ,
[00:02:38.800 --> 00:02:38.870]   there
[00:02:38.870 --> 00:02:39.190]   hasn
[00:02:39.190 --> 00:02:39.300]  't
[00:02:39.300 --> 00:02:39.590]   been
[00:02:39.590 --> 00:02:39.730]   uh
[00:02:39.730 --> 00:02:39.950]   too
[00:02:39.950 --> 00:02:40.240]   much
[00:02:40.240 --> 00:02:40.830]   progress
[00:02:40.830 --> 00:02:41.330]   because
[00:02:41.330 --> 00:02:41.470]   of
[00:02:41.470 --> 00:02:41.770]   life
[00:02:41.770 --> 00:02:42.350]   getting
[00:02:42.350 --> 00:02:42.410]   in
[00:02:42.410 --> 00:02:42.630]   the
[00:02:42.630 --> 00:02:42.990]   way
[00:02:42.990 --> 00:02:43.070]  .
[00:02:43.070 --> 00:02:43.310]   But
[00:02:43.310 --> 00:02:43.710]   there
[00:02:43.710 --> 00:02:43.870]   has
[00:02:43.870 --> 00:02:44.440]   been
[00:02:44.440 --> 00:02:44.480]   some
[00:02:44.480 --> 00:02:45.190]   mental
[00:02:45.190 --> 00:02:45.520]   progress
[00:02:45.520 --> 00:02:46.080]  .
[00:02:46.080 --> 00:02:46.160]   So
[00:02:46.160 --> 00:02:46.650]   it
[00:02:46.650 --> 00:02:46.720]   didn
[00:02:46.720 --> 00:02:46.890]  't
[00:02:46.890 --> 00:02:47.450]   take
[00:02:47.450 --> 00:02:47.590]   too
[00:02:47.590 --> 00:02:47.910]   long
[00:02:47.910 --> 00:02:48.370]   after
[00:02:48.370 --> 00:02:49.210]   releasing
[00:02:49.210 --> 00:02:49.610]   that
[00:02:49.610 --> 00:02:50.040]   that
[00:02:50.040 --> 00:02:50.190]   I
[00:02:50.190 --> 00:02:50.880]   called
[00:02:50.880 --> 00:02:51.020]   you
[00:02:51.020 --> 00:02:51.060]   up
[00:02:51.060 --> 00:02:51.430]   with
[00:02:51.430 --> 00:02:51.900]   an
[00:02:51.900 --> 00:02:52.500]   emergency
[00:02:52.500 --> 00:02:52.820]   call
[00:02:52.820 --> 00:02:53.420]  .
[00:02:53.420 --> 00:02:53.460]   Um
[00:02:53.460 --> 00:02:54.010]   w
[00:02:54.010 --> 00:02:54.160]   where
[00:02:54.160 --> 00:02:54.280]   I
[00:02:54.280 --> 00:02:55.410]   basically
[00:02:55.410 --> 00:02:55.880]   said
[00:02:55.880 --> 00:02:56.370]   look
[00:02:56.370 --> 00:02:56.590]  ,
[00:02:56.590 --> 00:02:57.200]   what
[00:02:57.200 --> 00:02:57.580]  's
[00:02:57.580 --> 00:02:58.160]   it
[00:02:58.160 --> 00:02:58.200]   gonna
[00:02:58.200 --> 00:02:58.690]   take
[00:02:58.690 --> 00:02:59.300]   for
[00:02:59.300 --> 00:02:59.430]   you
[00:02:59.430 --> 00:02:59.700]   to
[00:02:59.700 --> 00:03:00.380]   start
[00:03:00.380 --> 00:03:00.380]  
[00:03:00.380 --> 00:03:00.670]   this
[00:03:00.670 --> 00:03:00.890]   and
[00:03:00.890 --> 00:03:00.960]   I
[00:03:00.960 --> 00:03:01.330]   wanna
[00:03:01.330 --> 00:03:01.400]   I
[00:03:01.400 --> 00:03:01.780]   just
[00:03:01.780 --> 00:03:02.060]   wanna
[00:03:02.060 --> 00:03:02.120]   g
[00:03:02.120 --> 00:03:02.430]   uh
[00:03:02.430 --> 00:03:02.500]   ref
[00:03:02.500 --> 00:03:02.660]   go
[00:03:02.660 --> 00:03:02.940]   over
[00:03:02.940 --> 00:03:03.230]   that
[00:03:03.230 --> 00:03:03.520]   call
[00:03:03.520 --> 00:03:03.590]   I
[00:03:03.590 --> 00:03:03.870]  've
[00:03:03.870 --> 00:03:04.040]   had
[00:03:04.040 --> 00:03:04.320]   some
[00:03:04.320 --> 00:03:04.610]   time
[00:03:04.610 --> 00:03:04.760]   to
[00:03:04.760 --> 00:03:04.910]   uh
[00:03:04.910 --> 00:03:05.450]   clarify
[00:03:05.450 --> 00:03:05.580]   my
[00:03:05.580 --> 00:03:06.370]   thoughts
[00:03:06.370 --> 00:03:06.390]   and
[00:03:06.390 --> 00:03:06.460]   I
[00:03:06.460 --> 00:03:06.750]   just
[00:03:06.750 --> 00:03:07.120]   wanna
[00:03:07.120 --> 00:03:07.270]   go
[00:03:07.270 --> 00:03:07.560]   over
[00:03:07.560 --> 00:03:07.850]   that
[00:03:07.850 --> 00:03:08.070]   and
[00:03:08.070 --> 00:03:08.360]   then
[00:03:08.360 --> 00:03:08.870]   um
[00:03:08.870 --> 00:03:08.870]   and
[00:03:08.870 --> 00:03:09.040]   and
[00:03:09.040 --> 00:03:09.450]   just
[00:03:09.450 --> 00:03:09.480]   sort
[00:03:09.480 --> 00:03:09.590]   of
[00:03:09.590 --> 00:03:09.700]   uh
[00:03:09.700 --> 00:03:09.810]   do
[00:03:09.810 --> 00:03:09.860]   a
[00:03:09.860 --> 00:03:10.260]   little
[00:03:10.260 --> 00:03:10.470]   recap
[00:03:10.470 --> 00:03:10.580]   in
[00:03:10.580 --> 00:03:10.950]   the
[00:03:10.950 --> 00:03:11.030]   sense
[00:03:11.030 --> 00:03:11.140]   of
[00:03:11.140 --> 00:03:11.360]   that
[00:03:11.360 --> 00:03:12.030]   conversation
[00:03:12.030 --> 00:03:12.200]   and
[00:03:12.200 --> 00:03:12.420]   then
[00:03:12.420 --> 00:03:12.530]   we
[00:03:12.530 --> 00:03:12.700]  'll
[00:03:12.700 --> 00:03:12.920]   then
[00:03:12.920 --> 00:03:13.020]   we
[00:03:13.020 --> 00:03:13.190]   can
[00:03:13.190 --> 00:03:13.400]   take
[00:03:13.400 --> 00:03:13.630]   some
[00:03:13.630 --> 00:03:13.850]   time
[00:03:13.850 --> 00:03:14.140]  .
[00:03:14.140 --> 00:03:14.570]   Okay
[00:03:14.570 --> 00:03:14.940]  .
[00:03:14.940 --> 00:03:15.100]   No
[00:03:15.100 --> 00:03:15.850]   worries
[00:03:15.850 --> 00:03:17.060]  . [SPEAKER_TURN]
[00:03:17.060 --> 00:03:21.650]   Okay
[00:03:21.650 --> 00:03:25.100]  .
[00:03:25.100 --> 00:03:25.100]  
[00:03:25.100 --> 00:03:25.280]   Um
[00:03:25.280 --> 00:03:25.620]   with
[00:03:25.620 --> 00:03:26.040]   with
[00:03:26.040 --> 00:03:26.320]   task
[00:03:26.320 --> 00:03:26.840]   flow
