
[00:00:00.000 --> 00:00:00.810]  
[00:00:00.810 --> 00:00:02.030]   Welcome
[00:02:03.680 --> 00:02:04.090]   growing
[00:02:04.090 --> 00:02:04.580]   discount
[00:02:04.580 --> 00:02:04.810]   with
[00:02:04.810 --> 00:02:05.070]   every
[00:02:05.070 --> 00:02:05.530]   question
[00:02:05.530 --> 00:02:05.760]   they
[00:02:05.760 --> 00:02:06.110]   answer
[00:02:06.110 --> 00:02:06.450]   and
[00:02:06.450 --> 00:02:06.680]   the
[00:02:06.680 --> 00:02:06.680]   idea
[00:02:06.680 --> 00:02:06.790]   is
[00:02:06.790 --> 00:02:06.900]   is
[00:02:06.900 --> 00:02:07.130]   that
[00:02:07.130 --> 00:02:07.240]   it
[00:02:07.240 --> 00:02:07.580]   helps
[00:02:07.580 --> 00:02:07.990]   shopping
[00:02:07.990 --> 00:02:08.230]   cart
[00:02:08.230 --> 00:02:08.860]   abandonment
[00:02:08.860 --> 00:02:09.210]   issues
[00:02:09.210 --> 00:02:10.300]  . [SPEAKER_TURN]
[00:02:10.560 --> 00:02:10.660]  
[00:02:10.660 --> 00:02:10.900]   Right
[00:02:10.900 --> 00:02:11.100]   and
[00:02:11.100 --> 00:02:11.230]   it
[00:02:11.230 --> 00:02:11.570]   kinda
[00:02:11.570 --> 00:02:11.700]   it
[00:02:11.700 --> 00:02:12.080]   kinda
[00:02:12.080 --> 00:02:12.200]   went
[00:02:12.200 --> 00:02:12.780]   it
[00:02:12.780 --> 00:02:12.860]   kinda
[00:02:12.860 --> 00:02:13.260]   stalled
[00:02:13.260 --> 00:02:13.460]   out
[00:02:13.460 --> 00:02:13.660]   for
[00:02:13.660 --> 00:02:13.860]   all
[00:02:13.860 --> 00:02:14.340]   because
[00:02:14.340 --> 00:02:14.460]   of
[00:02:14.460 --> 00:02:15.140]   various
[00:02:15.140 --> 00:02:15.360]   things
[00:02:15.360 --> 00:02:15.700]   right
[00:02:15.700 --> 00:02:15.850]  ,
[00:02:15.850 --> 00:02:16.030]   the
[00:02:16.030 --> 00:02:16.300]   baby
[00:02:16.300 --> 00:02:16.640]   being
[00:02:16.640 --> 00:02:16.910]   born
[00:02:16.910 --> 00:02:17.110]   and
[00:02:17.110 --> 00:02:17.380]   then
[00:02:17.380 --> 00:02:17.510]   Jo
[00:02:17.510 --> 00:02:17.780]  anna
[00:02:17.780 --> 00:02:17.980]   had
[00:02:17.980 --> 00:02:18.040]   a
[00:02:18.040 --> 00:02:18.380]   bunch
[00:02:18.380 --> 00:02:18.500]   of
[00:02:18.500 --> 00:02:19.290]   conferences
[00:02:19.290 --> 00:02:19.460]   she
[00:02:19.460 --> 00:02:19.680]   was
[00:02:19.680 --> 00:02:20.200]   speaking
[00:02:20.200 --> 00:02:20.330]   at
[00:02:20.330 --> 00:02:20.530]   and
[00:02:20.530 --> 00:02:20.730]   you
[00:02:20.730 --> 00:02:21.000]   know
[00:02:21.000 --> 00:02:21.470]   that
[00:02:21.470 --> 00:02:21.470]   you
[00:02:21.470 --> 00:02:21.910]   guys
[00:02:21.910 --> 00:02:22.080]   kinda
[00:02:22.080 --> 00:02:22.350]   went
[00:02:22.350 --> 00:02:22.690]   quiet
[00:02:22.690 --> 00:02:22.930]   for
[00:02:22.930 --> 00:02:22.950]   a
[00:02:22.950 --> 00:02:23.350]   couple
[00:02:23.350 --> 00:02:24.110]   months
[00:02:24.110 --> 00:02:24.200]   there
[00:02:24.200 --> 00:02:24.510]   right
[00:02:24.510 --> 00:02:25.420]  , [SPEAKER_TURN]
[00:02:25.420 --> 00:02:25.700]   M
[00:02:25.700 --> 00:02:25.970]  m
[00:02:25.970 --> 00:02:26.210]  -
[00:02:26.210 --> 00:02:26.660]  h
[00:02:26.660 --> 00:02:27.070]  mm
[00:02:27.070 --> 00:02:27.920]  .
[00:02:27.920 --> 00:02:27.960]  
[00:02:27.960 --> 00:02:27.970]   M
[00:02:27.970 --> 00:02:28.020]  m
[00:02:28.020 --> 00:02:28.090]  -
[00:02:28.090 --> 00:02:28.120]  h
[00:02:28.120 --> 00:02:28.220]  mm
[00:02:28.220 --> 00:02:28.780]  . [SPEAKER_TURN]
[00:02:28.780 --> 00:02:30.070]   M
[00:02:30.070 --> 00:02:31.420]  m
[00:02:31.420 --> 00:02:32.980]  -
[00:02:32.980 --> 00:02:33.710]  h
[00:02:33.710 --> 00:02:36.160]  mm
[00:02:36.160 --> 00:02:49.780]  . [SPEAKER_TURN]
[00:02:49.780 --> 00:02:50.210]   That
[00:02:50.210 --> 00:02:50.530]   was
[00:02:50.530 --> 00:02:51.170]   longer
[00:02:51.170 --> 00:02:51.710]   than
[00:02:51.710 --> 00:02:52.040]   that
[00:02:52.040 --> 00:02:53.240]  . [SPEAKER_TURN]
[00:02:53.280 --> 00:02:53.360]  
[00:02:53.360 --> 00:02:53.390]   It
[00:02:53.390 --> 00:02:53.560]   may
[00:02:53.560 --> 00:02:53.670]   be
[00:02:53.670 --> 00:02:54.010]   longer
[00:02:54.010 --> 00:02:54.240]   than
[00:02:54.240 --> 00:02:54.470]   that
[00:02:54.470 --> 00:02:54.640]  .
[00:02:54.640 --> 00:02:54.750]   So
[00:02:54.750 --> 00:02:54.980]   then
[00:02:54.980 --> 00:02:55.090]   we
[00:02:55.090 --> 00:02:55.260]   got
[00:02:55.260 --> 00:02:55.630]   back
[00:02:55.630 --> 00:02:55.960]   together
[00:02:55.960 --> 00:02:56.120]   and
[00:02:56.120 --> 00:02:56.230]   um
[00:02:56.230 --> 00:02:56.450]   they
[00:02:56.450 --> 00:02:56.880]   said
[00:02:56.880 --> 00:02:56.920]   okay
[00:02:56.920 --> 00:02:57.070]   so
[00:02:57.070 --> 00:02:57.200]   the
[00:02:57.200 --> 00:02:57.540]   people
[00:02:57.540 --> 00:02:57.770]   that
[00:02:57.770 --> 00:02:57.900]   we
[00:02:57.900 --> 00:02:58.050]  've
[00:02:58.050 --> 00:02:58.410]   spoken
[00:02:58.410 --> 00:02:58.500]   to
[00:02:58.500 --> 00:02:58.670]   the
[00:02:58.670 --> 00:02:59.010]   really
[00:02:59.010 --> 00:02:59.530]   important
[00:02:59.530 --> 00:02:59.840]   thing
[00:02:59.840 --> 00:02:59.930]   is
[00:02:59.930 --> 00:03:00.040]   is
[00:03:00.040 --> 00:03:00.270]   that
[00:03:00.270 --> 00:03:00.560]   it
[00:03:00.560 --> 00:03:00.670]   needs
[00:03:00.670 --> 00:03:00.780]   at
[00:03:00.780 --> 00:03:01.070]   least
[00:03:01.070 --> 00:03:01.240]   you
[00:03:01.240 --> 00:03:01.410]   can
[00:03:01.410 --> 00:03:01.760]   create
[00:03:01.760 --> 00:03:02.090]   custom
[00:03:02.090 --> 00:03:02.490]   surveys
[00:03:02.490 --> 00:03:02.660]  .
[00:03:02.660 --> 00:03:02.770]   So
[00:03:02.770 --> 00:03:02.940]   you
[00:03:02.940 --> 00:03:03.110]   can
[00:03:03.110 --> 00:03:03.370]   just
[00:03:03.370 --> 00:03:03.450]   co
[00:03:03.450 --> 00:03:04.010]   completely
[00:03:04.010 --> 00:03:04.360]   create
[00:03:04.360 --> 00:03:04.600]   your
[00:03:04.600 --> 00:03:05.090]   own
[00:03:05.090 --> 00:03:05.170]   answers
[00:03:05.170 --> 00:03:05.630]   whatever
[00:03:05.630 --> 00:03:05.800]  .
[00:03:05.800 --> 00:03:05.910]   So
[00:03:05.910 --> 00:03:06.190]   then
[00:03:06.190 --> 00:03:06.270]   I
[00:03:06.270 --> 00:03:06.530]   worked
[00:03:06.530 --> 00:03:06.640]   on
[00:03:06.640 --> 00:03:06.870]   that
[00:03:06.870 --> 00:03:07.040]   for
[00:03:07.040 --> 00:03:07.090]   I
[00:03:07.090 --> 00:03:07.290]   guess
[00:03:07.290 --> 00:03:07.420]   a
[00:03:07.420 --> 00:03:08.040]   month
[00:03:08.040 --> 00:03:08.060]   during
[00:03:08.060 --> 00:03:08.400]   during
[00:03:08.400 --> 00:03:08.600]   the
[00:03:08.600 --> 00:03:08.860]   whole
[00:03:08.860 --> 00:03:09.150]   kinda
[00:03:09.150 --> 00:03:09.490]   period
[00:03:09.490 --> 00:03:09.760]   that
[00:03:09.760 --> 00:03:09.830]   uh
[00:03:09.830 --> 00:03:10.060]   Jack
[00:03:10.060 --> 00:03:10.230]   was
[00:03:10.230 --> 00:03:10.340]   uh
[00:03:10.340 --> 00:03:10.800]   just
[00:03:10.800 --> 00:03:10.860]   just
[00:03:10.860 --> 00:03:11.160]   around
[00:03:11.160 --> 00:03:11.250]   so
[00:03:11.250 --> 00:03:11.300]   I
[00:03:11.300 --> 00:03:11.700]   would
[00:03:11.700 --> 00:03:11.750]   do
