
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.970]   This
[00:00:52.730 --> 00:00:53.000]   kids
[00:00:53.000 --> 00:00:53.280]   wake
[00:00:53.280 --> 00:00:53.440]   up
[00:00:53.440 --> 00:00:53.560]   at
[00:00:53.560 --> 00:00:53.770]   six
[00:00:53.770 --> 00:00:54.200]   thirty
[00:00:54.200 --> 00:00:54.330]   so
[00:00:54.330 --> 00:00:54.680]   seven
[00:00:54.680 --> 00:00:55.100]   thirty
[00:00:55.100 --> 00:00:55.240]   is
[00:00:55.240 --> 00:00:55.520]   kind
[00:00:55.520 --> 00:00:55.660]   of
[00:00:55.660 --> 00:00:56.220]   sleeping
[00:00:56.220 --> 00:00:56.360]   in
[00:00:56.360 --> 00:00:56.570]   but
[00:00:56.570 --> 00:00:56.700]   uh
[00:00:56.700 --> 00:00:56.900]   I
[00:00:56.900 --> 00:00:56.990]   was
[00:00:56.990 --> 00:00:57.560]   actually
[00:00:57.560 --> 00:00:58.270]   sitting
[00:00:58.270 --> 00:00:58.320]   down
[00:00:58.320 --> 00:00:58.530]   and
[00:00:58.530 --> 00:00:59.020]   working
[00:00:59.020 --> 00:00:59.160]   at
[00:00:59.160 --> 00:00:59.500]   eight
[00:00:59.500 --> 00:00:59.930]   thirty
[00:00:59.930 --> 00:01:00.840]  . [SPEAKER_TURN]
[00:01:04.660 --> 00:01:04.660]  
[00:01:04.660 --> 00:01:04.810]   Four
[00:01:04.810 --> 00:01:05.000]   hours
[00:01:05.000 --> 00:01:05.070]   of
[00:01:05.070 --> 00:01:05.300]   work
[00:01:05.300 --> 00:01:05.370]   done
[00:01:05.370 --> 00:01:05.760]   without
[00:01:05.760 --> 00:01:06.100]   interruption
[00:01:06.100 --> 00:01:06.580]  . [SPEAKER_TURN]
[00:01:06.580 --> 00:01:06.830]   On
[00:01:06.830 --> 00:01:06.910]   any
[00:01:06.910 --> 00:01:06.980]   foo
[00:01:06.980 --> 00:01:07.540]  ? [SPEAKER_TURN]
[00:01:07.540 --> 00:01:07.670]   No
[00:01:07.670 --> 00:01:07.860]  .
[00:01:07.860 --> 00:01:08.100]   No
[00:01:08.100 --> 00:01:08.640]   consulting
[00:01:08.640 --> 00:01:08.900]   work
[00:01:08.900 --> 00:01:09.090]   but
[00:01:09.090 --> 00:01:09.220]  ,
[00:01:09.220 --> 00:01:09.280]   I
[00:01:09.280 --> 00:01:09.540]   mean
[00:01:09.540 --> 00:01:09.600]   I
[00:01:09.600 --> 00:01:09.790]   you
[00:01:09.790 --> 00:01:10.050]   know
[00:01:10.050 --> 00:01:10.110]   I
[00:01:10.110 --> 00:01:10.320]   was
[00:01:10.320 --> 00:01:10.820]   actually
[00:01:10.820 --> 00:01:11.140]   gonna
[00:01:11.140 --> 00:01:11.530]   push
[00:01:11.530 --> 00:01:11.530]   it
[00:01:11.530 --> 00:01:11.850]   off
[00:01:11.850 --> 00:01:11.980]   till
[00:01:11.980 --> 00:01:12.290]   later
[00:01:12.290 --> 00:01:12.440]   in
[00:01:12.440 --> 00:01:12.620]   the
[00:01:12.620 --> 00:01:12.810]   day
[00:01:12.810 --> 00:01:13.000]   but
[00:01:13.000 --> 00:01:13.130]  ,
[00:01:13.130 --> 00:01:13.190]   I
[00:01:13.190 --> 00:01:13.380]   was
[00:01:13.380 --> 00:01:13.640]   like
[00:01:13.640 --> 00:01:13.830]   you
[00:01:13.830 --> 00:01:14.090]   know
[00:01:14.090 --> 00:01:14.150]   I
[00:01:14.150 --> 00:01:14.530]   think
[00:01:14.530 --> 00:01:14.530]   I
[00:01:14.530 --> 00:01:14.830]  'm
[00:01:14.830 --> 00:01:15.200]   actually
[00:01:15.200 --> 00:01:15.500]   gonna
[00:01:15.500 --> 00:01:15.690]   get
[00:01:15.690 --> 00:01:15.950]   this
[00:01:15.950 --> 00:01:16.210]   done
[00:01:16.210 --> 00:01:16.530]   early
[00:01:16.530 --> 00:01:16.660]   so
[00:01:16.660 --> 00:01:17.030]   this
[00:01:17.030 --> 00:01:17.240]   doesn
[00:01:17.240 --> 00:01:17.360]  't
[00:01:17.360 --> 00:01:17.630]   hang
[00:01:17.630 --> 00:01:17.890]   over
[00:01:17.890 --> 00:01:18.020]   my
[00:01:18.020 --> 00:01:18.140]   head
[00:01:18.140 --> 00:01:18.670]   so
[00:01:18.670 --> 00:01:18.720]   that
[00:01:18.720 --> 00:01:18.800]   if
[00:01:18.800 --> 00:01:18.860]   I
[00:01:18.860 --> 00:01:18.990]   go
[00:01:18.990 --> 00:01:19.510]   swimming
[00:01:19.510 --> 00:01:19.770]   with
[00:01:19.770 --> 00:01:19.960]   the
[00:01:19.960 --> 00:01:20.220]   kids
[00:01:20.220 --> 00:01:20.350]   or
[00:01:20.350 --> 00:01:20.480]   we
[00:01:20.480 --> 00:01:20.740]   go
[00:01:20.740 --> 00:01:20.930]   to
[00:01:20.930 --> 00:01:20.950]   the
[00:01:20.950 --> 00:01:21.190]   park
[00:01:21.190 --> 00:01:21.250]   I
[00:01:21.250 --> 00:01:21.440]   don
[00:01:21.440 --> 00:01:21.570]  't
[00:01:21.570 --> 00:01:21.830]   have
[00:01:21.830 --> 00:01:21.960]   to
[00:01:21.960 --> 00:01:22.220]   feel
[00:01:22.220 --> 00:01:22.480]   like
[00:01:22.480 --> 00:01:22.610]   oh
[00:01:22.610 --> 00:01:22.670]   I
[00:01:22.670 --> 00:01:22.990]   gotta
[00:01:22.990 --> 00:01:23.280]   get
[00:01:23.280 --> 00:01:23.440]   home
[00:01:23.440 --> 00:01:23.570]   at
[00:01:23.570 --> 00:01:23.900]   some
[00:01:23.900 --> 00:01:24.090]   time
[00:01:24.090 --> 00:01:24.280]   and
[00:01:24.280 --> 00:01:24.470]   and
[00:01:24.470 --> 00:01:24.660]   and
[00:01:24.660 --> 00:01:24.790]   do
[00:01:24.790 --> 00:01:25.050]   this
[00:01:25.050 --> 00:01:25.310]   work
[00:01:25.310 --> 00:01:25.440]   or
[00:01:25.440 --> 00:01:25.630]   you
[00:01:25.630 --> 00:01:25.890]   know
[00:01:25.890 --> 00:01:26.150]   come
[00:01:26.150 --> 00:01:26.280]   in
[00:01:26.280 --> 00:01:26.600]   right
[00:01:26.600 --> 00:01:26.990]   before
[00:01:26.990 --> 00:01:27.380]   dinner
[00:01:27.380 --> 00:01:27.570]   and
[00:01:27.570 --> 00:01:27.830]   like
[00:01:27.830 --> 00:01:28.150]   while
[00:01:28.150 --> 00:01:28.470]   Sandy
[00:01:28.470 --> 00:01:28.620]  's
[00:01:28.620 --> 00:01:29.050]   getting
[00:01:29.050 --> 00:01:29.110]   c
[00:01:29.110 --> 00:01:29.500]   dinner
[00:01:29.500 --> 00:01:29.880]   for
[00:01:29.880 --> 00:01:29.900]   the
[00:01:29.900 --> 00:01:30.140]   kids
[00:01:30.140 --> 00:01:30.200]   I
[00:01:30.200 --> 00:01:30.520]   gotta
[00:01:30.520 --> 00:01:30.940]   like
[00:01:30.940 --> 00:01:31.040]   sort
[00:01:31.040 --> 00:01:31.200]   of
[00:01:31.200 --> 00:01:31.760]   disappear
[00:01:31.760 --> 00:01:31.950]   for
[00:01:31.950 --> 00:01:32.130]   two
[00:01:32.130 --> 00:01:32.460]   hours
[00:01:32.460 --> 00:01:32.590]   in
[00:01:32.590 --> 00:01:32.850]   work
[00:01:32.850 --> 00:01:34.120]  . [SPEAKER_TURN]
[00:01:34.120 --> 00:01:34.330]   Yeah
[00:01:34.330 --> 00:01:34.360]  .
[00:01:34.760 --> 00:01:34.520]   So
[00:01:34.520 --> 00:01:34.700]   that
[00:01:34.700 --> 00:01:34.870]   was
[00:01:34.870 --> 00:01:35.280]   awesome
[00:01:35.280 --> 00:01:35.750]   actually
[00:01:35.750 --> 00:01:36.160]   because
[00:01:36.160 --> 00:01:36.630]   actually
[00:01:36.630 --> 00:01:36.800]   I
[00:01:36.800 --> 00:01:37.100]   thought
[00:01:37.100 --> 00:01:37.260]   the
[00:01:37.260 --> 00:01:37.490]   work
[00:01:37.490 --> 00:01:37.660]   was
[00:01:37.660 --> 00:01:37.990]   gonna
[00:01:37.990 --> 00:01:38.180]   take
[00:01:38.180 --> 00:01:38.310]   me
[00:01:38.310 --> 00:01:38.520]   half
[00:01:38.520 --> 00:01:38.860]   hour
[00:01:38.860 --> 00:01:38.920]   and
[00:01:38.920 --> 00:01:39.030]   it
[00:01:39.030 --> 00:01:39.250]   took
[00:01:39.250 --> 00:01:39.370]   me
[00:01:39.370 --> 00:01:39.590]   four
[00:01:39.590 --> 00:01:40.360]   so [SPEAKER_TURN]
[00:01:40.360 --> 00:01:40.470]   Ah
[00:01:40.470 --> 00:01:40.690]   well
[00:01:40.690 --> 00:01:40.970]   there
[00:01:40.970 --> 00:01:41.130]   you
[00:01:41.130 --> 00:01:41.240]   go
[00:01:41.240 --> 00:01:41.400]  .
[00:01:41.400 --> 00:01:41.620]   Yeah
[00:01:41.620 --> 00:01:41.780]   but
[00:01:41.780 --> 00:01:41.830]   I
[00:01:41.830 --> 00:01:42.050]   mean
[00:01:42.050 --> 00:01:42.270]   this
[00:01:42.270 --> 00:01:42.330]   g
[00:01:42.330 --> 00:01:42.430]   it
[00:01:42.430 --> 00:01:42.650]   like
[00:01:42.650 --> 00:01:42.810]   you
[00:01:42.810 --> 00:01:42.970]   say
[00:01:42.970 --> 00:01:43.080]   it
[00:01:43.080 --> 00:01:43.190]  's
[00:01:43.190 --> 00:01:43.470]   great
[00:01:43.470 --> 00:01:43.630]   to
[00:01:43.630 --> 00:01:43.740]   get
[00:01:43.740 --> 00:01:43.850]   it
[00:01:43.850 --> 00:01:44.010]   out
[00:01:44.010 --> 00:01:44.120]   of
[00:01:44.120 --> 00:01:44.280]   the
[00:01:44.280 --> 00:01:44.480]   way
[00:01:44.480 --> 00:01:44.600]   and
[00:01:44.600 --> 00:01:44.710]   if
[00:01:44.710 --> 00:01:44.870]   you
[00:01:44.870 --> 00:01:45.030]  're
[00:01:45.030 --> 00:01:45.410]   earning
[00:01:45.410 --> 00:01:45.510]   I
[00:01:45.510 --> 00:01:45.690]   mean
[00:01:45.690 --> 00:01:45.910]   four
[00:01:45.910 --> 00:01:46.180]   hours
[00:01:46.180 --> 00:01:46.300]   is
[00:01:46.300 --> 00:01:46.520]   good
[00:01:46.520 --> 00:01:46.680]   too
[00:01:46.680 --> 00:01:47.500]  . [SPEAKER_TURN]
[00:01:47.860 --> 00:01:47.940]  
[00:01:47.940 --> 00:01:48.240]   Yeah
[00:01:48.240 --> 00:01:48.350]  ,
[00:01:48.350 --> 00:01:48.600]   now
[00:01:48.600 --> 00:01:48.970]   that
[00:01:48.970 --> 00:01:49.090]  's
[00:01:49.090 --> 00:01:49.420]   good
[00:01:49.420 --> 00:01:49.670]  .
[00:01:49.670 --> 00:01:49.880]   Um
[00:01:50.620 --> 00:01:50.900]  
[00:01:50.900 --> 00:01:51.510]   Speaking
[00:01:51.510 --> 00:01:51.730]   of
[00:01:51.730 --> 00:01:51.950]   uh
[00:01:51.950 --> 00:01:52.840]   speaking
[00:01:52.840 --> 00:01:53.060]   of
[00:01:53.060 --> 00:01:53.830]   earning
[00:01:53.830 --> 00:01:53.940]   I
[00:01:53.940 --> 00:01:54.270]  've
[00:01:54.270 --> 00:01:54.590]   um
[00:01:54.590 --> 00:01:54.590]   I
[00:01:54.590 --> 00:01:54.600]  've
[00:01:54.600 --> 00:01:55.100]   just
[00:01:55.100 --> 00:01:55.330]   uh
[00:01:55.330 --> 00:01:55.390]   I
[00:01:55.390 --> 00:01:55.400]   y
[00:01:55.400 --> 00:01:55.620]   you
[00:01:55.620 --> 00:01:55.990]   know
[00:01:55.990 --> 00:01:56.020]   I
[00:01:56.020 --> 00:01:56.660]   mentioned
[00:01:56.660 --> 00:01:56.960]   last
[00:01:56.960 --> 00:01:57.260]   week
[00:01:57.260 --> 00:01:57.410]   on
[00:01:57.410 --> 00:01:57.680]   the
[00:01:57.680 --> 00:01:57.940]   show
[00:01:57.940 --> 00:01:58.080]   or
[00:01:58.080 --> 00:01:58.150]   I
[00:01:58.150 --> 00:01:58.520]   guess
[00:01:58.520 --> 00:01:58.590]   I
[00:01:58.590 --> 00:01:59.000]   think
[00:01:59.000 --> 00:01:59.110]   it
[00:01:59.110 --> 00:01:59.350]   was
[00:01:59.350 --> 00:01:59.550]   two
[00:01:59.550 --> 00:01:59.920]   weeks
[00:01:59.920 --> 00:02:00.140]   ago
[00:02:00.140 --> 00:02:00.290]   on
[00:02:00.290 --> 00:02:00.510]   the
[00:02:00.510 --> 00:02:00.810]   show
[00:02:00.810 --> 00:02:01.180]   about
[00:02:01.180 --> 00:02:01.400]   how
[00:02:01.400 --> 00:02:01.550]   um
[00:02:01.550 --> 00:02:01.700]   we
[00:02:01.700 --> 00:02:02.000]   were
[00:02:02.000 --> 00:02:02.150]   in
[00:02:02.150 --> 00:02:02.370]   the
[00:02:02.370 --> 00:02:02.880]   process
[00:02:02.880 --> 00:02:03.110]   of
[00:02:03.110 --> 00:02:03.560]   selling
[00:02:03.560 --> 00:02:03.860]   the
[00:02:03.860 --> 00:02:04.020]   pre
[00:02:04.020 --> 00:02:04.070]  -
[00:02:04.070 --> 00:02:04.140]  Z
[00:02:04.140 --> 00:02:04.210]  O
[00:02:04.210 --> 00:02:04.730]   code
[00:02:04.730 --> 00:02:04.810]   base
[00:02:04.810 --> 00:02:05.130]   Yeah
[00:02:05.130 --> 00:02:05.330]  .
[00:02:05.330 --> 00:02:05.480]   so
[00:02:05.480 --> 00:02:05.780]   that
[00:02:05.780 --> 00:02:06.080]   that
[00:02:06.080 --> 00:02:07.000]   transaction
[00:02:07.000 --> 00:02:07.150]   has
[00:02:07.150 --> 00:02:07.420]   been
[00:02:07.420 --> 00:02:08.090]   completed
[00:02:08.090 --> 00:02:08.410]   um
[00:02:08.410 --> 00:02:09.080]   and
[00:02:09.080 --> 00:02:09.160]   the
[00:02:09.160 --> 00:02:09.180]   i
[00:02:09.180 --> 00:02:09.480]   you
[00:02:09.480 --> 00:02:09.980]   know
[00:02:09.980 --> 00:02:10.090]   we
[00:02:10.090 --> 00:02:10.380]  're
[00:02:10.380 --> 00:02:10.490]   I
[00:02:10.490 --> 00:02:11.000]   think
[00:02:11.000 --> 00:02:11.300]   the
[00:02:11.300 --> 00:02:12.510]   investment
[00:02:12.510 --> 00:02:12.520]   of
[00:02:12.520 --> 00:02:12.720]   it
[00:02:12.720 --> 00:02:12.820]   y
[00:02:12.820 --> 00:02:13.120]   was
[00:02:13.120 --> 00:02:13.220]   a
[00:02:13.220 --> 00:02:13.560]   lot
[00:02:13.560 --> 00:02:13.930]   more
[00:02:13.930 --> 00:02:14.430]   than
[00:02:14.430 --> 00:02:14.750]   what
[00:02:14.750 --> 00:02:14.950]   we
[00:02:14.950 --> 00:02:15.350]   sold
[00:02:15.350 --> 00:02:15.650]   to
[00:02:15.650 --> 00:02:15.970]   sold
[00:02:15.970 --> 00:02:16.170]   it
[00:02:16.170 --> 00:02:16.470]   for
[00:02:16.470 --> 00:02:17.390]   obviously
[00:02:17.390 --> 00:02:17.690]  .
[00:02:17.690 --> 00:02:17.930]   Um
[00:02:17.930 --> 00:02:18.090]   so
[00:02:18.090 --> 00:02:18.290]   we
[00:02:18.290 --> 00:02:18.590]  're
[00:02:18.590 --> 00:02:18.790]   we
[00:02:18.790 --> 00:02:19.120]  're
[00:02:19.120 --> 00:02:19.820]   talking
[00:02:19.820 --> 00:02:20.200]   like
[00:02:20.200 --> 00:02:20.620]   uh
[00:02:20.620 --> 00:02:20.620]  
[00:02:20.620 --> 00:02:20.950]   cents
[00:02:20.950 --> 00:02:21.080]   on
[00:02:21.080 --> 00:02:21.280]   the
[00:02:21.280 --> 00:02:21.680]   dollar
[00:02:21.680 --> 00:02:21.880]  .
[00:02:21.880 --> 00:02:21.940]   S
[00:02:21.940 --> 00:02:22.140]   but
[00:02:22.140 --> 00:02:22.440]   the
[00:02:22.440 --> 00:02:22.650]   code
[00:02:22.650 --> 00:02:22.800]   has
[00:02:22.800 --> 00:02:23.060]   been
[00:02:23.060 --> 00:02:23.520]   sitting
[00:02:23.520 --> 00:02:23.840]   sort
[00:02:23.840 --> 00:02:23.910]   of
[00:02:23.910 --> 00:02:24.140]   dead
[00:02:24.140 --> 00:02:24.440]   for
[00:02:24.440 --> 00:02:24.630]   like
[00:02:24.630 --> 00:02:24.890]   four
[00:02:24.890 --> 00:02:25.220]   years
[00:02:25.220 --> 00:02:25.350]  ,
[00:02:25.350 --> 00:02:25.690]   so
[00:02:25.690 --> 00:02:25.940]   getting
[00:02:25.940 --> 00:02:26.510]   anything
[00:02:26.510 --> 00:02:26.800]   out
[00:02:26.800 --> 00:02:26.820]   of
[00:02:26.820 --> 00:02:26.930]   it
[00:02:26.930 --> 00:02:27.060]   at
[00:02:27.060 --> 00:02:27.320]   this
[00:02:27.320 --> 00:02:27.650]   point
[00:02:27.650 --> 00:02:27.780]   is
[00:02:27.780 --> 00:02:28.030]   sort
[00:02:28.030 --> 00:02:28.170]   of
[00:02:28.170 --> 00:02:28.500]   gravy
[00:02:28.500 --> 00:02:28.630]   um
[00:02:28.630 --> 00:02:28.760]   or
[00:02:28.760 --> 00:02:29.090]   found
[00:02:29.090 --> 00:02:29.420]   money
[00:02:29.420 --> 00:02:29.480]   I
[00:02:29.480 --> 00:02:29.840]  ,
[00:02:29.840 --> 00:02:29.980]   guess
[00:02:29.980 --> 00:02:30.140]   you
[00:02:30.140 --> 00:02:30.470]   might
[00:02:30.470 --> 00:02:30.670]   say
[00:02:30.670 --> 00:02:30.890]  .
[00:02:30.890 --> 00:02:31.000]   Um
[00:02:31.000 --> 00:02:31.200]   and
[00:02:31.200 --> 00:02:31.460]   what
[00:02:31.460 --> 00:02:31.590]  's
[00:02:31.590 --> 00:02:32.360]   interesting
[00:02:32.360 --> 00:02:32.650]   about
[00:02:32.650 --> 00:02:32.780]   it
[00:02:32.780 --> 00:02:32.900]   is
[00:02:32.900 --> 00:02:33.370]   that
[00:02:33.370 --> 00:02:33.370]   the
[00:02:33.370 --> 00:02:33.430]   b
[00:02:33.430 --> 00:02:33.710]   you
[00:02:33.710 --> 00:02:33.890]   know
[00:02:33.890 --> 00:02:34.020]  ,
[00:02:34.020 --> 00:02:34.220]   the
[00:02:34.220 --> 00:02:34.620]   amount
[00:02:34.620 --> 00:02:34.880]   that
[00:02:34.880 --> 00:02:34.990]   I
[00:02:34.990 --> 00:02:35.140]  'll
[00:02:35.140 --> 00:02:35.340]   get
[00:02:35.340 --> 00:02:35.510]   out
[00:02:35.510 --> 00:02:35.590]   of
[00:02:35.590 --> 00:02:35.770]   it
[00:02:35.770 --> 00:02:36.190]  ,
[00:02:36.190 --> 00:02:36.260]   which
[00:02:36.260 --> 00:02:36.390]   is
[00:02:36.390 --> 00:02:36.540]   uh
[00:02:36.540 --> 00:02:36.720]   you
[00:02:36.720 --> 00:02:36.980]   know
[00:02:36.980 --> 00:02:37.040]   I
[00:02:37.040 --> 00:02:37.170]  'm
[00:02:37.170 --> 00:02:37.230]   '
[00:02:37.230 --> 00:02:37.560]  cause
[00:02:37.560 --> 00:02:37.620]   I
[00:02:37.620 --> 00:02:37.780]  'm
[00:02:37.780 --> 00:02:38.210]   getting
[00:02:38.210 --> 00:02:38.540]   reimb
[00:02:38.540 --> 00:02:38.870]  ursed
[00:02:38.870 --> 00:02:39.070]   for
[00:02:39.070 --> 00:02:39.330]   some
[00:02:39.330 --> 00:02:39.860]   expenses
[00:02:39.860 --> 00:02:40.130]   that
[00:02:40.130 --> 00:02:40.180]   I
[00:02:40.180 --> 00:02:40.450]  've
[00:02:40.450 --> 00:02:40.580]   had
[00:02:40.580 --> 00:02:40.720]   to
[00:02:40.720 --> 00:02:40.910]   pay
[00:02:40.910 --> 00:02:41.110]   out
[00:02:41.110 --> 00:02:41.240]   of
[00:02:41.240 --> 00:02:41.640]   pocket
[00:02:41.640 --> 00:02:41.900]   over
[00:02:41.900 --> 00:02:42.140]   the
[00:02:42.140 --> 00:02:42.360]   last
[00:02:42.360 --> 00:02:42.760]   couple
[00:02:42.760 --> 00:02:43.090]   years
[00:02:43.090 --> 00:02:43.220]  ,
[00:02:43.220 --> 00:02:43.670]   keeping
[00:02:43.670 --> 00:02:44.010]   the
[00:02:44.010 --> 00:02:44.110]   uh
[00:02:44.110 --> 00:02:44.210]   the
[00:02:44.210 --> 00:02:44.270]   L
[00:02:44.270 --> 00:02:44.340]  _
[00:02:44.340 --> 00:02:44.390]  L
[00:02:44.390 --> 00:02:44.450]  _
[00:02:44.450 --> 00:02:44.510]  C
[00:02:44.510 --> 00:02:44.570]  _
[00:02:44.570 --> 00:02:44.900]   alive
[00:02:44.900 --> 00:02:45.230]   you
[00:02:45.230 --> 00:02:45.230]  ,
[00:02:45.230 --> 00:02:45.410]   know
[00:02:45.410 --> 00:02:45.780]   '
[00:02:45.780 --> 00:02:45.880]  cause
[00:02:45.880 --> 00:02:46.080]   you
[00:02:46.080 --> 00:02:46.340]   have
[00:02:46.340 --> 00:02:46.500]   to
[00:02:46.500 --> 00:02:46.760]   pay
[00:02:46.760 --> 00:02:46.870]   for
[00:02:46.870 --> 00:02:46.930]   L
[00:02:46.930 --> 00:02:46.990]  _
[00:02:46.990 --> 00:02:47.050]  L
[00:02:47.050 --> 00:02:47.110]  _
[00:02:47.110 --> 00:02:47.170]  C
[00:02:47.170 --> 00:02:47.230]  _
[00:02:47.230 --> 00:02:47.530]   fees
[00:02:47.530 --> 00:02:47.690]   and
[00:02:47.690 --> 00:02:47.810]   th
[00:02:47.810 --> 00:02:48.020]   the
[00:02:48.020 --> 00:02:48.630]   counting
[00:02:48.630 --> 00:02:48.850]   fees
[00:02:48.850 --> 00:02:49.010]   and
[00:02:49.010 --> 00:02:50.310]   everything
[00:02:50.310 --> 00:02:50.420]  . [SPEAKER_TURN]
[00:02:50.420 --> 00:02:50.420]  
[00:02:50.420 --> 00:02:50.590]   Um
[00:02:50.590 --> 00:02:50.760]   so
[00:02:50.760 --> 00:02:50.840]   I
[00:02:50.840 --> 00:02:51.100]  'll
[00:02:51.100 --> 00:02:51.350]   get
[00:02:51.350 --> 00:02:51.550]   a
[00:02:51.550 --> 00:02:51.980]   little
[00:02:51.980 --> 00:02:52.440]   less
[00:02:52.440 --> 00:02:52.660]   than
