
[00:00:00.000 --> 00:00:00.910]  
[00:00:00.910 --> 00:00:22.400]   Welcome
[00:00:45.910 --> 00:00:46.030]   of
[00:00:46.030 --> 00:00:46.210]   the
[00:00:46.210 --> 00:00:46.390]   way
[00:00:46.390 --> 00:00:46.700]   since
[00:00:46.700 --> 00:00:46.820]   we
[00:00:46.820 --> 00:00:47.000]  're
[00:00:47.000 --> 00:00:47.060]   d
[00:00:47.060 --> 00:00:47.500]   well
[00:00:47.500 --> 00:00:47.540]   yeah
[00:00:47.540 --> 00:00:47.600]   I
[00:00:47.600 --> 00:00:47.840]   mean
[00:00:47.840 --> 00:00:47.900]   I
[00:00:47.900 --> 00:00:48.270]   prefer
[00:00:48.270 --> 00:00:48.390]   to
[00:00:48.390 --> 00:00:48.510]   do
[00:00:48.510 --> 00:00:48.630]   it
[00:00:48.630 --> 00:00:48.750]   at
[00:00:48.750 --> 00:00:49.050]   this
[00:00:49.050 --> 00:00:49.230]   time
[00:00:49.230 --> 00:00:49.900]   because
[00:00:49.900 --> 00:00:49.900]   then
[00:00:49.900 --> 00:00:49.960]   I
[00:00:49.960 --> 00:00:50.260]   don
[00:00:50.260 --> 00:00:50.310]  't
[00:00:50.310 --> 00:00:50.320]   s
[00:00:50.320 --> 00:00:50.560]   kind
[00:00:50.560 --> 00:00:50.680]   of
[00:00:50.680 --> 00:00:50.990]   screw
[00:00:50.990 --> 00:00:51.110]   up
[00:00:51.110 --> 00:00:51.540]   weekend
[00:00:51.540 --> 00:00:51.900]   plans
[00:00:51.900 --> 00:00:52.340]   whatever
[00:00:52.340 --> 00:00:52.460]  ,
[00:00:52.460 --> 00:00:52.700]   they
[00:00:52.700 --> 00:00:52.880]   are
[00:00:52.880 --> 00:00:53.060]   and
[00:00:53.060 --> 00:00:53.300]   then
[00:00:53.300 --> 00:00:53.400]   s
[00:00:53.400 --> 00:00:53.440]   I
[00:00:53.440 --> 00:00:53.600]   don
[00:00:53.600 --> 00:00:53.720]  't
[00:00:53.720 --> 00:00:54.100]   our
[00:00:54.100 --> 00:00:54.390]   weekends
[00:00:54.390 --> 00:00:54.570]   are
[00:00:54.570 --> 00:00:54.970]   pretty
[00:00:54.970 --> 00:00:55.620]   complicated
[00:00:55.620 --> 00:00:56.010]   with
[00:00:56.010 --> 00:00:56.040]   all
[00:00:56.040 --> 00:00:56.220]   the
[00:00:56.220 --> 00:00:56.640]   kids
[00:00:56.640 --> 00:00:56.640]   and
[00:00:56.640 --> 00:00:56.880]   then
[00:00:56.880 --> 00:00:57.060]   you
[00:00:57.060 --> 00:00:57.470]   you
[00:00:57.470 --> 00:00:57.490]   guys
[00:00:57.490 --> 00:00:57.600]   it
[00:00:57.600 --> 00:00:57.970]   always
[00:00:57.970 --> 00:00:58.280]   seems
[00:00:58.280 --> 00:00:58.520]   like
[00:00:58.520 --> 00:00:58.700]   you
[00:00:58.700 --> 00:00:58.910]  're
[00:00:58.910 --> 00:00:59.060]   you
[00:00:59.060 --> 00:00:59.240]  're
[00:00:59.240 --> 00:00:59.550]   going
[00:00:59.550 --> 00:00:59.670]   to
[00:00:59.670 --> 00:01:00.170]   Orange
[00:01:00.170 --> 00:01:00.410]   County
[00:01:00.410 --> 00:01:00.580]   you
[00:01:00.580 --> 00:01:00.770]  're
[00:01:00.770 --> 00:01:00.950]   not
[00:01:00.950 --> 00:01:01.260]   going
[00:01:01.260 --> 00:01:01.380]   to
[00:01:01.380 --> 00:01:01.750]   Orange
[00:01:01.750 --> 00:01:02.120]   County
[00:01:02.120 --> 00:01:02.240]  ,
[00:01:02.240 --> 00:01:02.610]   things
[00:01:02.610 --> 00:01:02.980]   change
[00:01:02.980 --> 00:01:03.160]   and
[00:01:03.160 --> 00:01:03.400]   then
[00:01:03.400 --> 00:01:03.580]   you
[00:01:03.580 --> 00:01:03.820]   know
[00:01:03.820 --> 00:01:05.160]  . [SPEAKER_TURN]
[00:01:05.180 --> 00:01:05.180]  
[00:01:05.180 --> 00:01:05.360]   Yeah
[00:01:05.360 --> 00:01:05.480]   we
[00:01:05.480 --> 00:01:05.580]  're
[00:01:05.580 --> 00:01:05.760]   good
[00:01:05.760 --> 00:01:05.890]   we
[00:01:05.890 --> 00:01:05.990]  're
[00:01:05.990 --> 00:01:06.160]   good
[00:01:06.160 --> 00:01:06.250]   in
[00:01:06.250 --> 00:01:06.420]   the
[00:01:06.420 --> 00:01:06.690]   weekend
[00:01:06.690 --> 00:01:06.780]   w
[00:01:06.780 --> 00:01:06.830]   I
[00:01:06.830 --> 00:01:06.910]   can
[00:01:06.910 --> 00:01:07.000]   do
[00:01:07.000 --> 00:01:07.320]   weekend
[00:01:07.320 --> 00:01:07.680]   mornings
[00:01:07.680 --> 00:01:07.810]   but
[00:01:07.810 --> 00:01:07.850]   I
[00:01:07.850 --> 00:01:07.940]  'm
[00:01:07.940 --> 00:01:08.070]   not
[00:01:08.070 --> 00:01:08.250]   good
[00:01:08.250 --> 00:01:08.590]   weekend
[00:01:08.590 --> 00:01:08.790]   after
[00:01:08.790 --> 00:01:08.880]  no
[00:01:08.880 --> 00:01:09.010]  ons
[00:01:09.010 --> 00:01:09.200]   and
[00:01:09.200 --> 00:01:09.270]   you
[00:01:09.270 --> 00:01:09.400]  're
[00:01:09.400 --> 00:01:09.580]   good
[00:01:09.580 --> 00:01:09.930]   weekend
[00:01:09.930 --> 00:01:10.140]   after
[00:01:10.140 --> 00:01:10.210]  no
[00:01:10.210 --> 00:01:10.340]  ons
[00:01:10.340 --> 00:01:10.480]   but
[00:01:10.480 --> 00:01:10.600]   you
[00:01:10.600 --> 00:01:10.770]   can
[00:01:10.770 --> 00:01:10.820]  't
[00:01:10.820 --> 00:01:10.950]   do
[00:01:10.950 --> 00:01:11.230]   weekend
[00:01:11.230 --> 00:01:11.590]   mornings
[00:01:11.590 --> 00:01:11.680]   so
[00:01:11.680 --> 00:01:12.240]  , [SPEAKER_TURN]
[00:01:12.240 --> 00:01:12.380]   Yeah
[00:01:12.380 --> 00:01:12.450]   so
[00:01:12.450 --> 00:01:12.520]  ,
[00:01:12.520 --> 00:01:12.730]   figure
[00:01:12.730 --> 00:01:12.820]   it
[00:01:12.820 --> 00:01:13.010]   better
[00:01:13.010 --> 00:01:13.240]   just
[00:01:13.240 --> 00:01:13.320]   knock
[00:01:13.320 --> 00:01:13.390]   it
[00:01:13.390 --> 00:01:13.490]   out
[00:01:13.490 --> 00:01:13.590]  .
[00:01:13.590 --> 00:01:13.680]   Um [SPEAKER_TURN]
[00:01:13.680 --> 00:01:13.960]   Well
[00:01:13.960 --> 00:01:14.100]   but
[00:01:14.100 --> 00:01:14.160]   I
[00:01:14.160 --> 00:01:14.280]  'm
[00:01:14.280 --> 00:01:14.580]   tired
[00:01:14.580 --> 00:01:14.640]   '
[00:01:14.640 --> 00:01:14.940]  cause
[00:01:14.940 --> 00:01:15.120]   you
[00:01:15.120 --> 00:01:15.360]   know
[00:01:15.360 --> 00:01:15.420]   I
[00:01:15.420 --> 00:01:15.600]  've
[00:01:15.600 --> 00:01:15.780]   had
[00:01:15.780 --> 00:01:15.840]   a
[00:01:15.840 --> 00:01:16.200]   really
[00:01:16.200 --> 00:01:16.440]   hard
[00:01:16.440 --> 00:01:16.680]   week
[00:01:16.680 --> 00:01:16.890]   it
[00:01:16.890 --> 00:01:16.920]  's
[00:01:16.920 --> 00:01:17.040]  ,
[00:01:17.040 --> 00:01:17.400]   Friday
[00:01:17.400 --> 00:01:17.640]   it
[00:01:17.640 --> 00:01:17.640]  's
[00:01:17.640 --> 00:01:17.760]  ,
[00:01:17.760 --> 00:01:17.940]   the
[00:01:17.940 --> 00:01:18.120]   end
[00:01:18.120 --> 00:01:18.240]   of
[00:01:18.240 --> 00:01:18.420]   the
[00:01:18.420 --> 00:01:18.720]   day
[00:01:18.720 --> 00:01:18.720]   it
[00:01:18.720 --> 00:01:18.960]  's
[00:01:18.960 --> 00:01:18.980]  ,
[00:01:18.980 --> 00:01:19.380]   raining
[00:01:19.380 --> 00:01:19.560]   and
[00:01:19.560 --> 00:01:19.680]   it
[00:01:19.680 --> 00:01:19.800]  's
[00:01:19.800 --> 00:01:20.040]   grey
[00:01:20.040 --> 00:01:20.460]   outside
[00:01:20.460 --> 00:01:21.280]  . [SPEAKER_TURN]
[00:01:21.280 --> 00:01:21.380]   It
[00:01:21.380 --> 00:01:21.480]  's
[00:01:21.480 --> 00:01:21.630]   not
[00:01:21.630 --> 00:01:21.830]   even
[00:01:21.830 --> 00:01:22.030]   that
[00:01:22.030 --> 00:01:22.130]   it
[00:01:22.130 --> 00:01:22.230]  's
[00:01:22.230 --> 00:01:22.430]   just
[00:01:22.430 --> 00:01:22.530]   a
[00:01:22.530 --> 00:01:22.790]   little
[00:01:22.790 --> 00:01:22.980]   grey
[00:01:22.980 --> 00:01:23.090]  ,
[00:01:23.090 --> 00:01:23.290]   just
[00:01:23.290 --> 00:01:23.340]   a
[00:01:23.340 --> 00:01:23.720]   little
[00:01:23.720 --> 00:01:23.900]   sun
[00:01:23.900 --> 00:01:24.020]   poker
[00:01:24.020 --> 00:01:24.110]   term
[00:01:24.110 --> 00:01:24.380]  . [SPEAKER_TURN]
[00:01:24.380 --> 00:01:24.600]   Um
[00:01:24.600 --> 00:01:25.160]   basement
[00:01:25.160 --> 00:01:25.390]   was
[00:01:25.390 --> 00:01:25.900]   been
[00:01:25.900 --> 00:01:26.330]   flooding
[00:01:26.330 --> 00:01:26.550]   for
[00:01:26.550 --> 00:01:26.910]   the
[00:01:26.910 --> 00:01:27.150]   last
[00:01:27.150 --> 00:01:27.340]   two
[00:01:27.340 --> 00:01:27.640]   days
[00:01:27.640 --> 00:01:28.230]   because
[00:01:28.230 --> 00:01:28.430]   the
[00:01:28.430 --> 00:01:28.490]   '
[00:01:28.490 --> 00:01:28.940]  cause
[00:01:28.940 --> 00:01:29.030]   on
[00:01:29.030 --> 00:01:29.340]   this
[00:01:29.340 --> 00:01:29.970]   property
[00:01:29.970 --> 00:01:30.200]   you
[00:01:30.200 --> 00:01:30.380]   kn
[00:01:30.380 --> 00:01:30.580]   you
[00:01:30.580 --> 00:01:30.890]   know
[00:01:30.890 --> 00:01:30.960]   I
[00:01:30.960 --> 00:01:31.110]  'm
[00:01:31.110 --> 00:01:31.260]   on
[00:01:31.260 --> 00:01:31.570]   this
[00:01:31.570 --> 00:01:32.000]   this
[00:01:32.000 --> 00:01:32.510]   property
[00:01:32.510 --> 00:01:32.820]   here
[00:01:32.820 --> 00:01:33.050]   and
[00:01:33.050 --> 00:01:33.200]   um
[00:01:33.200 --> 00:01:33.780]   for
[00:01:33.780 --> 00:01:34.060]   whatever
[00:01:34.060 --> 00:01:34.720]   reason
[00:01:35.380 --> 00:01:34.860]   it
[00:01:34.860 --> 00:01:35.070]   the
[00:01:35.070 --> 00:01:35.300]   the
[00:01:35.300 --> 00:01:35.810]   sewage
[00:01:35.810 --> 00:01:36.220]   decided
[00:01:36.220 --> 00:01:36.360]   to
[00:01:36.360 --> 00:01:36.730]   flood
[00:01:36.730 --> 00:01:36.930]  .
[00:01:36.930 --> 00:01:37.070]   So
[00:01:37.070 --> 00:01:37.380]   just
[00:01:37.380 --> 00:01:37.790]   that
[00:01:37.790 --> 00:01:37.790]  's
[00:01:37.790 --> 00:01:38.360]   why
[00:01:38.360 --> 00:01:38.390]   there
[00:01:38.390 --> 00:01:38.500]  's
[00:01:38.500 --> 00:01:38.710]   all
[00:01:38.710 --> 00:01:38.920]   the
[00:01:38.920 --> 00:01:39.210]   work
[00:01:39.210 --> 00:01:39.500]   went
[00:01:39.500 --> 00:01:39.860]   right
[00:01:39.860 --> 00:01:40.370]   outside
[00:01:40.370 --> 00:01:40.730]   there
[00:01:40.730 --> 00:01:40.940]  .
[00:01:40.940 --> 00:01:41.380]   So
[00:01:41.380 --> 00:01:41.730]   basically
[00:01:41.730 --> 00:01:42.090]   roots
[00:01:42.090 --> 00:01:42.370]   tree
[00:01:42.370 --> 00:01:42.740]   roots
[00:01:42.740 --> 00:01:43.180]   grew
[00:01:43.180 --> 00:01:43.540]   through
[00:01:43.540 --> 00:01:43.820]   the
[00:01:43.820 --> 00:01:43.820]   s
[00:01:43.820 --> 00:01:44.080]   the
[00:01:44.080 --> 00:01:44.240]   sew
[00:01:44.240 --> 00:01:44.450]  ers
[00:01:44.450 --> 00:01:44.740]   like
[00:01:44.740 --> 00:01:44.950]   the
[00:01:44.950 --> 00:01:45.240]   main
[00:01:45.240 --> 00:01:45.670]   outlet
[00:01:45.670 --> 00:01:45.880]   for
[00:01:45.880 --> 00:01:46.120]   the
[00:01:46.120 --> 00:01:46.300]   big
[00:01:46.300 --> 00:01:46.560]   ten
[00:01:46.560 --> 00:01:47.020]   bedroom
[00:01:47.020 --> 00:01:47.380]   house
[00:01:47.380 --> 00:01:47.600]   and
[00:01:47.600 --> 00:01:47.800]   for
[00:01:47.800 --> 00:01:48.020]   our
[00:01:48.020 --> 00:01:48.370]   house
[00:01:48.370 --> 00:01:48.510]   we
[00:01:48.510 --> 00:01:48.930]   shared
[00:01:48.930 --> 00:01:49.150]   the
[00:01:49.150 --> 00:01:49.440]   same
[00:01:49.440 --> 00:01:49.890]   sewage
[00:01:49.890 --> 00:01:50.300]   system
[00:01:50.300 --> 00:01:50.510]   and
[00:01:50.510 --> 00:01:50.650]   so
[00:01:50.650 --> 00:01:50.790]   it
[00:01:50.790 --> 00:01:51.000]   was
[00:01:51.000 --> 00:01:51.720]   completely
[00:01:51.720 --> 00:01:52.410]   blocked
[00:01:52.410 --> 00:01:52.440]   and
[00:01:52.440 --> 00:01:52.510]   f
[00:01:52.510 --> 00:01:52.830]   both
[00:01:52.830 --> 00:01:52.940]   of
[00:01:52.940 --> 00:01:53.160]   the
[00:01:53.160 --> 00:01:53.580]   houses
[00:01:53.580 --> 00:01:53.810]   the
[00:01:53.810 --> 00:01:54.000]   bas
[00:01:54.000 --> 00:01:54.430]  ements
[00:01:54.430 --> 00:01:54.910]   flooded
[00:01:54.910 --> 00:01:55.230]  .
[00:01:55.230 --> 00:01:55.400]   So
[00:01:55.400 --> 00:01:55.690]   spent
[00:01:55.690 --> 00:01:55.720]   a
[00:01:55.720 --> 00:01:56.080]   night
[00:01:56.080 --> 00:01:56.590]   running
[00:01:56.590 --> 00:01:56.730]   up
[00:01:56.730 --> 00:01:56.940]   and
[00:01:56.940 --> 00:01:57.230]   down
[00:01:57.230 --> 00:01:57.440]   the
[00:01:57.440 --> 00:01:57.870]   stairs
[00:01:57.870 --> 00:01:58.180]   like
[00:01:58.180 --> 00:01:58.730]   throw
[00:01:58.730 --> 00:01:58.730]   you
[00:01:58.730 --> 00:01:59.350]   know
[00:01:59.350 --> 00:01:59.530]   getting
[00:01:59.530 --> 00:01:59.890]   water
[00:01:59.890 --> 00:02:00.100]   out
[00:02:00.100 --> 00:02:00.310]   the
[00:02:00.310 --> 00:02:00.890]   basement
[00:02:00.890 --> 00:02:02.220]  . [SPEAKER_TURN]
[00:02:04.700 --> 00:02:04.700]  
[00:02:04.700 --> 00:02:04.980]   Yeah
[00:02:04.980 --> 00:02:05.200]  . [SPEAKER_TURN]
[00:02:05.200 --> 00:02:05.400]   The
[00:02:05.400 --> 00:02:05.730]   thing
[00:02:05.730 --> 00:02:05.860]   is
[00:02:05.860 --> 00:02:06.190]   it
[00:02:06.190 --> 00:02:06.250]   wasn
[00:02:06.250 --> 00:02:06.380]  't
[00:02:06.380 --> 00:02:06.510]   uh
[00:02:06.510 --> 00:02:06.700]   uh
[00:02:06.700 --> 00:02:06.720]   I
[00:02:06.720 --> 00:02:06.900]   don
[00:02:06.900 --> 00:02:07.030]  't
[00:02:07.030 --> 00:02:07.290]   know
[00:02:07.290 --> 00:02:07.490]   why
[00:02:07.490 --> 00:02:07.550]   I
[00:02:07.550 --> 00:02:07.800]   mean
[00:02:07.800 --> 00:02:08.000]   it
[00:02:08.000 --> 00:02:08.100]   w
[00:02:08.100 --> 00:02:08.260]   even
[00:02:08.260 --> 00:02:08.640]   though
[00:02:08.640 --> 00:02:08.780]   it
[00:02:08.780 --> 00:02:08.920]  's
[00:02:08.920 --> 00:02:09.300]   coming
[00:02:09.300 --> 00:02:09.760]   through
[00:02:09.760 --> 00:02:10.340]   the
[00:02:10.340 --> 00:02:10.350]   sewage
[00:02:10.350 --> 00:02:10.740]   system
[00:02:10.740 --> 00:02:10.940]   the
[00:02:10.940 --> 00:02:11.270]   water
[00:02:11.270 --> 00:02:11.530]   didn
[00:02:11.530 --> 00:02:11.690]  't
[00:02:11.690 --> 00:02:11.920]   seem
[00:02:11.920 --> 00:02:12.050]   to
[00:02:12.050 --> 00:02:12.180]   be
[00:02:12.180 --> 00:02:12.440]   that
[00:02:12.440 --> 00:02:12.640]   bad
[00:02:12.640 --> 00:02:12.830]  .
[00:02:12.830 --> 00:02:12.960]   It
[00:02:12.960 --> 00:02:13.160]   was
[00:02:13.160 --> 00:02:13.550]   almost
[00:02:13.550 --> 00:02:13.760]   see
[00:02:13.760 --> 00:02:14.100]  -
[00:02:14.100 --> 00:02:14.270]  through
[00:02:14.270 --> 00:02:14.460]  .
[00:02:14.460 --> 00:02:14.670]   But
[00:02:14.670 --> 00:02:14.790]   it
[00:02:14.790 --> 00:02:15.080]   didn
[00:02:15.080 --> 00:02:15.180]  't
[00:02:15.180 --> 00:02:15.570]   smell
[00:02:15.570 --> 00:02:15.900]   great
[00:02:15.900 --> 00:02:16.030]   I
[00:02:16.030 --> 00:02:16.050]  ,
[00:02:16.050 --> 00:02:16.290]   will
[00:02:16.290 --> 00:02:16.620]   admit
[00:02:16.620 --> 00:02:16.880]   that
[00:02:16.880 --> 00:02:17.070]  .
[00:02:17.070 --> 00:02:17.230]   So
[00:02:17.230 --> 00:02:17.330]   it
[00:02:17.330 --> 00:02:17.460]  's
[00:02:17.460 --> 00:02:17.720]   been
[00:02:17.720 --> 00:02:18.110]   pretty
[00:02:18.110 --> 00:02:18.490]   rough
[00:02:18.490 --> 00:02:19.460]  . [SPEAKER_TURN]
[00:02:30.960 --> 00:02:30.960]  
[00:02:30.960 --> 00:02:31.080]   So
[00:02:31.080 --> 00:02:31.460]   there
[00:02:31.460 --> 00:02:31.510]  's
[00:02:31.510 --> 00:02:31.760]   been
[00:02:31.760 --> 00:02:31.870]   a
[00:02:31.870 --> 00:02:32.000]   lot
[00:02:32.000 --> 00:02:32.130]   of
[00:02:32.130 --> 00:02:32.690]   technical
[00:02:32.690 --> 00:02:33.320]   challenges
[00:02:33.320 --> 00:02:33.490]   all
[00:02:33.490 --> 00:02:33.760]   week
[00:02:33.760 --> 00:02:33.880]   as
[00:02:33.880 --> 00:02:34.250]   well
[00:02:34.250 --> 00:02:34.310]  .
[00:02:34.310 --> 00:02:34.430]   So
[00:02:34.430 --> 00:02:34.620]   the
[00:02:34.620 --> 00:02:34.870]   last
[00:02:34.870 --> 00:02:35.180]   thing
[00:02:35.180 --> 00:02:35.240]   I
[00:02:35.240 --> 00:02:35.610]   wanted
[00:02:35.610 --> 00:02:35.800]   was
[00:02:35.800 --> 00:02:35.990]   you
[00:02:35.990 --> 00:02:36.120]   to
[00:02:36.120 --> 00:02:36.360]   walk
[00:02:36.360 --> 00:02:36.800]   through
[00:02:36.800 --> 00:02:36.840]   the
[00:02:36.840 --> 00:02:37.380]   door
[00:02:37.380 --> 00:02:37.430]   and
[00:02:37.430 --> 00:02:37.680]   tell
[00:02:37.680 --> 00:02:37.800]   me
[00:02:37.800 --> 00:02:37.990]   Hey
[00:02:37.990 --> 00:02:38.140]   it
[00:02:38.140 --> 00:02:38.230]  's
[00:02:38.230 --> 00:02:38.660]   texting
[00:02:38.660 --> 00:02:38.920]   time
[00:02:38.920 --> 00:02:39.760]  . [SPEAKER_TURN]
[00:02:39.760 --> 00:02:50.050]   Yeah
[00:02:50.050 --> 00:02:57.820]  . [SPEAKER_TURN]
[00:02:57.820 --> 00:03:00.940]   Yeah
[00:03:00.940 --> 00:03:00.940]  .
[00:03:00.940 --> 00:03:00.940]  
[00:03:00.940 --> 00:03:00.970]   Yeah
[00:03:00.970 --> 00:03:01.060]  . [SPEAKER_TURN]
[00:03:01.060 --> 00:03:01.160]   So
[00:03:01.160 --> 00:03:01.440]   we
[00:03:01.440 --> 00:03:01.510]   could
[00:03:01.510 --> 00:03:01.610]   in
[00:03:01.610 --> 00:03:01.910]   theory
[00:03:01.910 --> 00:03:02.230]   change
[00:03:02.230 --> 00:03:02.430]   it
[00:03:02.430 --> 00:03:02.440]   by
[00:03:02.440 --> 00:03:02.680]   going
[00:03:02.680 --> 00:03:02.780]   to
[00:03:02.780 --> 00:03:02.930]   the
[00:03:02.930 --> 00:03:03.380]   website
[00:03:03.380 --> 00:03:03.440]   and
[00:03:03.440 --> 00:03:03.640]   just
[00:03:03.640 --> 00:03:04.050]   changing
[00:03:04.050 --> 00:03:04.200]   the
[00:03:04.200 --> 00:03:04.400]   name
[00:03:04.400 --> 00:03:04.550]  .
[00:03:04.550 --> 00:03:04.700]   But
[00:03:04.700 --> 00:03:04.900]   then
[00:03:04.900 --> 00:03:05.010]   it
[00:03:05.010 --> 00:03:05.100]  's
[00:03:05.100 --> 00:03:05.340]   gonna
[00:03:05.340 --> 00:03:05.690]   be
[00:03:05.690 --> 00:03:05.770]   really
[00:03:05.770 --> 00:03:06.060]   weird
[00:03:06.060 --> 00:03:06.370]   because
[00:03:06.370 --> 00:03:06.570]   then
[00:03:06.570 --> 00:03:06.670]   we
[00:03:06.670 --> 00:03:06.820]  'll
[00:03:06.820 --> 00:03:06.940]   be
[00:03:06.940 --> 00:03:07.230]   saying
[00:03:07.230 --> 00:03:07.330]   oh
[00:03:07.330 --> 00:03:07.430]   it
[00:03:07.430 --> 00:03:07.530]  's
[00:03:07.530 --> 00:03:07.890]   episode
[00:03:07.890 --> 00:03:08.080]   two
[00:03:08.080 --> 00:03:08.400]   hundred
[00:03:08.400 --> 00:03:08.570]   and
[00:03:08.570 --> 00:03:08.800]   fifty
[00:03:08.800 --> 00:03:09.020]   five
[00:03:09.020 --> 00:03:09.100]   of
[00:03:09.100 --> 00:03:09.610]   generation
[00:03:09.610 --> 00:03:09.840]   zero
[00:03:09.840 --> 00:03:09.960]  .
[00:03:09.960 --> 00:03:10.110]   But
[00:03:10.110 --> 00:03:10.360]   there
[00:03:10.360 --> 00:03:10.510]   was
[00:03:10.510 --> 00:03:10.710]   like
[00:03:10.710 --> 00:03:10.860]   you
[00:03:10.860 --> 00:03:11.060]   know
[00:03:11.060 --> 00:03:11.310]   there
[00:03:11.310 --> 00:03:11.460]   was
[00:03:11.460 --> 00:03:11.560]   no
[00:03:11.560 --> 00:03:12.110]   episodes
[00:03:12.110 --> 00:03:12.280]   before
