
[00:00:00.000 --> 00:00:01.020]  
[00:00:01.020 --> 00:00:02.080]   Welcome
[00:01:00.830 --> 00:01:01.100]   months
[00:01:01.100 --> 00:01:01.260]   ago
[00:01:01.260 --> 00:01:01.270]   and
[00:01:01.270 --> 00:01:01.540]   that
[00:01:01.540 --> 00:01:01.700]   it
[00:01:01.700 --> 00:01:01.820]  's
[00:01:01.820 --> 00:01:01.890]   just
[00:01:01.890 --> 00:01:01.980]   no
[00:01:01.980 --> 00:01:02.070]   it
[00:01:02.070 --> 00:01:02.140]  's
[00:01:02.140 --> 00:01:02.280]   not
[00:01:02.280 --> 00:01:02.370]   as
[00:01:02.370 --> 00:01:02.550]   good
[00:01:02.550 --> 00:01:03.460]  . [SPEAKER_TURN]
[00:01:03.460 --> 00:01:04.060]   M
[00:01:04.060 --> 00:01:04.660]  m
[00:01:04.660 --> 00:01:05.260]  -
[00:01:05.260 --> 00:01:05.860]  h
[00:01:05.860 --> 00:01:07.060]  mm
[00:01:07.060 --> 00:01:08.900]  .
[00:01:08.900 --> 00:01:08.920]  
[00:01:08.920 --> 00:01:09.630]   Yeah
[00:01:09.630 --> 00:01:10.030]  ,
[00:01:10.030 --> 00:01:10.190]   I
[00:01:10.190 --> 00:01:10.930]   know
[00:01:10.930 --> 00:01:11.080]   I
[00:01:11.080 --> 00:01:11.650]  ,
[00:01:11.650 --> 00:01:12.780]   totally
[00:01:12.780 --> 00:01:14.120]   agree
[00:01:14.120 --> 00:01:14.270]  .
[00:01:14.270 --> 00:01:14.700]   So
[00:01:14.700 --> 00:01:14.850]   I
[00:01:14.850 --> 00:01:15.790]   know
[00:01:15.790 --> 00:01:17.160]  . [SPEAKER_TURN]
[00:01:17.160 --> 00:01:17.250]   I
[00:01:17.250 --> 00:01:17.520]   mean
[00:01:17.520 --> 00:01:17.590]   I
[00:01:17.590 --> 00:01:17.730]  'm
[00:01:17.730 --> 00:01:18.020]   just
[00:01:18.020 --> 00:01:18.310]   like
[00:01:18.310 --> 00:01:18.380]   I
[00:01:18.380 --> 00:01:18.520]   I
[00:01:18.520 --> 00:01:18.740]   mean
[00:01:18.740 --> 00:01:18.810]   I
[00:01:18.810 --> 00:01:19.170]   could
[00:01:19.170 --> 00:01:19.360]   I
[00:01:19.360 --> 00:01:19.600]   could
[00:01:19.600 --> 00:01:19.740]   do
[00:01:19.740 --> 00:01:19.800]   a
[00:01:19.800 --> 00:01:20.100]   show
[00:01:20.100 --> 00:01:20.170]   I
[00:01:20.170 --> 00:01:20.520]   could
[00:01:20.520 --> 00:01:20.840]   I
[00:01:20.840 --> 00:01:20.960]   could
[00:01:20.960 --> 00:01:21.320]   queue
[00:01:21.320 --> 00:01:21.390]   I
[00:01:21.390 --> 00:01:21.680]   well
[00:01:21.680 --> 00:01:21.750]   I
[00:01:21.750 --> 00:01:21.820]   g
[00:01:21.820 --> 00:01:22.110]   yeah
[00:01:22.110 --> 00:01:22.180]   I
[00:01:22.180 --> 00:01:22.190]  ,
[00:01:22.190 --> 00:01:22.870]   could
[00:01:22.870 --> 00:01:22.970]   just
[00:01:22.970 --> 00:01:23.370]   shoot
[00:01:23.370 --> 00:01:23.470]   it
[00:01:23.470 --> 00:01:23.680]  .
[00:01:23.680 --> 00:01:23.880]   But
[00:01:23.880 --> 00:01:23.960]   I
[00:01:23.960 --> 00:01:24.100]  'm
[00:01:24.100 --> 00:01:24.390]   just
[00:01:24.390 --> 00:01:24.670]   like
[00:01:24.670 --> 00:01:25.310]   running
[00:01:25.310 --> 00:01:25.760]   through
[00:01:25.760 --> 00:01:25.800]   my
[00:01:25.800 --> 00:01:26.130]   head
[00:01:26.130 --> 00:01:26.370]   and
[00:01:26.370 --> 00:01:26.390]   I
[00:01:26.390 --> 00:01:26.530]  'm
[00:01:26.530 --> 00:01:26.830]   just
[00:01:26.830 --> 00:01:27.110]   like
[00:01:27.110 --> 00:01:27.470]   Jesus
[00:01:27.470 --> 00:01:27.760]   like
[00:01:27.760 --> 00:01:27.830]   I
[00:01:27.830 --> 00:01:28.220]   could
[00:01:28.220 --> 00:01:28.550]   queue
[00:01:28.550 --> 00:01:28.750]   up
[00:01:28.750 --> 00:01:29.310]   ten
[00:01:29.310 --> 00:01:29.330]   things
[00:01:29.330 --> 00:01:29.910]   probably
[00:01:29.910 --> 00:01:30.380]   that
[00:01:30.380 --> 00:01:30.490]   have
[00:01:30.490 --> 00:01:31.080]   happened
[00:01:31.080 --> 00:01:31.360]   that
[00:01:31.360 --> 00:01:31.860]   would
[00:01:31.860 --> 00:01:31.860]   be
[00:01:31.860 --> 00:01:32.150]   I
[00:01:32.150 --> 00:01:32.320]   think
[00:01:32.320 --> 00:01:32.670]   would
[00:01:32.670 --> 00:01:32.940]   make
[00:01:32.940 --> 00:01:33.150]   for
[00:01:33.150 --> 00:01:33.940]   interesting
[00:01:33.940 --> 00:01:34.730]   discussions
[00:01:34.730 --> 00:01:35.000]  .
[00:01:35.000 --> 00:01:35.230]   Just
[00:01:35.230 --> 00:01:35.520]   just
[00:01:35.520 --> 00:01:35.880]   just
[00:01:35.880 --> 00:01:36.170]   since
[00:01:36.170 --> 00:01:36.360]   uh
[00:01:36.360 --> 00:01:36.670]   last
[00:01:36.670 --> 00:01:36.890]   week
[00:01:36.890 --> 00:01:37.940]  . [SPEAKER_TURN]
[00:01:38.200 --> 00:01:38.250]  
[00:01:38.250 --> 00:01:38.260]   I
[00:01:38.260 --> 00:01:38.460]   mean
[00:01:38.460 --> 00:01:38.730]   yeah
[00:01:38.730 --> 00:01:38.770]  ,
[00:01:38.770 --> 00:01:38.930]   but
[00:01:38.930 --> 00:01:39.150]   your
[00:01:39.150 --> 00:01:39.350]   life
[00:01:39.350 --> 00:01:39.450]   is
[00:01:39.450 --> 00:01:39.500]   a
[00:01:39.500 --> 00:01:39.820]   little
[00:01:39.820 --> 00:01:39.870]   a
[00:01:39.870 --> 00:01:40.500]   little
[00:01:40.500 --> 00:01:40.670]   different
[00:01:40.670 --> 00:01:40.830]   you
[00:01:40.830 --> 00:01:40.950]  ,
[00:01:40.950 --> 00:01:41.160]   know
[00:01:41.160 --> 00:01:41.350]   like
[00:01:41.350 --> 00:01:41.510]   you
[00:01:41.510 --> 00:01:41.560]   a
[00:01:41.560 --> 00:01:41.720]   lot
[00:01:41.720 --> 00:01:41.820]   of
[00:01:41.820 --> 00:01:42.090]   stuff
[00:01:42.090 --> 00:01:42.430]   comes
[00:01:42.430 --> 00:01:42.630]   your
[00:01:42.630 --> 00:01:42.710]   way
[00:01:42.710 --> 00:01:42.870]   you
[00:01:42.870 --> 00:01:43.030]  've
[00:01:43.030 --> 00:01:43.130]  ,
[00:01:43.130 --> 00:01:43.290]   got
[00:01:43.290 --> 00:01:43.390]   so
[00:01:43.390 --> 00:01:43.550]   you
[00:01:43.550 --> 00:01:43.760]   such
[00:01:43.760 --> 00:01:43.810]   a
[00:01:43.810 --> 00:01:43.970]   big
[00:01:43.970 --> 00:01:44.340]   network
[00:01:44.340 --> 00:01:44.500]   you
[00:01:44.500 --> 00:01:44.660]  've
[00:01:44.660 --> 00:01:44.760]  ,
[00:01:44.760 --> 00:01:44.950]   got
[00:01:44.950 --> 00:01:45.230]   so
[00:01:45.230 --> 00:01:45.300]   much
[00:01:45.300 --> 00:01:45.450]   lock
[00:01:45.450 --> 00:01:45.810]   surface
[00:01:45.810 --> 00:01:46.020]   area
[00:01:46.020 --> 00:01:46.230]   that
[00:01:46.230 --> 00:01:46.330]  's
[00:01:46.330 --> 00:01:46.560]   why
[00:01:46.560 --> 00:01:46.650]   you
[00:01:46.650 --> 00:01:46.810]   got
[00:01:46.810 --> 00:01:46.860]   a
[00:01:46.860 --> 00:01:47.010]   lot
[00:01:47.010 --> 00:01:47.120]   to
[00:01:47.120 --> 00:01:47.330]   talk
[00:01:47.330 --> 00:01:47.590]   about
[00:01:47.590 --> 00:01:48.460]  . [SPEAKER_TURN]
[00:01:48.460 --> 00:01:48.460]  
[00:01:48.460 --> 00:01:59.910]   Yeah
[00:01:59.910 --> 00:02:08.480]  . [SPEAKER_TURN]
[00:02:08.480 --> 00:02:08.660]   In
[00:02:08.660 --> 00:02:08.840]   my
[00:02:08.840 --> 00:02:09.190]   s
[00:02:09.190 --> 00:02:09.300]   yeah
[00:02:09.300 --> 00:02:09.950]   right
[00:02:09.950 --> 00:02:10.740]  , [SPEAKER_TURN]
[00:02:10.740 --> 00:02:10.960]   Right
[00:02:10.960 --> 00:02:11.130]   well
[00:02:11.130 --> 00:02:11.260]   you
[00:02:11.260 --> 00:02:11.480]   haven
[00:02:11.480 --> 00:02:11.570]  't
[00:02:11.570 --> 00:02:11.860]   changed
[00:02:11.860 --> 00:02:12.030]   that
[00:02:12.030 --> 00:02:12.220]   much
[00:02:12.220 --> 00:02:12.330]   but
[00:02:12.330 --> 00:02:12.410]  ,
[00:02:12.410 --> 00:02:12.450]   I
[00:02:12.450 --> 00:02:12.580]  've
[00:02:12.580 --> 00:02:12.750]   kind
[00:02:12.750 --> 00:02:12.870]   of
[00:02:12.870 --> 00:02:13.240]   changed
[00:02:13.240 --> 00:02:13.260]  .
[00:02:13.260 --> 00:02:13.600]   So [SPEAKER_TURN]
[00:02:13.600 --> 00:02:13.660]   I
[00:02:13.660 --> 00:02:13.800]   think
[00:02:13.800 --> 00:02:13.900]   you
[00:02:13.900 --> 00:02:13.970]  're
[00:02:13.970 --> 00:02:14.230]   looking
[00:02:14.230 --> 00:02:14.540]   better
[00:02:14.540 --> 00:02:14.570]  .
[00:02:14.570 --> 00:02:14.590]   I
[00:02:14.590 --> 00:02:14.740]   think
[00:02:14.740 --> 00:02:14.870]   yeah
[00:02:14.870 --> 00:02:14.970]   you
[00:02:14.970 --> 00:02:15.070]  're
[00:02:15.070 --> 00:02:15.310]   looking
[00:02:15.310 --> 00:02:15.540]   good
[00:02:15.540 --> 00:02:15.570]   you
[00:02:15.570 --> 00:02:15.640]  're
[00:02:15.640 --> 00:02:15.700]  ,
[00:02:15.700 --> 00:02:15.940]   looking
[00:02:15.940 --> 00:02:16.140]   better
[00:02:16.140 --> 00:02:16.170]   I
[00:02:16.170 --> 00:02:16.270]  .
[00:02:16.270 --> 00:02:16.440]   think
[00:02:16.440 --> 00:02:16.540]   you
[00:02:16.540 --> 00:02:16.640]  're
[00:02:16.640 --> 00:02:17.280]   looking [SPEAKER_TURN]
[00:02:18.000 --> 00:02:18.000]  
[00:02:18.000 --> 00:02:18.060]   We
[00:02:18.060 --> 00:02:18.260]   should
[00:02:18.260 --> 00:02:18.350]   do
[00:02:18.350 --> 00:02:18.360]   a
[00:02:18.360 --> 00:02:18.740]   professional
[00:02:18.740 --> 00:02:18.890]   head
[00:02:18.890 --> 00:02:19.000]   shot
[00:02:19.000 --> 00:02:19.400]  . [SPEAKER_TURN]
[00:02:19.400 --> 00:02:19.630]   Yeah
[00:02:19.630 --> 00:02:19.800]   but
[00:02:19.800 --> 00:02:19.910]  ,
[00:02:19.910 --> 00:02:19.960]   I
[00:02:19.960 --> 00:02:20.180]  've
[00:02:20.180 --> 00:02:20.720]   definitely
[00:02:20.720 --> 00:02:20.770]   I
[00:02:20.770 --> 00:02:20.880]  'm
[00:02:20.880 --> 00:02:21.290]   looking
[00:02:21.290 --> 00:02:21.400]   at
[00:02:21.400 --> 00:02:21.630]   that
[00:02:21.630 --> 00:02:21.800]   and
[00:02:21.800 --> 00:02:21.850]   I
[00:02:21.850 --> 00:02:21.980]  'm
[00:02:21.980 --> 00:02:22.190]   like
[00:02:22.190 --> 00:02:22.420]   okay
[00:02:22.420 --> 00:02:22.470]   I
[00:02:22.470 --> 00:02:22.670]  'm
[00:02:22.670 --> 00:02:23.050]   probably
[00:02:23.050 --> 00:02:23.460]   changed
[00:02:23.460 --> 00:02:23.640]   I
[00:02:23.640 --> 00:02:23.680]  've
[00:02:23.680 --> 00:02:24.150]   probably
[00:02:24.150 --> 00:02:24.560]   changed
[00:02:24.560 --> 00:02:24.670]   it
[00:02:24.670 --> 00:02:24.720]   a
[00:02:24.720 --> 00:02:25.070]   little
[00:02:25.070 --> 00:02:25.260]   bit
[00:02:25.260 --> 00:02:25.420]   you
[00:02:25.420 --> 00:02:25.520]  ,
[00:02:25.520 --> 00:02:25.840]   know
[00:02:25.840 --> 00:02:25.920]  .
[00:02:25.920 --> 00:02:26.030]   It
[00:02:26.030 --> 00:02:26.140]  's
[00:02:26.140 --> 00:02:26.430]   weird
[00:02:26.430 --> 00:02:26.660]   when
[00:02:26.660 --> 00:02:27.060]   people
[00:02:27.060 --> 00:02:27.250]   show
[00:02:27.250 --> 00:02:27.410]   you
[00:02:27.410 --> 00:02:27.880]   pictures
[00:02:27.880 --> 00:02:28.110]   from
[00:02:28.110 --> 00:02:28.340]   like
[00:02:28.340 --> 00:02:28.570]   when
[00:02:28.570 --> 00:02:28.800]   they
[00:02:28.800 --> 00:02:29.030]   were
[00:02:29.030 --> 00:02:29.140]   in
[00:02:29.140 --> 00:02:29.550]   college
[00:02:29.550 --> 00:02:29.760]   and
[00:02:29.760 --> 00:02:30.120]   they
[00:02:30.120 --> 00:02:30.130]  're
[00:02:30.130 --> 00:02:30.350]   like
[00:02:30.350 --> 00:02:30.690]   forty
[00:02:30.690 --> 00:02:30.810]   you
[00:02:30.810 --> 00:02:31.210]  're
[00:02:31.210 --> 00:02:31.210]   like
[00:02:31.210 --> 00:02:31.440]   dude
[00:02:31.440 --> 00:02:31.570]  ,
[00:02:31.570 --> 00:02:31.780]   what
[00:02:31.780 --> 00:02:31.880]   is
[00:02:31.880 --> 00:02:32.150]   this
[00:02:32.150 --> 00:02:32.510]   weird
[00:02:32.510 --> 00:02:32.600]   Um
[00:02:32.600 --> 00:02:32.690]  .
[00:02:32.690 --> 00:02:32.920]   yeah
[00:02:32.920 --> 00:02:33.140]   so
[00:02:33.140 --> 00:02:33.290]  ,
[00:02:33.290 --> 00:02:33.310]   you
[00:02:33.310 --> 00:02:33.540]   said
[00:02:33.540 --> 00:02:33.710]   you
[00:02:33.710 --> 00:02:33.880]   had
[00:02:33.880 --> 00:02:34.410]   something
[00:02:34.410 --> 00:02:34.640]   that
[00:02:34.640 --> 00:02:34.810]   you
[00:02:34.810 --> 00:02:35.160]   wanted
[00:02:35.160 --> 00:02:35.270]   to
[00:02:35.270 --> 00:02:35.500]   talk
[00:02:35.500 --> 00:02:35.590]   about
[00:02:35.590 --> 00:02:37.020]  . [SPEAKER_TURN]
[00:02:37.580 --> 00:02:37.750]  
[00:02:37.750 --> 00:02:37.760]   But
[00:02:37.760 --> 00:02:38.220]   you
[00:02:38.220 --> 00:02:38.270]   know
[00:02:38.270 --> 00:02:38.410]   you
[00:02:38.410 --> 00:02:38.670]   know
[00:02:38.670 --> 00:02:38.730]   I
[00:02:38.730 --> 00:02:39.180]   think
[00:02:39.180 --> 00:02:39.180]   it
[00:02:39.180 --> 00:02:39.370]   was
[00:02:39.370 --> 00:02:39.530]   I
[00:02:39.530 --> 00:02:39.980]   remember
[00:02:39.980 --> 00:02:40.270]   there
[00:02:40.270 --> 00:02:40.460]   was
[00:02:40.460 --> 00:02:40.910]   last
[00:02:40.910 --> 00:02:40.980]   show
[00:02:40.980 --> 00:02:41.110]   or
[00:02:41.110 --> 00:02:41.300]   the
[00:02:41.300 --> 00:02:41.560]   show
[00:02:41.560 --> 00:02:41.950]   before
[00:02:41.950 --> 00:02:42.140]   you
[00:02:42.140 --> 00:02:42.400]   were
[00:02:42.400 --> 00:02:42.850]   talking
[00:02:42.850 --> 00:02:43.210]   about
[00:02:43.210 --> 00:02:43.490]   this
[00:02:43.490 --> 00:02:43.880]   concept
[00:02:43.880 --> 00:02:44.010]   of
[00:02:44.010 --> 00:02:44.200]   you
[00:02:44.200 --> 00:02:44.520]   and
[00:02:44.520 --> 00:02:44.780]   me
[00:02:44.780 --> 00:02:44.880]   like
[00:02:44.880 --> 00:02:45.430]   having
[00:02:45.430 --> 00:02:45.480]   back
[00:02:45.480 --> 00:02:45.620]   and
[00:02:45.620 --> 00:02:45.940]   forth
[00:02:45.940 --> 00:02:46.070]  s
[00:02:46.070 --> 00:02:46.190]   and
[00:02:46.190 --> 00:02:46.350]   um
[00:02:46.350 --> 00:02:46.710]   little
[00:02:46.710 --> 00:02:47.100]   little
[00:02:47.100 --> 00:02:47.460]   kind
[00:02:47.460 --> 00:02:47.720]   of
[00:02:47.720 --> 00:02:48.070]   friction
[00:02:48.070 --> 00:02:48.330]   slash
[00:02:48.330 --> 00:02:48.850]   argument
[00:02:48.850 --> 00:02:49.110]   just
[00:02:49.110 --> 00:02:49.240]   to
[00:02:49.240 --> 00:02:49.430]   and
[00:02:49.430 --> 00:02:49.560]   it
[00:02:49.560 --> 00:02:49.750]   was
[00:02:49.750 --> 00:02:50.450]   essentially
[00:02:50.450 --> 00:02:51.050]   just
[00:02:51.050 --> 00:02:51.170]   finding
[00:02:51.170 --> 00:02:51.360]   the
[00:02:51.360 --> 00:02:51.680]   truth
[00:02:51.680 --> 00:02:51.870]   and
[00:02:51.870 --> 00:02:51.940]   w
[00:02:51.940 --> 00:02:52.120]   and
[00:02:52.120 --> 00:02:52.420]   then
[00:02:52.420 --> 00:02:52.570]   you
[00:02:52.570 --> 00:02:52.830]   also
[00:02:52.830 --> 00:02:53.150]   spoke
[00:02:53.150 --> 00:02:53.470]   about
[00:02:53.470 --> 00:02:53.660]   you
[00:02:53.660 --> 00:02:53.920]   know
[00:02:53.920 --> 00:02:54.050]   us
[00:02:54.050 --> 00:02:54.310]   when
[00:02:54.310 --> 00:02:54.440]   we
[00:02:54.440 --> 00:02:54.630]  're
[00:02:54.630 --> 00:02:55.020]   mocking
[00:02:55.020 --> 00:02:55.340]   up
[00:02:55.340 --> 00:02:55.390]   uh
[00:02:55.390 --> 00:02:55.600]   math
[00:02:55.600 --> 00:02:56.270]   academy
[00:02:56.270 --> 00:02:56.310]   that
[00:02:56.310 --> 00:02:56.430]  's
[00:02:56.430 --> 00:02:56.550]  ,
[00:02:56.550 --> 00:02:56.810]   what
[00:02:56.810 --> 00:02:56.940]   we
[00:02:56.940 --> 00:02:57.130]  're
[00:02:57.130 --> 00:02:57.450]   doing
[00:02:57.450 --> 00:02:57.900]   finding
[00:02:57.900 --> 00:02:58.070]   the
[00:02:58.070 --> 00:02:58.400]   truth
[00:02:58.400 --> 00:02:58.860]   Well
[00:02:58.860 --> 00:02:58.880]  .
[00:02:58.880 --> 00:02:58.920]   I
[00:02:58.920 --> 00:02:59.040]  'm
[00:02:59.040 --> 00:02:59.460]   just
[00:02:59.460 --> 00:02:59.820]   thinking
[00:02:59.820 --> 00:03:00.080]   that
[00:03:00.080 --> 00:03:00.340]   that
[00:03:00.340 --> 00:03:00.470]   is
