
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.510]   Welcome
[00:01:45.860 --> 00:01:46.040]   obviously
[00:01:46.040 --> 00:01:46.100]   I
[00:01:46.100 --> 00:01:46.450]   will
[00:01:46.450 --> 00:01:46.620]   have
[00:01:46.620 --> 00:01:46.880]   done
[00:01:46.880 --> 00:01:47.010]   an
[00:01:47.010 --> 00:01:47.350]   intro
[00:01:47.350 --> 00:01:47.460]   by
[00:01:47.460 --> 00:01:47.720]   this
[00:01:47.720 --> 00:01:47.970]   this
[00:01:47.970 --> 00:01:48.310]   point
[00:01:48.310 --> 00:01:48.360]   s
[00:01:48.360 --> 00:01:48.680]   sort
[00:01:48.680 --> 00:01:48.810]  a
[00:01:48.810 --> 00:01:48.940]   sort
[00:01:48.940 --> 00:01:49.000]  a
[00:01:49.000 --> 00:01:49.390]   saying
[00:01:49.390 --> 00:01:49.580]   who
[00:01:49.580 --> 00:01:49.770]   you
[00:01:49.770 --> 00:01:49.960]   are
[00:01:49.960 --> 00:01:50.410]   and
[00:01:50.410 --> 00:01:50.410]   just
[00:01:50.410 --> 00:01:50.600]   the
[00:01:50.600 --> 00:01:50.980]   basics
[00:01:50.980 --> 00:01:51.150]   of
[00:01:51.150 --> 00:01:51.310]   who
[00:01:51.310 --> 00:01:51.520]   you
[00:01:51.520 --> 00:01:51.700]   are
[00:01:51.700 --> 00:01:52.450]  .
[00:01:52.450 --> 00:01:52.460]   But
[00:01:52.460 --> 00:01:53.000]   for
[00:01:53.000 --> 00:01:53.060]   me
[00:01:53.060 --> 00:01:53.300]  ,
[00:01:53.300 --> 00:01:53.710]   you
[00:01:53.710 --> 00:01:54.100]   you
[00:01:54.100 --> 00:01:54.380]  're
[00:01:54.380 --> 00:01:54.570]   a
[00:01:54.570 --> 00:01:54.980]   very
[00:01:54.980 --> 00:01:56.310]   fascinating
[00:01:56.310 --> 00:01:57.400]   character
[00:01:57.400 --> 00:01:58.240]   because
[00:01:58.240 --> 00:01:58.490]   um
[00:01:58.490 --> 00:01:58.850]   you
[00:01:58.850 --> 00:01:59.370]   have
[00:01:59.370 --> 00:01:59.810]   been
[00:01:59.810 --> 00:02:00.050]   sl
[00:02:00.050 --> 00:02:00.740]   sort
[00:02:00.740 --> 00:02:00.770]   of
[00:02:00.770 --> 00:02:01.570]   slowly
[00:02:01.570 --> 00:02:01.860]   and
[00:02:01.860 --> 00:02:02.220]   uh
[00:02:02.220 --> 00:02:02.260]   I
[00:02:02.260 --> 00:02:03.060]   wouldn
[00:02:03.060 --> 00:02:03.240]  't
[00:02:03.240 --> 00:02:03.550]   say
[00:02:03.550 --> 00:02:03.880]   sl
[00:02:03.880 --> 00:02:04.030]   Oh
[00:02:04.030 --> 00:02:04.240]   uh
[00:02:04.240 --> 00:02:05.220]   not
[00:02:05.220 --> 00:02:05.360]   slowly
[00:02:05.360 --> 00:02:05.600]  ,
[00:02:05.600 --> 00:02:05.960]   but
[00:02:05.960 --> 00:02:06.500]   just
[00:02:06.500 --> 00:02:07.290]   growing
[00:02:07.290 --> 00:02:07.770]   in
[00:02:07.770 --> 00:02:07.780]   in
[00:02:07.780 --> 00:02:08.010]   um
[00:02:08.010 --> 00:02:08.280]   what
[00:02:08.280 --> 00:02:09.030]  's
[00:02:09.030 --> 00:02:09.090]   the
[00:02:09.090 --> 00:02:09.380]   word
[00:02:09.380 --> 00:02:09.950]   uh
[00:02:09.950 --> 00:02:10.280]   uh
[00:02:10.280 --> 00:02:10.550]  
[00:02:10.550 --> 00:02:10.960]   presents
[00:02:10.960 --> 00:02:11.880]  . [SPEAKER_TURN]
[00:02:11.880 --> 00:02:12.470]   There
[00:02:12.470 --> 00:02:12.560]  's
[00:02:12.560 --> 00:02:12.760]   so
[00:02:12.760 --> 00:02:13.140]   many
[00:02:13.140 --> 00:02:13.630]   words
[00:02:13.630 --> 00:02:13.920]   you
[00:02:13.920 --> 00:02:14.410]   could
[00:02:14.410 --> 00:02:14.800]   have
[00:02:14.800 --> 00:02:15.150]   put
[00:02:15.150 --> 00:02:15.400]   in
[00:02:15.400 --> 00:02:15.850]   there
[00:02:15.850 --> 00:02:16.060]  .
[00:02:16.060 --> 00:02:16.250]   In
[00:02:16.250 --> 00:02:16.540]   for
[00:02:16.540 --> 00:02:16.730]   me
[00:02:16.730 --> 00:02:17.030]  .
[00:02:17.030 --> 00:02:17.430]   Yeah
[00:02:17.430 --> 00:02:18.580]  . [SPEAKER_TURN]
[00:02:23.120 --> 00:02:23.120]  
[00:02:23.120 --> 00:02:23.320]   Hey
[00:02:23.320 --> 00:02:23.520]   you
[00:02:23.520 --> 00:02:23.640]  ,
[00:02:23.640 --> 00:02:23.970]   know
[00:02:23.970 --> 00:02:24.180]   like
[00:02:24.180 --> 00:02:24.300]  ,
[00:02:24.300 --> 00:02:24.360]   '
[00:02:24.360 --> 00:02:24.710]  cause
[00:02:24.710 --> 00:02:24.950]   like
[00:02:24.950 --> 00:02:25.010]   I
[00:02:25.010 --> 00:02:25.210]   put
[00:02:25.210 --> 00:02:25.410]   out
[00:02:25.410 --> 00:02:25.740]   stuff
[00:02:25.740 --> 00:02:25.870]  ,
[00:02:25.870 --> 00:02:25.930]   I
[00:02:25.930 --> 00:02:26.290]   write
[00:02:26.290 --> 00:02:26.590]   stuff
[00:02:26.590 --> 00:02:26.720]  ,
[00:02:26.720 --> 00:02:26.810]   I
[00:02:26.810 --> 00:02:27.310]   say
[00:02:27.310 --> 00:02:27.510]   stuff
[00:02:27.510 --> 00:02:27.510]   and
[00:02:27.510 --> 00:02:27.910]   people
[00:02:27.910 --> 00:02:28.170]   sort
[00:02:28.170 --> 00:02:28.290]   of
[00:02:28.290 --> 00:02:28.460]   saying
[00:02:28.460 --> 00:02:28.960]   to
[00:02:28.960 --> 00:02:29.070]   me
[00:02:29.070 --> 00:02:29.160]   you
[00:02:29.160 --> 00:02:29.410]   that
[00:02:29.410 --> 00:02:29.870]   Justin
[00:02:29.870 --> 00:02:30.400]   Jackson
[00:02:30.400 --> 00:02:30.600]   said
[00:02:30.600 --> 00:02:30.810]   that
[00:02:30.810 --> 00:02:30.930]  ,
[00:02:30.930 --> 00:02:31.140]   you
[00:02:31.140 --> 00:02:31.390]   know
[00:02:31.390 --> 00:02:31.630]   you
[00:02:31.630 --> 00:02:31.730]  ,
[00:02:31.730 --> 00:02:31.790]   s
[00:02:31.790 --> 00:02:31.990]   you
[00:02:31.990 --> 00:02:32.050]   s
[00:02:32.050 --> 00:02:32.220]   he
[00:02:32.220 --> 00:02:32.440]   said
[00:02:32.440 --> 00:02:32.700]   that
[00:02:32.700 --> 00:02:32.900]   and
[00:02:32.900 --> 00:02:33.100]   the
[00:02:33.100 --> 00:02:33.550]   first
[00:02:33.550 --> 00:02:33.690]   time
[00:02:33.690 --> 00:02:33.890]   was
[00:02:33.890 --> 00:02:34.150]   with
[00:02:34.150 --> 00:02:34.350]   the
[00:02:34.350 --> 00:02:34.820]   product
[00:02:34.820 --> 00:02:35.370]   founder
[00:02:35.370 --> 00:02:35.510]   Fit
[00:02:35.510 --> 00:02:35.950]   stuff
[00:02:35.950 --> 00:02:35.950]   um
[00:02:35.950 --> 00:02:36.080]  ,
[00:02:36.080 --> 00:02:36.140]   I
[00:02:36.140 --> 00:02:36.400]   sort
[00:02:36.400 --> 00:02:36.660]   of
[00:02:36.660 --> 00:02:36.730]   was
[00:02:36.730 --> 00:02:37.130]   really
[00:02:37.130 --> 00:02:37.660]   thinking
[00:02:37.660 --> 00:02:37.990]   about
[00:02:37.990 --> 00:02:38.250]   that
[00:02:38.250 --> 00:02:38.450]   and
[00:02:38.450 --> 00:02:38.580]   um
[00:02:38.580 --> 00:02:38.800]   a
[00:02:38.800 --> 00:02:39.040]   couple
[00:02:39.040 --> 00:02:39.170]   of
[00:02:39.170 --> 00:02:39.570]   people
[00:02:39.570 --> 00:02:40.040]   pointed
[00:02:40.040 --> 00:02:40.170]   me
[00:02:40.170 --> 00:02:40.300]   to
[00:02:40.300 --> 00:02:40.610]   your
[00:02:40.610 --> 00:02:41.020]   product
[00:02:41.020 --> 00:02:41.640]   founder
[00:02:41.640 --> 00:02:41.700]   Fit
[00:02:41.700 --> 00:02:42.030]   posts
[00:02:42.030 --> 00:02:42.330]   and
[00:02:42.330 --> 00:02:42.360]   it
[00:02:42.360 --> 00:02:42.490]  's
[00:02:42.490 --> 00:02:42.750]   like
[00:02:42.750 --> 00:02:43.010]   yeah
[00:02:43.010 --> 00:02:43.140]   we
[00:02:43.140 --> 00:02:43.280]  ,
[00:02:43.280 --> 00:02:43.800]   think
[00:02:43.800 --> 00:02:43.900]   and
[00:02:43.900 --> 00:02:43.930]   we
[00:02:43.930 --> 00:02:44.260]   think
[00:02:44.260 --> 00:02:44.620]   along
[00:02:44.620 --> 00:02:45.060]   similar
[00:02:45.060 --> 00:02:45.390]   lines
[00:02:45.390 --> 00:02:46.620]  . [SPEAKER_TURN]
[00:02:48.260 --> 00:02:48.260]  
[00:02:48.260 --> 00:02:49.830]   Yeah
[00:02:49.830 --> 00:02:54.120]  . [SPEAKER_TURN]
[00:02:54.120 --> 00:02:54.200]   M
[00:02:54.200 --> 00:02:54.280]  m
[00:02:54.280 --> 00:02:54.360]  -
[00:02:54.360 --> 00:02:54.440]  h
[00:02:54.440 --> 00:02:54.860]  mm
[00:02:54.860 --> 00:02:55.580]  . [SPEAKER_TURN]
[00:02:55.980 --> 00:02:56.080]  
[00:02:56.080 --> 00:02:56.320]   but
[00:02:56.320 --> 00:02:57.400]   product
[00:02:57.400 --> 00:02:58.060]   founder
[00:02:58.060 --> 00:02:58.280]   fit
[00:02:58.280 --> 00:02:58.590]  ,
[00:02:58.590 --> 00:02:59.280]   market
[00:02:59.280 --> 00:03:00.130]   founder
[00:03:00.130 --> 00:03:00.350]   fit
[00:03:00.350 --> 00:03:00.510]  ,
[00:03:00.510 --> 00:03:00.640]   uh
[00:03:00.640 --> 00:03:01.530]   those
[00:03:01.530 --> 00:03:01.730]   two
[00:03:01.730 --> 00:03:02.840]   things
[00:03:02.840 --> 00:03:02.940]   even
[00:03:02.940 --> 00:03:03.340]   more
[00:03:03.340 --> 00:03:03.450]   I
[00:03:03.450 --> 00:03:04.030]   think
[00:03:04.030 --> 00:03:04.780]   than
[00:03:04.780 --> 00:03:05.300]   product
[00:03:05.300 --> 00:03:05.530]   fa
[00:03:05.530 --> 00:03:05.930]   uh
[00:03:05.930 --> 00:03:06.570]   product
[00:03:06.570 --> 00:03:07.260]   market
[00:03:07.260 --> 00:03:07.600]   fit
[00:03:07.600 --> 00:03:07.820]  ,
[00:03:07.820 --> 00:03:08.700]   product
[00:03:08.700 --> 00:03:09.400]   market
[00:03:09.400 --> 00:03:09.660]   fit
[00:03:09.660 --> 00:03:10.090]   st
[00:03:10.090 --> 00:03:10.480]   still
[00:03:10.480 --> 00:03:11.420]   seems
[00:03:11.420 --> 00:03:11.980]   somewhat
[00:03:11.980 --> 00:03:13.350]   uh
[00:03:13.350 --> 00:03:13.980]   uh
[00:03:13.980 --> 00:03:14.100]   I
[00:03:14.100 --> 00:03:15.060]   wanna
[00:03:15.060 --> 00:03:15.080]   say
[00:03:15.080 --> 00:03:15.200]   i
[00:03:15.200 --> 00:03:15.440]   it
[00:03:15.440 --> 00:03:16.030]   it
[00:03:16.030 --> 00:03:16.290]   seems
[00:03:16.290 --> 00:03:16.600]   su
[00:03:16.600 --> 00:03:17.530]   somewhat
[00:03:17.530 --> 00:03:17.750]   ha
[00:03:17.750 --> 00:03:17.990]  zy
[00:03:17.990 --> 00:03:18.200]  ,
[00:03:18.200 --> 00:03:18.470]   but
[00:03:18.470 --> 00:03:19.280]   I
[00:03:19.280 --> 00:03:19.330]   think
[00:03:19.330 --> 00:03:20.010]   most
[00:03:20.010 --> 00:03:20.430]   folks
[00:03:20.430 --> 00:03:20.920]   will
[00:03:20.920 --> 00:03:21.410]   have
[00:03:21.410 --> 00:03:21.530]   a
[00:03:21.530 --> 00:03:22.270]   better
[00:03:22.270 --> 00:03:22.880]   sense
[00:03:22.880 --> 00:03:23.120]   of
[00:03:23.120 --> 00:03:23.980]   whether
[00:03:23.980 --> 00:03:24.470]   they
[00:03:24.470 --> 00:03:24.840]   are
[00:03:24.840 --> 00:03:24.960]   a
[00:03:24.960 --> 00:03:25.470]   good
[00:03:25.470 --> 00:03:25.980]   fit
[00:03:25.980 --> 00:03:26.050]  
[00:03:26.050 --> 00:03:26.300]   for
[00:03:26.300 --> 00:03:26.400]   a
[00:03:26.400 --> 00:03:27.030]   market
[00:03:27.030 --> 00:03:27.780]   than
[00:03:27.780 --> 00:03:27.890]   you
[00:03:27.890 --> 00:03:28.200]   know
[00:03:28.200 --> 00:03:28.840]   trying
[00:03:28.840 --> 00:03:29.050]   to
[00:03:29.050 --> 00:03:29.800]   somehow
[00:03:29.800 --> 00:03:30.550]   discern
[00:03:30.550 --> 00:03:30.760]   if
[00:03:30.760 --> 00:03:31.290]   their
[00:03:31.290 --> 00:03:32.180]   product
[00:03:32.180 --> 00:03:32.360]   has
[00:03:32.360 --> 00:03:33.110]   product
[00:03:33.110 --> 00:03:33.930]   market
[00:03:33.930 --> 00:03:34.070]   fit
[00:03:34.070 --> 00:03:34.460]  .
[00:03:34.460 --> 00:03:34.950]   Product
[00:03:34.950 --> 00:03:35.370]   market
[00:03:35.370 --> 00:03:35.580]   fit
[00:03:35.580 --> 00:03:35.730]   I
[00:03:35.730 --> 00:03:36.000]   think
[00:03:36.000 --> 00:03:36.090]   just
[00:03:36.090 --> 00:03:36.790]   means
[00:03:36.790 --> 00:03:36.840]   you
[00:03:36.840 --> 00:03:37.200]  're
[00:03:37.200 --> 00:03:37.260]   you
[00:03:37.260 --> 00:03:37.470]  're
[00:03:37.470 --> 00:03:37.890]   making
[00:03:37.890 --> 00:03:38.240]   money
[00:03:38.240 --> 00:03:38.450]   and
[00:03:38.450 --> 00:03:38.650]   the
