
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.970]   This
[00:00:48.960 --> 00:00:49.090]   Yeah
[00:00:49.090 --> 00:00:49.280]   just
[00:00:49.280 --> 00:00:49.420]   are
[00:00:49.420 --> 00:00:49.560]   you
[00:00:49.560 --> 00:00:49.600]   s
[00:00:49.600 --> 00:00:49.740]   you
[00:00:49.740 --> 00:00:49.930]   know
[00:00:49.930 --> 00:00:50.070]   you
[00:00:50.070 --> 00:00:50.210]  've
[00:00:50.210 --> 00:00:50.440]   moved
[00:00:50.440 --> 00:00:50.630]   over
[00:00:50.630 --> 00:00:50.840]   there
[00:00:50.840 --> 00:00:51.000]   you
[00:00:51.000 --> 00:00:51.140]  've
[00:00:51.140 --> 00:00:51.330]   kind
[00:00:51.330 --> 00:00:51.420]   of
[00:00:51.420 --> 00:00:51.560]   got
[00:00:51.560 --> 00:00:51.750]   this
[00:00:51.750 --> 00:00:52.030]   slight
[00:00:52.030 --> 00:00:52.380]   trends
[00:00:52.380 --> 00:00:52.500]   that
[00:00:52.500 --> 00:00:52.690]   like
[00:00:52.690 --> 00:00:52.780]   to
[00:00:52.780 --> 00:00:52.970]   kind
[00:00:52.970 --> 00:00:53.130]   of
[00:00:53.130 --> 00:00:53.200]   lil
[00:00:53.200 --> 00:00:53.520]   coming
[00:00:53.520 --> 00:00:53.710]   into
[00:00:53.710 --> 00:00:53.810]   the
[00:00:53.810 --> 00:00:54.050]   voice
[00:00:54.050 --> 00:00:54.180]   you
[00:00:54.180 --> 00:00:54.370]   know
[00:00:54.370 --> 00:00:54.450]   I
[00:00:54.450 --> 00:00:54.600]   just
[00:00:54.600 --> 00:00:54.790]   kind
[00:00:54.790 --> 00:00:54.880]   of
[00:00:54.880 --> 00:00:55.060]   uh
[00:00:55.060 --> 00:00:55.060]   it
[00:00:55.060 --> 00:00:55.140]  's
[00:00:55.140 --> 00:00:55.380]   an
[00:00:55.380 --> 00:00:55.610]   American
[00:00:55.610 --> 00:00:55.960]   podcast
[00:00:55.960 --> 00:00:55.980]   I
[00:00:55.980 --> 00:00:56.170]   kind
[00:00:56.170 --> 00:00:56.260]   of
[00:00:56.260 --> 00:00:56.480]   just
[00:00:56.480 --> 00:00:56.730]   assume
[00:00:56.730 --> 00:00:56.870]   you
[00:00:56.870 --> 00:00:57.010]  're
[00:00:57.010 --> 00:00:57.380]   American
[00:00:57.380 --> 00:00:57.470]   so
[00:00:57.470 --> 00:00:58.120]  , [SPEAKER_TURN]
[00:00:58.120 --> 00:00:58.210]   No
[00:00:58.210 --> 00:00:58.340]   you
[00:00:58.340 --> 00:00:58.470]   are
[00:00:58.470 --> 00:00:58.690]   right
[00:00:58.690 --> 00:00:58.820]   you
[00:00:58.820 --> 00:00:58.950]   are
[00:00:58.950 --> 00:00:59.170]   right
[00:00:59.170 --> 00:00:59.210]   I
[00:00:59.210 --> 00:00:59.300]   do
[00:00:59.300 --> 00:00:59.490]   have
[00:00:59.490 --> 00:00:59.520]   a
[00:00:59.520 --> 00:00:59.790]   little
[00:00:59.790 --> 00:00:59.920]   bit
[00:00:59.920 --> 00:01:00.010]   of
[00:01:00.010 --> 00:01:00.040]   a
[00:01:00.040 --> 00:01:00.280]   weird
[00:01:00.280 --> 00:01:00.590]   little
[00:01:00.590 --> 00:01:00.670]   but
[00:01:00.670 --> 00:01:00.710]   a
[00:01:00.710 --> 00:01:00.870]   lot
[00:01:00.870 --> 00:01:00.950]   of
[00:01:00.950 --> 00:01:00.970]   a
[00:01:00.970 --> 00:01:01.100]   lot
[00:01:01.100 --> 00:01:01.190]   of
[00:01:01.190 --> 00:01:01.600]   Americans
[00:01:01.600 --> 00:01:01.820]   think
[00:01:01.820 --> 00:01:01.860]   I
[00:01:01.860 --> 00:01:01.950]  'm
[00:01:01.950 --> 00:01:02.400]   Australian
[00:01:02.400 --> 00:01:03.080]  . [SPEAKER_TURN]
[00:01:03.080 --> 00:01:03.360]   They
[00:01:03.360 --> 00:01:03.600]   they
[00:01:03.600 --> 00:01:03.860]   always
[00:01:03.860 --> 00:01:04.140]   think
[00:01:04.140 --> 00:01:04.250]   we
[00:01:04.250 --> 00:01:04.420]  're
[00:01:04.420 --> 00:01:04.530]   we
[00:01:04.530 --> 00:01:04.700]  're
[00:01:04.700 --> 00:01:05.390]   Australian
[00:01:05.390 --> 00:01:05.430]   and
[00:01:05.430 --> 00:01:05.650]   they
[00:01:05.650 --> 00:01:05.900]   they
[00:01:05.900 --> 00:01:06.720]   always [SPEAKER_TURN]
[00:01:06.720 --> 00:01:07.070]   M
[00:01:07.070 --> 00:01:07.420]  m
[00:01:07.420 --> 00:01:07.770]  -
[00:01:07.770 --> 00:01:08.120]  h
[00:01:08.120 --> 00:01:08.870]  mm
[00:01:08.870 --> 00:01:12.760]  . [SPEAKER_TURN]
[00:01:13.900 --> 00:01:13.970]  
[00:01:13.970 --> 00:01:14.040]   So
[00:01:14.040 --> 00:01:14.580]   anyway
[00:01:14.580 --> 00:01:14.600]   so
[00:01:14.600 --> 00:01:14.670]   I
[00:01:14.670 --> 00:01:14.940]   sent
[00:01:14.940 --> 00:01:15.160]   you
[00:01:15.160 --> 00:01:15.440]   guys
[00:01:15.440 --> 00:01:15.570]   uh
[00:01:15.570 --> 00:01:15.740]   a
[00:01:15.740 --> 00:01:15.930]   last
[00:01:15.930 --> 00:01:16.350]   minute
[00:01:16.350 --> 00:01:16.530]   uh
[00:01:16.530 --> 00:01:16.910]   list
[00:01:16.910 --> 00:01:17.020]   of
[00:01:17.020 --> 00:01:17.190]   hack
[00:01:17.190 --> 00:01:17.400]   and
[00:01:17.400 --> 00:01:17.730]   use
[00:01:17.730 --> 00:01:17.960]   links
[00:01:17.960 --> 00:01:18.170]   and
[00:01:18.170 --> 00:01:18.240]   I
[00:01:18.240 --> 00:01:18.730]   thought
[00:01:18.730 --> 00:01:19.410]   well
[00:01:19.410 --> 00:01:19.430]   should
[00:01:19.430 --> 00:01:19.500]   I
[00:01:19.500 --> 00:01:19.780]   kind
[00:01:19.780 --> 00:01:19.920]   of
[00:01:19.920 --> 00:01:20.060]   go
[00:01:20.060 --> 00:01:20.550]   through
[00:01:20.550 --> 00:01:20.760]   and
[00:01:20.760 --> 00:01:21.610]   individually
[00:01:21.610 --> 00:01:21.850]   choose
[00:01:21.850 --> 00:01:22.510]   links
[00:01:22.510 --> 00:01:22.520]   or
[00:01:22.520 --> 00:01:22.870]   could
[00:01:22.870 --> 00:01:22.960]   I
[00:01:22.960 --> 00:01:23.450]   just
[00:01:23.450 --> 00:01:23.500]   send
[00:01:23.500 --> 00:01:23.710]   you
[00:01:23.710 --> 00:01:23.860]   uh
[00:01:23.860 --> 00:01:24.060]   the
[00:01:24.060 --> 00:01:24.340]   hack
[00:01:24.340 --> 00:01:24.760]   and
[00:01:24.760 --> 00:01:24.900]   use
[00:01:24.900 --> 00:01:25.140]   slash
[00:01:25.140 --> 00:01:25.390]   best
[00:01:25.390 --> 00:01:26.400]  ? [SPEAKER_TURN]
[00:01:26.400 --> 00:01:26.870]   Because
[00:01:26.870 --> 00:01:26.990]   you
[00:01:26.990 --> 00:01:27.070]  're
[00:01:27.070 --> 00:01:27.280]   lazy
[00:01:27.280 --> 00:01:27.880]  . [SPEAKER_TURN]
[00:01:27.880 --> 00:01:28.150]   Yeah
[00:01:28.150 --> 00:01:28.480]  . [SPEAKER_TURN]
[00:01:28.480 --> 00:01:28.780]   Basically
[00:01:28.780 --> 00:01:28.880]  . [SPEAKER_TURN]
[00:01:28.880 --> 00:01:29.130]   That
[00:01:29.130 --> 00:01:29.130]   was
[00:01:29.130 --> 00:01:29.360]   the
[00:01:29.360 --> 00:01:29.380]   easy
[00:01:29.380 --> 00:01:29.560]   route
[00:01:29.560 --> 00:01:30.000]  . [SPEAKER_TURN]
[00:01:30.000 --> 00:01:30.250]   Well
[00:01:30.250 --> 00:01:30.500]   this
[00:01:30.500 --> 00:01:30.630]   is
[00:01:30.630 --> 00:01:30.870]   what
[00:01:30.870 --> 00:01:31.190]   Jason
[00:01:31.190 --> 00:01:31.520]   knows
[00:01:31.520 --> 00:01:31.700]   you
[00:01:31.700 --> 00:01:31.960]   know
[00:01:31.960 --> 00:01:32.270]   Jason
[00:01:32.270 --> 00:01:32.590]   knows
[00:01:32.590 --> 00:01:32.840]   that
[00:01:32.840 --> 00:01:33.090]   that
[00:01:33.090 --> 00:01:33.140]   I
[00:01:33.140 --> 00:01:33.340]  'll
[00:01:33.340 --> 00:01:33.720]   always
[00:01:33.720 --> 00:01:33.970]   take
[00:01:33.970 --> 00:01:34.160]   the
[00:01:34.160 --> 00:01:34.450]   easy
[00:01:34.450 --> 00:01:34.730]   route
[00:01:34.730 --> 00:01:35.520]  . [SPEAKER_TURN]
[00:01:35.520 --> 00:01:36.070]   Come
[00:01:36.070 --> 00:01:36.130]   on
[00:01:36.130 --> 00:01:36.350]   man
[00:01:36.350 --> 00:01:37.400]  . [SPEAKER_TURN]
[00:01:38.820 --> 00:01:38.820]  
[00:01:38.820 --> 00:01:39.180]   Alright
[00:01:39.180 --> 00:01:39.280]   so
[00:01:39.280 --> 00:01:39.380]   um
[00:01:39.380 --> 00:01:39.480]   we
[00:01:39.480 --> 00:01:39.630]  've
[00:01:39.630 --> 00:01:39.890]   just
[00:01:39.890 --> 00:01:40.140]   having
[00:01:40.140 --> 00:01:40.190]   a
[00:01:40.190 --> 00:01:40.650]   little
[00:01:40.650 --> 00:01:40.680]   bit
[00:01:40.680 --> 00:01:40.750]   of
[00:01:40.750 --> 00:01:40.900]   pre
[00:01:40.900 --> 00:01:40.950]  -
[00:01:40.950 --> 00:01:41.150]  show
[00:01:41.150 --> 00:01:41.460]   banter
[00:01:41.460 --> 00:01:41.710]   about
[00:01:41.710 --> 00:01:41.910]   what
[00:01:41.910 --> 00:01:42.270]   stories
[00:01:42.270 --> 00:01:42.370]   on
[00:01:42.370 --> 00:01:42.580]   hack
[00:01:42.580 --> 00:01:42.720]   and
[00:01:42.720 --> 00:01:42.870]   use
[00:01:42.870 --> 00:01:42.970]   we
[00:01:42.970 --> 00:01:43.280]   should
[00:01:43.280 --> 00:01:43.380]   uh
[00:01:43.380 --> 00:01:43.660]   talk
[00:01:43.660 --> 00:01:43.850]   about
[00:01:43.850 --> 00:01:44.010]   and
[00:01:44.010 --> 00:01:44.230]   there
[00:01:44.230 --> 00:01:44.350]  's
[00:01:44.350 --> 00:01:44.370]   a
[00:01:44.370 --> 00:01:44.710]   couple
[00:01:44.710 --> 00:01:44.790]   of
[00:01:44.790 --> 00:01:45.120]   things
[00:01:45.120 --> 00:01:45.420]  .
[00:01:45.420 --> 00:01:45.670]   So
[00:01:45.670 --> 00:01:45.770]   let
[00:01:45.770 --> 00:01:45.820]  's
[00:01:45.820 --> 00:01:45.920]   get
[00:01:45.920 --> 00:01:46.310]   started
[00:01:46.310 --> 00:01:46.470]   with
[00:01:46.470 --> 00:01:46.720]   the
[00:01:46.720 --> 00:01:46.770]   the
[00:01:46.770 --> 00:01:47.020]   whole
[00:01:47.020 --> 00:01:47.320]   driver
[00:01:47.320 --> 00:01:47.520]  less
[00:01:47.520 --> 00:01:47.720]   cars
[00:01:47.720 --> 00:01:47.970]   thing
[00:01:47.970 --> 00:01:48.020]   I
[00:01:48.020 --> 00:01:48.220]   know
[00:01:48.220 --> 00:01:48.510]   Peter
[00:01:48.510 --> 00:01:48.620]   you
[00:01:48.620 --> 00:01:48.770]   had
[00:01:48.770 --> 00:01:48.820]   a
[00:01:48.820 --> 00:01:49.120]   little
[00:01:49.120 --> 00:01:49.220]   um
[00:01:49.220 --> 00:01:49.570]   insight
[00:01:49.570 --> 00:01:49.770]   into
[00:01:49.770 --> 00:01:49.970]   that
[00:01:49.970 --> 00:01:50.070]   so
[00:01:50.070 --> 00:01:50.170]  ,
[00:01:50.170 --> 00:01:50.370]   what
[00:01:50.370 --> 00:01:50.520]   was
[00:01:50.520 --> 00:01:50.720]   that
[00:01:50.720 --> 00:01:51.360]  ? [SPEAKER_TURN]
[00:01:51.800 --> 00:01:51.870]  
[00:01:51.870 --> 00:01:52.030]   Well
[00:01:52.030 --> 00:01:52.170]  ,
[00:01:52.170 --> 00:01:52.190]   I
[00:01:52.190 --> 00:01:52.420]   mean
[00:01:52.420 --> 00:01:52.650]   just
[00:01:52.650 --> 00:01:52.760]   uh
[00:01:52.760 --> 00:01:52.810]   a
[00:01:52.810 --> 00:01:53.040]   very
[00:01:53.040 --> 00:01:53.330]   quick
[00:01:53.330 --> 00:01:53.620]   recap
[00:01:53.620 --> 00:01:53.760]   of
[00:01:53.760 --> 00:01:54.030]   what
[00:01:54.030 --> 00:01:54.070]   it
[00:01:54.070 --> 00:01:54.350]  's
[00:01:54.350 --> 00:01:54.410]   all
[00:01:54.410 --> 00:01:54.650]   about
[00:01:54.650 --> 00:01:54.810]  .
[00:01:54.810 --> 00:01:54.980]   You
[00:01:54.980 --> 00:01:55.220]   know
[00:01:55.220 --> 00:01:55.350]   we
[00:01:55.350 --> 00:01:55.490]  're
[00:01:55.490 --> 00:01:55.600]  ,
[00:01:55.600 --> 00:01:56.010]   talking
[00:01:56.010 --> 00:01:56.420]   about
[00:01:56.420 --> 00:01:56.470]   the
[00:01:56.470 --> 00:01:56.900]   Google
[00:01:56.900 --> 00:01:57.170]   driver
[00:01:57.170 --> 00:01:57.400]  less
[00:01:57.400 --> 00:01:57.630]   cars
[00:01:57.630 --> 00:01:57.900]   We
[00:01:57.900 --> 00:01:57.930]  've
[00:01:57.930 --> 00:01:58.110]  .
[00:01:58.110 --> 00:01:58.550]   probably
[00:01:58.550 --> 00:01:58.720]   saw
[00:01:58.720 --> 00:01:59.010]   there
[00:01:59.010 --> 00:01:59.180]   was
[00:01:59.180 --> 00:01:59.230]   a
[00:01:59.230 --> 00:01:59.520]   video
[00:01:59.520 --> 00:01:59.830]   about
[00:01:59.830 --> 00:01:59.860]   a
[00:01:59.860 --> 00:02:00.090]   year
[00:02:00.090 --> 00:02:00.260]   ago
[00:02:00.260 --> 00:02:00.550]   where
[00:02:00.550 --> 00:02:00.780]   they
[00:02:00.780 --> 00:02:01.010]   were
[00:02:01.010 --> 00:02:01.300]   first
[00:02:01.300 --> 00:02:01.710]   showing
[00:02:01.710 --> 00:02:02.040]   this
[00:02:02.040 --> 00:02:02.110]   off
[00:02:02.110 --> 00:02:02.280]  .
[00:02:02.280 --> 00:02:02.510]   They
[00:02:02.510 --> 00:02:02.740]   were
[00:02:02.740 --> 00:02:02.910]   showing
[00:02:02.910 --> 00:02:03.370]   a
[00:02:03.370 --> 00:02:03.390]   car
[00:02:03.390 --> 00:02:03.660]   going
[00:02:03.660 --> 00:02:03.890]   down
[00:02:03.890 --> 00:02:03.940]   a
[00:02:03.940 --> 00:02:04.350]   freeway
[00:02:04.350 --> 00:02:05.050]   somewhere
[00:02:05.050 --> 00:02:05.060]   and
[00:02:05.060 --> 00:02:05.340]   there
[00:02:05.340 --> 00:02:05.450]  's
[00:02:05.450 --> 00:02:05.560]   no
[00:02:05.560 --> 00:02:05.830]   one
[00:02:05.830 --> 00:02:06.250]   behind
[00:02:06.250 --> 00:02:06.310]   the
[00:02:06.310 --> 00:02:06.650]   wheel
[00:02:06.650 --> 00:02:06.650]   Um
[00:02:06.650 --> 00:02:06.770]  .
[00:02:06.770 --> 00:02:07.220]   but
[00:02:07.220 --> 00:02:07.270]   yeah
[00:02:07.270 --> 00:02:07.300]   k
[00:02:07.300 --> 00:02:07.510]  ush
[00:02:07.510 --> 00:02:07.560]  ik
[00:02:07.560 --> 00:02:07.660]   uh
[00:02:07.660 --> 00:02:07.710]   D
[00:02:07.710 --> 00:02:07.820]  ut
[00:02:07.820 --> 00:02:07.930]  ta
[00:02:07.930 --> 00:02:08.110]   is
[00:02:08.110 --> 00:02:08.390]   saying
[00:02:08.390 --> 00:02:09.040]   essentially
[00:02:09.040 --> 00:02:09.160]   an
[00:02:09.160 --> 00:02:09.740]   unintended
[00:02:09.740 --> 00:02:10.090]   effect
[00:02:10.090 --> 00:02:10.200]   of
[00:02:10.200 --> 00:02:10.430]   all
[00:02:10.430 --> 00:02:10.480]   of
[00:02:10.480 --> 00:02:10.710]   this
[00:02:10.710 --> 00:02:10.880]   isn
[00:02:10.880 --> 00:02:10.990]  't
[00:02:10.990 --> 00:02:11.240]   just
[00:02:11.240 --> 00:02:11.420]   the
[00:02:11.420 --> 00:02:11.910]   safety
[00:02:11.910 --> 00:02:11.920]   and
[00:02:11.920 --> 00:02:12.490]   everything
[00:02:12.490 --> 00:02:13.470]  .
[00:02:13.470 --> 00:02:13.470]   It
[00:02:13.470 --> 00:02:13.800]  's
[00:02:13.800 --> 00:02:13.820]   the
[00:02:13.820 --> 00:02:14.100]   fact
[00:02:14.100 --> 00:02:14.340]   that
[00:02:14.340 --> 00:02:14.880]   everyone
[00:02:14.880 --> 00:02:15.210]   doesn
[00:02:15.210 --> 00:02:15.340]  't
[00:02:15.340 --> 00:02:16.070]   necessarily
[00:02:16.070 --> 00:02:16.350]   need
[00:02:16.350 --> 00:02:16.510]   a
[00:02:16.510 --> 00:02:16.730]   car
[00:02:16.730 --> 00:02:16.810]   You
[00:02:16.810 --> 00:02:17.010]  .
[00:02:17.010 --> 00:02:17.280]   know
[00:02:17.280 --> 00:02:17.750]   they
[00:02:17.750 --> 00:02:17.860]  'll
[00:02:17.860 --> 00:02:17.880]  ,
[00:02:17.880 --> 00:02:18.010]   be
[00:02:18.010 --> 00:02:18.140]   so
[00:02:18.140 --> 00:02:18.340]   you
[00:02:18.340 --> 00:02:18.610]   know
[00:02:18.610 --> 00:02:18.700]   useful
[00:02:18.700 --> 00:02:19.340]   and
[00:02:19.340 --> 00:02:19.430]  ,
[00:02:19.430 --> 00:02:19.610]   they
[00:02:19.610 --> 00:02:19.810]   can
[00:02:19.810 --> 00:02:20.080]   move
[00:02:20.080 --> 00:02:20.480]   around
[00:02:20.480 --> 00:02:20.750]   they
[00:02:20.750 --> 00:02:20.880]  ,
[00:02:20.880 --> 00:02:21.080]   can
[00:02:21.080 --> 00:02:21.230]   go
[00:02:21.230 --> 00:02:21.800]   between
[00:02:21.800 --> 00:02:21.800]  
[00:02:21.800 --> 00:02:22.550]   different
[00:02:22.550 --> 00:02:23.240]   families
[00:02:23.240 --> 00:02:23.570]   that
[00:02:23.570 --> 00:02:23.750]   uh
[00:02:23.750 --> 00:02:23.870]   we
[00:02:23.870 --> 00:02:24.300]   could
[00:02:24.300 --> 00:02:24.530]   all
[00:02:24.530 --> 00:02:24.870]   sort
[00:02:24.870 --> 00:02:25.020]   of
[00:02:25.020 --> 00:02:25.440]   share
[00:02:25.440 --> 00:02:25.790]   cars
[00:02:25.790 --> 00:02:26.680]   essentially
[00:02:26.680 --> 00:02:26.840]   um
[00:02:26.840 --> 00:02:27.250]   which
[00:02:27.250 --> 00:02:27.610]   I
[00:02:27.610 --> 00:02:27.740]   think
[00:02:27.740 --> 00:02:27.900]   is
[00:02:27.900 --> 00:02:28.580]   complete
[00:02:28.580 --> 00:02:29.230]   nonsense
[00:02:29.230 --> 00:02:29.650]  .
[00:02:29.650 --> 00:02:30.560]   Uh [SPEAKER_TURN]
[00:02:30.560 --> 00:02:31.040]   Basically
[00:02:31.040 --> 00:02:31.210]   the
[00:02:31.210 --> 00:02:31.360]   the
[00:02:31.360 --> 00:02:31.540]   the
[00:02:31.540 --> 00:02:32.060]   discussion
[00:02:32.060 --> 00:02:32.310]   seems
[00:02:32.310 --> 00:02:32.410]   to
[00:02:32.410 --> 00:02:32.510]   be
[00:02:32.510 --> 00:02:32.720]   very
[00:02:32.720 --> 00:02:32.930]   cent
[00:02:32.930 --> 00:02:33.090]  red
[00:02:33.090 --> 00:02:33.410]   around
[00:02:33.410 --> 00:02:33.520]   it
[00:02:33.520 --> 00:02:33.640]  's
[00:02:33.640 --> 00:02:33.910]   gonna
[00:02:33.910 --> 00:02:33.970]   it
[00:02:33.970 --> 00:02:34.070]  's
[00:02:34.070 --> 00:02:34.330]   gonna
[00:02:34.330 --> 00:02:34.450]   be
[00:02:34.450 --> 00:02:34.480]   a
[00:02:34.480 --> 00:02:34.810]   hugely
[00:02:34.810 --> 00:02:35.280]   massively
[00:02:35.280 --> 00:02:35.890]   disruptive
[00:02:35.890 --> 00:02:36.230]   business
[00:02:36.230 --> 00:02:36.490]   model
[00:02:36.490 --> 00:02:37.220]  . [SPEAKER_TURN]
[00:02:37.340 --> 00:02:37.400]  
[00:02:37.400 --> 00:02:37.470]   No
[00:02:37.470 --> 00:02:37.550]  ,
[00:02:37.550 --> 00:02:37.600]   I
[00:02:37.600 --> 00:02:37.870]   think
[00:02:37.870 --> 00:02:37.980]   it
[00:02:37.980 --> 00:02:38.080]  's
[00:02:38.080 --> 00:02:38.230]   all
[00:02:38.230 --> 00:02:38.460]   kind
[00:02:38.460 --> 00:02:38.570]   of
[00:02:38.570 --> 00:02:38.790]   like
[00:02:38.790 --> 00:02:38.840]   a
[00:02:38.840 --> 00:02:39.010]   bit
[00:02:39.010 --> 00:02:39.110]   of
[00:02:39.110 --> 00:02:39.260]   a
[00:02:39.260 --> 00:02:39.380]   pipe
[00:02:39.380 --> 00:02:39.650]   dream
[00:02:39.650 --> 00:02:39.750]  ,
[00:02:39.750 --> 00:02:39.860]   it
[00:02:39.860 --> 00:02:39.960]  's
[00:02:39.960 --> 00:02:40.010]   a
[00:02:40.010 --> 00:02:40.170]   bit
[00:02:40.170 --> 00:02:40.390]   like
[00:02:40.390 --> 00:02:40.550]   you
[00:02:40.550 --> 00:02:40.780]   know
[00:02:40.780 --> 00:02:40.870]  ,
[00:02:40.870 --> 00:02:40.920]   o
[00:02:40.920 --> 00:02:41.030]   if
[00:02:41.030 --> 00:02:41.140]   we
[00:02:41.140 --> 00:02:41.360]   have
[00:02:41.360 --> 00:02:41.410]   a
[00:02:41.410 --> 00:02:41.630]   more
[00:02:41.630 --> 00:02:42.060]   powerful
[00:02:42.060 --> 00:02:42.590]   computer
[00:02:42.590 --> 00:02:42.590]  ,
[00:02:42.590 --> 00:02:42.860]   we
[00:02:42.860 --> 00:02:42.940]  're
[00:02:42.940 --> 00:02:43.020]   all
[00:02:43.020 --> 00:02:43.290]   gonna
[00:02:43.290 --> 00:02:43.560]   share
[00:02:43.560 --> 00:02:43.720]   one
[00:02:43.720 --> 00:02:43.870]   Um
[00:02:43.870 --> 00:02:44.090]  .
[00:02:44.090 --> 00:02:44.150]   you
[00:02:44.150 --> 00:02:44.380]  ,
[00:02:44.380 --> 00:02:44.470]   know
[00:02:44.470 --> 00:02:44.570]  ,
[00:02:44.570 --> 00:02:44.750]   and
